db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
twilight_neo_mod3_v1.5_10yrs.db,0.6104583699469907,0.015768074668515167,0.012130465212918825,0.001271922254324656,,,1.5404594382741186,0.006208908783516165,0.0006337283931268195,,0.0006194756396805537,1.8945974989934182,0.02116304305530694,0.0016453357699174785,0.000991397606183697,2.244052863829921,0.08520321220210056,0.014548152032472077,5.3992774623340125,2.206532959820673,15.932823617931552
twilight_neo_mod4_v1.5_10yrs.db,1.400176587503194,0.04306918830775375,0.009643626381939049,,,,2.5254342576846462,0.059044332467000686,0.0012900634882883346,,,4.169470520506006,0.007348135525479428,0.0007837390765034353,,2.5286553337889224,0.38809625129390535,0.4506747562989657,2.5921754793980933,3.111693236897193,3.664982220040995
u60_v1.5_10yrs.db,0.24065737711990182,0.006046340624295336,0.004548243820023153,0.0006194756396805537,,,2.2085861001117206,0.02143214747722442,0.0010199296122109557,,,1.1218044834254601,0.002212427799818372,,,1.2571998746792081,0.14301857244952024,0.04827086020296204,3.9659944937549962,0.19511320055894968,6.890029540016462
var_expt_v1.5_10yrs.db,2.7159005058203816,0.1099363398797926,0.23518238525623789,0.0016088241020266927,,,5.208154654481592,0.814112739934322,0.04179898563651535,,,12.93701256413335,0.14394561649790621,0.004176685063565907,,6.330233432941764,1.2176685292842564,0.005282922579926328,5.874610296352015,0.9539653749080469,9.300376017238433
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,20.55407454432891,0.16740840081435623,0.17804439222375673,0.0020063469858341574,,,42.649537639912054,0.6943633854024477,0.04105881455415073,,,93.88634672201532,0.2787069445342201,0.002685571808181235,,55.41712040763849,2.6790007618816114,0.845224350179999,45.32971842069243,17.496537803505323,44.85191104562051
wfd_depth_scale0.65_v1.5_10yrs.db,57.68508632219955,0.051403823468864844,0.20311065688947635,0.0012719222543246538,,,50.53116900586633,1.0274372576512956,0.012282808228793352,,0.0012540258877659903,73.80830732097128,0.05696483142549634,0.002034953712928663,0.000991397606183697,23.24798940593404,1.171833489148564,0.1084170005275591,64.04914363474947,3.938076376014509,57.4340619322087
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,26.30954551828673,0.038917822774292794,0.5083301954505841,0.005590532595279039,,,30.74767935690292,0.48010165070376465,0.047376541679001606,,0.0012540258877659903,66.29448567170499,0.13169547847629348,0.002132923353969975,0.0012540258877659903,30.48983956138384,1.1712216540026266,0.20249929294155128,40.39187370515108,3.2035658465243237,78.83292958753447
wfd_depth_scale0.70_v1.5_10yrs.db,23.684441712458156,0.008841671020152174,0.07669581053446378,0.002669851023868588,,,17.17255185425796,0.13332218610728208,0.0034739129288038706,,,12.25622603517719,0.015211734582910618,0.0006194756396805537,,20.852045642664688,3.058813608828467,0.5248661477258467,45.01589303575648,4.211685845440829,56.95465624125007
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,19.23952818504044,0.08749022203107262,0.04327254896422087,0.0007837390765034353,,,44.54018336629974,0.6919173879211666,0.002736289933338344,,0.00100556239127528,12.771659706847563,0.0064147874750492325,,0.0012540258877659903,17.35951978836948,0.9517993525947449,0.14301225766462006,22.363376217397704,0.5462433381178972,50.88883972025683
wfd_depth_scale0.75_v1.5_10yrs.db,5.026318961732835,0.010430113971666101,0.02015281144068847,0.0016088241020266957,,,13.844857138714778,0.13157449157704645,0.0020349537129286666,,,22.869982794334966,0.039385997237089014,0.0006194756396805537,,24.461856302611483,4.740537731916911,0.12278648087735286,43.4207623158794,14.870743485637702,24.43551317267212
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,5.253758529317854,0.009886329586130288,0.02620071177521802,0.0033020898765406433,,0.0006194756396805537,9.066536315989675,0.09778309869396111,0.0253978143209465,,0.001013942542858796,11.69447316145444,0.03492124957520875,0.0027078965299792437,0.0012540258877659903,8.705503602476314,0.05008905581903494,0.008965618047402611,35.37535368024597,0.7264443658955532,25.440359012583617
wfd_depth_scale0.80_v1.5_10yrs.db,6.263334517868371,0.005351326593845268,0.045243276236185015,0.0016088241020266957,,,12.420823679762794,0.06601941824675546,0.002723850030531434,,,14.79316442741466,0.012427364504341532,,,9.919942762083814,0.062182300559511156,0.03167333715688028,13.311195689645505,0.5440117736173281,19.561286621313116
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,11.490820160450498,0.02684176697840298,0.34445510376119415,0.0010055623912752817,,,6.073261039934713,0.09959894164867973,0.002647849924577639,,,20.958754938620178,0.0022399683482462237,0.0006194756396805537,,3.038436036432245,0.059397977020486166,0.04540797854964254,6.025967150768401,0.11290754809985294,33.70709225051225
wfd_depth_scale0.85_v1.5_10yrs.db,4.3620748408195045,0.008176848449571485,0.007953416127320354,0.000991397606183697,,,8.217136246438667,0.08152800065000441,0.0034739212115748133,,,11.927825105906594,0.012247116829594867,,,11.90793197582842,0.21183283474881778,0.06341314953787903,14.614693807307548,0.5662321912971667,11.106750177683693
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,1.7386300277525975,0.008550955263411722,0.04122763281186821,0.0033295420845678605,,,2.72628361761414,0.054128626618447785,0.0032556904109775106,,0.0006194756396805537,4.546525930506402,0.07066048388003925,0.0007837390765034353,0.0016088241020266927,7.810677375915895,0.0802540607148553,0.009770490332270756,3.2240199833576377,0.07597996414783653,4.712031224369155
wfd_depth_scale0.90_v1.5_10yrs.db,0.3809140306895688,0.003806704505458234,0.020016447930657256,0.0006194756396805537,,,1.1539131478131228,0.01719810275498919,0.00128251172229674,,,1.5059186648138108,0.0017443831089025762,,,3.5757914531108597,0.26921729764364355,0.004236203027559987,4.471122283547422,0.0076126381880654145,6.83295663998402
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,0.36554874482910493,0.005927818909799662,0.009163793185951284,,,0.0012900634882883346,1.2635533290120031,0.007630486660848149,0.001710327015697836,,0.0008198164771307977,1.172483415185589,0.004655666697977221,0.001039202644479266,,0.7287887346574804,0.07343776540055674,0.005402737769909024,1.6757310377688768,0.0219720812883917,11.28254242327671
