db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
twi_neo_pattern1_v1.7_10yrs.db,34,64,853,398,580,564,2,341,476,736,881,1244,1488,1494,605,1250,1474,460,1248,390,0
twi_neo_pattern2_v1.7_10yrs.db,110,279,830,681,693,535,38,532,693,793,811,1054,1249,1368,711,1057,1162,601,1051,546,20
twi_neo_pattern3_v1.7_10yrs.db,137,358,919,741,729,496,97,677,788,858,779,1014,702,967,742,1019,744,630,995,575,59
twi_neo_pattern4_v1.7_10yrs.db,178,410,932,792,722,534,106,644,837,872,815,989,736,924,804,984,775,707,956,675,90
twi_neo_pattern5_v1.7_10yrs.db,103,236,876,631,658,453,41,547,668,874,775,1060,1398,1428,759,1051,1299,636,1041,540,16
twi_neo_pattern6_v1.7_10yrs.db,112,266,842,701,735,531,54,580,734,797,785,1037,1335,1366,733,1040,1188,612,1026,572,20
twi_neo_pattern7_v1.7_10yrs.db,149,345,909,774,747,521,90,596,757,880,760,1014,1164,1240,758,1028,1075,690,973,623,50
twi_pairs_mixed_repeat_v1.7_10yrs.db,265,303,1114,676,719,693,230,1020,1129,1051,949,113,1307,1137,1017,193,1060,1069,121,1187,206
twi_pairs_mixed_v1.7_10yrs.db,268,259,1085,594,628,544,239,890,881,1055,990,113,1228,1002,917,192,893,806,125,1027,212
twi_pairs_repeat_v1.7_10yrs.db,217,761,716,876,808,522,259,833,1081,925,744,223,1158,1220,1006,207,774,736,268,1035,275
twi_pairs_v1.7_10yrs.db,232,827,669,839,743,551,246,628,899,762,755,230,1027,1054,895,201,711,719,233,798,253
u_long_ms_30_v1.7_10yrs.db,564,498,1068,986,854,549,403,903,958,977,959,272,796,975,944,252,910,870,277,764,300
u_long_ms_40_v1.7_10yrs.db,301,425,1026,855,771,598,308,763,947,1061,939,173,715,1065,936,151,874,848,210,681,203
u_long_ms_50_v1.7_10yrs.db,152,345,898,663,723,455,236,665,787,1087,1023,82,549,1066,950,71,878,829,132,669,148
u_long_ms_60_v1.7_10yrs.db,72,251,781,486,663,455,157,559,710,1077,995,31,465,1056,964,48,852,813,59,635,88
