db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,62193364,66473487,83660666,83631135,60496959,48346990,67384895,82628176,86710115,70335945,61926546,70707580,85187853,82952603,74612722,71411752,78935806,71747530,72022301,75203560,62409401
baseline_nexp2_v1.7_10yrs.db,24048721,42148344,70624547,66425937,47746203,37308970,28931463,62230891,71009555,64746993,55422008,10355227,66421365,70522063,59698605,14815857,62754886,57241106,15902420,55172673,18011028
cadence_drive_gl100_gcbv1.7_10yrs.db,12016073,1968538,87828263,60842415,61730402,74903946,61425153,78460205,51513637,94476468,102653616,23785193,35906820,81422958,96082593,7235112,46223107,38612547,10538656,30279322,10803514
cadence_drive_gl100v1.7_10yrs.db,14359132,2402857,84802072,62846019,65213034,77133308,50456100,61165479,43250170,94691667,101745049,16821090,27660042,79531203,97340917,8072609,46083958,45111006,9599528,32690836,11798865
cadence_drive_gl200_gcbv1.7_10yrs.db,58509,0,86388185,23490536,46864943,99829645,92851639,92269462,66700869,97950505,104658973,29110993,590295,89023096,100052401,1202594,48683110,45727969,1296414,6505144,5128580
cadence_drive_gl200v1.7_10yrs.db,57772,0,85246474,26295465,57564589,103255607,91617833,91576470,67312334,98515692,104624918,17540616,76110,89346577,101228985,437962,42690251,34508834,1556105,462779,1056167
cadence_drive_gl30_gcbv1.7_10yrs.db,27140136,15036752,69293302,60753925,64371911,53782102,36848969,56088492,64963161,91574461,98702628,16674729,63482237,85492476,92383183,11549848,51970998,49208287,12784079,36372167,13267306
cadence_drive_gl30v1.7_10yrs.db,25206215,18655386,71764270,64113185,63793470,65344297,28327136,48546044,67003980,87970474,100278048,16022934,65107694,84731457,94255819,10580251,46789959,49370089,14238151,43716263,13627160
ddf_dither0.00_v1.7_10yrs.db,27334560,45651877,67936590,68066237,56162752,34220273,24732706,57729599,71548668,63352788,64542366,16804775,66416555,72637405,67875862,13680699,60534464,55155532,14008143,54841990,16703364
ddf_dither0.05_v1.7_10yrs.db,26584743,42221983,67814050,65231020,55293328,33222543,26678197,57851405,66908543,55474489,51030139,14406180,67105450,70888937,60970148,14856691,58500168,51455267,19064702,52068519,16958420
