uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
14564.682912620701,7634.582459763042,18066.59294271184,5988.335801041651,,2.6872281338530004,26195.519817255874,26398.827997534405,7455.8639382472165,654.0786910725928,398.28126171071534,98967.53620513726,34119.31201061201,5243.062410282225,910.1759909977422,84482.7168442261,34629.42038586169,16264.352336775823,65612.7063013902,41494.369551985874,72664.67673480551
12964.65319797642,7000.125034712454,15437.199713698941,5168.494852626301,,3.0242028205776443,24437.82306996838,24559.891002064458,7477.088250013597,552.4910526322096,251.5298071506386,87996.1713941956,30396.94378491208,4862.894062639602,991.5874189752524,74090.7332195129,32813.84190479353,14039.051309450926,77138.43763598731,37365.84897719235,81488.3267090497
12394.800262609493,3504.8366925287646,14184.64119483034,4945.1399940343135,,4.510830390672326,15406.308944664883,20255.103818894986,6128.610815503383,3969.5077638532525,3619.662300646075,95295.39406105193,22467.41235334635,2283.23584722979,2389.7858197172377,73255.67676903847,30051.923048915538,10537.627275866284,74856.17489341894,33800.6165321545,86384.63617673352
12677.942015469316,3380.368319054353,13959.24396832607,5069.979777066468,,179.7655551108077,17116.186443715695,16950.226381071,5578.461395623034,3390.2718488288765,3747.013747821005,120113.87591928225,22811.919512585697,2403.868384436286,2521.4628014373543,75544.6834327077,29880.39682885377,10440.871328934649,77360.4748925682,33359.277415599965,83876.08404820679
10237.524647631715,1008.8861773232416,12240.717787540189,4539.8993031899445,,188.34003157100037,20101.995002541087,18539.31927425356,3549.2207795816394,3691.4802147818355,3549.372812236546,91934.84272539779,14382.2031397252,2291.2925342125272,2572.7752027294273,69998.16260798564,30252.002036738104,10999.105504304944,71158.75079505426,25830.07967534454,61308.016830867986
9156.39425952607,970.6396582291086,12137.025532296411,4650.381838729792,,184.15441090347244,18196.725644139362,14838.076173980042,3364.8097897020166,3392.568817202562,3244.939302578645,83361.45456866652,14566.310522088486,1543.8762214199483,2604.6556414197203,67051.05680894693,29629.85713512997,10737.16085490629,69308.07398485158,24689.133617640335,82123.44999495943
13107.437601074602,6158.225221711333,14530.65892113163,4832.360488179251,,14.051318818529044,22712.144866029033,25510.36766949211,8724.766097179643,2509.614565006308,2173.3420701615987,89608.89658205473,30420.907375917057,6435.05794872848,2572.565558613487,76464.13512744132,33390.482478199396,10866.554992805624,75201.78096138194,37368.780340258956,82521.64214739855
12919.00135700467,6101.862645291181,14180.183583628497,4670.21795501257,,4.504254475893125,21184.596495952563,22825.201587068554,7969.575385067424,2427.318822447923,2408.247829112727,85739.35372013424,30063.65811882583,5736.180895728799,2388.3949669200265,77111.91449883161,32201.330502769884,10023.264561287637,75343.2742342671,36150.98485852918,64458.95475022319
12577.982635095947,6799.226732474113,15403.28085752763,4911.422563165273,,0.2329848818476217,23895.66905180245,23398.792071267122,6657.091314627741,666.9555319809185,154.12875296456528,86406.12764680768,29973.040248757923,4592.301410585036,828.6562650612635,75353.05036542653,32116.42025922263,13954.335461618653,76648.4060703679,37629.12607895205,61343.58226128139
13068.399741308858,6822.658370903585,15757.395599894628,5016.523654268693,,0.0007837390765034353,18435.742411447955,23309.84725754091,7121.25607436907,697.6122742470773,205.18546780893757,84192.65877044767,31097.01065819435,4822.753359778381,788.771173091907,75489.4391458671,31990.877976294723,13756.932115499549,76276.63898269756,36670.730191827286,81984.9560424214
