db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,22112568,49577760,22199112,26042688,0,0,20909664,22746168,24090588,14953068,4359384,23633100,22789188,25430076,15875820,24714612,23328324,25849080,22822092,23479020,22219452
baseline_nexp2_v1.7_10yrs.db,9632880,60962724,15160320,14649804,0,283284,11625516,20888928,22709520,15966036,10419084,9724536,19487196,20149668,17280036,11987028,19604376,26243892,6070320,17565012,13614876
cadence_drive_gl100_gcbv1.7_10yrs.db,3886164,3435120,26589312,24285636,0,371340,19571796,20923308,1188432,159560604,114856092,10731096,7488900,7248600,101998260,5393412,16295292,20613744,3375468,12928680,10302660
cadence_drive_gl100v1.7_10yrs.db,6467544,12292452,26048412,22488516,0,17845164,19450296,19381464,850320,145920276,101001852,10593576,5514984,9959364,89141796,7671960,14745384,17490564,5774004,13736844,9290700
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,32198544,12097476,0,7617780,35981496,43857180,0,91128924,57925332,14077080,0,4308624,60099156,2544012,17473320,15967656,401148,4450176,5876136
cadence_drive_gl200v1.7_10yrs.db,0,0,30676860,14983092,0,11486880,36352260,37610460,0,73629720,112758084,7420140,0,6310440,117913968,2024784,16307280,13952232,923364,2300616,4395996
cadence_drive_gl30_gcbv1.7_10yrs.db,13138848,30256956,16567704,15248700,0,2100852,16242048,17360496,17152920,81210708,57640284,10581876,19016136,29985912,54640764,8609724,16945812,21733596,5555700,18424080,13522788
cadence_drive_gl30v1.7_10yrs.db,11092356,21121848,22389948,23184720,0,4027032,12664224,11704644,17282484,89447760,79346196,9261000,16606224,23042628,76480488,9478512,13995900,20897244,8406252,18888948,10812852
ddf_dither0.00_v1.7_10yrs.db,10984104,37713204,14774796,19974780,0,533052,11971080,17238096,16071588,59895288,18139464,9251496,17415288,21325572,21674556,10396440,18948168,26005932,5253732,19294524,11535300
ddf_dither0.05_v1.7_10yrs.db,10295064,33391044,15409332,14430852,0,0,11902932,15722352,17923104,31726980,17508852,9337140,18899856,23946444,24098688,8622036,19129788,19400940,7626600,18104040,13805064
ddf_dither0.10_v1.7_10yrs.db,12255804,63009072,13637916,19613628,0,0,11882088,17587296,17422596,28033704,3971736,9289224,17802072,19231020,11648268,11161188,19621044,22020228,8157168,19152828,12194892
ddf_dither0.30_v1.7_10yrs.db,13014720,27393552,15762852,19482336,0,879120,11210688,16593912,19587564,41969664,7072344,7189488,18422424,21534768,25935984,9632880,21828276,19981908,10595052,18530208,13808232
ddf_dither0.70_v1.7_10yrs.db,9632880,60962724,15160320,14649804,0,283284,11625516,20888928,22709520,15966036,10419084,9724536,19487196,20149668,17280036,11987028,19604376,26243892,6070320,17565012,13614876
ddf_dither1.00_v1.7_10yrs.db,12670056,38150784,18933120,20637180,0,0,13184820,16563168,20090484,24674832,4203504,8268660,22097844,23028840,16353036,11426544,17238924,23283396,6282000,22023000,13715100
ddf_dither1.50_v1.7_10yrs.db,12093372,26029476,12507300,20833956,0,745416,11784780,15614028,20355516,41062320,12307104,7902900,20839176,18331812,26102304,9762876,19153188,25228116,5725764,20961216,10709604
ddf_dither2.00_v1.7_10yrs.db,12015396,39079944,15713172,19655064,0,879120,14994900,18314388,23339160,42014448,15018948,10933164,20781144,19843236,15851124,10933452,16736112,19544760,6884820,20742588,14501232
euclid_dither1_v1.7_10yrs.db,9632880,60962724,15160320,14649804,0,283284,11625516,20888928,22709520,15966036,10419084,9724536,19487196,20149668,17280036,11987028,19604376,26243892,6070320,17565012,13614876
euclid_dither2_v1.7_10yrs.db,14536404,58068108,16672104,17236944,0,0,10708200,15396552,19520460,19728792,14300388,9660780,17891280,12224664,32695668,10389060,15406668,24449508,3896784,15190920,9249732
euclid_dither3_v1.7_10yrs.db,13401720,25236972,18631152,19704708,0,0,11661696,17260956,18518040,17192880,36179208,9355896,17395776,20932740,28553868,9490716,18872064,25175952,9333936,18223524,12872628
euclid_dither4_v1.7_10yrs.db,11918664,48582072,17527824,25297020,0,0,11883132,18383076,19090368,70587288,12153924,11105928,18648576,20573748,17965836,12034008,17838648,23537880,7831008,18392976,12602772
euclid_dither5_v1.7_10yrs.db,12949596,39159144,17505324,13279032,0,0,13303404,19537920,20210076,63936144,3924936,10960560,20750040,30435912,36960408,10533600,18499716,23023980,7721928,19447812,12336048
