db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,27143557,27143557,27143557,5800464,0,0,27143557,27043578,27143557,24839,0,108284,21532968,3943396,0,2622543,27143557,20937588,107587,24606074,27143557
baseline_nexp2_v1.7_10yrs.db,27143557,27143557,27143557,23903021,0,0,27143557,27143557,27143557,0,0,75559,3248144,23378534,24839,109588,27143557,23969775,75559,21453515,27109528
cadence_drive_gl100_gcbv1.7_10yrs.db,27143557,27122727,27143557,18985984,0,0,27143557,27075606,27143557,27143557,3822717,75559,75559,27143557,2549230,108284,27143557,20937588,108284,5731572,11968265
cadence_drive_gl100v1.7_10yrs.db,27143557,27122727,27143557,75559,0,0,27143557,27143557,12002294,75559,63919,75559,2512366,109588,88758,2546395,27143557,6292923,109588,17699053,21600919
cadence_drive_gl200_gcbv1.7_10yrs.db,24606074,21358627,22191794,3789992,0,0,27143557,27143557,3789992,20830,8070538,12002294,20830,50720,8134457,75559,24706750,75559,75559,75559,9353330
cadence_drive_gl200v1.7_10yrs.db,75559,0,27143557,3259365,0,0,27143557,27143557,3224502,50720,75559,27143557,50720,118671,143510,75559,27143557,108284,75559,75559,177539
cadence_drive_gl30_gcbv1.7_10yrs.db,27143557,27143557,27143557,11968265,0,0,27143557,27143557,27143557,20830,20830,3810692,9565487,27109528,75559,18424633,27143557,6950552,15216822,19018012,27110832
cadence_drive_gl30v1.7_10yrs.db,27143557,27143557,27143557,20858242,0,0,27143557,27143557,27077500,50720,20830,75559,24037726,8864435,75559,3810692,27143557,27009549,3810692,24593375,6346281
ddf_dither0.00_v1.7_10yrs.db,27143557,27143557,27143557,27058808,0,0,27143557,21555495,21600919,0,0,75559,19085963,20830,24839,6394903,27143557,20302593,6292923,27109528,27143557
ddf_dither0.05_v1.7_10yrs.db,27143557,27143557,27143557,11901618,0,0,27143557,24674722,2691798,0,0,143510,2612345,21363923,24839,20793489,27143557,23374395,18322653,75559,27041577
ddf_dither0.10_v1.7_10yrs.db,27143557,27143557,27143557,17771143,0,0,27143557,27143557,24003697,0,0,109588,19118688,54729,24839,15315604,27143557,21534165,15250851,21500243,23969775
ddf_dither0.30_v1.7_10yrs.db,27143557,27143557,27143557,6312252,0,0,27143557,27111529,24037726,0,0,75559,21453515,120786,24839,6392902,27143557,17752411,2625741,2546395,27143557
ddf_dither0.70_v1.7_10yrs.db,27143557,27143557,27143557,23903021,0,0,27143557,27143557,27143557,0,0,75559,3248144,23378534,24839,109588,27143557,23969775,75559,21453515,27109528
ddf_dither1.00_v1.7_10yrs.db,27143557,27143557,27143557,27143557,0,0,27143557,24593375,5784930,0,0,75559,7016502,3812830,24839,17755609,27143557,27077500,109588,27110832,8267161
ddf_dither1.50_v1.7_10yrs.db,27143557,27143557,27143557,3888644,0,0,27143557,24661326,23375699,0,0,2544394,20893468,50720,24839,15283576,27143557,27041577,108284,27042881,23408424
