db,g,i,r,u,y,z
baseline_nexp1_v1.7_10yrs.db,24.516316549949842,23.43747962562066,24.042041227579958,23.59189024551639,22.012017799639043,22.781081269131157
baseline_nexp2_v1.7_10yrs.db,24.443513244757284,23.41464406566253,24.00378527437502,23.388679611142603,21.995502945872666,22.7735536337364
cadence_drive_gl100_gcbv1.7_10yrs.db,24.207725908105278,23.440034322080464,23.950172823020075,23.38718311952195,22.00948116784884,22.802561250649966
cadence_drive_gl100v1.7_10yrs.db,24.198805376955235,23.4410100401941,23.94856763325698,23.38545961150001,22.009556519042924,22.800124584689573
cadence_drive_gl200_gcbv1.7_10yrs.db,23.99101039661765,23.420780201872017,23.86596281390421,23.40476448497119,22.048642981352607,22.795760497643496
cadence_drive_gl200v1.7_10yrs.db,24.004236321744706,23.42132003086515,23.871153842150214,23.41126900106383,22.042143179416765,22.794464185247282
cadence_drive_gl30_gcbv1.7_10yrs.db,24.356456575927222,23.435191076704594,23.972421320184417,23.385054688612787,21.998844116760203,22.787064407859162
cadence_drive_gl30v1.7_10yrs.db,24.353435985049973,23.429163620590344,23.97207282169839,23.38290952042766,22.00140526407692,22.78846762112795
ddf_dither0.00_v1.7_10yrs.db,24.438025907272433,23.413636237014845,24.003770481276753,23.398830999956587,21.999735956090532,22.770050539322916
ddf_dither0.05_v1.7_10yrs.db,24.445633717934818,23.414494330078433,24.0030303421874,23.39281634174643,21.995509422154576,22.771209606267668
ddf_dither0.10_v1.7_10yrs.db,24.44782498725116,23.414845771638618,24.00317092196144,23.400227519478165,21.994994902933232,22.769744360689216
ddf_dither0.30_v1.7_10yrs.db,24.445023016234604,23.411294319871697,24.004947597406982,23.39625797951177,21.997892390371927,22.771457325704546
ddf_dither0.70_v1.7_10yrs.db,24.443513244757284,23.41464406566253,24.00378527437502,23.388679611142603,21.995502945872666,22.7735536337364
ddf_dither1.00_v1.7_10yrs.db,24.441810337988837,23.41315056204348,24.003570342795783,23.39321278168388,21.99492775205489,22.772489676156976
ddf_dither1.50_v1.7_10yrs.db,24.448551020575948,23.41756944993229,24.000677579506814,23.397413004713453,21.993309855662474,22.773731781266815
ddf_dither2.00_v1.7_10yrs.db,24.44194154861325,23.417242976801177,24.005848957734322,23.39472612154151,21.99221134203379,22.770936700690477
euclid_dither1_v1.7_10yrs.db,24.443513244757284,23.41464406566253,24.00378527437502,23.388679611142603,21.995502945872666,22.7735536337364
euclid_dither2_v1.7_10yrs.db,24.44793721260865,23.414902947567086,24.003042534075206,23.38443207605751,21.996505189635556,22.771221905055214
euclid_dither3_v1.7_10yrs.db,24.445833159673644,23.4151570833202,24.0038198713225,23.391923983537367,21.995006401065478,22.774223387751004
euclid_dither4_v1.7_10yrs.db,24.444999541374717,23.417501941020426,24.002868122531353,23.39152721707318,21.99342414310912,22.770758657637074
euclid_dither5_v1.7_10yrs.db,24.446139459813537,23.41578486198385,24.002769805707796,23.399010065146758,21.99805360800927,22.769376151514887
footprint_0_v1.710yrs.db,24.410672847862394,23.394129046443947,23.972047879640446,23.370038693634474,21.966706718697804,22.74166498382852
footprint_1_v1.710yrs.db,24.424217246595703,23.399803967959883,23.984546048221194,23.374587954689005,21.971497141476664,22.744765080801557
footprint_2_v1.710yrs.db,24.430338184007944,23.40245853507119,23.98448556964925,23.369919577685508,21.972556019236627,22.74604002096289
footprint_3_v1.710yrs.db,24.43342129541523,23.406987936981693,23.986032379707137,23.374097681079796,21.97674634368478,22.750189310851425
footprint_4_v1.710yrs.db,24.43881608944099,23.415037994546164,23.997196006711192,23.38893756374234,21.991316687793173,22.760904500314783
footprint_5_v1.710yrs.db,24.43342129541523,23.406987936981693,23.986032379707137,23.374097681079796,21.97674634368478,22.750189310851425
footprint_6_v1.710yrs.db,24.426913763408308,23.411637943303948,23.984732655558133,23.37238515125771,21.972801476675823,22.749372287847716
footprint_7_v1.710yrs.db,24.42732522576511,23.400088680962902,23.979064083990615,23.368653757250733,21.964694553486062,22.745086323845015
footprint_8_v1.710yrs.db,24.415977460869833,23.386866068166775,23.966167462251452,23.34807567240188,21.945817426897666,22.729180790861633
pair_times_11_v1.7_10yrs.db,24.460661668185338,23.437217256597798,24.015177446680845,23.40341848268801,22.023854564576347,22.787793442982277
pair_times_22_v1.7_10yrs.db,24.443513244757284,23.41464406566253,24.00378527437502,23.388679611142603,21.995502945872666,22.7735536337364
pair_times_33_v1.7_10yrs.db,24.424131267477037,23.38992518189518,23.99133934560875,23.381579475029245,21.97557674362642,22.754749036436856
pair_times_44_v1.7_10yrs.db,24.417063446647767,23.373612210752434,23.97576101279279,23.371162236134843,21.961001861271015,22.745875915363413
pair_times_55_v1.7_10yrs.db,24.39937038448804,23.366897502471986,23.968415711989138,23.366993145729943,21.93440338843457,22.734220382472294
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,24.44493702272187,23.418861624826377,24.002414467501353,23.392420674172293,21.994839610521105,22.76803112932171
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,24.44314985625399,23.418307155944355,24.002957473950858,23.39051255168371,22.000967137911868,22.760145107328782
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,24.443879958775945,23.413991557894494,23.99554783703349,23.393367890267747,21.997573203856824,22.762310763233714
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,24.44628239202882,23.40794099724322,23.994892274773356,23.393418181257434,21.9975054726688,22.757373583611376
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,24.443341108794833,23.408170008912084,23.993895332499562,23.38964872488593,22.00103620870923,22.755484032694092
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,24.43522576418826,23.406915935767973,23.990809891642932,23.388058347056905,21.994852213632512,22.757882187676156
