db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,57,191,115,180,170,77,56,85,143,236,188,58,81,188,208,62,80,173,59,86,59
baseline_nexp2_v1.7_10yrs.db,25,189,109,188,168,53,31,85,155,240,158,27,75,148,186,28,73,183,14,85,32
cadence_drive_gl100_gcbv1.7_10yrs.db,13,104,97,166,146,123,55,79,144,241,217,30,70,196,225,12,72,143,8,82,22
cadence_drive_gl100v1.7_10yrs.db,17,93,102,186,181,140,50,79,153,245,225,23,72,192,227,16,71,138,12,83,24
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,85,84,93,167,81,127,104,222,222,34,44,163,222,5,72,126,1,63,12
cadence_drive_gl200v1.7_10yrs.db,0,0,84,89,107,146,82,130,99,211,199,17,30,127,204,4,70,120,2,69,9
cadence_drive_gl30_gcbv1.7_10yrs.db,32,150,101,170,171,56,38,76,161,247,202,24,79,184,220,20,71,163,13,80,29
cadence_drive_gl30v1.7_10yrs.db,29,167,107,184,196,121,33,81,156,244,216,21,76,174,221,22,72,156,18,81,27
ddf_dither0.00_v1.7_10yrs.db,31,187,91,182,190,78,31,79,144,244,201,19,77,193,218,22,74,180,14,86,27
ddf_dither0.05_v1.7_10yrs.db,28,174,98,169,173,51,32,76,131,230,163,23,75,155,196,18,73,179,16,85,31
ddf_dither0.10_v1.7_10yrs.db,33,178,107,181,156,55,30,76,155,240,169,19,79,149,202,24,76,175,19,86,30
ddf_dither0.30_v1.7_10yrs.db,32,169,100,183,170,68,25,78,143,229,179,17,79,171,208,23,73,154,23,86,32
ddf_dither0.70_v1.7_10yrs.db,25,189,109,188,168,53,31,85,155,240,158,27,75,148,186,28,73,183,14,85,32
ddf_dither1.00_v1.7_10yrs.db,31,192,112,194,184,87,32,84,153,226,185,19,76,145,209,26,72,165,14,85,30
ddf_dither1.50_v1.7_10yrs.db,29,162,99,174,160,44,30,78,150,239,169,19,75,171,204,22,75,171,12,85,30
ddf_dither2.00_v1.7_10yrs.db,33,173,107,162,155,55,38,81,153,234,176,27,79,187,203,25,74,176,16,88,38
euclid_dither1_v1.7_10yrs.db,25,189,109,188,168,53,31,85,155,240,158,27,75,148,186,28,73,183,14,85,32
euclid_dither2_v1.7_10yrs.db,32,192,106,177,141,50,24,74,131,237,174,23,79,183,210,27,76,170,13,86,27
euclid_dither3_v1.7_10yrs.db,31,157,104,184,161,36,28,79,147,242,185,22,77,160,200,20,74,161,20,88,32
euclid_dither4_v1.7_10yrs.db,32,178,108,199,176,58,28,76,148,230,164,26,77,179,199,30,75,182,15,83,32
euclid_dither5_v1.7_10yrs.db,33,185,99,200,171,73,33,79,158,229,153,24,76,154,198,25,74,179,18,87,29
footprint_0_v1.710yrs.db,9,109,86,119,136,65,5,80,102,209,139,4,81,154,195,4,82,162,2,84,25
footprint_1_v1.710yrs.db,16,108,90,115,119,64,8,82,109,198,164,7,81,140,178,10,81,137,5,86,19
footprint_2_v1.710yrs.db,21,115,94,118,114,73,13,82,108,202,158,11,83,145,188,11,83,130,10,86,26
footprint_3_v1.710yrs.db,17,116,96,132,140,69,13,89,112,203,136,5,93,153,180,7,92,158,3,94,19
footprint_4_v1.710yrs.db,42,142,110,140,143,73,32,101,130,207,149,20,103,165,190,21,100,145,17,105,37
footprint_5_v1.710yrs.db,17,116,96,132,140,69,13,89,112,203,136,5,93,153,180,7,92,158,3,94,19
footprint_6_v1.710yrs.db,11,117,99,123,114,50,14,92,113,197,157,7,92,153,182,5,89,155,4,96,20
footprint_7_v1.710yrs.db,16,110,88,125,123,41,17,77,112,212,177,6,75,157,188,18,76,134,10,80,26
footprint_8_v1.710yrs.db,1,64,16,57,128,59,1,12,42,202,141,0,11,113,174,2,9,123,2,17,2
