db,g,i,r,u,y,z
baseline_nexp1_v1.7_10yrs.db,24.38637439408782,23.264071307664874,23.82927140774163,23.291489922408182,21.851428110000352,22.680070136208776
baseline_nexp2_v1.7_10yrs.db,24.35352208702876,23.23138195043771,23.841833367361595,23.103053440248406,21.843768056276723,22.65222006631054
cadence_drive_gl100_gcbv1.7_10yrs.db,24.22514491278569,23.20374755202029,23.81684451123628,23.054659300862284,21.80751790483958,22.689447233457734
cadence_drive_gl100v1.7_10yrs.db,24.24443675831712,23.26688213908742,23.86006730601035,23.135279579069376,21.792359211788266,22.621802552987763
cadence_drive_gl200_gcbv1.7_10yrs.db,23.82780742729283,23.204919298716696,23.47382130307853,23.344136817786087,21.803824773613215,22.72257892354114
cadence_drive_gl200v1.7_10yrs.db,23.78446675294221,23.167734888844333,23.606718732579694,23.208625681367426,21.85714537298012,22.661720149076693
cadence_drive_gl30_gcbv1.7_10yrs.db,24.3622344050781,23.241705796094024,23.875603459299278,23.092674486335515,21.848472816896987,22.682972612198895
cadence_drive_gl30v1.7_10yrs.db,24.335288426585965,23.220037297620706,23.836790499780793,23.109888218993163,21.761766362179017,22.684992169329632
ddf_dither0.00_v1.7_10yrs.db,24.3151785008204,23.258975254441495,23.900858959832977,23.098614669460467,21.82428431488932,22.685885222590954
ddf_dither0.05_v1.7_10yrs.db,24.284730787036374,23.2683089395972,23.852478876372068,23.08978546936753,21.825575077416403,22.675348105597287
ddf_dither0.10_v1.7_10yrs.db,24.31493267329214,23.14081664715399,23.829447935108522,23.12869781750331,21.851553327354864,22.62182244590428
ddf_dither0.30_v1.7_10yrs.db,24.26354181331525,23.269875199681593,23.890264060893507,23.06401855544543,21.841982430160087,22.707031204993385
ddf_dither0.70_v1.7_10yrs.db,24.35352208702876,23.23138195043771,23.841833367361595,23.103053440248406,21.843768056276723,22.65222006631054
ddf_dither1.00_v1.7_10yrs.db,24.29675966893871,23.26899093524604,23.878492204889092,23.111063646790374,21.84616030417937,22.63758569029656
ddf_dither1.50_v1.7_10yrs.db,24.32488832888871,23.160637403951103,23.879409995256943,23.14032480011906,21.796397540603213,22.668396647307816
ddf_dither2.00_v1.7_10yrs.db,24.360269700623967,23.197225898652572,23.84738140962408,23.108733124902777,21.818244537556687,22.673399822653185
euclid_dither1_v1.7_10yrs.db,24.35352208702876,23.23138195043771,23.841833367361595,23.103053440248406,21.843768056276723,22.65222006631054
euclid_dither2_v1.7_10yrs.db,24.353560968866415,23.22834294963568,23.871896657405685,23.118074188291647,21.761048053238653,22.725833763030053
euclid_dither3_v1.7_10yrs.db,24.299750977470996,23.175350815705237,23.82726136443417,23.118949073759115,21.801050160910254,22.668047354281885
euclid_dither4_v1.7_10yrs.db,24.30930620554056,23.204087151497454,23.870822935078007,23.108230982930476,21.796397540603213,22.628910950570052
euclid_dither5_v1.7_10yrs.db,24.335973054968512,23.250566544491797,23.940749499287087,23.091611728551413,21.789681027351996,22.650989984016423
footprint_0_v1.710yrs.db,24.256767014627435,23.131029426933956,23.818980582494625,23.088472153039575,21.69694672864379,22.555392193164092
footprint_1_v1.710yrs.db,24.231617902218435,23.165557665438815,23.799765117871317,23.139914328029047,21.702441244218953,22.53034117421392
footprint_2_v1.710yrs.db,24.316841083592145,23.1124717554611,23.827485868947193,23.144452062700175,21.67615357122529,22.51319182633495
footprint_3_v1.710yrs.db,24.27022669547896,23.166673764028467,23.83213668582918,23.162458066230446,21.72555562919606,22.49178380997199
footprint_4_v1.710yrs.db,24.298294435391558,23.0877969613374,23.814662038959863,23.06632624546428,21.673414757375994,22.525249702562952
footprint_5_v1.710yrs.db,24.27022669547896,23.166673764028467,23.83213668582918,23.162458066230446,21.72555562919606,22.49178380997199
footprint_6_v1.710yrs.db,24.227956416999874,23.118367015227847,23.801990856615767,23.08045719180512,21.703683418241347,22.538092694665934
footprint_7_v1.710yrs.db,24.32539065577495,23.14584801864195,23.818208199665307,23.170185714718855,21.66434961375068,22.536863717485005
footprint_8_v1.710yrs.db,24.397693831067304,23.164547168166685,23.872375656471245,23.14932696672273,21.748196623913515,22.52091195707364
pair_times_11_v1.7_10yrs.db,24.31013570266057,23.21925057833528,23.811901126603182,23.11238595448069,21.788526729522868,22.624390348838283
pair_times_22_v1.7_10yrs.db,24.35352208702876,23.23138195043771,23.841833367361595,23.103053440248406,21.843768056276723,22.65222006631054
pair_times_33_v1.7_10yrs.db,24.27348366197117,23.129955163075135,23.873293431869662,23.116286425276872,21.893953190799596,22.670053474460303
