db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
baseline_nexp2_v1.7_10yrs.db,2,0,2,2,0,0,0,0,3,0,0,3,3,0,1,1,1,0,1,1,1
cadence_drive_gl100_gcbv1.7_10yrs.db,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,2,1,2,2,1,3
cadence_drive_gl100v1.7_10yrs.db,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,3,2,0,1,0,0
cadence_drive_gl200_gcbv1.7_10yrs.db,2,0,2,1,0,0,3,3,0,0,0,3,0,0,0,3,1,0,1,0,0
cadence_drive_gl200v1.7_10yrs.db,0,0,3,1,0,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0
cadence_drive_gl30_gcbv1.7_10yrs.db,0,0,2,1,0,0,0,1,3,0,0,2,3,2,1,3,2,0,1,0,0
cadence_drive_gl30v1.7_10yrs.db,1,0,2,1,0,0,0,0,0,1,1,0,1,3,1,3,0,1,0,0,2
ddf_dither0.00_v1.7_10yrs.db,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,3,3,0,3,2,0
ddf_dither0.05_v1.7_10yrs.db,2,1,1,0,0,0,0,0,2,0,0,3,2,1,0,3,2,0,3,1,1
ddf_dither0.10_v1.7_10yrs.db,2,0,2,1,0,0,1,1,3,0,0,3,2,0,0,3,1,1,2,2,1
ddf_dither0.30_v1.7_10yrs.db,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,1,1,1,2,0
ddf_dither0.70_v1.7_10yrs.db,2,0,2,2,0,0,0,0,3,0,0,3,3,0,1,1,1,0,1,1,1
ddf_dither1.00_v1.7_10yrs.db,1,1,0,2,0,0,0,0,2,0,0,1,2,2,0,1,3,1,1,0,0
ddf_dither1.50_v1.7_10yrs.db,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,2,2,0,1,1,2
ddf_dither2.00_v1.7_10yrs.db,1,1,0,1,0,0,0,0,1,0,0,2,2,0,0,3,1,0,1,3,2
euclid_dither1_v1.7_10yrs.db,2,0,2,2,0,0,0,0,3,0,0,3,3,0,1,1,1,0,1,1,1
euclid_dither2_v1.7_10yrs.db,3,1,2,1,0,0,2,2,2,0,0,2,3,0,1,3,3,2,2,1,2
