uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
359,799,654,719,0,59,381,644,770,642,392,175,823,874,698,147,794,722,187,748,225
378,832,608,690,0,62,360,605,774,751,370,154,821,880,717,124,734,800,187,804,237
376,803,589,680,0,40,367,612,873,681,321,170,852,848,709,134,773,763,173,799,240
364,805,621,634,0,41,383,632,783,745,342,180,825,930,702,136,780,823,203,814,254
390,788,662,719,0,68,381,624,793,697,427,169,803,913,808,134,786,825,206,835,232
389,847,548,694,0,70,414,633,791,652,321,157,844,880,755,140,739,817,201,858,238
341,908,940,1094,0,53,343,886,1130,1046,515,188,989,1120,870,141,1034,1003,209,898,281
320,864,951,1074,0,28,336,950,1130,943,498,176,985,1169,884,121,1007,1021,204,913,259
360,905,974,1114,0,58,313,900,1131,952,512,165,989,1163,963,136,1051,1067,192,946,273
351,898,952,1072,0,87,352,930,1154,977,642,206,1031,1182,1002,137,1048,1062,179,973,267
329,892,963,1051,0,84,283,894,1106,907,559,180,1003,1129,976,152,1056,1138,210,1018,279
339,912,931,1076,0,117,355,894,1125,1062,613,177,1026,1143,980,138,1064,1144,210,1027,273
332,927,923,1135,0,56,353,922,1168,993,604,193,1032,1177,1048,160,1085,1127,240,1037,282
360,973,897,1042,0,99,366,898,1146,1027,519,181,1068,1214,1014,140,1041,1158,188,1092,280
342,914,922,1040,0,76,341,958,1162,976,591,200,1045,1156,1069,151,1075,1123,233,1042,270
362,969,878,1024,0,88,347,930,1153,936,478,205,1077,1199,1036,158,1076,1189,234,1118,300
350,937,918,1042,0,105,356,898,1151,1015,541,210,1042,1218,1029,173,1087,1163,201,1093,270
346,954,875,1003,0,145,370,897,1145,1035,582,199,1076,1251,1130,164,1106,1185,244,1105,286
56,111,836,582,0,17,2,344,574,585,261,1247,1104,1144,450,1250,959,586,1250,677,0
147,363,664,685,0,9,59,463,694,549,198,1056,860,898,467,1057,789,665,1051,722,26
198,495,732,684,0,24,132,561,723,670,257,1018,798,905,552,1020,724,634,999,697,68
253,505,730,727,0,26,147,556,761,635,240,996,792,762,579,985,696,641,957,742,102
147,315,763,695,0,15,63,517,722,618,230,1063,932,952,530,1051,778,677,1042,708,20
176,356,709,744,0,29,77,524,747,557,243,1041,892,912,534,1040,802,695,1032,722,28
213,427,718,709,0,22,118,522,717,679,271,1018,828,860,565,1028,734,691,974,790,60
334,333,1025,776,0,51,304,937,1170,823,300,132,1346,1120,894,194,1013,1244,127,1322,236
335,330,1016,653,0,11,299,897,937,806,291,134,1324,1016,549,194,895,969,136,1240,244
313,984,459,723,0,26,324,699,837,663,280,253,1145,996,625,211,619,693,282,1068,307
318,1031,404,626,0,19,303,489,746,664,271,265,1067,874,500,201,539,528,248,818,284
667,464,616,468,0,28,484,705,220,538,240,319,649,182,459,256,696,130,292,663,327
392,509,729,502,0,12,386,496,163,642,272,199,564,247,562,154,639,156,217,578,232
222,462,686,570,0,9,308,472,159,621,293,106,416,209,521,73,606,88,145,552,169
104,392,612,410,0,15,206,436,180,662,272,43,345,231,499,48,614,121,63,529,102
