uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
413882918,414454851,413867657,412293930,318678876,90167877,422018316,422269593,420694001,405068776,263195622,422091127,422071748,412115490,370490743,422693553,422953852,412790769,422706397,414811701,414722876
397927261,397957234,397912362,393164773,296551404,148449213,423595430,423664026,422513177,392093340,336127085,424133574,424741431,401040956,386335888,424051413,404037541,396551237,404049621,397959230,397982963
397940207,397766352,397916913,389589326,318299434,145894357,404040746,404038008,401689121,384605215,356800232,404037905,404044855,400618895,373429949,404068735,404083771,396124079,404109847,397985514,398005799
397073425,397405764,397065879,389068410,270975986,195831241,402754880,403257381,401755012,387401086,350669959,404051061,404046622,398713500,376939668,403565003,403559489,396135957,403553274,397941900,397957897
398118561,397960269,397069128,387871124,300810665,162159326,404069917,402762580,401589181,385838947,338160055,403551937,404052602,398632604,370048768,404068211,404054281,396954802,404092057,397963634,397491758
390515702,390415225,390393674,388467626,315942173,198570054,398282503,398257549,398070653,390989675,339710734,398256953,398221831,396292081,376992190,398222244,398217326,390366059,398222096,390365464,390393920
398118561,397960269,397069128,387871124,300810665,162159326,404069917,402762580,401589181,385838947,338160055,403551937,404052602,398632604,370048768,404068211,404054281,396954802,404092057,397963634,397491758
398051392,397167023,397936717,384721322,298375105,150242604,404056488,403588026,403035755,384456848,350536938,403642455,403567710,401104029,375843844,404065712,404043944,395838953,404039935,397962174,397992563
397947310,397958297,397932276,393228361,303425980,115028449,404055343,403554826,401685815,392014702,367480195,404051880,404051243,396504548,378271636,404051465,403568703,396794515,403566766,397474020,398058422
403656096,404490813,403142344,387138262,284437021,147823511,408997129,408961214,407610363,368565082,338080443,408965466,408960114,401338216,360548446,408965051,408963101,402732123,408973481,404359242,404472464
414351499,415110140,413729259,411258663,275633073,75984825,422640408,422607429,420224214,375628888,245612825,422615976,422605028,418788878,339021584,422615411,422601360,413082507,422603029,414456906,414850527
415176795,414226307,414404194,410245729,328242477,60393852,421974986,421928176,420287395,413416766,306299498,422713829,422322211,416639848,346830286,421988865,422604221,412784754,422592048,415053310,415054700
414484333,414711222,413386396,379799493,257120445,77180364,422622921,422959364,419200501,397160438,324955758,422962150,422560656,418464185,394147384,422944947,422953691,412783369,422637375,413936725,414426196
414816900,414537636,414423330,410428856,274659348,102873215,422685331,422683114,420694378,413019524,345243789,422550231,422206286,415520223,365679174,422360630,422680303,412791558,422341759,413584767,414470033
414489354,414724964,413382601,410801589,315772287,123037240,422227285,422218220,418924550,396790576,352546213,422214791,421808930,402795674,354268626,422629955,422631286,412409259,422640844,413225330,415089834
414155611,414317798,414193470,412734884,309088066,59118586,422601278,422930504,420499738,408167123,350296814,422946621,422626995,417753977,393673634,422952917,422943542,413062691,422358235,413778845,414751007
414532050,414728584,413718759,411233136,332126627,88511238,422634762,422231849,420214032,401656534,340675793,422221077,422216793,416415517,383004241,422953230,422945693,412677431,422697678,414072945,414736631
414858736,414821744,414199692,411681267,268966052,64314958,422496379,422041187,419851857,389232157,300027128,422705409,422602340,419108000,386260013,422588172,422586642,412647022,422597946,414304343,414734533
414566076,414872053,413679087,409978417,301373654,51654125,422406113,422631817,419918875,407417178,282583591,422245976,422236441,418130092,374657067,422234176,422567736,412654574,422568665,414406209,414742373
414831476,414829583,413998498,411929185,315643150,73787400,422399557,421314871,420110093,409790217,352483811,422311767,422213361,414956397,377038772,422583580,422589830,412744893,422616087,414316249,415077443
414732446,414717998,414709931,413011790,344549161,71829428,422976568,422574461,421033998,415366512,301903261,422958491,422610236,418792270,344693624,422571907,422581811,412740431,422714014,414122094,414802486
414537217,414764140,414474590,394365100,245395479,114929155,422367961,421655624,420522596,411928245,299804655,422345553,422071936,417084762,338538083,422344927,422600913,412129207,422607946,414796546,414473574
415166548,415254247,414716580,411705387,277954687,61495461,423072264,422249873,420598032,411654151,292941200,422242597,421691185,419193066,334878573,421980803,422945803,412670820,422943744,415055618,415075056
415262849,414860484,414722007,410614779,299445814,61201993,422981768,422944440,420639622,390788039,322722132,422945773,422306554,417584443,383230638,422617939,422614454,412780892,422597292,414784347,415060671
414849866,415088078,414818387,411749937,286072662,72908791,422637222,422681106,420282169,407952484,336928880,422954497,421293480,413664264,357205410,422214625,422600792,413075320,422242217,413802986,414727194
414501561,415099275,414459274,406045749,242471254,106287945,422757289,421884446,419904058,407161504,370691567,422690201,422370860,417958408,393025072,422696109,422605569,413073931,422617432,414720922,414716365
414689619,414374542,414147827,412021378,262603632,75047928,422473399,422415986,419297394,403024899,348888489,422375046,421946069,414088062,370519254,422620163,422602689,413186880,422610734,413189203,415078741
414927694,415088640,413816743,410642884,315928074,135061890,422639473,422233360,419966960,390274311,323077839,422233843,421262037,394444253,359604803,422414203,422694322,412405868,422300596,413592522,414760695
415060589,414709804,414447442,410035878,324823981,56888409,423016806,422959468,420282471,412432443,361861366,422956176,422078516,417062048,383820176,422628190,422619313,412395874,422958920,415059576,414447896
414535949,415089530,413810821,396175840,313031266,120227853,422667633,422607580,419482064,392616147,348149225,422354353,422077039,400316007,380261109,422626094,422960489,412670928,422224394,414344027,414525018
414503834,414746845,414447436,412660668,238563689,58869854,422632650,422602910,421016386,411574600,334858525,422613681,422331873,417322244,343962379,422093308,422436749,412808937,422718782,414418682,415089180
415113341,414844687,414680695,413825215,229099884,79698674,422560754,422992427,421358189,404981653,334562702,422972502,422704309,413556682,374444418,422971390,422575098,413088826,422966425,414008520,414588054
414568040,415070717,414096162,412258468,279678708,104396520,422973128,422573532,420248829,390124093,322697764,422735151,421844959,412971712,314380923,422706153,422939976,412317681,422953994,415056625,414813089
414117673,414452331,413667780,410193299,257575545,76464757,422333780,422365933,420829401,371592944,303787257,422684349,422656910,410626988,341488640,422597350,422209978,412943722,422210283,414479548,414752884
414805444,414470304,414523381,410150722,321680410,145428442,422365761,422230842,419859221,411499910,346232302,422620931,422004128,417107235,358839766,422081361,422425786,413069699,422087943,413874276,414160697
414515721,414729646,414450878,405223830,269163230,64664010,422651054,421500645,418854320,399383329,296816406,422621115,422398216,415073602,322279380,421980713,421976797,413065930,422614667,414451549,414463383
414993321,414816631,414723237,411190084,225191476,123328454,422727287,422370235,419914763,408052010,324164983,422701970,422047485,409635393,345620627,422421742,422414146,411899728,422702125,414482904,414411929
414834746,415067396,413811544,407930241,247463903,88056412,422622765,421970587,419087067,367406103,221697152,422104556,421756962,398850095,367068727,422931085,422931649,412731145,422962155,414829620,414522392
415107331,415056130,414329224,410667780,292338667,83335930,422956937,421973707,420280116,410429820,335327091,422385367,422364879,415026154,349947448,422375849,422619138,413349399,422962104,414804804,414473967
414482692,414657308,413764830,409481244,292419216,71849602,422965503,422935492,421212930,381076690,332915516,422630059,421823882,395726824,345445916,422240069,422225877,412681990,422273748,413812604,414817315
414131623,414440946,413712150,409875198,310915651,54759139,422053770,422007113,419109398,388591576,312354647,422652948,422312803,417739189,383401557,422966549,422935906,412808477,422965350,414227425,414422351
414746618,414363487,414066663,411984453,280114931,40569394,421981057,421693787,420695546,415952704,320450015,422215631,422617247,418682592,375608581,422466380,422439036,412391623,422741493,414135848,414468510
414741638,414710699,414306452,412813521,271157222,152264453,422610137,422678019,420357753,411145217,354971128,422617297,422352456,418622413,391525422,422738912,422328427,412692658,422714599,414093159,413377475
414504551,414079808,414076142,408136701,296286298,73322859,422170430,421356711,419883109,414721889,332341822,422383216,421766892,415938452,325714101,422667314,423005178,411733541,422299885,413851194,413352085
414285333,414272866,414196439,410286816,330690707,170967159,422179359,422764626,420693090,403217489,310523866,422269330,421778300,415529938,367759928,422356349,422610997,412812366,422613968,414470501,414754977
414759259,414759183,414484894,410451794,276948691,88921324,422644428,422359330,420941507,410365019,272416489,422368918,422346779,417482706,347598717,422381435,422434728,412396204,421972732,413766518,414726332
414549469,414697824,414560706,412613354,307373588,166368199,422718051,422981939,420240631,371637073,322522690,422692558,422009849,409509397,354842969,422687944,422682763,413083415,422340990,413747696,414404034
415104316,415057095,414460124,411307091,322765196,55849478,422990323,422375913,420285149,401289264,338704434,422698881,421956903,418263052,360854539,422961486,422619873,411900006,422635307,414688685,414732544
414742300,414729428,414830416,404388359,332155937,98667426,422637753,422973237,419826911,404282435,295720421,422980368,421970264,410976689,360591109,422367082,422685813,412673291,422723324,413689162,414733230
414393318,415058580,414395855,401917623,328769913,91934087,422400029,422018468,420238476,396781569,205215260,422657303,421839830,416674551,333627835,422562482,422570628,412317889,422328600,413482099,413871641
415054929,415064616,414323662,411732641,292862134,80226620,422989389,422600511,420163443,411041779,357159206,422600929,421927964,418817340,383352176,422953898,422949224,413988834,422965085,413999426,415068489
414506442,414833959,414330539,404749849,310089172,159063747,422368156,421937556,420271310,409390810,347206960,422360657,422691970,418796847,366521583,422352883,422608386,412393363,422221394,413681535,414064891
414005156,414076126,414182926,409654219,313311326,46679247,422617719,422944760,420573929,414403440,351989938,422606764,421243696,416849497,373982532,422620851,422612738,412395976,422609102,414004507,414812707
414212654,414548569,413727921,399412146,257031544,66030640,422447607,422694015,419882118,395880523,343625651,422627189,422632000,402022694,381831444,422961699,422215190,413081202,422357124,414093362,414100194
