db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,49,51,51,47,0,0,50,51,48,24,12,49,52,49,28,52,52,51,52,52,51
baseline_nexp2_v1.7_10yrs.db,20,33,36,31,0,2,29,46,40,23,10,23,41,44,33,25,44,50,13,33,26
cadence_drive_gl100_gcbv1.7_10yrs.db,12,1,58,39,0,2,49,54,1,76,67,28,12,15,71,10,27,37,7,21,21
cadence_drive_gl100v1.7_10yrs.db,13,3,60,39,0,6,43,46,2,75,78,18,10,18,81,13,29,34,11,27,23
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,64,24,0,6,70,71,0,78,64,29,0,6,72,5,36,30,1,9,11
cadence_drive_gl200v1.7_10yrs.db,0,0,66,28,0,10,68,69,0,76,69,15,0,11,72,4,31,26,2,4,8
cadence_drive_gl30_gcbv1.7_10yrs.db,28,13,40,31,0,5,32,38,32,71,54,22,35,61,62,20,32,48,13,38,25
cadence_drive_gl30v1.7_10yrs.db,23,12,42,31,0,4,31,28,25,65,65,20,33,42,73,19,32,38,13,34,25
ddf_dither0.00_v1.7_10yrs.db,28,37,30,27,0,2,27,38,34,27,16,16,36,43,29,19,40,48,12,43,23
ddf_dither0.05_v1.7_10yrs.db,26,39,34,29,0,0,29,34,37,30,23,21,40,46,38,16,40,38,16,36,27
ddf_dither0.10_v1.7_10yrs.db,29,43,28,35,0,0,23,37,35,23,9,14,36,41,17,19,45,41,16,42,27
ddf_dither0.30_v1.7_10yrs.db,28,38,36,35,0,0,21,35,38,34,15,16,35,45,26,20,47,44,18,38,31
ddf_dither0.70_v1.7_10yrs.db,20,33,36,31,0,2,29,46,40,23,10,23,41,44,33,25,44,50,13,33,26
ddf_dither1.00_v1.7_10yrs.db,26,39,38,31,0,0,27,31,33,23,10,16,47,39,27,25,39,44,12,42,27
ddf_dither1.50_v1.7_10yrs.db,27,35,25,33,0,1,28,30,42,35,12,17,38,40,39,20,37,52,11,46,26
ddf_dither2.00_v1.7_10yrs.db,29,48,31,37,0,1,37,41,46,26,10,24,44,44,25,22,39,46,15,43,32
euclid_dither1_v1.7_10yrs.db,20,33,36,31,0,2,29,46,40,23,10,23,41,44,33,25,44,50,13,33,26
euclid_dither2_v1.7_10yrs.db,28,34,36,31,0,0,20,33,47,14,4,20,38,34,31,25,37,46,12,29,26
euclid_dither3_v1.7_10yrs.db,28,33,41,34,0,0,26,42,42,33,17,19,37,46,38,17,39,49,17,40,27
euclid_dither4_v1.7_10yrs.db,31,40,39,39,0,0,26,37,38,20,15,22,38,38,30,28,41,45,13,37,28
euclid_dither5_v1.7_10yrs.db,30,42,35,26,0,0,28,35,36,20,6,19,41,46,23,24,39,50,16,36,26
