db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,57,83,55,57,0,0,56,57,56,37,12,58,55,59,30,62,59,59,59,57,59
baseline_nexp2_v1.7_10yrs.db,25,64,40,37,0,2,31,53,51,33,15,27,47,50,38,28,49,60,14,42,32
cadence_drive_gl100_gcbv1.7_10yrs.db,13,5,67,49,0,3,55,59,2,168,116,30,15,18,110,12,33,43,8,27,22
cadence_drive_gl100v1.7_10yrs.db,17,13,64,47,0,14,50,51,2,168,129,23,11,21,126,16,32,39,12,31,24
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,75,27,0,11,81,96,0,118,105,34,0,7,104,5,40,33,1,10,12
cadence_drive_gl200v1.7_10yrs.db,0,0,74,33,0,15,82,88,0,113,109,17,0,12,114,4,37,31,2,5,9
cadence_drive_gl30_gcbv1.7_10yrs.db,32,31,45,36,0,5,38,42,38,115,76,24,42,69,80,20,37,50,13,43,29
cadence_drive_gl30v1.7_10yrs.db,29,30,52,49,0,5,33,30,35,113,100,21,40,55,111,22,34,47,18,41,27
ddf_dither0.00_v1.7_10yrs.db,31,69,36,37,0,2,31,42,39,62,25,19,42,53,37,22,45,55,14,47,27
ddf_dither0.05_v1.7_10yrs.db,28,60,37,33,0,0,32,39,43,51,30,23,44,59,47,18,44,42,16,42,31
ddf_dither0.10_v1.7_10yrs.db,33,78,34,44,0,0,30,43,39,44,10,19,43,45,24,24,46,48,19,46,30
ddf_dither0.30_v1.7_10yrs.db,32,57,40,44,0,1,25,39,45,61,17,17,41,52,39,23,54,47,23,44,32
ddf_dither0.70_v1.7_10yrs.db,25,64,40,37,0,2,31,53,51,33,15,27,47,50,38,28,49,60,14,42,32
ddf_dither1.00_v1.7_10yrs.db,31,65,45,42,0,0,32,40,42,42,11,19,52,48,33,26,40,51,14,48,30
ddf_dither1.50_v1.7_10yrs.db,29,48,29,40,0,1,30,37,47,61,22,19,46,45,51,22,44,57,12,50,30
ddf_dither2.00_v1.7_10yrs.db,33,71,37,44,0,1,38,44,54,64,16,27,50,50,29,25,42,49,16,47,38
euclid_dither1_v1.7_10yrs.db,25,64,40,37,0,2,31,53,51,33,15,27,47,50,38,28,49,60,14,42,32
euclid_dither2_v1.7_10yrs.db,32,69,39,36,0,0,24,38,49,28,12,23,42,34,45,27,40,54,13,36,27
