db,g,i,r,u,y,z
ddf_dither2.00_v1.7_10yrs.db,24.582346491690465,23.40650343707789,24.01838029818777,23.441395547125502,22.077673140471326,22.838152385338162
euclid_dither1_v1.7_10yrs.db,24.524056036158782,23.4088389911643,24.064346429120302,23.365230189384416,22.03801028140518,22.84266384056517
euclid_dither2_v1.7_10yrs.db,24.43684575521656,23.447377960631954,24.025906955355296,23.386638530433526,22.055065792733046,22.799769922636944
euclid_dither3_v1.7_10yrs.db,24.5316513305235,23.361845247406706,24.067496940051115,23.407447184537432,22.070938810346302,22.869694498441884
euclid_dither4_v1.7_10yrs.db,24.50603601185831,23.429216528059925,23.997550453942196,23.37227236131577,22.045156157995663,22.801447403924048
euclid_dither5_v1.7_10yrs.db,24.55828239917099,23.448312824580363,24.059560027591402,23.404511728883442,22.049087273021307,22.803928801353194
footprint_0_v1.710yrs.db,24.431008351510904,23.32771299438807,23.984760611924102,23.319084123952614,21.880622679948267,22.718111568085362
footprint_1_v1.710yrs.db,24.386765212166303,23.309493307912366,23.93897469711291,23.25630251303361,21.90236564228289,22.724291330600238
footprint_2_v1.710yrs.db,24.410252656693167,23.355819931006863,23.99582004456957,23.28493719970765,21.91145698594358,22.699499338320493
footprint_3_v1.710yrs.db,24.44651903964106,23.342147867662412,23.957726589831104,23.296620886224613,21.934427719254977,22.7275262286883
footprint_4_v1.710yrs.db,24.471876769763128,23.391044639896666,23.98193888202051,23.33664521173045,21.973685318956445,22.74439664373876
footprint_5_v1.710yrs.db,24.44651903964106,23.342147867662412,23.957726589831104,23.296620886224613,21.934427719254977,22.7275262286883
footprint_6_v1.710yrs.db,24.408373835097592,23.378877369326325,23.966960948295846,23.31196378574596,21.930294254483012,22.731440345271118
footprint_7_v1.710yrs.db,24.412255579116653,23.333239668744028,23.960522551336773,23.288873011221085,21.930393935053488,22.702438147154805
footprint_8_v1.710yrs.db,24.44722718294811,23.375689782212007,23.986332154643183,23.29665311887259,21.91957572827492,22.707774078681837
pair_times_11_v1.7_10yrs.db,24.509456381682433,23.425283400300113,24.068804401283636,23.390580551544108,22.049641104413656,22.81601342474429
pair_times_22_v1.7_10yrs.db,24.524056036158782,23.4088389911643,24.064346429120302,23.365230189384416,22.03801028140518,22.84266384056517
pair_times_33_v1.7_10yrs.db,24.49334388548376,23.353027309399113,24.01189250202874,23.45775859890665,22.045182481462376,22.756216209365554
pair_times_44_v1.7_10yrs.db,24.575950466631447,23.37404160941945,24.03497348260499,23.443108998382662,22.017492879154727,22.84684204151366
pair_times_55_v1.7_10yrs.db,24.4951144325875,23.417694904331867,23.946204987948057,23.364484224983478,22.04865443062253,22.799472477157213
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,24.525532819111568,23.38484258164147,24.050894143489693,23.338234805364948,21.98574628585415,22.813979459714737
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,24.566859282030883,23.45942868836258,24.067780000666005,23.37167577075725,22.05201375418969,22.83903506119936
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,24.51349599546795,23.433033415952814,24.02602751116344,23.35374810334001,22.033383743445686,22.835604413036936
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,24.498402576481112,23.41062664679636,24.044675811527384,23.404536165655408,22.031397273507018,22.82061328428481
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,24.558447812409536,23.461802201320946,24.078827194889335,23.44979938325819,22.003756706572403,22.841335858517667
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,24.49808444626784,23.424391167136992,24.059048613446706,23.38689638422825,22.049325612614926,22.829369838638303
rolling_nm_scale0.8_nslice2_v1.7_10yrs.db,24.491095565310932,23.436013772128476,24.01725577304935,23.340549421214863,22.009296265578055,22.800349199238067
rolling_nm_scale0.8_nslice3_v1.7_10yrs.db,24.457067481079555,23.406579098475135,23.97333820641642,23.32156286883945,22.045765124908463,22.84039331619966
rolling_nm_scale0.9_nslice2_v1.7_10yrs.db,24.521618349793446,23.43200105520713,24.01296147578125,23.345226652687465,22.023965157054622,22.813284940252014
rolling_nm_scale0.9_nslice3_v1.7_10yrs.db,24.555093683226985,23.38447854258037,24.026724034685046,23.41402096591059,22.01934465843162,22.80976913007958
rolling_nm_scale1.0_nslice2_v1.7_10yrs.db,24.49484663538084,23.399791972414356,24.005955627162958,23.46107389115459,22.044986659510894,22.82797309594185
rolling_nm_scale1.0_nslice3_v1.7_10yrs.db,24.521968053464178,23.466990279866998,24.018679683352147,23.394446262849947,21.965270027141575,22.840702803883275
rolling_scale0.2_nslice2_v1.7_10yrs.db,24.541420392878397,23.395135194834566,24.06625171081029,23.401939386197412,22.025038955615393,22.815054216463025
rolling_scale0.2_nslice3_v1.7_10yrs.db,24.510901026278624,23.414768136922405,24.02746428103915,23.44312591920675,22.048551239613623,22.805353946988532
rolling_scale0.4_nslice2_v1.7_10yrs.db,24.558330652554226,23.358711342880888,24.05154677044064,23.435195804550176,22.057804551455582,22.779754252516128
rolling_scale0.4_nslice3_v1.7_10yrs.db,24.54147691639941,23.397337712879953,24.056604766637033,23.32661443366468,22.007099857314827,22.812451876511957
rolling_scale0.6_nslice2_v1.7_10yrs.db,24.541543746187997,23.423430228592178,24.010814318120843,23.414737198554647,22.042751787810516,22.820294186702533
rolling_scale0.6_nslice3_v1.7_10yrs.db,24.509590534033038,23.418138858791565,24.044243299124552,23.32071549354693,22.001675595003963,22.775085726594085
rolling_scale0.8_nslice2_v1.7_10yrs.db,24.5158251999845,23.425203528098237,24.027020080605556,23.456201513492623,22.049608945461053,22.810415007329038
rolling_scale0.8_nslice3_v1.7_10yrs.db,24.474655096161847,23.375842900930508,24.000127068476456,23.338967446174536,22.048800755374437,22.76405946159707
rolling_scale0.9_nslice2_v1.7_10yrs.db,24.479628311321537,23.362054611449956,24.031522233077382,23.375665827188975,22.03855441250939,22.832187325933543
rolling_scale0.9_nslice3_v1.7_10yrs.db,24.53212563523413,23.36996981736406,24.04148054395175,23.394126308540343,22.057644908352568,22.775664873787683
rolling_scale1.0_nslice2_v1.7_10yrs.db,24.574628074460435,23.40992621631247,24.05995444396012,23.431464009219603,22.059775846033954,22.763167719344334
rolling_scale1.0_nslice3_v1.7_10yrs.db,24.489420596961292,23.386790149378577,23.98994000979899,23.32559601880113,22.054069460147446,22.815054216463025
twi_neo_pattern1_v1.7_10yrs.db,24.465349800123512,23.44474147260405,24.004759354445127,23.415614556797994,22.067098351466736,22.831754476193893
twi_neo_pattern2_v1.7_10yrs.db,24.550401860077848,23.41753135417505,24.018967409579883,23.251964969768117,22.045082560845973,22.79282915320474
twi_neo_pattern3_v1.7_10yrs.db,24.555665775793464,23.367759869355012,23.97628771417512,23.46098615107835,22.032448011132143,22.81549393700842
twi_neo_pattern4_v1.7_10yrs.db,24.568028823756123,23.427008587208846,24.06464255011682,23.447682926155363,22.03423654712504,22.777267881660755
twi_neo_pattern5_v1.7_10yrs.db,24.546018103160307,23.473144849435155,23.975816122041266,23.478021155151765,22.024488953827337,22.816305298313765
twi_neo_pattern6_v1.7_10yrs.db,24.60832684190345,23.40110248208163,24.050015544838793,23.415049713914875,22.054674713534244,22.80036833137885
twi_neo_pattern7_v1.7_10yrs.db,24.522178727585555,23.434270831536086,24.03608205580786,23.433514031622387,22.053783453866615,22.832519636492954
