db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,22112568,204113808,71127324,159911244,124520616,47657088,20909664,36433296,118927404,235705932,193530996,23633100,34876404,183942864,216752832,24714612,35155404,189189900,22822092,39060684,22219452
baseline_nexp2_v1.7_10yrs.db,9632880,195147324,86941476,199533528,174130344,31211460,11625516,36133056,151041708,236134332,174679344,9724536,31149144,122245668,189770292,11987028,30638916,192202128,6070320,38595024,13614876
cadence_drive_gl100_gcbv1.7_10yrs.db,3886164,125980812,53916840,171948420,115901064,141100416,19571796,31435092,132852780,237324096,228186936,10731096,28263204,186612624,235533384,5393412,28953756,151030800,3375468,36897264,10302660
cadence_drive_gl100v1.7_10yrs.db,6467544,125932860,58743684,193014720,189939744,127902492,19450296,33013152,148052376,240089472,233238204,10593576,29871756,204367536,231968880,7671960,29915604,99589392,5774004,37200348,9290700
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,39246444,38078388,66572208,178162776,35981496,94386168,52396164,229162788,228869100,14077080,18388080,161878644,228869100,2544012,30630096,88661736,401148,26972352,5876136
cadence_drive_gl200v1.7_10yrs.db,0,0,37881900,41294808,70937532,144972432,36352260,70144308,41639256,221320548,213741072,7420140,13075164,94324644,218376468,2024784,28603044,81873792,923364,27389736,4395996
cadence_drive_gl30_gcbv1.7_10yrs.db,13138848,162112968,65606184,142515972,151608096,28450584,16242048,30496608,143982504,240850476,174711456,10581876,34270380,162823788,223054920,8609724,28841436,161782992,5555700,35969472,13522788
cadence_drive_gl30v1.7_10yrs.db,11092356,151710228,60967512,162980856,196104204,106778700,12664224,33268536,137917224,237927240,218156760,9261000,32041836,168326568,227788704,9478512,28734588,130981356,8406252,35032140,10812852
ddf_dither0.00_v1.7_10yrs.db,10984104,189268308,54674820,173587644,176256180,69677856,11971080,33137568,133494084,238422312,216026712,9251496,33082668,200028600,230189760,10396440,30167316,194695920,5253732,40975776,11535300
ddf_dither0.05_v1.7_10yrs.db,10295064,185360508,62938296,172404612,169319664,48459384,11902932,31893768,118485108,231189372,178599168,9337140,30215736,156633264,200871720,8622036,30805524,189902736,7626600,38547180,13805064
ddf_dither0.10_v1.7_10yrs.db,12255804,184861332,85302972,193949316,131535684,32739012,11882088,32136336,155558268,233943588,148782528,9289224,34945632,137033676,209216232,11161188,31934448,171489420,8157168,39060684,12194892
ddf_dither0.30_v1.7_10yrs.db,13014720,174956328,54689508,180093636,153036036,39769416,11210688,32974560,92453688,218418588,187415568,7189488,33585300,129214368,212338908,9632880,30276360,152100144,10595052,39949812,13808232
ddf_dither0.70_v1.7_10yrs.db,9632880,195147324,86941476,199533528,174130344,31211460,11625516,36133056,151041708,236134332,174679344,9724536,31149144,122245668,189770292,11987028,30638916,192202128,6070320,38595024,13614876
ddf_dither1.00_v1.7_10yrs.db,12670056,182370420,74482812,190392372,190383732,73017936,13184820,39008844,133009128,229578696,187415424,8268660,31833756,118319580,213635088,11426544,29437164,160043184,6282000,38547684,13715100
ddf_dither1.50_v1.7_10yrs.db,12093372,155234484,65332584,177067080,175319820,42760584,11784780,32514156,141767424,236744892,193733676,7902900,30262572,170176860,218065824,9762876,31367340,166878468,5725764,38638512,10709604
ddf_dither2.00_v1.7_10yrs.db,12015396,141666984,62741736,128987964,151548480,63131292,14994900,33622884,144203760,230906808,201689640,10933164,33510060,189059364,218426076,10933452,29939508,180970488,6884820,40548276,14501232
euclid_dither1_v1.7_10yrs.db,9632880,195147324,86941476,199533528,174130344,31211460,11625516,36133056,151041708,236134332,174679344,9724536,31149144,122245668,189770292,11987028,30638916,192202128,6070320,38595024,13614876
euclid_dither2_v1.7_10yrs.db,14536404,193057740,70560540,170111448,139073184,27239904,10708200,29708856,104674068,232309620,161398980,9660780,34437960,181535724,218573172,10389060,32649444,175727808,3896784,39341880,9249732
euclid_dither3_v1.7_10yrs.db,13401720,158348700,69043356,190326096,159746220,26141508,11661696,33760008,127993968,238734540,194137056,9355896,32424732,153451692,213266880,9490716,31041468,176133672,9333936,57484260,12872628
euclid_dither4_v1.7_10yrs.db,11918664,173029572,66081132,201557124,188257392,65454912,11883132,34467804,151150176,232207236,183212460,11105928,32559588,175815000,208994256,12034008,31694832,194287932,7831008,37991772,12602772
