db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp1_v1.7_10yrs.db,18170604,27546948,27244476,36331812,33305652,18646056,17788968,26801532,31780764,40169808,31503780,19142784,26801532,34984836,39901536,19509840,26341236,37213776,19369512,30271824,18360936
baseline_nexp2_v1.7_10yrs.db,7295544,26367156,26341596,34285032,29721528,11183940,10811700,26341596,34231500,40048884,32242068,7558020,26428680,34189632,36936036,10331532,25968744,37745928,5697396,29154816,9951948
cadence_drive_gl100_gcbv1.7_10yrs.db,3419028,11306988,28409400,34028712,28944432,27137520,16706916,25922412,29017224,43552692,43061940,10114632,24897960,37195776,43825896,4332492,25066548,35586108,2875320,27683496,9902808
cadence_drive_gl100v1.7_10yrs.db,4006980,6592572,29180664,34563492,32226192,28603944,15471864,25960788,29272104,44304408,44757792,8031780,25104564,38354364,44757792,6039900,23539572,37323756,5015016,28574280,8917776
cadence_drive_gl200_gcbv1.7_10yrs.db,0,0,30556908,28017756,27413892,34490880,27546948,31342572,29644776,43912188,42728364,11739744,16525548,39331404,42728364,2544012,25968744,36008316,401148,22451652,5315364
cadence_drive_gl200v1.7_10yrs.db,0,0,32545584,31254444,28820304,38838600,26341596,29828880,32818320,44086572,42389244,6580080,12675312,38530152,44736516,2024784,25728588,34649604,923364,22897116,3637008
cadence_drive_gl30_gcbv1.7_10yrs.db,11022768,22566240,27429084,32018436,30889692,15281784,13564872,25223076,32275944,41685876,41346828,9141984,26801532,37991772,42773868,8609724,25097472,35289000,5555700,26801532,11433744
cadence_drive_gl30v1.7_10yrs.db,8010540,23791032,27666180,33321420,32717988,24843672,11544444,25960788,33587136,43831692,42884640,8502012,26341596,36651816,42884640,7756776,24745392,37684620,5849748,29480040,9879156
ddf_dither0.00_v1.7_10yrs.db,9738720,25436556,27155736,32375736,34165008,10667268,9751320,26250012,33011280,38547180,35466336,7490844,26341596,37302984,41769504,8971668,25595820,37998000,4381272,27546948,9128160
ddf_dither0.05_v1.7_10yrs.db,9481248,26642448,26801532,33892056,33365988,11802456,10626516,25808832,33626340,40185540,36230400,8403444,25987788,35622612,39656304,7457724,25131672,36417744,7626600,30271824,11300724
ddf_dither0.10_v1.7_10yrs.db,10575000,26801532,26341596,34018236,31570884,15963336,7979148,26428680,33798132,40582836,35549856,6755796,26801532,38453076,39575448,8822916,25595820,35421372,6414804,29272104,10580436
ddf_dither0.30_v1.7_10yrs.db,11116728,25568892,27664128,33670260,30246876,13016664,9309708,26028828,32251896,41740776,34036776,6722352,27244476,35928000,41832900,7598664,25063704,36791604,7549452,28664244,13247460
ddf_dither0.70_v1.7_10yrs.db,7295544,26367156,26341596,34285032,29721528,11183940,10811700,26341596,34231500,40048884,32242068,7558020,26428680,34189632,36936036,10331532,25968744,37745928,5697396,29154816,9951948
ddf_dither1.00_v1.7_10yrs.db,10523052,25751376,27989892,35797284,33885180,17278200,10413792,25527852,32047056,39691656,33267816,6937740,25176636,36327924,41058936,10959408,24040620,35797284,5254092,28852488,12022164
ddf_dither1.50_v1.7_10yrs.db,10773612,25062624,26028828,36862200,27854352,11524428,10603188,25549560,32337540,38983104,30138156,6994872,26428680,35015796,41667084,8922816,24934500,36870876,5258628,27664092,8964504
