db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
rolling_mod2_sdf_0.20_v1.5_10yrs.db,62,134,66,64,103,49,64,67,65,97,106,50,66,72,65,44,59,54,52,65,56
rolling_mod3_sdf_0.10_v1.5_10yrs.db,59,123,61,69,79,36,66,66,72,79,90,52,72,80,81,56,73,70,60,74,62
rolling_mod3_sdf_0.20_v1.5_10yrs.db,58,113,60,69,119,88,62,68,71,95,111,55,73,86,89,56,66,68,52,75,60
rolling_mod6_sdf_0.10_v1.5_10yrs.db,38,108,58,51,134,87,58,69,73,75,98,52,72,79,85,51,68,72,56,73,62
rolling_mod6_sdf_0.20_v1.5_10yrs.db,43,92,56,63,117,79,61,68,72,78,96,49,76,83,79,54,70,70,53,73,61
short_exp_2ns_1expt_v1.5_10yrs.db,77,205,97,85,125,60,74,81,73,128,113,68,77,73,108,69,75,71,70,80,70
short_exp_2ns_5expt_v1.5_10yrs.db,74,201,102,87,145,47,72,91,76,101,96,68,82,77,96,69,72,63,68,77,70
short_exp_5ns_1expt_v1.5_10yrs.db,100,224,154,116,119,45,85,124,91,123,101,80,91,92,89,79,94,75,81,88,78
short_exp_5ns_5expt_v1.5_10yrs.db,94,219,170,99,106,30,82,114,87,145,110,76,95,90,89,78,104,75,77,85,77
spiders_v1.5_10yrs.db,54,91,59,58,119,50,58,56,60,82,106,57,53,59,61,52,50,54,55,67,56
third_obs_pt120v1.5_10yrs.db,52,101,52,42,126,63,59,58,42,71,114,57,51,69,70,55,48,35,59,59,59
third_obs_pt15v1.5_10yrs.db,53,99,59,60,127,66,58,58,56,82,110,57,56,62,66,57,57,55,56,56,56
third_obs_pt30v1.5_10yrs.db,49,113,63,53,109,65,54,59,66,72,92,55,61,64,61,54,51,47,55,61,56
third_obs_pt45v1.5_10yrs.db,59,91,66,51,131,40,63,65,53,82,91,54,60,65,66,55,50,42,60,61,62
