db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,37590806,47195305,43443931,45252258,56440981,41860311,39765823,38530893,52049732,50318347,59296722,17928368,47257356,52377426,57541193,19762236,30389914,38605907,16432458,38912752,17566380
alt_dust_v1.5_10yrs.db,4343519,17065665,9947323,17545204,29214756,27256672,4890563,6143309,15167888,16879173,27752194,788741,14234015,22025700,38055934,1080466,7023854,8204567,850163,8063710,1776834
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,5215032,24100750,10167020,18439219,34438064,33788919,8066191,12898625,24419433,25714039,35054284,167147,26740179,31727995,38571037,579743,13781375,16872216,1255370,16111065,2146073
baseline_2snaps_v1.5_10yrs.db,10708877,26600737,26792666,34286071,41887862,34299676,7650833,14662224,29340241,34890962,44263512,739982,22191698,35532320,47037549,569397,14101847,26224525,778554,28455609,1166067
baseline_samefilt_v1.5_10yrs.db,81981638,4718678,2829038,45708222,28895436,22914034,54647147,238360,56188548,50415319,55293741,41645703,12011568,35899441,37427783,40070749,545269,2447260,47001238,25909776,27192369
baseline_v1.5_10yrs.db,36396692,43557801,49340175,52760298,55640666,37839115,43158549,39124842,51993838,50437157,57267064,19264187,49441527,56410902,52988436,22846587,41524567,53003074,20649954,47857894,20061122
bulges_bs_v1.5_10yrs.db,1756993,13838447,9901484,10263593,29842491,35866775,1808870,5668635,13489704,20521173,35781397,0,12968892,23073987,33015882,165900,8168645,16217500,0,15502304,246946
bulges_bulge_wfd_v1.5_10yrs.db,2836566,14609899,9883117,13484439,28049035,31080687,1443360,4550080,10673675,14792133,30605113,0,12490080,17960777,30343380,0,4098029,11616862,0,13676370,334448
bulges_cadence_bs_v1.5_10yrs.db,3210782,14097227,9021693,16669479,30016690,38828672,1403738,5995138,17709784,21554181,37236717,0,17825439,21308839,33690332,0,6852796,12381672,0,13390245,101040
bulges_cadence_bulge_wfd_v1.5_10yrs.db,3127807,17035992,5570818,11941813,31904494,37811150,1982332,2687007,14184953,17708933,29056501,0,15877361,22812993,28407115,0,2514259,11385276,0,10066570,72817
bulges_cadence_i_heavy_v1.5_10yrs.db,2956826,18482746,7699497,15647315,23860888,31028687,2099571,4300524,11672286,13400714,29230450,86970,17451725,16959966,26103935,2417538,4406113,13456340,0,14959070,0
bulges_i_heavy_v1.5_10yrs.db,2357852,12123835,7121411,9980753,21434488,33107587,613401,2516039,7490188,12720405,35474178,0,11046687,17859113,29972068,2417538,3880763,11704356,0,13028908,14065
daily_ddf_v1.5_10yrs.db,17930232,40916113,32541374,37355870,54407994,40006786,19445708,26180191,38416925,43559776,52370368,2933663,36843104,47040003,48668432,2584543,27841343,37292709,3334148,35213946,7042652
dcr_nham1_ug_v1.5_10yrs.db,47279608,5581195,49959397,67121576,46060823,26322632,48193759,22414060,48949108,58729566,72723432,20766617,60957039,46139621,51987680,20421222,29351082,44828112,19333889,51113362,18774805
