db,brightness,color,footprint,star density,depth,family
footprint_standard_goalsv1.5_10yrs,0.14170546782292243,0.5447348653878246,0.7102097801961766,0.30340195593720537,0.9359147566812541,footprint
footprint_stuck_rollingv1.5_10yrs,0.1701838465855544,0.7063405577230192,0.55520154650247,0.1992612674738595,0.8580374763948218,footprint
goodseeing_gi_v1.5_10yrs,0.18432907084397065,0.5686577610529907,0.7199828166392209,0.2911107344955433,0.8985586581558921,goodseeing
goodseeing_gri_v1.5_10yrs,0.16976995208906218,0.5765582838233527,0.7293620677310803,0.2920814819950882,0.9016318345348003,goodseeing
goodseeing_griz_v1.5_10yrs,0.16936151711284061,0.5828926744643455,0.7351614519939857,0.3118969329986906,0.9229380886173036,goodseeing
goodseeing_gz_v1.5_10yrs,0.15421684455071138,0.6075032007481957,0.720985179351328,0.29586372392638344,0.9140260044137605,goodseeing
goodseeing_i_v1.5_10yrs,0.16367269277622373,0.5201917652655861,0.6979308369728646,0.28157800220326884,0.9013951285091759,goodseeing
greedy_footprint_v1.5_10yrs,0.1405523829817669,0.5425787943265219,0.6863678671153433,0.29528903122724265,0.9416868599602846,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs,0.16992605146207782,0.5493104083155005,0.5425288179279731,0.1743576186303607,0.8283219326875353,roll
rolling_mod2_sdf_0.10_v1.5_10yrs,0.15985748329576252,0.6236085339613261,0.7961265840910717,0.2958398298950786,0.8799364719524061,rolling
rolling_mod2_sdf_0.20_v1.5_10yrs,0.17238427897336375,0.613881916702746,0.7889310517648742,0.3057382758686184,0.8811155489588532,rolling
rolling_mod3_sdf_0.10_v1.5_10yrs,0.20197376400832692,0.7065417124629784,0.848285243788931,0.298236729829085,0.8459545874083237,rolling
rolling_mod3_sdf_0.20_v1.5_10yrs,0.2006507760738429,0.6746243884958898,0.8266986468103383,0.36851451598704227,0.8519387439922578,rolling
rolling_mod6_sdf_0.10_v1.5_10yrs,0.23365614126422038,1.0,0.8476408677597194,0.30578616136711484,0.8089527552246177,rolling
rolling_mod6_sdf_0.20_v1.5_10yrs,0.23383073492028641,0.9901185465058358,0.8410181141261542,0.31370563024388515,0.8221202922234325,rolling
short_exp_2ns_1expt_v1.5_10yrs,0.832360441619348,0.7138184658231758,0.9147991694708956,0.44705183954565486,0.819335101822813,short
short_exp_2ns_5expt_v1.5_10yrs,0.5695212641504247,0.6905777378187967,0.9022696355695569,0.4310187845468435,0.8194677169435194,short
short_exp_5ns_1expt_v1.5_10yrs,1.0,0.9043324082251767,1.0,0.47891702042557255,0.4772004704984148,short
short_exp_5ns_5expt_v1.5_10yrs,0.6572446334609215,0.8767391850878798,0.9866828953962911,0.4846931268251615,0.5424706276535056,short
spiders_v1.5_10yrs,0.12526551424698157,0.5490685381120576,0.6967852795875992,0.31443470282582364,0.9347027280194301,spiders
third_obs_pt120v1.5_10yrs,0.19840613049223427,0.5188699584544574,0.681714040237703,0.3005215572142744,0.9234344218120945,third
third_obs_pt15v1.5_10yrs,0.1471709599539808,0.5651114149674415,0.7176917018686905,0.29233101562093633,0.9419780579469819,third
third_obs_pt30v1.5_10yrs,0.15898675262902504,0.556734403845241,0.6949237488365432,0.3136434482289213,0.9416264061593527,third
third_obs_pt45v1.5_10yrs,0.15005217902292792,0.5564766832531399,0.7042314025918234,0.2800133471357458,0.940089021795591,third
third_obs_pt60v1.5_10yrs,0.15910873452168844,0.5572763939093314,0.6938855874561465,0.32330565089555735,0.9307859908097068,third
third_obs_pt90v1.5_10yrs,0.17642896604715605,0.5403974384042978,0.6976444476265482,0.30646518278198137,0.926935863509016,third
twilight_neo_mod1_v1.5_10yrs,0.9286688631752371,0.5448233185057408,0.9235698432018329,0.4093466292046833,0.4196638821098839,twilight
twilight_neo_mod2_v1.5_10yrs,0.6300893234507573,0.5590244656658835,0.8486432304718264,0.33051110799459194,0.8717620919900952,twilight
twilight_neo_mod3_v1.5_10yrs,0.5579540402973957,0.5537370340835771,0.8391565833750981,0.37025713186188586,0.8947406676615746,twilight
twilight_neo_mod4_v1.5_10yrs,0.4906671591401955,0.5663836585488108,0.8182143624257174,0.3045418490962053,0.9122753037778917,twilight
u60_v1.5_10yrs,0.11889482074236474,0.47776798479910715,0.47995274575785785,0.2115791085917623,0.9880132522728422,u60
var_expt_v1.5_10yrs,0.2229966215171623,0.667019477659377,0.5347963055774324,0.2380237082234688,0.8598858034630473,var
wfd_depth_scale0.65_noddf_v1.5_10yrs,0.16428249789470478,0.5998181811243686,0.44909429369227455,0.33385638805239004,0.9098083990314553,wfd
wfd_depth_scale0.65_v1.5_10yrs,0.16459835353748434,0.5560719739329285,0.3659697859239636,0.29634528407714833,0.8950626682983143,wfd
wfd_depth_scale0.70_noddf_v1.5_10yrs,0.15591560007754446,0.5923009010317742,0.513675091286604,0.2871750852803919,0.910095642753062,wfd
wfd_depth_scale0.70_v1.5_10yrs,0.16117219592081117,0.51539222595765,0.4131166320612873,0.27882260012355964,0.902259612878822,wfd
wfd_depth_scale0.75_noddf_v1.5_10yrs,0.1495216125785153,0.5962667532195915,0.5854156225388416,0.34777729205641594,0.920013546411778,wfd
wfd_depth_scale0.75_v1.5_10yrs,0.15136425908746715,0.5469748399487022,0.4412901840051549,0.284573238318298,0.9095197294684604,wfd
wfd_depth_scale0.80_noddf_v1.5_10yrs,0.17174515534351945,0.5874763023003131,0.6817498389059927,0.3566157197390096,0.928870563852451,wfd
wfd_depth_scale0.80_v1.5_10yrs,0.15996849429348006,0.5298144635301429,0.49126512493735214,0.2611545837452315,0.9161009369814856,wfd
wfd_depth_scale0.85_noddf_v1.5_10yrs,0.1664190915314483,0.5970092334715749,0.7819145127801245,0.36603167472108017,0.9396829525663528,wfd
wfd_depth_scale0.85_v1.5_10yrs,0.1663590960232894,0.5340090674521452,0.6056418701224313,0.32446819589830156,0.9284998800905357,wfd
wfd_depth_scale0.90_noddf_v1.5_10yrs,0.16454341962783192,0.6036557542669893,0.8355409178778548,0.3367062775032809,0.9471991295593803,wfd
wfd_depth_scale0.90_v1.5_10yrs,0.15375363655668828,0.5471389539559042,0.7054485573136677,0.3052992843208046,0.9386739403849238,wfd
wfd_depth_scale0.95_noddf_v1.5_10yrs,0.1432778698655656,0.6131690567324811,0.8872699935562396,0.3194421752735716,0.9628024381050087,wfd
wfd_depth_scale0.95_v1.5_10yrs,0.15307900716912437,0.5534137654510572,0.7982387055201546,0.3016138568624515,0.9479927953051224,wfd
wfd_depth_scale0.99_noddf_v1.5_10yrs,0.14404315497117912,0.6453705159709942,0.917412472256032,0.29344588903615376,0.9708593280848877,wfd
wfd_depth_scale0.99_v1.5_10yrs,0.14275222358659714,0.5903410274561653,0.8545142120713108,0.2848140086340924,0.9576450114234836,wfd
