uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
27143557,27143557,27143557,27143557,8201104,0,27143557,27143557,24661326,97841,67951,27143557,27143557,27143557,20859439,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27009549,32028,27143557,27143557,27143557,24672721,22122539,27143557,27143557,27109528,24572742,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27044775,26933990,27143557,27143557,27143557,27075606,27081639,27143557,27143557,27143557,27113667,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27075606,24553042,27143557,27143557,27143557,27143557,24661326,27143557,27143557,27143557,24661326,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,21516170,20830,27143557,27143557,27143557,27143557,20858242,27143557,27143557,27143557,27075606,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,24706750,20875473,3238535,27143557,27143557,27143557,11968265,75559,27143557,27143557,27143557,27109528,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,6268084,0,27143557,27143557,27143557,27051964,97841,27143557,27143557,27110832,143510,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27088698,17697552,27143557,27143557,27143557,24706750,18468556,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,2504758,27143557,27143557,27143557,23322841,5635428,27143557,27143557,27143557,20791488,27143557,27143557,27111529,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27075606,2504758,27143557,27143557,23408424,23374395,5610589,27143557,27143557,27143557,3181390,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,24593375,2504758,27143557,27143557,27143557,24627297,24597407,27143557,27143557,24661326,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,24661326,24661326,2529597,27143557,27143557,27143557,24661326,5656258,27143557,27143557,24661326,3282066,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,2534648,27143557,27143557,27143557,27077500,5686148,27143557,27143557,27143557,3181390,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,2529597,27143557,27143557,27143557,20827411,5635428,27143557,27143557,27143557,8168379,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,9565487,9457900,0,27143557,27143557,24706750,9499430,62615,27143557,27143557,20939589,108284,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,21487544,2525588,20830,27143557,27143557,27143557,24661326,3780802,27143557,27143557,24661326,3844721,27143557,27143557,27111529,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27029937,34029,27143557,27143557,27143557,27075606,3785853,27143557,27143557,27075606,9398754,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,21555495,3755963,27143557,27143557,27143557,27075606,3755963,27143557,27143557,27109528,54729,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,18435831,67951,27143557,27143557,27143557,20971617,5140500,27143557,27143557,27143557,5093379,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,123621,0,27143557,27143557,27143557,24706750,98782,27143557,27143557,24706750,6325451,27143557,27143557,27143557,27143557,27143557,27143557
