db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,72388028,111868016,70467646,62669474,92495891,101021361,73479019,70885033,73127357,79798332,269063577,69072188,69119599,67912355,177454535,67983275,63066775,60262329,66062620,64047536,57567985
alt_dust_v1.5_10yrs.db,19307411,41774882,25200766,27098837,76020060,126025647,21819998,23853065,29310889,33944096,174701201,14181389,30702139,33758258,94789148,10683668,21118639,18918155,14218925,23599326,14823517
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,15812823,66824669,26415340,29723966,91767457,157810794,23789657,31275729,37496307,38425538,118799580,5715518,41550615,53265000,132266522,7543867,30257722,32055516,7763652,34454611,14587023
baseline_2snaps_v1.5_10yrs.db,34722015,82279808,53614923,48509162,147753906,150627743,34049597,48800720,53887872,66308188,169211907,18301036,52493733,53105875,160975114,17388042,45494129,52206396,18701147,57357836,23777241
baseline_samefilt_v1.5_10yrs.db,103788465,17869779,7775450,214611446,53907393,101308999,81018695,473951,85614073,161282757,238068456,79425177,24850994,137429327,134524224,76298219,1398754,9124659,79765632,53482350,62897994
baseline_v1.5_10yrs.db,67781422,106722275,74949367,71067264,154904126,123883424,76056781,73314875,72817275,87038067,161017329,75367343,73433368,71330110,104994164,75721483,74072886,72613537,73100568,71050373,65909941
bulges_bs_v1.5_10yrs.db,33562299,54205653,52817901,37505697,62063896,101349492,17858199,44550088,31040388,47348603,147250083,8317557,36769617,49311761,104709648,8985921,48297535,60055024,7426597,59681545,9039924
bulges_bulge_wfd_v1.5_10yrs.db,52443239,70605430,67759734,58881610,85515216,142853058,38271886,77284883,47161890,55113176,122656124,6198221,106236816,65955072,103417499,3115286,66878915,78869811,3818058,97752218,9003047
bulges_cadence_bs_v1.5_10yrs.db,18872041,35153345,32383772,30130342,41996283,58966678,16052957,38086001,33522812,35902654,82866481,5054683,42114130,55999812,53398431,4208568,47859864,52455222,19899220,57018550,5753299
bulges_cadence_bulge_wfd_v1.5_10yrs.db,47220918,96008496,106465141,109574559,104143377,158762285,81247170,91201186,43840564,55049378,136397943,15748450,118635320,64813897,163162176,12762015,58373635,72818058,5519791,106088124,13917927
bulges_cadence_i_heavy_v1.5_10yrs.db,28588381,92951985,36617326,47671084,56848905,156040991,28050697,35312528,45743496,55441825,124373167,17255621,117078922,43123368,41398532,119987811,94299082,41822569,2884964,36501515,4865043
bulges_i_heavy_v1.5_10yrs.db,32013310,109005979,46375220,90070726,60340321,85926350,10566452,24184620,33720520,27394742,126583383,2377685,126842311,29088879,82528012,121172726,134394227,84942791,2347199,34589966,4810791
daily_ddf_v1.5_10yrs.db,49366564,113520663,55429320,52931594,161923048,173544392,57407462,59890500,59737936,64399165,192272023,36870401,59875337,60970402,151020904,34447066,56754222,57866824,34329981,57536028,40766949
dcr_nham1_ug_v1.5_10yrs.db,76571431,64002708,76220754,80536869,190692150,71885753,79613601,56231608,75822197,133700119,178233704,74086650,84241053,62146928,139772787,74283416,65230362,70912433,67490038,77261751,62217128
dcr_nham1_ugr_v1.5_10yrs.db,79150292,82305900,62512892,66303685,176346073,187010234,74163295,52504099,67218924,113045294,186927688,73439451,69288697,87397164,203533367,68575458,72060384,69326884,68329298,72916311,61642660
dcr_nham1_ugri_v1.5_10yrs.db,78777106,57289356,70404645,76894805,153880066,106056947,77272158,56523645,71407950,88477073,208437487,71522504,62240948,67406300,88449338,71971927,62589450,72286414,68642653,75939055,64687194
