db,brightness,color,footprint,star density,depth,family
goodseeing_i_v1.5_10yrs.db,0.16367269277622373,0.5428552393448061,0.44879150164711096,0.2273038581549661,0.9038418289287496,goodseeing
greedy_footprint_v1.5_10yrs.db,0.1405523829817669,0.5728348066882246,0.4624125550579264,0.24662818678194318,0.9434504883252884,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.16992605146207782,0.5754159226615908,0.3876448162268201,0.16012677683268495,0.8331664614982067,roll
rolling_mod2_sdf_0.10_v1.5_10yrs.db,0.15985748329576252,0.6402872965184958,0.5864455713069548,0.24446841599760716,0.8835821072340206,rolling
rolling_mod2_sdf_0.20_v1.5_10yrs.db,0.1723842789733638,0.627651114850211,0.573046600288707,0.25467382950566825,0.8847175767268612,rolling
rolling_mod3_sdf_0.10_v1.5_10yrs.db,0.20197376400832695,0.7181369788680916,0.6831624532701632,0.2688088244804113,0.850582995623824,rolling
rolling_mod3_sdf_0.20_v1.5_10yrs.db,0.2006507760738429,0.6926493361428127,0.6504793278306251,0.3447013427579428,0.8563999004494929,rolling
rolling_mod6_sdf_0.10_v1.5_10yrs.db,0.2336561412642204,0.9831400072189428,0.7235444349853796,0.2939967364556027,0.8146262442309913,rolling
rolling_mod6_sdf_0.20_v1.5_10yrs.db,0.2338307349202864,0.9867805010667836,0.709183106932672,0.3012730825923312,0.8274284260162867,rolling
short_exp_2ns_1expt_v1.5_10yrs.db,0.832360441619348,0.7465599971164533,0.8674908391013065,0.4530453845513771,0.8231218076980255,short
short_exp_2ns_5expt_v1.5_10yrs.db,0.5695212641504247,0.7335888346102082,0.8391383203168374,0.44358681517824683,0.8231686071803804,short
short_exp_5ns_1expt_v1.5_10yrs.db,1.0,0.9330641112980247,1.0,0.5167838225361381,0.48322078618261444,short
short_exp_5ns_5expt_v1.5_10yrs.db,0.6572446334609214,0.9037427589196869,0.9786800903135063,0.5077187699884885,0.548838769592248,short
spiders_v1.5_10yrs.db,0.12526551424698157,0.5721956604699274,0.4482733093977866,0.2648383394928008,0.9365641135877386,spiders
third_obs_pt120v1.5_10yrs.db,0.1984061304922343,0.5570592802902075,0.4614501980234666,0.25236607903567276,0.925503827845341,third
third_obs_pt15v1.5_10yrs.db,0.1471709599539808,0.5834493259024642,0.4695932190842802,0.23404581014337175,0.943627266709462,third
third_obs_pt30v1.5_10yrs.db,0.15898675262902506,0.5772149199321073,0.45127142169744966,0.26532965115828916,0.9432776803463733,third
third_obs_pt45v1.5_10yrs.db,0.15005217902292795,0.5823586611098295,0.45737868749305993,0.22158398043877373,0.9418213574921629,third
third_obs_pt60v1.5_10yrs.db,0.15910873452168844,0.5849904931134028,0.45023503719880076,0.27701460104509157,0.9326956629467784,third
third_obs_pt90v1.5_10yrs.db,0.17642896604715605,0.5743134291079112,0.4692971092275233,0.2585151023293641,0.9289666305657214,third
twilight_neo_mod1_v1.5_10yrs.db,0.9286688631752371,0.5437814040102573,0.8757449013584038,0.4238630801552486,0.44607441322819713,twilight
twilight_neo_mod2_v1.5_10yrs.db,0.6300893234507572,0.5721051903203734,0.7578561646370803,0.3356297439030362,0.8765526095917594,twilight
twilight_neo_mod3_v1.5_10yrs.db,0.5579540402973957,0.5704021769769282,0.7148462079431468,0.37269560655380723,0.8983707120586419,twilight
twilight_neo_mod4_v1.5_10yrs.db,0.4906671591401955,0.5818729237266599,0.6598808157826553,0.2860351503048181,0.915274172342668,twilight
u60_v1.5_10yrs.db,0.11889482074236474,0.47744891261751354,0.2930007032609098,0.16947521820126374,0.9901823624321726,u60
var_expt_v1.5_10yrs.db,0.2229966215171623,0.698558750973706,0.35299996298626796,0.19229164853451386,0.8626745031371941,var
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,0.16428249789470475,0.6083015014843643,0.33638079727578923,0.3099073958444349,0.9121716761117399,wfd
wfd_depth_scale0.65_v1.5_10yrs.db,0.16459835353748434,0.5626197757188892,0.2833031054521227,0.2735990872173213,0.89788823239905,wfd
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,0.15591560007754446,0.607574654609659,0.3688788540548543,0.2519862064466009,0.9124467445233502,wfd
wfd_depth_scale0.70_v1.5_10yrs.db,0.16117219592081117,0.5355118838890561,0.3009956693933449,0.2589630150591359,0.9049438846196673,wfd
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,0.1495216125785153,0.6057928909679668,0.3751341747788429,0.28797047434237943,0.9221160429968398,wfd
wfd_depth_scale0.75_v1.5_10yrs.db,0.15136425908746715,0.558575827595198,0.28019395195617575,0.2366971262843204,0.9119266304387288,wfd
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,0.17174515534351945,0.605131015776855,0.42939630602953693,0.27858897002101185,0.9307644048344227,wfd
wfd_depth_scale0.80_v1.5_10yrs.db,0.15996849429348006,0.5546653218152403,0.3132102009845652,0.20149438376420506,0.9183815054122098,wfd
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,0.1664190915314483,0.6137576548697147,0.5378465410667357,0.31782312071247076,0.9413235547355796,wfd
wfd_depth_scale0.85_v1.5_10yrs.db,0.1663590960232894,0.5570776656785972,0.37605951808120813,0.2574946975169848,0.930502662053996,wfd
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,0.16454341962783187,0.6231417082561613,0.6447051856238664,0.31016412651200537,0.9487237261055778,wfd
wfd_depth_scale0.90_v1.5_10yrs.db,0.15375363655668828,0.5692757573744426,0.45219676499981487,0.24901172614695333,0.9403589439625177,wfd
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,0.1432778698655656,0.6371681913661649,0.771551245512085,0.3233553958124889,0.9638745651223546,wfd
wfd_depth_scale0.95_v1.5_10yrs.db,0.15307900716912437,0.5807282608767865,0.5954399082059442,0.2730993268325617,0.9495729258409312,wfd
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,0.1440431549711791,0.66347348361499,0.853129511048599,0.30779608927402635,0.9717772357883464,wfd
wfd_depth_scale0.99_v1.5_10yrs.db,0.14275222358659714,0.6124640052810237,0.7088869970759152,0.2749141316465597,0.9589809931113628,wfd
baseline_nexp1_v1.7_10yrs.db,0.18824128918255045,0.6664371560700356,0.7952030203205389,0.35260209421357025,0.9474338312751069,baseline
baseline_nexp2_v1.7_10yrs.db,0.2167233067601298,0.604151821166168,0.507976459266388,0.2608992568654761,0.89673136345313,baseline
cadence_drive_gl100_gcbv1.7_10yrs.db,0.1692063770500992,0.712245163904579,0.5702705703816114,0.3271889795516194,0.8561208501561107,cadence
cadence_drive_gl100v1.7_10yrs.db,0.1654261880373438,0.7365560803485253,0.5468038642336307,0.32173576890181343,0.853784981674049,cadence
cadence_drive_gl200_gcbv1.7_10yrs.db,0.16686228798341898,0.6731642301858445,0.5743790946441131,0.3114513607737735,0.8379691498991368,cadence
cadence_drive_gl200v1.7_10yrs.db,0.14967280185119133,0.637855518451152,0.5567235444349853,0.2728987843786005,0.8352938590980012,cadence
cadence_drive_gl30_gcbv1.7_10yrs.db,0.189632110486138,0.7382627916489947,0.5561683384535664,0.24241887777843651,0.8800111190592366,cadence
cadence_drive_gl30v1.7_10yrs.db,0.16457594544763476,0.7136210864554706,0.5494318392123478,0.27743114614495795,0.8813571346124283,cadence
ddf_dither0.00_v1.7_10yrs.db,0.1649866245514107,0.5882753945431713,0.5146389310434171,0.271299638601424,0.8999269986791969,ddf
ddf_dither0.05_v1.7_10yrs.db,0.1792924183026541,0.5944968278609446,0.5022393307917238,0.24696510232396976,0.8972424783298839,ddf
ddf_dither0.10_v1.7_10yrs.db,0.1805704268457594,0.5893271440252332,0.5114927638153755,0.2355721582719245,0.8976212263979696,ddf
ddf_dither0.30_v1.7_10yrs.db,0.16746692835447305,0.5967896499301759,0.5132324092238221,0.2531684424549155,0.8995871185538812,ddf
ddf_dither0.70_v1.7_10yrs.db,0.2167233067601298,0.604151821166168,0.507976459266388,0.2608992568654761,0.89673136345313,ddf
ddf_dither1.00_v1.7_10yrs.db,0.16707021347218318,0.5771976552040479,0.516822741236999,0.2396002312183212,0.895837073207283,ddf
ddf_dither1.50_v1.7_10yrs.db,0.16760569765953284,0.5903357848307391,0.5164896176481474,0.26014349552060917,0.8962916967887383,ddf
ddf_dither2.00_v1.7_10yrs.db,0.16274330504463186,0.5748161727415029,0.5083095828552392,0.25510667423816547,0.8936000015430109,ddf
euclid_dither1_v1.7_10yrs.db,0.2167233067601298,0.604151821166168,0.507976459266388,0.2608992568654761,0.89673136345313,euclid
euclid_dither2_v1.7_10yrs.db,0.15620005247164537,0.5949716394369773,0.5194877299478107,0.21646397601551248,0.8982802297572292,euclid
euclid_dither3_v1.7_10yrs.db,0.2119174934707271,0.5981075021970619,0.5027205093089536,0.2304318328813342,0.8970723378431079,euclid
euclid_dither4_v1.7_10yrs.db,0.1981900143643663,0.5934541640176323,0.5272606136876781,0.2628443842918851,0.8951230519108648,euclid
euclid_dither5_v1.7_10yrs.db,0.1678990037371897,0.5926352628752961,0.5194137024836214,0.24949370420741135,0.900198857626983,euclid
footprint_0_v1.710yrs.db,0.17717879708179696,0.7943116725401692,0.4145908131916941,0.4357122358353869,0.8532630518055692,footprint
footprint_1_v1.710yrs.db,0.1753294259716225,0.8103629752550708,0.4628197061109671,0.48218305080225415,0.8629423332289236,footprint
footprint_2_v1.710yrs.db,0.16427589595365194,0.8314395297990462,0.46511455750083286,0.4888663306158986,0.8654203987640587,footprint
footprint_3_v1.710yrs.db,0.16620523012494448,0.7986688700064941,0.4486434467187326,0.47883364680802365,0.8713111726604386,footprint
footprint_4_v1.710yrs.db,0.1748014996281142,0.8197882718889464,0.5073472258207795,0.6291820994129891,0.8901029804829307,footprint
footprint_5_v1.710yrs.db,0.16620523012494448,0.7986688700064941,0.4486434467187326,0.47883364680802365,0.8713111726604386,footprint
footprint_6_v1.710yrs.db,0.16792575494470277,0.8062069811698935,0.441166672835622,0.49521205182126876,0.865970132824311,footprint
footprint_7_v1.710yrs.db,0.17435827164978965,0.7951934203651222,0.46833475219306353,0.5544886968476521,0.8562365232827946,footprint
footprint_8_v1.710yrs.db,0.18223044260161714,0.7992343570882073,0.44831032312988117,0.17748755153428722,0.8305324813566372,footprint
pair_times_11_v1.7_10yrs.db,0.14756669894318616,0.6490705144932646,0.369100936447422,0.1724898407245093,0.9332745813301241,pair
pair_times_22_v1.7_10yrs.db,0.2167233067601298,0.604151821166168,0.507976459266388,0.2608992568654761,0.89673136345313,pair
pair_times_33_v1.7_10yrs.db,0.1943076712693,0.4548095464692588,0.5356257171410593,0.2571652974076208,0.867906356805074,pair
pair_times_44_v1.7_10yrs.db,0.1917656831329518,0.3662923572389494,0.5339600991968019,0.2593523010592188,0.848235131826562,pair
pair_times_55_v1.7_10yrs.db,0.2171253597359815,0.28263834810173893,0.5006477403116556,0.25858142313149185,0.8155938395629478,pair
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,0.18099577905909064,0.5824757651784489,0.5110856127623348,0.2532087429973226,0.8964231405574995,rolling
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,0.1793317200169347,0.5974739812575817,0.5130473405633489,0.24824884248777365,0.9013418732791577,rolling
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,0.18229743805573548,0.6058595481366997,0.5199318947329459,0.23316666394907595,0.897681096590306,rolling
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,0.18120644364221586,0.6097014878742867,0.5247806936373394,0.244477357223232,0.8973020480530095,rolling
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,0.18510835479655188,0.619826752814771,0.5274456823481511,0.24095826206763937,0.8996864930541455,rolling
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,0.16973432539356062,0.6460966339425438,0.5354776622126809,0.2519511222965071,0.8914569635654828,rolling
rolling_nm_scale0.8_nslice2_v1.7_10yrs.db,0.1922261143094114,0.6300898229966714,0.5509864159603212,0.25153904171316294,0.8899558205290145,rolling
rolling_nm_scale0.8_nslice3_v1.7_10yrs.db,0.187291826607725,0.6429864521885356,0.5472110152866713,0.24913856168137083,0.8950591830627781,rolling
rolling_nm_scale0.9_nslice2_v1.7_10yrs.db,0.1685606555569963,0.6321383455415233,0.5440648480586298,0.24533690901714872,0.8946901088761159,rolling
rolling_nm_scale0.9_nslice3_v1.7_10yrs.db,0.18908144630729054,0.6369169550182691,0.548173372321131,0.2422353849855365,0.8856951607431095,rolling
rolling_nm_scale1.0_nslice2_v1.7_10yrs.db,0.19005565066844934,0.6466155662145537,0.5590924232890402,0.25714996893249226,0.8875303474245899,rolling
rolling_nm_scale1.0_nslice3_v1.7_10yrs.db,0.17266036036506874,0.6490412698893965,0.5499500314616723,0.25139532739854575,0.8884702266668,rolling
rolling_scale0.2_nslice2_v1.7_10yrs.db,0.17694371587908295,0.8565086478124753,0.5231891031572715,0.2833451836840095,0.8925733680042276,rolling
rolling_scale0.2_nslice3_v1.7_10yrs.db,0.18127160196284348,0.8440749992140123,0.5284080393826108,0.26529218760765727,0.8931827699066399,rolling
rolling_scale0.4_nslice2_v1.7_10yrs.db,0.1801837813499511,0.8716048990276655,0.5359588407299107,0.31440751063720984,0.8898445194529715,rolling
rolling_scale0.4_nslice3_v1.7_10yrs.db,0.18422689752438093,0.9197885791733872,0.5540955694562683,0.2886881214961876,0.8889658491131639,rolling
rolling_scale0.6_nslice2_v1.7_10yrs.db,0.17851136898031572,0.9070686837432378,0.5558352148647147,0.26820571608948146,0.886164958638568,rolling
rolling_scale0.6_nslice3_v1.7_10yrs.db,0.1764309776565311,0.9373775464678329,0.5552429951512011,0.2531287411963085,0.8835115391823917,rolling
rolling_scale0.8_nslice2_v1.7_10yrs.db,0.16376363351535186,0.9086768200658982,0.5646074693711367,0.2554109485798434,0.8843630891753362,rolling
rolling_scale0.8_nslice3_v1.7_10yrs.db,0.1765648563227846,0.9462444262628,0.5608320686974868,0.29052730537469024,0.8834094389422685,rolling
rolling_scale0.9_nslice2_v1.7_10yrs.db,0.17362551327685788,0.9372652286507298,0.5637931672650552,0.24104237055141456,0.8788105760784487,rolling
rolling_scale0.9_nslice3_v1.7_10yrs.db,0.17138474312329258,0.9476786286095686,0.569752378132287,0.26156075496972125,0.8727132141276321,rolling
rolling_scale1.0_nslice2_v1.7_10yrs.db,0.16085863784364546,0.9395581109253103,0.573527778805937,0.24551841423470783,0.8789653878280602,rolling
rolling_scale1.0_nslice3_v1.7_10yrs.db,0.1768048430951955,1.0,0.5746011770366806,0.25918823991422324,0.8718636657977309,rolling
twi_neo_pattern1_v1.7_10yrs.db,0.8078124230689767,0.6560505393586379,0.5397342414035607,0.49182603332336844,0.3813329480147973,twi
twi_neo_pattern2_v1.7_10yrs.db,0.5648533760636797,0.6268609807415251,0.5483214272495096,0.28148906080134956,0.8320509106518619,twi
twi_neo_pattern3_v1.7_10yrs.db,0.4742693392512298,0.6140665947445366,0.5191546063589592,0.21908056676380885,0.8592157965807685,twi
twi_neo_pattern4_v1.7_10yrs.db,0.44088310695720506,0.5948818191239663,0.5360328681940999,0.2595248617259039,0.8713723784844268,twi
twi_neo_pattern5_v1.7_10yrs.db,0.5817291533161375,0.6489150741466744,0.5585372173076213,0.32976020263193706,0.8330675031149697,twi
twi_neo_pattern6_v1.7_10yrs.db,0.5345488182098576,0.635000355955589,0.5576488877373504,0.3482358284599823,0.8450759170787276,twi
twi_neo_pattern7_v1.7_10yrs.db,0.493916041411342,0.6239595044072448,0.5604989451086354,0.3025544141672984,0.8616868620947562,twi
twi_pairs_mixed_repeat_v1.7_10yrs.db,0.1691085543676289,0.781126390909635,0.5758966576599919,0.2994820904420578,0.8985230715141823,twi
twi_pairs_mixed_v1.7_10yrs.db,0.1633765766758702,0.6435844520459421,0.5162675352555797,0.26970925947428925,0.9003442416943969,twi
twi_pairs_repeat_v1.7_10yrs.db,0.19368927491566562,0.67887960784867,0.5420290927934264,0.26456871129200255,0.8977379261103996,twi
twi_pairs_v1.7_10yrs.db,0.17925396122694107,0.5738713014925676,0.49124625235962543,0.238586949643935,0.8988535266765253,twi
u_long_ms_30_v1.7_10yrs.db,0.1939657903849975,0.5060569692452461,0.5581300662545804,0.27918352808783387,0.8838740521962276,u
u_long_ms_40_v1.7_10yrs.db,0.1973700272196217,0.5087669216542794,0.5126401895103083,0.2676423071097979,0.9016810853680137,u
u_long_ms_50_v1.7_10yrs.db,0.167692209982134,0.5126739741507512,0.45926638782988477,0.25634513854781577,0.9043318267216679,u
u_long_ms_60_v1.7_10yrs.db,0.16573008391473878,0.5151430493601857,0.4151830329052078,0.2296999737971841,0.9145425875058796,u
