section,agnddf,alt_dust,alt_roll_mod2_dust_sdf_0_20,baseline_2snaps,baseline_samefilt,baseline,bulges_bs,bulges_bulge_wfd,bulges_cadence_bs,bulges_cadence_bulge_wfd,bulges_cadence_i_heavy,bulges_i_heavy,daily_ddf,dcr_nham1_ug,dcr_nham1_ugr,dcr_nham1_ugri,dcr_nham2_ug,dcr_nham2_ugr,dcr_nham2_ugri,descddf,filterdist_indx1,filterdist_indx2,filterdist_indx3,filterdist_indx4,filterdist_indx5,filterdist_indx6,filterdist_indx7,filterdist_indx8,footprint_add_mag_clouds,footprint_big_sky_dust,footprint_big_sky_nouiy,footprint_big_sky,footprint_big_wfd,footprint_bluer_footprint,footprint_gp_smooth,footprint_newA,footprint_newB,footprint_no_gp_north,footprint_standard_goals,footprint_stuck_rolling,goodseeing_gi,goodseeing_gri,goodseeing_griz,goodseeing_gz,goodseeing_i,greedy_footprint,roll_mod2_dust_sdf_0_20,rolling_mod2_sdf_0_10,rolling_mod2_sdf_0_20,rolling_mod3_sdf_0_10,rolling_mod3_sdf_0_20,rolling_mod6_sdf_0_10,rolling_mod6_sdf_0_20,short_exp_2ns_1expt,short_exp_2ns_5expt,short_exp_5ns_1expt,short_exp_5ns_5expt,spiders,third_obs_pt120,third_obs_pt15,third_obs_pt30,third_obs_pt45,third_obs_pt60,third_obs_pt90,twilight_neo_mod1,twilight_neo_mod2,twilight_neo_mod3,twilight_neo_mod4,u60,var_expt,wfd_depth_scale0_65_noddf,wfd_depth_scale0_65,wfd_depth_scale0_70_noddf,wfd_depth_scale0_70,wfd_depth_scale0_75_noddf,wfd_depth_scale0_75,wfd_depth_scale0_80_noddf,wfd_depth_scale0_80,wfd_depth_scale0_85_noddf,wfd_depth_scale0_85,wfd_depth_scale0_90_noddf,wfd_depth_scale0_90,wfd_depth_scale0_95_noddf,wfd_depth_scale0_95,wfd_depth_scale0_99_noddf,wfd_depth_scale0_99
flux change,0.14518282883336173,0.1522723483685445,0.15788499175483525,0.1392891990977483,0.20614728780535374,0.1471709599539808,0.1490827427688606,0.15556024977162555,0.15175558881695106,0.16073812342002536,0.14592452355149652,0.15395504955602332,0.1488872883527199,0.19575107577841874,0.2286138193667801,0.18901346258545795,0.22305246244414434,0.20906618887773695,0.19884208824254349,0.16158264224742247,0.26658488463174873,0.15355533637729998,0.20485585998222253,0.20662675252611568,0.15880563052349886,0.1438864563339313,0.17318358501865638,0.16394298562398246,0.16409560676018353,0.1624647398844855,0.1629964690780733,0.15502084538926034,0.13816611111929647,0.2215020063408292,0.15678642426908346,0.13156142781197536,0.14337772796120568,0.1683116107934102,0.14170546782292245,0.1701838465855544,0.18432907084397065,0.16976995208906218,0.1693615171128406,0.15421684455071138,0.16367269277622373,0.1405523829817669,0.16992605146207782,0.15985748329576252,0.17238427897336375,0.20197376400832687,0.2006507760738429,0.2336561412642204,0.2338307349202864,0.8323604416193481,0.5695212641504247,1.0,0.6572446334609215,0.12526551424698154,0.19840613049223427,0.1471709599539808,0.15898675262902506,0.15005217902292792,0.15910873452168844,0.17642896604715605,0.9286688631752372,0.6300893234507573,0.5579540402973957,0.4906671591401955,0.11889482074236475,0.2229966215171623,0.16428249789470478,0.16459835353748434,0.15591560007754446,0.16117219592081114,0.1495216125785153,0.15136425908746715,0.17174515534351945,0.15996849429348006,0.1664190915314483,0.1663590960232894,0.16454341962783192,0.15375363655668828,0.1432778698655656,0.15307900716912434,0.14404315497117912,0.14275222358659714
color,0.5265999300962069,0.7510958559635423,0.8500642511976089,0.4843412576206307,0.20705581225062472,0.5651114149674415,0.5077333032447173,0.5012807358705929,0.5137473598845103,0.4939222314907645,0.5103573395480859,0.4975765156659164,0.472931615726872,0.5290529431711706,0.5034866924845829,0.5139699760419641,0.4987852780806546,0.4601815545185399,0.4605532430231714,0.5210418633435095,0.6236424851461113,0.6232400493385181,0.6038671957081662,0.5287683976514795,0.4983632129636907,0.4737654543838349,0.6722683834122398,0.5462543885545201,0.5468601167131328,0.567292729707107,0.5841325612136972,0.5979474856722643,0.4989339750150088,0.5310874779787497,0.5305277880555882,0.4548189569569273,0.4745147811557062,0.5543024961950676,0.5447348653878246,0.7063405577230192,0.5686577610529907,0.5765582838233527,0.5828926744643455,0.6075032007481957,0.5201917652655861,0.5425787943265219,0.5493104083155005,0.6236085339613261,0.613881916702746,0.7065417124629784,0.6746243884958898,1.0,0.9901185465058358,0.7138184658231758,0.6905777378187967,0.9043324082251768,0.8767391850878798,0.5490685381120576,0.5188699584544574,0.5651114149674415,0.556734403845241,0.5564766832531399,0.5572763939093314,0.5403974384042978,0.5448233185057408,0.5590244656658835,0.5537370340835771,0.5663836585488108,0.4777679847991072,0.6670194776593771,0.5998181811243686,0.5560719739329285,0.5923009010317742,0.51539222595765,0.5962667532195915,0.5469748399487022,0.5874763023003131,0.5298144635301429,0.5970092334715749,0.5340090674521452,0.6036557542669893,0.5471389539559042,0.6131690567324811,0.5534137654510572,0.6453705159709942,0.5903410274561653
footprint,0.6874776258323189,0.4494164817068804,0.5549151571561537,0.4230328631774898,0.5134245006085773,0.7176917018686905,0.3924608004582229,0.378606715830171,0.3937137538483568,0.37703157442543134,0.3660055845922532,0.3602419989976373,0.5172907567838476,0.683897759003365,0.672084198467817,0.6767022266771675,0.6653898474976729,0.6378606715830168,0.6604496312737165,0.649531037445407,0.7107467602205197,0.9705376959977088,0.6947089568268059,0.7268203622825229,0.6548650390205483,0.7314025918235841,0.9246438032505192,0.8942507338726998,0.6638147060929332,0.6936707954464093,0.8637502684900121,0.8338941791365361,0.2961981814276509,0.5428868046108684,0.5342593255530892,0.2170115271711892,0.30489725782200905,0.7371303787499105,0.7102097801961766,0.55520154650247,0.7199828166392209,0.7293620677310803,0.7351614519939857,0.720985179351328,0.6979308369728646,0.6863678671153433,0.5425288179279731,0.7961265840910717,0.7889310517648742,0.8482852437889309,0.8266986468103383,0.8476408677597194,0.8410181141261542,0.9147991694708956,0.9022696355695567,1.0,0.9866828953962912,0.6967852795875992,0.681714040237703,0.7176917018686905,0.6949237488365432,0.7042314025918234,0.6938855874561465,0.6976444476265482,0.9235698432018328,0.8486432304718264,0.8391565833750981,0.8182143624257174,0.4799527457578578,0.5347963055774324,0.44909429369227455,0.3659697859239636,0.513675091286604,0.4131166320612873,0.5854156225388416,0.4412901840051549,0.6817498389059927,0.4912651249373522,0.7819145127801245,0.6056418701224313,0.8355409178778548,0.7054485573136677,0.8872699935562396,0.7982387055201546,0.917412472256032,0.8545142120713108
star count,0.29435764254615115,0.1401300869179339,0.15960956698467027,0.22232123702894316,0.2759750366544765,0.29233101562093633,0.16353668471998134,0.217557405975786,0.12282603805458615,0.2658688418511285,0.1962889635107413,0.20307562068956528,0.2609267098450102,0.2977719798486727,0.31902622019326504,0.2801732957434577,0.29418034555080763,0.28426803936238176,0.3131804874529771,0.2690836845353872,0.7491787544291775,1.0,0.7302672707042709,0.7280493870530278,0.6182728345897095,0.711798592286179,0.9851581910323084,0.9178867653197624,0.3540757389652123,0.13267642077713335,0.1881820380675174,0.18160622334790308,0.15598184621020875,0.2498424969690471,0.5886846169469689,0.16483822849484234,0.13615853585839166,0.2741812586194621,0.30340195593720537,0.1992612674738595,0.2911107344955433,0.2920814819950882,0.3118969329986906,0.29586372392638344,0.28157800220326884,0.29528903122724265,0.1743576186303607,0.2958398298950786,0.3057382758686184,0.298236729829085,0.3685145159870423,0.30578616136711484,0.31370563024388515,0.4470518395456549,0.4310187845468435,0.4789170204255726,0.4846931268251615,0.31443470282582364,0.3005215572142744,0.29233101562093633,0.3136434482289213,0.2800133471357458,0.3233056508955573,0.30646518278198137,0.4093466292046833,0.33051110799459194,0.37025713186188586,0.3045418490962053,0.2115791085917623,0.2380237082234688,0.33385638805239004,0.29634528407714833,0.2871750852803919,0.27882260012355964,0.34777729205641594,0.28457323831829806,0.3566157197390096,0.2611545837452315,0.36603167472108017,0.3244681958983016,0.3367062775032809,0.3052992843208046,0.3194421752735716,0.3016138568624515,0.29344588903615376,0.2848140086340924
depth,0.9435074003732375,0.8651681876024182,0.8103651731084092,0.9003976528592752,0.9089022559016262,0.941978057946982,0.8789199004465847,0.8803749616041062,0.8749147039080245,0.8774466111715504,0.8814770624441047,0.8773820272159236,0.9339752283426233,0.901839476217306,0.9099111065491424,0.9011809144450804,0.8781447604570609,0.8765271508636517,0.8759207399554328,0.9472178407070228,0.9501073756238628,0.9851701623704174,0.9612708964460976,0.9673631340601102,1.0,0.9754192504237312,0.9768631539458688,0.9891133008703498,0.9338875395651324,0.8274077876892275,0.8447282648332297,0.8473833628347233,0.8627457211131644,0.9083083739467732,0.9404798578639584,0.8714400557847978,0.8389089862612239,0.9435976776802388,0.935914756681254,0.8580374763948218,0.8985586581558921,0.9016318345348004,0.9229380886173036,0.9140260044137604,0.901395128509176,0.9416868599602846,0.8283219326875353,0.8799364719524061,0.8811155489588532,0.8459545874083237,0.8519387439922578,0.8089527552246177,0.8221202922234325,0.819335101822813,0.8194677169435194,0.4772004704984148,0.5424706276535056,0.93470272801943,0.9234344218120945,0.941978057946982,0.9416264061593528,0.940089021795591,0.9307859908097068,0.926935863509016,0.4196638821098839,0.8717620919900952,0.8947406676615746,0.9122753037778916,0.9880132522728422,0.8598858034630473,0.9098083990314552,0.8950626682983143,0.910095642753062,0.9022596128788221,0.9200135464117779,0.9095197294684604,0.928870563852451,0.9161009369814856,0.9396829525663528,0.9284998800905356,0.9471991295593803,0.9386739403849238,0.9628024381050088,0.9479927953051224,0.9708593280848876,0.9576450114234836
family,agnddf,alt,alt,baseline,baseline,baseline,bulges,bulges,bulges,bulges,bulges,bulges,daily,dcr,dcr,dcr,dcr,dcr,dcr,descddf,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,goodseeing,goodseeing,goodseeing,goodseeing,goodseeing,greedy,roll,rolling,rolling,rolling,rolling,rolling,rolling,short,short,short,short,spiders,third,third,third,third,third,third,twilight,twilight,twilight,twilight,u60,var,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd
