db,flux change,color,footprint,star count,depth,family
agnddf_v1.5_10yrs.db,0.13298820346473691,0.44942894609003964,0.7172333848531683,0.40652399738235917,0.9323163352207207,agnddf
alt_dust_v1.5_10yrs.db,0.1330439810746778,0.6041725738296959,0.4420788253477587,0.14195652662619884,0.802599315122437,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.1389559523268029,0.6866599341094505,0.5510819165378669,0.1711855736918182,0.6957472787490485,alt
baseline_2snaps_v1.5_10yrs.db,0.1353745291284073,0.4143078927842452,0.4371329211746521,0.2608392945850431,0.8643639089939503,baseline
baseline_samefilt_v1.5_10yrs.db,0.20647857106034198,0.1226674436332348,0.5192812982998453,0.28147633455124377,0.8676711558355275,baseline
baseline_v1.5_10yrs.db,0.14242486791452344,0.4837433088954906,0.7520092735703244,0.42783724558571196,0.9232854065035967,baseline
bulges_bs_v1.5_10yrs.db,0.1227041538791327,0.35565907559105503,0.32530911901081905,0.1497655947142059,0.9277751660425643,bulges
bulges_bulge_wfd_v1.5_10yrs.db,0.12691359487358317,0.35183517600970643,0.30927357032457486,0.13490113215885446,0.9303809331727889,bulges
bulges_cadence_bs_v1.5_10yrs.db,0.13051111947597166,0.36220036478073186,0.3275888717156104,0.14688238380814678,0.924142910966272,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs.db,0.13024059164428708,0.351766340179463,0.3069551777434311,0.135170118659632,0.9256238766900566,bulges
bulges_cadence_i_heavy_v1.5_10yrs.db,0.12293859087039892,0.3545764477222036,0.3012364760432766,0.1287566239012673,0.9306148125042105,bulges
bulges_i_heavy_v1.5_10yrs.db,0.1285863838430334,0.3509024542759287,0.29084234930448216,0.12398898935069609,0.925667058702067,bulges
daily_ddf_v1.5_10yrs.db,0.14930317032148047,0.4038569256827781,0.5384080370942812,0.32784716842070843,0.9129305419088742,daily
dcr_nham1_ug_v1.5_10yrs.db,0.19307365105810442,0.45088101914597883,0.7117851622874805,0.4062567655378603,0.8765017716216655,dcr
dcr_nham1_ugr_v1.5_10yrs.db,0.22656933512187838,0.42945567182275685,0.7012751159196289,0.3997215628374634,0.8679415419222904,dcr
dcr_nham1_ugri_v1.5_10yrs.db,0.17935578127077245,0.43780351425833425,0.7073029366306025,0.395778607510904,0.8474367916646824,dcr
dcr_nham2_ug_v1.5_10yrs.db,0.2211147772028697,0.4115703290216486,0.6962132921174651,0.3875758237726157,0.8411022539576618,dcr
dcr_nham2_ugr_v1.5_10yrs.db,0.20724581887087098,0.3868933731903637,0.6665765069551777,0.3847871364002028,0.8079420190708885,dcr
dcr_nham2_ugri_v1.5_10yrs.db,0.19959030324746257,0.3852889303186378,0.6879829984544048,0.3897915948018814,0.7863862635675974,dcr
descddf_v1.5_10yrs.db,0.1584471457682029,0.444870815392632,0.6778979907264296,0.3884367799385043,0.9351297416880113,descddf
filterdist_indx1_v1.5_10yrs.db,0.261457729811877,0.5441265311705041,0.6946676970633692,0.36742739729651097,0.8893745051822762,filterdist
filterdist_indx2_v1.5_10yrs.db,0.15670010102279663,0.5524333013600442,0.9612442040185467,0.5125769213170382,0.9633434433537386,filterdist
filterdist_indx3_v1.5_10yrs.db,0.21023928308605538,0.5116326279159308,0.6814142194744975,0.35777881153944496,0.9157837445810877,filterdist
filterdist_indx4_v1.5_10yrs.db,0.2084260298530464,0.4867128257187539,0.7124034003091189,0.3783681337742417,0.9227132332886707,filterdist
filterdist_indx5_v1.5_10yrs.db,0.1603257486875444,0.4589421336368264,0.6511978361669241,0.33736888622375516,1.0,filterdist
filterdist_indx6_v1.5_10yrs.db,0.14845636757225714,0.43776404782997136,0.7266228748068004,0.37550562996522285,0.9491154477818037,filterdist
filterdist_indx7_v1.5_10yrs.db,0.1761890924016659,0.5877777663533378,0.9135625965996906,0.4838731122314362,0.9439754278519786,filterdist
filterdist_indx8_v1.5_10yrs.db,0.16735582523300124,0.4933326608239685,0.8865533230293661,0.46659010035611576,0.9754581161267926,filterdist
footprint_add_mag_cloudsv1.5_10yrs.db,0.1587536366549863,0.461683588338807,0.6814142194744974,0.3961182895898722,0.9238010697617627,footprint
footprint_big_sky_dustv1.5_10yrs.db,0.16036384081093588,0.4751681002670267,0.6890262751159197,0.22549185334527092,0.8068352965895211,footprint
footprint_big_sky_nouiyv1.5_10yrs.db,0.17099381151525858,0.5480307298618421,0.8989953632148375,0.35517275205269594,0.759652223905825,footprint
footprint_big_skyv1.5_10yrs.db,0.16358704928061427,0.53869672844618,0.8646831530139103,0.3410122619022316,0.7655547385398564,footprint
