db,flux change,color,footprint,star count,depth,family
agnddf_v1.5_10yrs,0.03871381246880159,0.03646299220695259,0.3142857142857144,0.41842778830856003,0.8909756442035198,agnddf
alt_dust_v1.5_10yrs,0.7779476257517386,0.7379823041916447,0.8857142857142858,0.9007536111771363,0.8476822005989643,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs,0.9518976153387055,1.0,0.8476190476190475,0.8534135548309905,0.8318693186885036,alt
baseline_2snaps_v1.5_10yrs,0.03309754870332407,0.10290491330340566,0.3904761904761904,0.4440910472943495,0.8681569646131901,baseline
baseline_samefilt_v1.5_10yrs,0.028838853598868543,0.000609545334478946,0.40952380952380957,0.39109483977889326,0.9261576506220023,baseline
baseline_v1.5_10yrs,0.027820882653373524,0.07191812145115002,0.34285714285714297,0.3011775154644481,0.8987571642043107,baseline
bulges_bs_v1.5_10yrs,0.6596028737760344,0.6773886316039577,0.7333333333333334,0.7512392467447306,0.8334430884991144,bulges
bulges_bulge_wfd_v1.5_10yrs,0.6204327256961191,0.5005256635852675,0.7428571428571429,0.7431539885869802,0.8367979096885252,bulges
bulges_cadence_bs_v1.5_10yrs,0.6195588467011653,0.609731681299695,0.7333333333333334,0.6942347456445057,0.8378508663243128,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs,0.9022052574588483,0.8151379596732788,0.7714285714285716,0.7627061449532325,0.8485773379311319,bulges
bulges_cadence_i_heavy_v1.5_10yrs,0.6263447991983594,0.8434525228572014,0.8380952380952381,0.852820596846387,0.846465490224063,bulges
bulges_i_heavy_v1.5_10yrs,0.46864518982580383,0.3827592404205953,0.7428571428571429,0.7665740199043967,0.8295120119792425,bulges
daily_ddf_v1.5_10yrs,0.06953504114691807,0.1520487564097006,0.38095238095238093,0.4500967067190821,0.8905888767892804,daily
dcr_nham1_ug_v1.5_10yrs,0.03588481925340005,0.10292353087694964,0.38095238095238093,0.3901642863554611,0.8874135879837118,dcr
dcr_nham1_ugr_v1.5_10yrs,0.04085809049562413,0.06764154836662772,0.2761904761904762,0.1769674994980741,0.8942734443769949,dcr
dcr_nham1_ugri_v1.5_10yrs,0.03009990566897867,0.05912415436178754,0.3047619047619048,0.24138433229807507,0.8845334503697115,dcr
dcr_nham2_ug_v1.5_10yrs,0.029444858248223633,0.09837106183708628,0.37142857142857144,0.3904083514160784,0.8951252826136045,dcr
dcr_nham2_ugr_v1.5_10yrs,0.02658556010462828,0.07191131206046285,0.30476190476190484,0.2480984597245023,0.8864563130789611,dcr
dcr_nham2_ugri_v1.5_10yrs,0.024883750122332928,0.060571416452317985,0.36190476190476195,0.3531058768065608,0.8966986556887698,dcr
descddf_v1.5_10yrs,0.03171726114573345,0.25282956803965384,0.3523809523809524,0.23266070469577377,0.8621460432894231,descddf
filterdist_indx1_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx2_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx3_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx4_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx5_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx6_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx7_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
filterdist_indx8_v1.5_10yrs,0.0,0.0,0.0,0.0,0.0,filterdist
footprint_add_mag_cloudsv1.5_10yrs,0.9788626758806808,0.8954641376664234,0.8380952380952381,0.8471751770573134,0.7464184730897908,footprint
footprint_big_sky_dustv1.5_10yrs,0.8450228821537945,0.18722146309497975,0.542857142857143,0.48619303326179003,0.8233785647417928,footprint
footprint_big_sky_nouiyv1.5_10yrs,0.6837921949240309,0.22605598333634683,0.5428571428571429,0.5109950743703111,0.8028629982349625,footprint
footprint_big_skyv1.5_10yrs,0.7909150331965292,0.2026686127328993,0.5714285714285716,0.5181983164482696,0.7843283920321847,footprint
footprint_big_wfdv1.5_10yrs,0.02849074804327386,0.0278834714220526,0.2761904761904762,0.35499779945172,0.9137285207450161,footprint
footprint_bluer_footprintv1.5_10yrs,0.04013598938694052,0.15800704736666452,0.3904761904761904,0.40948305981481825,0.895331964393154,footprint
footprint_gp_smoothv1.5_10yrs,0.032674170900930895,0.05061514109688825,0.33333333333333337,0.23375217959624464,0.8975014603058613,footprint
footprint_newAv1.5_10yrs,0.5309616219343507,0.2137024395125142,0.6666666666666669,0.730268456060327,0.8509490556426688,footprint
footprint_newBv1.5_10yrs,0.776181967989673,0.25668924272218446,0.7714285714285716,0.7800619126799898,0.8508919059671516,footprint
footprint_no_gp_northv1.5_10yrs,0.03223893556374687,0.1863465574714422,0.36190476190476195,0.3722505360829,0.8760215830911556,footprint
footprint_standard_goalsv1.5_10yrs,0.025915353863941157,0.03778631345018618,0.27619047619047626,0.16568729284713388,0.8966877194754215,footprint
footprint_stuck_rollingv1.5_10yrs,0.022019326108715993,0.1375198399334004,0.2,0.211677435089856,0.9145463225633691,footprint
goodseeing_gi_v1.5_10yrs,0.06022493624074073,0.13747735408506537,0.44761904761904764,0.5141652127000175,0.888455670797892,goodseeing
goodseeing_gri_v1.5_10yrs,0.055901715385923346,0.4243528341381668,0.3619047619047619,0.3819509408060758,0.9080991146860223,goodseeing
goodseeing_griz_v1.5_10yrs,0.023899465457788406,0.41031083878193325,0.3714285714285715,0.4286744104404909,0.8850461555598822,goodseeing
goodseeing_gz_v1.5_10yrs,0.06571426040546172,0.3480587582111392,0.41904761904761906,0.39440529828917437,0.8851812474906717,goodseeing
goodseeing_i_v1.5_10yrs,0.07070913411422616,0.09098112965595315,0.3238095238095238,0.23400754214201944,0.8966325681042698,goodseeing
greedy_footprint_v1.5_10yrs,0.04694057522383691,0.15938859122509075,0.39047619047619053,0.369080250073649,0.8670109329422387,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs,1.0,0.6713848937932817,0.6952380952380953,0.7314080991055766,0.7970085552845172,roll
rolling_mod2_sdf_0.10_v1.5_10yrs,0.03990308633480846,0.11004141156793758,0.38095238095238104,0.3990628896047902,0.8752429339672817,rolling
rolling_mod2_sdf_0.20_v1.5_10yrs,0.023627434758329215,0.016720395315130653,0.3047619047619048,0.22197156080861538,0.8590826810561774,rolling
rolling_mod3_sdf_0.10_v1.5_10yrs,0.03368985598757355,0.044959776671746964,0.3333333333333333,0.2582409185510146,0.8891052629246816,rolling
rolling_mod3_sdf_0.20_v1.5_10yrs,0.03287780377274814,0.03169269199270557,0.26666666666666666,0.24898047580429417,0.8742189295578026,rolling
rolling_mod6_sdf_0.10_v1.5_10yrs,0.019891809837915355,0.039253958500533405,0.2,0.15477714652156463,0.9096945101738096,rolling
rolling_mod6_sdf_0.20_v1.5_10yrs,0.036540760542524656,0.1767697706603273,0.24761904761904768,0.1781285068507679,0.8750837514075097,rolling
short_exp_2ns_1expt_v1.5_10yrs,0.022749582899875703,0.018116424419222926,0.7333333333333334,0.6582573749749284,0.6530260252102403,short
short_exp_2ns_5expt_v1.5_10yrs,0.030645320539346484,0.012430816394906547,0.6095238095238097,0.6315470187918036,0.6524416537401503,short
short_exp_5ns_1expt_v1.5_10yrs,0.05146539898581696,0.01050496027485033,0.7523809523809525,0.7682356855263537,0.0,short
short_exp_5ns_5expt_v1.5_10yrs,0.04598326010232695,0.0058268488272008295,0.7619047619047621,0.7502992910569625,0.4845049387512957,short
spiders_v1.5_10yrs,0.033404191111420636,0.07962794400149785,0.39047619047619053,0.3748305469526067,0.8970366685139253,spiders
third_obs_pt120v1.5_10yrs,0.03005275060506621,0.058930403696529174,0.45714285714285713,0.46026340960415707,0.9074118840642734,third
third_obs_pt15v1.5_10yrs,0.027820882653373524,0.07191812145115002,0.34285714285714297,0.3011775154644481,0.8987571642043107,third
third_obs_pt30v1.5_10yrs,0.031522635726359306,0.2593879589265901,0.42857142857142855,0.37450614421975736,0.9012440393208676,third
third_obs_pt45v1.5_10yrs,0.03641984461332992,0.028761343392669367,0.3523809523809524,0.37091479921575266,0.8981457235115293,third
third_obs_pt60v1.5_10yrs,0.04263938087835304,0.07536556330939977,0.3714285714285715,0.51214303669657,0.8624068297536723,third
third_obs_pt90v1.5_10yrs,0.051917013552270415,0.0698792088553579,0.4761904761904763,0.48843451338888594,0.9177955352285001,third
twilight_neo_mod1_v1.5_10yrs,0.024235203350811318,0.09792609763595182,0.2761904761904762,0.335318786356704,0.9532111348163995,twilight
twilight_neo_mod2_v1.5_10yrs,0.02908196186033277,0.3086629336593066,0.38095238095238093,0.42436472751856447,0.9325812624565917,twilight
twilight_neo_mod3_v1.5_10yrs,0.03414287845132625,0.1436998696476184,0.33333333333333337,0.3512234548787673,0.8869777471916007,twilight
twilight_neo_mod4_v1.5_10yrs,0.030191973706433853,0.06148131395406597,0.35238095238095235,0.3994458965035662,0.8843854548012232,twilight
u60_v1.5_10yrs,0.024367150505694785,0.023062800956005675,0.14285714285714288,0.12413066282443873,0.9855580438364446,u60
