db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,445,509,703,784,811,707,384,472,703,664,858,185,672,736,808,188,408,593,155,527,194
alt_dust_v1.5_10yrs.db,84,376,287,448,636,502,63,141,411,523,786,8,340,700,919,7,157,255,14,224,25
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,141,598,317,538,831,649,176,273,628,743,884,4,667,955,1060,8,397,523,15,447,42
baseline_2snaps_v1.5_10yrs.db,78,305,321,401,577,467,62,177,352,517,660,5,264,608,726,4,231,400,8,379,13
baseline_samefilt_v1.5_10yrs.db,1205,38,26,639,474,487,729,4,762,843,807,553,105,588,611,494,12,72,627,299,304
baseline_v1.5_10yrs.db,401,597,619,760,801,584,475,473,704,681,800,208,653,855,869,212,569,742,241,691,260
bulges_bs_v1.5_10yrs.db,46,283,192,266,494,465,22,81,207,399,570,0,200,507,644,1,96,264,0,227,4
bulges_bulge_wfd_v1.5_10yrs.db,43,253,159,281,581,520,16,66,193,380,586,0,160,471,586,0,81,227,0,204,3
bulges_cadence_bs_v1.5_10yrs.db,44,272,147,290,527,491,17,83,269,434,631,0,222,530,618,0,128,223,0,201,5
bulges_cadence_bulge_wfd_v1.5_10yrs.db,46,278,142,272,592,543,16,49,229,404,530,0,199,550,575,0,62,199,0,174,2
bulges_cadence_i_heavy_v1.5_10yrs.db,46,256,148,235,527,469,18,60,190,413,578,2,212,470,578,5,93,254,0,206,0
bulges_i_heavy_v1.5_10yrs.db,37,226,138,219,485,446,8,50,159,349,591,0,187,481,612,5,80,210,0,175,1
daily_ddf_v1.5_10yrs.db,186,441,394,438,744,623,163,275,440,584,682,21,421,671,709,28,405,558,27,473,71
dcr_nham1_ug_v1.5_10yrs.db,495,33,638,883,654,457,499,201,662,877,1052,191,826,753,807,204,464,694,219,730,239
dcr_nham1_ugr_v1.5_10yrs.db,575,169,400,656,723,577,486,237,621,682,761,211,579,877,931,177,560,732,202,690,255
dcr_nham1_ugri_v1.5_10yrs.db,565,78,491,714,708,671,490,264,723,730,876,219,444,841,886,235,448,751,207,742,261
dcr_nham2_ug_v1.5_10yrs.db,816,5,451,868,735,554,516,82,663,935,1059,172,838,792,872,190,394,661,216,748,239
dcr_nham2_ugr_v1.5_10yrs.db,779,44,224,621,758,553,589,108,482,590,770,243,481,858,915,185,649,790,198,726,213
dcr_nham2_ugri_v1.5_10yrs.db,789,14,369,657,590,590,573,139,732,751,978,213,383,860,956,244,345,706,179,767,217
descddf_v1.5_10yrs.db,336,625,507,710,788,690,379,366,582,628,787,128,687,731,799,121,299,479,135,586,178
filterdist_indx1_v1.5_10yrs.db,1356,1352,1115,727,1193,635,1345,359,866,1126,994,0,11,1176,1036,0,735,702,11,422,24
