section,agnddf_db,alt_dust_db,alt_roll_mod2_dust_sdf_0_20_db,baseline_2snaps_db,baseline_samefilt_db,baseline_db,bulges_bs_db,bulges_bulge_wfd_db,bulges_cadence_bs_db,bulges_cadence_bulge_wfd_db,bulges_cadence_i_heavy_db,bulges_i_heavy_db,daily_ddf_db,dcr_nham1_ug_db,dcr_nham1_ugr_db,dcr_nham1_ugri_db,dcr_nham2_ug_db,dcr_nham2_ugr_db,dcr_nham2_ugri_db,descddf_db,filterdist_indx1_db,filterdist_indx2_db,filterdist_indx3_db,filterdist_indx4_db,filterdist_indx5_db,filterdist_indx6_db,filterdist_indx7_db,filterdist_indx8_db,footprint_add_mag_clouds_db,footprint_big_sky_dust_db,footprint_big_sky_nouiy_db,footprint_big_sky_db,footprint_big_wfd_db,footprint_bluer_footprint_db,footprint_gp_smooth_db,footprint_newA_db,footprint_newB_db,footprint_no_gp_north_db,footprint_standard_goals_db,footprint_stuck_rolling_db,goodseeing_gi_db,goodseeing_gri_db,goodseeing_griz_db,goodseeing_gz_db,goodseeing_i_db,greedy_footprint_db,roll_mod2_dust_sdf_0_20_db,rolling_mod2_sdf_0_10_db,rolling_mod2_sdf_0_20_db,rolling_mod3_sdf_0_10_db,rolling_mod3_sdf_0_20_db,rolling_mod6_sdf_0_10_db,rolling_mod6_sdf_0_20_db,short_exp_2ns_1expt_db,short_exp_2ns_5expt_db,short_exp_5ns_1expt_db,short_exp_5ns_5expt_db,spiders_db,third_obs_pt120_db,third_obs_pt15_db,third_obs_pt30_db,third_obs_pt45_db,third_obs_pt60_db,third_obs_pt90_db,twilight_neo_mod1_db,twilight_neo_mod2_db,twilight_neo_mod3_db,twilight_neo_mod4_db,u60_db,var_expt_db,wfd_depth_scale0_65_noddf_db,wfd_depth_scale0_65_db,wfd_depth_scale0_70_noddf_db,wfd_depth_scale0_70_db,wfd_depth_scale0_75_noddf_db,wfd_depth_scale0_75_db,wfd_depth_scale0_80_noddf_db,wfd_depth_scale0_80_db,wfd_depth_scale0_85_noddf_db,wfd_depth_scale0_85_db,wfd_depth_scale0_90_noddf_db,wfd_depth_scale0_90_db,wfd_depth_scale0_95_noddf_db,wfd_depth_scale0_95_db,wfd_depth_scale0_99_noddf_db,wfd_depth_scale0_99_db,baseline_nexp1_v1_7_10yrs_db,baseline_nexp2_v1_7_10yrs_db,cadence_drive_gl100_gcbv1_7_10yrs_db,cadence_drive_gl100v1_7_10yrs_db,cadence_drive_gl200_gcbv1_7_10yrs_db,cadence_drive_gl200v1_7_10yrs_db,cadence_drive_gl30_gcbv1_7_10yrs_db,cadence_drive_gl30v1_7_10yrs_db,ddf_dither0_00_v1_7_10yrs_db,ddf_dither0_05_v1_7_10yrs_db,ddf_dither0_10_v1_7_10yrs_db,ddf_dither0_30_v1_7_10yrs_db,ddf_dither0_70_v1_7_10yrs_db,ddf_dither1_00_v1_7_10yrs_db,ddf_dither1_50_v1_7_10yrs_db,ddf_dither2_00_v1_7_10yrs_db,euclid_dither1_v1_7_10yrs_db,euclid_dither2_v1_7_10yrs_db,euclid_dither3_v1_7_10yrs_db,euclid_dither4_v1_7_10yrs_db,euclid_dither5_v1_7_10yrs_db,footprint_0_v1_710yrs_db,footprint_1_v1_710yrs_db,footprint_2_v1_710yrs_db,footprint_3_v1_710yrs_db,footprint_4_v1_710yrs_db,footprint_5_v1_710yrs_db,footprint_6_v1_710yrs_db,footprint_7_v1_710yrs_db,footprint_8_v1_710yrs_db,pair_times_11_v1_7_10yrs_db,pair_times_22_v1_7_10yrs_db,pair_times_33_v1_7_10yrs_db,pair_times_44_v1_7_10yrs_db,pair_times_55_v1_7_10yrs_db,rolling_nm_scale0_2_nslice2_v1_7_10yrs_db,rolling_nm_scale0_2_nslice3_v1_7_10yrs_db,rolling_nm_scale0_4_nslice2_v1_7_10yrs_db,rolling_nm_scale0_4_nslice3_v1_7_10yrs_db,rolling_nm_scale0_6_nslice2_v1_7_10yrs_db,rolling_nm_scale0_6_nslice3_v1_7_10yrs_db,rolling_nm_scale0_8_nslice2_v1_7_10yrs_db,rolling_nm_scale0_8_nslice3_v1_7_10yrs_db,rolling_nm_scale0_9_nslice2_v1_7_10yrs_db,rolling_nm_scale0_9_nslice3_v1_7_10yrs_db,rolling_nm_scale1_0_nslice2_v1_7_10yrs_db,rolling_nm_scale1_0_nslice3_v1_7_10yrs_db,rolling_scale0_2_nslice2_v1_7_10yrs_db,rolling_scale0_2_nslice3_v1_7_10yrs_db,rolling_scale0_4_nslice2_v1_7_10yrs_db,rolling_scale0_4_nslice3_v1_7_10yrs_db,rolling_scale0_6_nslice2_v1_7_10yrs_db,rolling_scale0_6_nslice3_v1_7_10yrs_db,rolling_scale0_8_nslice2_v1_7_10yrs_db,rolling_scale0_8_nslice3_v1_7_10yrs_db,rolling_scale0_9_nslice2_v1_7_10yrs_db,rolling_scale0_9_nslice3_v1_7_10yrs_db,rolling_scale1_0_nslice2_v1_7_10yrs_db,rolling_scale1_0_nslice3_v1_7_10yrs_db,twi_neo_pattern1_v1_7_10yrs_db,twi_neo_pattern2_v1_7_10yrs_db,twi_neo_pattern3_v1_7_10yrs_db,twi_neo_pattern4_v1_7_10yrs_db,twi_neo_pattern5_v1_7_10yrs_db,twi_neo_pattern6_v1_7_10yrs_db,twi_neo_pattern7_v1_7_10yrs_db,twi_pairs_mixed_repeat_v1_7_10yrs_db,twi_pairs_mixed_v1_7_10yrs_db,twi_pairs_repeat_v1_7_10yrs_db,twi_pairs_v1_7_10yrs_db,u_long_ms_30_v1_7_10yrs_db,u_long_ms_40_v1_7_10yrs_db,u_long_ms_50_v1_7_10yrs_db,u_long_ms_60_v1_7_10yrs_db,baseline_nexp2_v1_7_1_10yrs_db,bulge_roll_scale0_90_nslice2_fpw0_9_nrw1_0v1_7_1_10yrs_db,bulge_roll_scale0_90_nslice3_fpw0_9_nrw1_0v1_7_1_10yrs_db,footprint_6_v1_7_1_10yrs_db,full_disk_scale0_90_nslice2_fpw0_9_nrw1_0v1_7_1_10yrs_db,full_disk_scale0_90_nslice3_fpw0_9_nrw1_0v1_7_1_10yrs_db,full_disk_v1_7_1_10yrs_db,rolling_nm_scale0_90_nslice2_fpw0_9_nrw1_0v1_7_1_10yrs_db,rolling_nm_scale0_90_nslice3_fpw0_9_nrw1_0v1_7_1_10yrs_db,six_stripe_scale0_90_nslice6_fpw0_9_nrw0_0v1_7_1_10yrs_db
flux change,0.1329882034647369,0.13304398107467774,0.1389559523268029,0.1353745291284073,0.206478571060342,0.1424248679145234,0.12270415387913268,0.12691359487358314,0.13051111947597166,0.13024059164428706,0.1229385908703989,0.1285863838430334,0.14930317032148044,0.1930736510581044,0.2265693351218783,0.17935578127077245,0.22111477720286965,0.20724581887087096,0.19959030324746252,0.1584471457682029,0.261457729811877,0.1567001010227966,0.21023928308605536,0.2084260298530464,0.16032574868754434,0.1484563675722571,0.17618909240166586,0.16735582523300124,0.15875363665498626,0.16036384081093585,0.17099381151525858,0.16358704928061424,0.13926157553353802,0.22656530978028644,0.13648551293338218,0.10029163431907556,0.1244283308446963,0.1669792844856957,0.14012042956615545,0.156229580895284,0.18544899008348148,0.14797961681897573,0.1601917146397849,0.15581871762175276,0.16279536301490805,0.14225058625771486,0.16194637945903884,0.14893320952290834,0.14979425309229968,0.2040979446363918,0.20060235571891927,0.24143039959296225,0.2308574388189529,0.8041520763833584,0.5449658900205074,1.0,0.6467988292370257,0.1254284602962521,0.20290085538439676,0.1424248679145234,0.15601685125042733,0.14799923759987066,0.15917124630971624,0.17914461933932374,0.9059682149907636,0.6319671180348018,0.5652376115593779,0.4946122402665638,0.11160383507726587,0.21725107460850926,0.1124930995697098,0.1226310295750633,0.11989447180986168,0.1312970358517811,0.11665144366877872,0.11248757854131453,0.1499168574449013,0.1448862126092447,0.15866326249562065,0.15781085980834667,0.15321281247192153,0.14906618946202027,0.13820115606835034,0.15716432130140068,0.15366910090655636,0.1509220274577178,0.18344491518822192,0.17787018554421988,0.15739663023244507,0.16482327626539206,0.14650392706807402,0.14851546416641762,0.17497786946610305,0.16007428182255884,0.16385380628216265,0.16347524616247536,0.16415688645105214,0.16597954672340035,0.17787018554421988,0.152173777314611,0.16370688466945024,0.16134294889912631,0.17787018554421988,0.14673305858311958,0.15588874956620427,0.16599566400205826,0.1655544881663659,0.15435826928796914,0.14312278328636224,0.14263694543010788,0.1456282315521451,0.13154342976136674,0.1456282315521451,0.14393714642301586,0.13674325243547467,0.17039485420028927,0.11867376116311068,0.17787018554421988,0.19218798551451136,0.1909635070675352,0.21835957832863329,0.17724023902585498,0.17928319274254184,0.18132971762375646,0.16931153753693215,0.1852951857401632,0.17030712389355193,0.19133355674518485,0.1875648978979852,0.1613630865235706,0.18110756196247388,0.16511931067436034,0.16493717310420655,0.15624655286696412,0.17283969107459166,0.16091775569997324,0.15243853373491173,0.16050272175830746,0.16946179902566386,0.15307562260135293,0.16795739281714106,0.16701878134791626,0.15853779278868912,0.1431336765842424,0.170505534215085,0.10779907112956354,0.14800559894213847,0.16349880033550934,0.1553902304613095,0.15546712483247055,0.14507239669627872,0.15135536804928265,0.16962697497388762,0.16325794638770885,0.1695822211927558,0.1780587364272207,0.19258828867845146,0.18526399050857328,0.1535249172094551,0.16525674420745995,0.16775703833244218,0.16093550375783372,0.1987866613633566,0.17588264985437949,0.17812535752867226,0.20495837946527487,0.18107074684500266,0.16533688415228684,0.19287135064151573,0.3255917939824793
color,0.4015855356695798,0.535282516829829,0.6069934266686272,0.3684992311530425,0.10594801399064714,0.4301494983469702,0.31633116190243354,0.31303641745605965,0.3220391675520462,0.3129679397230236,0.3151547493870682,0.3121255462695893,0.3593256561120149,0.3998238157451493,0.3797547959212311,0.3873950253422872,0.3620705784991848,0.3400692044179444,0.3396115058887362,0.3966551898969444,0.4850691366212909,0.492794868624632,0.4564356307645991,0.4328244068726521,0.4077980406763576,0.3900204174399357,0.5250537149265446,0.4394994859118544,0.4100582043135959,0.42182485118228497,0.4871246273764873,0.478900009134586,0.3981420569983879,0.400601627753427,0.3791884620747169,0.2707837729959408,0.3180454615899152,0.4293350984704333,0.424432627027157,0.5419479101306139,0.4152189762241105,0.4180899974215349,0.4204417182694784,0.4318453890346182,0.4021066965191684,0.4197706952386521,0.3989259518637972,0.46996799042099796,0.4611499259007923,0.529711751258757,0.5075263169363711,0.7106390723922492,0.6857503844018578,0.5533054524048405,0.5477920345578174,0.7017045890891399,0.6703593235070566,0.4247884293644021,0.40850766172648456,0.4301494983469702,0.42569781657147904,0.4297088310654365,0.4316382775973303,0.4195987947361384,0.4142593751959485,0.4310922893520229,0.42407946424606097,0.4345272493452299,0.34672644934420205,0.5129260428935639,0.33872195466664706,0.3151511311295279,0.3605485623104342,0.3178725213417784,0.3855183818099175,0.35589948916858377,0.4112498726841707,0.3740155775813784,0.4368079071765501,0.39487979016628383,0.4612457140350651,0.4192155707322654,0.4876146862577815,0.4431421930081295,0.5234215289087868,0.4815146147038678,0.5005867754159524,0.4524806536315901,0.5359672106541989,0.5276191485183704,0.4817620883549881,0.452462646513778,0.5554686562552321,0.5330082658947284,0.4365967875356664,0.4445173640856047,0.44169189848835855,0.4462089348160974,0.4524806536315901,0.4313001832739149,0.4406692277082526,0.42805814445901696,0.4524806536315901,0.4458398848641425,0.44880341093208825,0.44378214280362177,0.4424254231367972,0.5416099968086054,0.5559770253544247,0.5595894282956569,0.5392513039925969,0.5324327899962117,0.5392513039925969,0.5442611530155008,0.5563090240703774,0.5865542829623533,0.4629377260421869,0.4524806536315901,0.3370217254034115,0.267834986558635,0.20482512831912536,0.4351547912555112,0.44677780123391264,0.452055884136539,0.4517694111387095,0.4611791796333345,0.4763760166466462,0.4659149800350802,0.4760375495860652,0.4719261427943936,0.4740612468306475,0.4797547201643101,0.4777394268905077,0.6374945638621698,0.6370311571296525,0.6498769586719286,0.6753130825617341,0.6707104911827212,0.6896850814485491,0.6846142848297625,0.6963720661850781,0.6969672917590501,0.6962279451771847,0.6947602962983366,0.719897488256006,0.3484534425646438,0.3952109526130239,0.4101352136612453,0.41511322133779904,0.3998688508399825,0.4001044108659814,0.4101899086343281,0.5802932810028809,0.4810001669417362,0.5058080280315704,0.4263016881592519,0.3780610121785539,0.3804296618123992,0.38460569305571896,0.3842539505387024,0.4461809917565729,0.2905820644078163,0.3653749977692689,0.5961282573380687,0.29686755075903304,0.3666358063556615,0.4378292194593443,0.29250939081296995,0.3933870896610025,1.0
footprint,0.4521554603686092,0.2713875898927182,0.3888867057020473,0.2575942154281448,0.3803591778991629,0.4792313435768458,0.1952293001139623,0.18902031673674694,0.20167406767005927,0.19106377962038745,0.1870554485794003,0.1752269422721735,0.3282901717294769,0.4549848705151884,0.43624002829410136,0.445789287538806,0.4639446693126889,0.42346838527134817,0.4343144574999017,0.414233504931819,0.5967304593861751,0.8314536094628049,0.5327936495461153,0.5535426572876959,0.5102762604629228,0.5326757574566745,0.733053012142885,0.7047589106770933,0.4148229653790231,0.4314457499901755,0.7598931111722402,0.6727315597123431,0.20128109403859,0.4348253232208118,0.3044366722992887,0.11349078476834205,0.1758164027193775,0.5092545290211026,0.4685817581640271,0.5553503359924548,0.480881832829017,0.4912956340629544,0.5026525720124179,0.4817463748182496,0.458089362203796,0.4697606790584352,0.37470035760600456,0.6056116634573818,0.5898927181986089,0.7074704287342318,0.6667583605140094,0.7457460604393443,0.7337603646795298,0.8853302943372497,0.8583723032184538,1.0,0.9742602271387588,0.4550634652414822,0.4699964632373167,0.4792313435768458,0.4608794749872283,0.4655951585648602,0.4562030887727432,0.4766770149722954,0.8701222147993867,0.78103509254529,0.7319526859747709,0.6824380084096356,0.29807049946948555,0.35630919165324004,0.18823436947380828,0.14323888867057016,0.23825991275985375,0.1782135418713404,0.2945730341494085,0.22026172043855852,0.3991433174833968,0.288442645498487,0.5338546783510826,0.3682948874130545,0.6605886744999409,0.4642197508547175,0.8028844264549847,0.6161433567807599,0.8928360906983137,0.7417770267615041,0.8204503477816636,0.5227728219436474,0.5717373364247258,0.5427358824222892,0.5669430581208001,0.5524423311195817,0.5674146264785633,0.5588870986756789,0.5256415294533736,0.5200220065233621,0.5281565606947773,0.5270562345266632,0.5227728219436474,0.5312217550202382,0.5305536998467403,0.5225763351279128,0.5227728219436474,0.5366447911345148,0.5193146539867175,0.544740047942783,0.5342083546194049,0.3797697174519589,0.4203245962195937,0.4221715722874994,0.40346602742955945,0.4311313710850001,0.40346602742955945,0.3856250245608519,0.4371045702833339,0.4328604550634651,0.3804770699886037,0.5227728219436474,0.5515777891303493,0.548826973710064,0.5151884308562895,0.5267025582583408,0.5268597477109286,0.5379416041183636,0.5401029590914449,0.5444256690376074,0.5529924942036389,0.5693008999096161,0.5665893818524776,0.5653318662317757,0.5700082524462609,0.5795968090541123,0.5703226313514362,0.539356309191653,0.5452116163005463,0.5521279522144062,0.572798365229693,0.5749990175659212,0.5708727944354933,0.5843124926317441,0.5797932958698471,0.5847447636263605,0.5892246630251108,0.5927614257083349,0.5931543993398043,0.3024325067787951,0.3818524776987464,0.4181632412465123,0.4408378197822925,0.3812237198883955,0.3903014107753369,0.4174165913467205,0.5931936967029512,0.5307501866624749,0.5566471489763036,0.5070145793217274,0.5745274492081579,0.5273313160686917,0.469210515974378,0.4237041694502298,0.5328722442724092,0.4835147561598617,0.621330608716155,0.4561244940464493,0.490902660431485,0.6530042834125829,0.4333713207843752,0.5638385664321923,0.7033049082406567,0.8270130074272015
star count,0.2609744723205411,0.0855983922114968,0.11695261621859293,0.14830189058791654,0.20729282200632984,0.2772893457508202,0.08860925566897519,0.07766869911655958,0.09266752374598024,0.08124264361508554,0.07880456947655744,0.07223574965330175,0.2005093494366995,0.2635855380369565,0.2616707263907547,0.2566129922570392,0.2601055133226859,0.2534235786059113,0.2498453869472537,0.2395177485952327,0.3068064218744185,0.4348911908084666,0.2708741212489129,0.2848269311434209,0.2545290154446525,0.2660415868682516,0.3774865317166767,0.3582275818756483,0.24934043562341174,0.1471856050215828,0.30676167429475576,0.29338122405139405,0.0965669525245028,0.2301716911084658,0.15888660592267462,0.041949832666319735,0.07111389931991295,0.2857497170291501,0.27554123444776785,0.22352634028308,0.29342463741564284,0.2969121980787547,0.3051341191041539,0.2923798569376358,0.2713397981058839,0.2734330932042081,0.11664134972926972,0.3352749550817527,0.32757509643144944,0.38891645190934826,0.3758070599221879,0.39129285656921403,0.3956046323412938,0.4873221624182462,0.470351393549985,0.5463005664212547,0.5294946128324562,0.2710929171985705,0.26640793941509017,0.2772893457508202,0.2778696156569761,0.27109775826602456,0.2695679914077364,0.27903218662617923,0.484071511109212,0.4464302699982409,0.4228591617747189,0.3907776344317405,0.1767679174509888,0.19679338881044084,0.09194964480583684,0.06943273622746175,0.1210349650691886,0.09307149790730744,0.15996927928718385,0.11621740816386468,0.22564493749418546,0.16714344045589574,0.3050714094418745,0.21096615571112745,0.36299331260108986,0.28380888141595395,0.446073370143088,0.3501201917713765,0.4763888284063021,0.4161395762248147,0.4671843499979127,0.3080379408395205,0.32869695814473,0.3176450542727889,0.31937016004823665,0.3121693576302953,0.32962968205914883,0.3319982782679011,0.31369662060483866,0.2997478619517858,0.3126568165227279,0.3178801932847913,0.3080379408395205,0.3122047343304671,0.29951647123006697,0.3054960436428518,0.3080379408395205,0.3079468949392734,0.3057278169749844,0.3149180145419491,0.31347010755076626,0.1271617640622943,0.13859332972579694,0.13974074852294635,0.13196693164873732,0.1442544592434831,0.13196693164873732,0.13086505364046064,0.14868974774691032,0.14869093955989535,0.21897531612782534,0.3080379408395205,0.3299166626292657,0.3210354746422863,0.30170632040379936,0.3113975130906247,0.3010457139982064,0.32098715100853914,0.31202363811671685,0.3229684919623007,0.3292494192862781,0.34341010658567755,0.3510522744135182,0.3348554815078919,0.3395398361654089,0.35480405340277354,0.3503004415672338,0.3136808354647532,0.31707091382236946,0.3144852424881276,0.33151632755062965,0.3341447940441913,0.3406981941141553,0.3411348242588373,0.34319499003182385,0.3458134302256437,0.3405370616137073,0.35087205076065536,0.35179094749149536,0.1827000255656342,0.22724422718668705,0.2437536573972429,0.2567599491031697,0.22227521161157796,0.2232348320538785,0.2400313061928673,0.3301089588094288,0.30597858057832955,0.3212971798577457,0.3072116567432104,0.3385416215892239,0.310320185507146,0.2794342111352452,0.2531824208614433,0.271085300975358,0.5460284000096506,0.6952087970170175,0.4873625939432976,0.7370833636945769,1.0,0.6440987801716899,0.2875741440390837,0.3480540844646493,0.8672490983831733
depth,0.9323163352207208,0.802599315122437,0.6957472787490485,0.8643639089939503,0.8676711558355275,0.9232854065035968,0.9277751660425644,0.9303809331727888,0.9241429109662719,0.9256238766900566,0.9306148125042104,0.925667058702067,0.9129305419088742,0.8765017716216655,0.8679415419222904,0.8474367916646824,0.8411022539576618,0.8079420190708885,0.7863862635675974,0.9351297416880112,0.8893745051822762,0.9633434433537386,0.9157837445810876,0.9227132332886708,1.0,0.9491154477818036,0.9439754278519786,0.9754581161267926,0.9238010697617628,0.8068352965895211,0.759652223905825,0.7655547385398564,0.7892007373539824,0.8501657765368595,0.9428013106502268,0.8327533083530327,0.8206940402117244,0.9203813913435924,0.9164492300877104,0.7705674106082758,0.8829439931856337,0.8812761651528039,0.9032434433943192,0.89869226991176,0.8902150593918421,0.9106003015785696,0.7265099244991047,0.8128718541042268,0.8167304865233727,0.7551272721526539,0.7646769648675581,0.6777362403161457,0.7008431775635378,0.7697018738227054,0.7727237099505953,0.3614386088403425,0.4156607827002233,0.9171073662389562,0.901268737474342,0.9232854065035968,0.924428414472892,0.9256144600592356,0.9125189310780792,0.907241344766735,0.4080229908394599,0.7598341235566037,0.8161506415256526,0.8503444650485614,0.9763769837652996,0.8089610700128254,0.943530929396928,0.9135424766414836,0.9370598408420092,0.9141981438237716,0.9351682348393544,0.9137971879279376,0.9339934513415522,0.9142062397728308,0.9394662835778796,0.9164568507776067,0.9393778730174892,0.9212203565934872,0.9425996645945184,0.9218292742348232,0.9425583019278974,0.9215521550891468,0.9373423446805688,0.8624474182057342,0.8083281217824391,0.8057252839778462,0.7606746486490735,0.7578208164012472,0.8394399433323116,0.8420379109524868,0.8653248626336248,0.8620899024170375,0.8615190856027088,0.8635589335351492,0.8624474182057342,0.8600341964007224,0.8610361326802116,0.8593179525343358,0.8624474182057342,0.8645003219130641,0.8623275281766818,0.8597016073936018,0.8655195385960012,0.7741139174015486,0.7813415254532979,0.7909744777793759,0.7924720349918091,0.8228051114141651,0.7924720349918091,0.7852888301414751,0.7778188473354891,0.7392314371776868,0.91614766362171,0.8624474182057342,0.8137273536602325,0.7816384436443335,0.7397977076805534,0.8603124538401401,0.8652943186017059,0.8584886345604562,0.8552811686741159,0.8582216838399109,0.8471899163607258,0.8420378244067656,0.8457782490209526,0.843710326266245,0.833230191259407,0.8326698876259625,0.8336697636175473,0.8555204660565349,0.8531304024402134,0.8462542585422713,0.8462385783103703,0.8395956450427715,0.8363395846533247,0.8328224569808133,0.8292685585003284,0.8249532052967448,0.8144216412650721,0.8214333503243447,0.8101646917496567,0.8489779591282894,0.8572008105256427,0.8591086133526311,0.8613914061523011,0.8559624500883343,0.8569438423416278,0.8632229512309799,0.860962093406423,0.8649425391382607,0.8575835531841853,0.8635737185458211,0.8391392775383312,0.8558586426431583,0.8567454862874707,0.8638045604014575,0.9077643291399712,0.8212379757971021,0.7934340145038288,0.8540009386368557,0.8760225190957359,0.8485417792361786,0.916171410343624,0.8223960878073838,0.7918640041533235,0.7641334095951443
family,agnddf,alt,alt,baseline,baseline,baseline,bulges,bulges,bulges,bulges,bulges,bulges,daily,dcr,dcr,dcr,dcr,dcr,dcr,descddf,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,filterdist,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,goodseeing,goodseeing,goodseeing,goodseeing,goodseeing,greedy,roll,rolling,rolling,rolling,rolling,rolling,rolling,short,short,short,short,spiders,third,third,third,third,third,third,twilight,twilight,twilight,twilight,u60,var,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,wfd,baseline,baseline,cadence,cadence,cadence,cadence,cadence,cadence,ddf,ddf,ddf,ddf,ddf,ddf,ddf,ddf,euclid,euclid,euclid,euclid,euclid,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,footprint,pair,pair,pair,pair,pair,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,rolling,twi,twi,twi,twi,twi,twi,twi,twi,twi,twi,twi,u,u,u,u,baseline,bulge,bulge,footprint,full,full,full,rolling,rolling,six
