uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
347176671,347138555,347136364,347133577,330143621,188293794,347130541,347134332,347133781,346655678,328494296,347137102,347131725,347130245,346096256,347139892,347123492,347130444,347140213,347124503,347145503
347291173,347459251,347127880,347134881,321723834,194409380,347325531,347130649,347134446,344737138,334267609,347131080,347134821,347118782,341987284,347126869,347133391,347125375,347154580,347132594,347129455
414457265,414210612,414124803,411207086,336020600,106461072,422147167,422337820,420555662,419228218,345700802,422024037,421985750,419519828,395609827,422245794,422544932,412387636,422555746,414789322,415090000
137717068,138788944,136160069,124706891,67758868,28965484,137678963,138171467,127304927,114739620,111625311,140442788,139399372,128565809,124615317,139969747,141454676,130767281,141200800,141207354,142564696
82872307,83251280,82331824,79514540,70566614,25567076,109320548,109914213,79987182,87588604,72293266,110434598,84161599,102126120,77295533,83989764,83997477,81265822,110336065,83988041,83671845
82439941,83253342,82521796,79307375,67566618,45559039,109076967,109914548,104756344,102118552,73173087,110327021,110004321,104144615,76725102,110351528,110259273,79527907,109864027,84004234,84012804
421201499,421201774,420929166,418916532,356691553,189597765,423551946,423522020,422836174,418672430,337258179,423521461,423531705,422320250,367337544,423557359,423608217,420405320,423554867,421228640,421334094
414409309,414482171,413950327,410971576,292521124,125530385,422379773,422729873,420217769,408698767,323780301,422648706,422001276,419582882,399789366,422942081,422951746,413000557,422982591,414203889,414477201
414826911,414853088,414731280,412996698,341226753,112515469,422993515,422967780,421699221,417805969,353226228,422965367,422956661,420078945,386608765,422943377,422941580,412995513,422964203,414791566,415071923
423550545,423964558,423724350,422583336,334503582,76104840,424798569,424893677,423462714,421578683,362258788,424621120,424627933,419973188,412586026,423999816,423684755,423176074,423770823,423459631,424960727
424235903,424183726,424241153,417776104,187342198,90173161,424311835,424448360,423250198,413947004,366625615,424045454,424224311,420503346,409336894,424210940,424848657,423123008,424687313,424527576,424712302
394426460,394416831,393619525,391240675,275253584,85875565,402304146,402295268,399433336,394270318,343867432,402297153,402297216,394807230,372517105,402287729,402287520,391554610,401514205,393644438,394484488
414506998,415051179,413805484,411202444,270319727,87720786,422355677,421958373,419909287,417260268,351440717,422355482,422353850,418285115,391127936,422957156,422945250,412591647,422943920,414408674,414716993
414783713,415083712,414058720,403669442,208726918,113112589,422374844,422370696,417351364,343062711,292276864,422360090,422291643,409161490,348156814,421945771,422200658,413074494,422602765,415233197,415079608
414473485,414470097,414714704,412655325,336389341,127912678,422364235,422605876,421228527,404995113,344226628,422602852,422313440,415473103,381397882,422632789,422626248,412393984,422623335,413871757,414759095
414513355,414776053,413469256,410085193,335527858,124037166,422674047,421652524,419231111,414015495,391242625,422030316,421591211,416545683,399758570,422942790,422941384,412806955,422562017,414675961,415086307
414187875,414410495,414465020,407348000,315173725,145899494,422333216,422218697,420642760,399848186,311716332,422604438,422215124,415527644,390808519,422609392,422358578,413446131,422382759,414719537,414500478
414505305,414814719,414465465,409490161,258337876,88637963,422712725,422709263,420295824,414903103,355328025,422622181,421567996,405020388,382374404,422226660,422625273,412734065,422364565,414441826,414747350
414778113,415065893,414318570,408880017,264159890,108064105,422933134,422928699,420481367,395345746,313125532,422931114,422274446,416627539,389689092,422699815,422951328,412667362,422707967,414539202,414465378
415078587,415076883,415060475,412895764,240396999,109024710,422611471,422335669,421298592,411710551,347095654,422942133,422345411,412118650,353296362,422349161,422694160,412675899,422378153,413511899,414354951
403630546,403965709,403948634,388495885,246158066,184307422,424590451,425329940,423101627,407112338,348248147,425320073,424499032,422161293,392586726,425396773,425344494,404165594,424904554,404484990,404494135
414578341,414504622,414087881,412631748,301640457,56883765,422402279,422613171,420503879,404030089,323994213,422616404,422343301,415111872,369144211,422967248,422710341,412358494,422710889,414463342,414351121
414869666,414536921,414677874,408551585,255706051,64812804,422707661,422937495,417202318,402776142,346307338,422937928,422208326,418144220,363952506,422943979,422943139,413000660,422947793,414069774,415053232
414099031,414719285,414066095,410826428,268125637,56919076,422937691,422937715,420835321,391621906,323953242,422943234,422211017,409505315,377724399,422954571,422377748,413356077,422964772,414061089,414739633
414478722,414796280,413367248,408387245,311426306,218469017,422338470,421950673,420280333,411912474,328007893,422623079,422607793,415527878,353199971,422951908,422547686,412567952,422682714,414464380,414830365
414146743,415065297,413355859,411853394,331677191,171675974,422624453,422613886,420454518,404345040,329058814,422620260,422342987,416705968,347616313,422348984,422953690,413474358,422345496,414197130,414472679
414214061,414346359,413918258,410510054,268766323,149389830,422229776,422210451,420245193,390852104,326182100,422314032,421927395,419675372,377926000,422951382,422963598,411373688,422592259,413693715,414575597
414824961,414815539,414192285,378776839,265649987,119648205,422716492,422216384,414579666,373746407,315455452,422614573,420910135,406181540,346638604,422544561,422274256,411125903,422947350,414055702,414669584
414270084,414145730,413483626,398213950,275334426,57387453,422630095,421639859,416961981,384511292,300763223,422969093,422165542,402443726,326592056,422971336,422231734,408259493,422614362,413520711,414730978
414616424,414204459,413824642,388251824,230318025,66860083,423033605,421807519,415112233,343963048,271030905,422550720,420666460,363514982,312732034,422333215,421937656,406354775,422283428,413283644,414737395
414572178,413797987,413477241,363653296,233808447,38793732,422614001,422605224,393070066,371160750,273397279,422956120,421808926,412932463,300262703,422606892,422214262,407408386,422939903,414559433,414904395
414521128,414481110,414460139,412085531,303080645,148228521,422380101,422348585,420211512,408220964,348173689,422344612,422351579,413744305,366802700,422672775,422942070,412390927,422948353,414720589,414550513
414550501,414712177,414069149,412164092,300169859,97205017,422344514,422355333,421275036,413080280,350716151,422687085,422417639,412406156,369680768,422972501,422608222,412949964,422281372,414106146,414493949
414764867,414680972,414399031,409811357,261880928,123883424,422751402,422363468,419641694,366849277,339312647,422628346,421681435,405527855,380905558,422631421,422941235,412744860,422341107,413356995,414475405
414800861,414354209,414470836,412244946,337453618,203483207,422255361,422317031,420614315,412054202,348919142,422362591,422194503,414259042,347559873,422611917,422567705,412713468,422610282,414714879,414715817
414756417,414172719,414718209,412719400,314595880,56526448,421799222,422101461,420474209,397581309,340866441,422677911,421014308,415347781,365798021,422959036,422961414,413333360,422954955,414469133,415060681
414328620,414382501,414467457,412242604,352448570,152906928,422684473,422955782,420533187,410903268,344947266,422608567,421946978,419255051,375760509,422689402,422950930,412393772,422982356,413096745,414354112
414859912,414848875,414466174,411837080,337312518,119297795,422717044,422686465,420677349,401416405,341617900,422944237,422042340,402219449,370178168,422597515,422939580,412648723,422598771,414718143,414809596
414890302,414818758,358346076,413132323,148464817,98955029,422682864,370213789,420632181,187354273,165200355,423780303,415644229,417190810,315926776,423826027,423047853,230499947,423764321,413767881,414812821
415075013,415072372,406365612,349424020,229865942,62027631,422410617,419096344,399221543,334562441,245482365,423781776,393557742,333179685,270245079,423809234,419271470,395757463,423837652,413638521,414712557
414946548,415080727,408110789,376239728,318349102,68802885,422700409,422107634,410089345,355266761,194573626,423587293,421398567,306352402,336884172,423291709,422067666,376095459,423539748,414054882,414718999
414477606,414719828,414085041,285336425,166326957,74042001,422346169,421763490,315439456,315965188,248515536,423332952,421698442,388490663,322447056,423824602,422953561,409640811,423505768,412658888,414753256
413168188,413494182,413018135,303594116,139982506,40664827,422707666,422694710,419150118,402598317,337653713,422693379,421682901,412625264,386130056,422357387,422365061,412049952,422371231,414063781,414709934
414535119,414397018,414789148,411039482,310594372,257628898,422196568,422266794,419017760,396946699,285278329,422937423,420759904,418957534,379496700,422354941,421690264,412027007,422957831,413846141,414816352
414782947,415076853,414327305,412718198,330934117,217198497,422972965,422944185,420287760,405242950,321490526,422940675,422949141,420236070,398526486,422610641,422611944,413914813,422627220,414500192,415092787
415057926,415064390,414729343,411919369,325355686,134999177,422970189,422617638,420579399,413705816,267365786,422958928,422960783,418286413,388790209,422630460,422622150,413140101,422971856,414784649,415072030
414740298,415079287,414721899,412398464,268353889,97199132,422964552,422952948,420663084,416886466,292060716,422613834,422603999,418437136,391149253,422940525,422940601,413677943,422937949,415051185,415055998
414768889,414769682,414710670,412903513,343011072,195067416,423063634,422671838,420485412,412696803,329485721,422939235,422950107,417897457,393985159,422628409,422608769,413074993,422947016,414436135,415066049
414800059,414778321,414738315,411682094,333058459,185106953,422675614,422628315,419579905,413560219,381482955,422628844,422955241,418171463,389587837,422609042,422599112,413453481,422601677,414464001,415085435
414763705,414781796,414477087,412809157,262849100,208649130,422671647,422950806,419904530,411175158,367142403,422602121,422209610,416576307,399997053,422934513,422934733,412396963,422692828,414806945,415081347
415078750,414733214,415048145,412742594,345081818,259598600,422968086,422220053,420275986,415775804,385155739,422607090,422327863,416830357,389034652,422949892,422943366,413101760,422961293,414680900,414781828
415087138,415065824,415061457,411197763,320502155,156607844,422971217,422611074,420695500,417806839,380860936,422608251,422286630,418390036,397300863,422968550,422703335,413810698,422720933,414730349,414830087
414745201,414734418,414078905,412344398,329381714,232406133,422660185,422967840,421010881,405060169,366998629,422957964,422683225,418998499,385594842,422936821,422935046,413533480,422941993,414808467,415071549
414873118,414855282,415066132,412353253,372318503,152092535,422768794,422969106,420291877,417577184,373169213,422960810,422331989,417913136,385329296,422942273,422959602,412936073,422979141,414463024,415059669
414732738,414349882,414326676,413483087,338425299,151643326,422651756,422116443,420642765,414948336,349617343,422369078,422692806,417939490,395236966,422618527,422588443,412948105,422596219,414462524,414723842
414491385,414826380,414464172,411901040,333910702,113081179,422364012,422345206,420645141,406731636,337346191,422593099,422272092,414560547,387331445,422603782,422944409,412402988,422701845,413937458,414079588
414463613,414713941,413819854,408861728,299107150,186063612,422357138,422104252,419839832,355717528,287262526,422123586,421960018,397560130,323356533,422338132,422696684,412389259,422714435,413826121,414459610
414465755,414808195,413751386,402964178,318260926,130652904,422955205,422619129,420435208,382526128,299249407,422619117,422665640,415441465,381148890,422595305,422601066,412672251,422610503,414332791,414335509
413959197,414162943,410534101,327447744,184834292,72845931,422115951,421297566,398946651,293224070,233654966,421406643,421723697,387951729,240432425,421324737,421609357,411757528,421619580,413691995,414264105
413812593,414458989,412741815,360919237,245376064,60707263,422385233,422293950,413988626,310015301,177213776,421995017,421302872,411723700,226275888,421689063,422419359,354639364,421297187,413944130,413848484
