db,brightness,color,footprint,star density,depth,family
agnddf_v1.5_10yrs,0.13298820346473691,0.5038177817320283,0.7172333848531683,0.7281155461175991,0.9317416747212562,agnddf
alt_dust_v1.5_10yrs,0.1330439810746778,0.7036356092469996,0.4420788253477587,0.2542549875897622,0.8002196070054973,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs,0.1389559523268029,0.7955746298147861,0.5510819165378669,0.3066064445854569,0.6920880991792204,alt
baseline_2snaps_v1.5_10yrs,0.1353745291284073,0.4611246091195978,0.4371329211746521,0.46718311009592445,0.8638925505915548,baseline
baseline_samefilt_v1.5_10yrs,0.20647857106034198,0.19058244740368746,0.5192812982998453,0.5041456257702647,0.8668049596030108,baseline
baseline_v1.5_10yrs,0.14242486791452344,0.5424113658623464,0.7520092735703244,0.7662892024209147,0.9227764953596987,baseline
bulges_bs_v1.5_10yrs,0.1227041538791327,0.3969559258901386,0.32530911901081905,0.2682416253090132,0.9272739988405627,bulges
bulges_bulge_wfd_v1.5_10yrs,0.12691359487358317,0.39113393961750564,0.30927357032457486,0.24161823692130474,0.9298845374616038,bulges
bulges_cadence_bs_v1.5_10yrs,0.13051111947597166,0.40815732761512447,0.3275888717156104,0.2630775742395681,0.9234567146703528,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs,0.13024059164428708,0.38987785693435284,0.3069551777434311,0.24210001230030576,0.9249916113074543,bulges
bulges_cadence_i_heavy_v1.5_10yrs,0.12293859087039892,0.39761106242562516,0.3012364760432766,0.2306129530649886,0.9301889882898435,bulges
bulges_i_heavy_v1.5_10yrs,0.1285863838430334,0.39088077787406034,0.29084234930448216,0.2220737552394461,0.9251364181244796,bulges
daily_ddf_v1.5_10yrs,0.14930317032148047,0.4479815118689428,0.5384080370942812,0.5871993329171944,0.9120675840351409,daily
dcr_nham1_ug_v1.5_10yrs,0.19307365105810442,0.5091818959494055,0.7117851622874805,0.7276369134620849,0.8761232566288362,dcr
dcr_nham1_ugr_v1.5_10yrs,0.22656933512187838,0.480192678977772,0.7012751159196289,0.715931866001595,0.867853217256297,dcr
dcr_nham1_ugri_v1.5_10yrs,0.17935578127077245,0.4943200768072793,0.7073029366306025,0.7088697316887346,0.8473143313240028,dcr
dcr_nham2_ug_v1.5_10yrs,0.2211147772028697,0.474618541357933,0.6962132921174651,0.6941779191518456,0.8410862812936507,dcr
dcr_nham2_ugr_v1.5_10yrs,0.20724581887087098,0.422891224449671,0.6665765069551777,0.6891831669547056,0.8079716749540823,dcr
dcr_nham2_ugri_v1.5_10yrs,0.19959030324746257,0.43321100194236195,0.6879829984544048,0.6981465343958012,0.7868789684588247,dcr
descddf_v1.5_10yrs,0.1584471457682029,0.49986245150241687,0.6778979907264296,0.6957199574397346,0.9346354034807336,descddf
filterdist_indx1_v1.5_10yrs,0.261457729811877,0.615949762483167,0.6946676970633692,0.6580905475784008,0.8888383330304923,filterdist
filterdist_indx2_v1.5_10yrs,0.15670010102279663,0.6147278214916474,0.9612442040185467,0.9180644375121663,0.9632384214249553,filterdist
filterdist_indx3_v1.5_10yrs,0.21023928308605538,0.5973047372702585,0.6814142194744975,0.6408091931368305,0.9154641188342355,filterdist
filterdist_indx4_v1.5_10yrs,0.2084260298530464,0.5230494504089935,0.7124034003091189,0.6776862427076088,0.9222760320935091,filterdist
filterdist_indx5_v1.5_10yrs,0.1603257486875444,0.49416839570326626,0.6511978361669241,0.6042534571577919,1.0,filterdist
filterdist_indx6_v1.5_10yrs,0.14845636757225714,0.46823987317445465,0.7266228748068004,0.6725592796314115,0.9487547376162554,filterdist
filterdist_indx7_v1.5_10yrs,0.1761890924016659,0.6630100702636613,0.9135625965996906,0.8666537218776816,0.9435493064880471,filterdist
filterdist_indx8_v1.5_10yrs,0.16735582523300124,0.5380897289666448,0.8865533230293661,0.8356985268309304,0.9754082264128273,filterdist
footprint_add_mag_cloudsv1.5_10yrs,0.1587536366549863,0.5201533737327078,0.6814142194744974,0.7094781282508733,0.9230853471228643,footprint
footprint_big_sky_dustv1.5_10yrs,0.16036384081093588,0.5371564915185154,0.6890262751159197,0.4038731415629983,0.8046922567873542,footprint
footprint_big_sky_nouiyv1.5_10yrs,0.17099381151525858,0.6034500309022863,0.8989953632148375,0.6361415414394461,0.7568030725548898,footprint
footprint_big_skyv1.5_10yrs,0.16358704928061427,0.6019680643570885,0.8646831530139103,0.6107790214268806,0.7628074979266474,footprint
footprint_big_wfdv1.5_10yrs,0.13926157553353805,0.49973047857819414,0.30034775888717147,0.2692560766191954,0.7868358194146522,footprint
footprint_bluer_footprintv1.5_10yrs,0.22656530978028644,0.5057297871348869,0.5621329211746522,0.5429710619916327,0.8494126968978764,footprint
footprint_gp_smoothv1.5_10yrs,0.1364855129333822,0.46952092856713634,0.5007341576506954,0.4923112578549302,0.9424236505194831,footprint
footprint_newAv1.5_10yrs,0.10029163431907556,0.3326782686312198,0.16792890262751156,0.12341116845989901,0.8308399906005877,footprint
footprint_newBv1.5_10yrs,0.1244283308446963,0.39173864834660455,0.2834621329211746,0.2378326245868467,0.8187939360761022,footprint
footprint_no_gp_northv1.5_10yrs,0.1669792844856957,0.5380669878745583,0.7763523956723338,0.7457005961697426,0.9198649569972163,footprint
footprint_standard_goalsv1.5_10yrs,0.14012042956615547,0.5275215480244912,0.7418469860896444,0.7599828333370623,0.9157691630350816,footprint
footprint_stuck_rollingv1.5_10yrs,0.156229580895284,0.6956042950391194,0.5523183925811436,0.4069165010022627,0.7681603570809904,footprint
goodseeing_gi_v1.5_10yrs,0.1854489900834815,0.5470814610529114,0.7518933539412671,0.7799827394464767,0.8809253990213494,goodseeing
goodseeing_gri_v1.5_10yrs,0.14797961681897576,0.5537240760355573,0.7622102009273568,0.780422672257924,0.8792257207013525,goodseeing
goodseeing_griz_v1.5_10yrs,0.1601917146397849,0.5568159481510627,0.7677357032457495,0.7956194028480309,0.9021644873770697,goodseeing
goodseeing_gz_v1.5_10yrs,0.15581871762175276,0.583827323753397,0.7531684698608961,0.7858601876457006,0.89703803862489,goodseeing
goodseeing_i_v1.5_10yrs,0.16279536301490807,0.5045040428330345,0.7314528593508498,0.7537161264702708,0.8882564423832916,goodseeing
greedy_footprint_v1.5_10yrs,0.1422505862577149,0.5206359566201498,0.7157264296754248,0.7284471301627464,0.9103090339213502,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs,0.16194637945903884,0.5015252649350945,0.5387557959814526,0.31033159984414993,0.7233836389838048,roll
