uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
75559,75559,75559,54729,0,0,75559,75559,75559,0,0,75559,75559,24839,45669,75559,75559,75559,75559,75559,75559
24706750,24706750,24706750,9565487,9565487,29890,24706750,24706750,9565487,9565487,6425627,24706750,24706750,24706750,24706750,24706750,24706750,24706750,24706750,24706750,24706750
24706750,24706750,24706750,24706750,9565487,3886529,24706750,24706750,24706750,9565487,9531458,24706750,24706750,24706750,9531458,24706750,24706750,9565487,24706750,24706750,39848013
75559,75559,75559,54729,75559,0,75559,75559,75559,45669,0,75559,75559,29890,24839,75559,75559,75559,75559,75559,75559
75559,20830,45669,0,0,0,75559,20830,29890,0,0,75559,75559,24839,20830,75559,75559,24839,75559,75559,75559
75999,75559,75559,50720,0,0,75559,75559,75559,0,0,75559,75559,20830,50720,75559,75559,75559,75559,75559,75559
75559,75559,75559,0,0,0,75559,75559,50720,29890,0,75559,75559,50720,0,75559,75559,50720,75559,75559,75559
75559,75559,75559,75559,0,0,75559,75559,45669,0,0,75559,75559,0,24839,75559,75559,75559,75559,75559,75559
75559,75559,75559,50720,0,0,75559,75559,50720,50720,20830,75559,75559,75559,45669,75559,75559,75559,75559,75559,75559
75559,75559,75559,75559,0,0,75559,75559,75559,50720,20830,75559,75559,50720,50720,75559,75559,54729,75559,75559,75559
75559,75559,75559,54729,29890,0,75559,75559,75559,29890,0,75559,75559,29890,29890,75559,75559,50720,75559,75559,75559
75559,75559,75559,75559,0,0,75559,75559,75559,54729,24839,75559,75559,75559,54729,75559,75559,75559,75559,75559,75559
75559,75559,75559,45669,0,0,75559,75559,75559,29890,0,75559,75559,54729,24839,75559,75559,54729,75559,75559,75559
75559,75559,75559,75559,0,0,75559,75559,50720,50720,45669,75559,75559,75559,54729,75559,75559,75559,75559,75559,75559
75559,75559,75559,54729,0,0,75559,75559,75559,29890,0,75559,75559,50720,29890,75559,75559,75559,75559,75559,75559
75559,75559,75559,54729,0,0,75559,75559,75559,0,0,75559,75559,45669,50720,75559,75559,75559,75559,75559,75559
75559,75559,75559,45669,0,0,75559,75559,45669,24839,24839,75559,75559,75559,0,75559,75559,75559,75559,75559,75559
75559,75559,75559,20830,0,0,75559,75559,75559,29890,0,75559,75559,75559,20830,75559,75559,75559,75559,75559,75559
75559,75559,75559,0,0,0,75559,75559,54729,0,0,75559,75559,75559,75559,75559,75559,75559,75559,75559,75559
75559,75559,75559,0,0,0,75559,75559,20830,0,0,75559,75559,29890,0,75559,75559,75559,75559,75559,75559
75559,75559,75559,54729,29890,0,75559,75559,54729,75559,45669,75559,75559,75559,45669,75559,75559,75559,75559,75559,75559
75559,75559,75559,75559,0,20830,75559,75559,75559,29890,0,75559,75559,54729,50720,75559,75559,75559,75559,75559,75559
75559,75559,75559,0,0,0,75559,75559,75559,45669,24839,75559,75559,75559,0,75559,75559,75559,75559,75559,75559
75559,75559,75559,45669,20830,0,75559,75559,54729,0,0,75559,75559,54729,29890,75559,75559,75559,75559,75559,75559
75559,75559,75559,75559,0,0,75559,75559,75559,29890,29890,75559,75559,75559,54729,75559,75559,75559,75559,75559,75559
75559,75559,75559,54729,24839,0,75559,75559,75559,24839,0,75559,75559,75559,0,75559,75559,75559,75559,75559,75559
75559,75559,75559,75559,29890,0,75559,75559,75559,29890,0,75559,75559,50720,29890,75559,75559,75559,75559,75559,75559
75559,75559,75559,45669,0,0,75559,75559,75559,50720,20830,75559,75559,50720,20830,75559,75559,75559,75559,75559,75559
75559,75559,75559,75559,24839,0,75559,75559,75559,0,0,75559,75559,54729,50720,75559,75559,75559,75559,75559,75559
