db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,27015664,23257574,26513912,26563774,24584132,11286191,33737055,28340454,30395990,26660575,21713427,39661378,37055552,34644977,28543362,39742779,35276250,30897742,38887671,35146729,37737642
alt_dust_v1.5_10yrs.db,3783101,2426813,3865214,3783101,6897802,5334299,4273669,4273669,3783101,1894125,1496961,10178595,8563255,6208311,9399001,10178595,5849019,3865214,10178595,5849019,8563255
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,2831448,2831448,2831448,2831448,5186392,6230746,4273669,4273669,4273669,2831448,4224839,10178595,8563255,5358451,5760586,10178595,5849019,5849019,10178595,9399001,10178595
baseline_2snaps_v1.5_10yrs.db,26513912,20431138,27293506,26365255,19774662,13962476,28320798,26513912,28591003,22531766,12515479,38969072,35560636,28441371,25404989,39742779,33875885,30188496,39360992,33657139,38597501
baseline_samefilt_v1.5_10yrs.db,33544650,4725532,12892780,28225735,8844529,4357921,32039571,15872486,30968911,15911104,18769175,39742779,28838701,28869975,21889966,40138070,13182847,21344199,38893136,33307195,37683024
baseline_v1.5_10yrs.db,26122773,22250735,26624525,28838701,21612776,12579308,30645640,27795258,29092755,24172604,19828992,39742779,35813320,29295817,27198347,40138070,33873750,33721144,38505884,35853553,36227227
bulges_bs_v1.5_10yrs.db,8928794,5074139,7119354,7039917,12654975,10178596,13176500,10028352,10606817,7083071,9834171,21691992,19089517,14326964,12853684,24049777,16162643,12945262,21095837,16695797,22546164
bulges_bulge_wfd_v1.5_10yrs.db,8969611,6137172,8798585,6609421,6533151,6982409,14407767,10430126,9320855,7631330,9292814,22466540,19023502,14617849,13657660,25524251,15467848,11780282,22722544,15558547,20486923
bulges_cadence_bs_v1.5_10yrs.db,8266656,4766097,8799461,7595316,6821196,10868404,12751515,10655399,10150705,7150241,9082807,21255730,18912319,13134010,12967024,24672791,13846581,12627346,22895602,19063845,22258784
bulges_cadence_bulge_wfd_v1.5_10yrs.db,8864153,6112615,8963441,7304927,14072539,11042968,12553515,10381934,11153928,5326604,6409221,23849210,20271546,15788734,16104812,26618155,14486443,13066691,24136522,18051085,23857836
bulges_cadence_i_heavy_v1.5_10yrs.db,9874003,5637496,9286582,9002319,7001723,9306678,13490452,10541195,10368977,6222335,6749125,22026966,19178543,11270764,11567018,30728492,13732032,12034495,23288035,15861814,21297583
bulges_i_heavy_v1.5_10yrs.db,9180348,4890368,7774255,7559910,7002568,10218749,13544697,10814275,9573456,4753540,10123849,21994129,20801535,15418627,12131670,28746916,12643713,12047941,19533704,15671303,20213173
daily_ddf_v1.5_10yrs.db,26807486,22873553,26102515,27075562,25378925,10955414,30896189,27126696,28328423,23586190,20302038,38511349,34444720,31504607,26611767,39360992,33459843,31569165,39360992,35813320,36995469
dcr_nham1_ug_v1.5_10yrs.db,27377899,11358226,27015664,31569165,22342693,9182712,31426787,28225917,30562800,28028600,24835006,39742779,37737642,32026792,27188863,39742779,34817553,33166826,37905195,35273045,37823794
dcr_nham1_ugr_v1.5_10yrs.db,27293506,17060012,28253955,29614552,23624992,15114374,32221734,28159074,29230527,25028308,16675966,39742779,37055552,32086328,30003295,39742779,34741439,32112669,40056669,36274405,37832630
dcr_nham1_ugri_v1.5_10yrs.db,30103305,11110914,29076013,29170453,20990300,15904869,33414605,27795258,29035102,25552790,19255294,39742779,36242726,32474904,27967358,39742779,34992388,34618714,38887671,36227227,36995469
dcr_nham2_ug_v1.5_10yrs.db,28030996,3510880,27657322,28800704,22087088,16101076,30858139,28591003,28935135,21223937,21193300,39360992,37737642,29902314,24235096,39742779,32413245,33220733,39742779,36495410,37737642
dcr_nham2_ugr_v1.5_10yrs.db,27978219,8612192,26821644,29169320,26262637,17488170,32221734,28270106,30977740,21391017,19039116,39742779,36227227,33669339,29203833,40138070,35701687,32022857,39742779,35853553,37372505
dcr_nham2_ugri_v1.5_10yrs.db,27015664,6311230,27464284,28519574,13959999,10973691,32086328,27724165,29212375,26561391,19947180,39742779,36227227,32057535,28531512,40056669,33426583,33822078,38969072,36227227,37291104
descddf_v1.5_10yrs.db,28182862,24276338,27498149,29603800,25913533,11124309,31220374,29005511,28612685,23733652,17263744,39742779,36227227,31130346,25114980,39742779,34195752,33833517,38974537,36227227,38505884
filterdist_indx1_v1.5_10yrs.db,39287542,36609014,30450537,23053288,26035148,11661654,37837210,27700377,27152025,26355009,17897905,38205581,30711882,31170579,28243117,38292447,35276250,34235985,38146212,35186962,36328878
filterdist_indx2_v1.5_10yrs.db,29005511,22263600,29618295,29005511,27961133,20780156,35024077,32343124,28945975,26469008,21825720,39742779,36388961,31672488,25135883,40537941,34457053,34094818,39760863,35560636,37905195
filterdist_indx3_v1.5_10yrs.db,28040691,30115014,13232038,16741307,17403465,8864928,38286982,36227227,31388469,25112654,20515353,39060689,31762143,25717988,21283936,40138070,34902576,33885280,38286982,34773055,37000934
filterdist_indx4_v1.5_10yrs.db,39742779,28138072,37819043,26547210,29793148,12151447,30744069,23307094,20414651,20486001,14426557,38974537,29956488,32318575,27363317,38974537,37055552,35276250,38974537,35276250,37136953
filterdist_indx5_v1.5_10yrs.db,25745792,19459963,28159046,28487892,21469020,26615747,29007064,30264031,29482884,13734079,20202321,38511349,37071051,26954699,28046234,38974537,32880959,30240350,40537941,38686853,40142650
filterdist_indx6_v1.5_10yrs.db,27015664,24373798,26513912,27796811,23920674,4470321,32396531,26513912,28481524,18569077,11898603,38687738,37055552,30069431,21956435,40537941,36909317,35276250,39360992,34457053,38597501
filterdist_indx7_v1.5_10yrs.db,36227227,28992841,33790462,30481691,29809009,10654724,36227227,33002881,30481691,23336501,18471286,39742779,35560636,31872713,25294561,39742779,35276250,33470595,38969072,35034356,36227227
filterdist_indx8_v1.5_10yrs.db,27795258,21617299,27795258,28312493,26183829,14558376,31310096,28906342,29503210,23201161,21643897,39742779,36388961,29273049,25777975,40138070,35276250,34457053,41345049,36227227,39661378
footprint_add_mag_cloudsv1.5_10yrs.db,27039452,22729166,27541204,27827555,27201145,13520736,29464208,29618295,30637900,21807084,16466058,39742779,36909317,30066868,28224333,39742779,34488669,32482405,39742779,36227227,38200830
footprint_big_sky_dustv1.5_10yrs.db,3239903,2453989,5849019,4273669,4106393,2842112,5849019,5849019,4273669,3405642,2437323,10178595,10178595,5849019,3387810,10687041,5849019,3730471,10178595,8563255,10178595
footprint_big_sky_nouiyv1.5_10yrs.db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footprint_big_skyv1.5_10yrs.db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footprint_big_wfdv1.5_10yrs.db,27887293,16930887,27423450,22329578,15716771,12825639,31665391,30483227,28813901,22028559,21018009,42539268,40221394,33791281,27275888,44823390,36214026,36150957,44823390,39603311,41385657
footprint_bluer_footprintv1.5_10yrs.db,27474361,27836596,17496480,20015694,13432522,3281957,38146212,36909317,30758225,24392917,14428755,39309745,32706162,28559597,20807412,40138070,35146729,33790462,36909317,33790462,35560636
footprint_gp_smoothv1.5_10yrs.db,27198625,16922702,27198625,24581729,25107513,12552508,31694459,29299168,27484486,24051068,16702328,39661378,36227227,30646245,24744187,39661378,33634640,31478459,38292447,34444720,36227227
footprint_newAv1.5_10yrs.db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footprint_newBv1.5_10yrs.db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footprint_no_gp_northv1.5_10yrs.db,25543006,20897295,27446580,26217457,16871461,9143777,27825657,26570298,27920539,21789735,11781890,34998560,33320884,28673992,22622005,34616773,31582812,27519333,34221482,32041509,33702671
