db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,66,10,49,6,0,2,71,65,24,0,0,88,79,24,0,89,73,17,89,71,85
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,88,1,25,0,0,9,89,68,1,0,6,95,90,3,1,95,87,0,96,80,94
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,87,3,31,0,0,13,90,77,0,0,0,95,91,18,1,95,86,6,94,85,92
footprint_6_v1.7.1_10yrs.db,85,9,75,15,0,3,89,85,51,1,2,95,89,51,2,95,89,49,95,88,91
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,181,3,65,0,0,1,181,162,1,0,0,185,181,4,1,184,181,0,184,163,181
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,181,15,63,1,0,9,181,143,4,0,0,182,181,23,1,185,181,5,185,177,181
full_disk_v1.7_10yrs.db,181,10,127,20,0,0,181,174,53,1,4,182,181,43,1,187,181,18,183,175,181
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,68,4,17,0,0,1,73,57,2,0,0,88,76,3,0,89,69,0,87,65,84
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,65,5,21,0,0,8,75,61,2,0,0,86,78,7,3,88,68,2,88,66,83
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,86,33,65,18,0,23,89,86,47,0,9,95,93,84,65,95,88,82,93,89,93
