db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,0,3,2,4,0,0,1,2,3,1,0,2,5,2,0,1,0,3,0,2,3
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,5,5,5,5,0,0,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,5,5,5,5,1,0,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5
footprint_6_v1.7.1_10yrs.db,5,5,5,5,2,0,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,0,1,3,2,0,0,0,0,0,1,0,4,5,3,1,4,0,1,4,1,4
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,0,1,1,3,0,2,0,0,1,1,0,5,5,1,2,5,0,3,2,3,4
full_disk_v1.7_10yrs.db,3,3,4,3,2,1,0,0,0,0,2,5,5,4,3,4,3,3,2,2,4
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,1,3,2,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,0,1,0,1,0,0,0,0,0,0,2,0,4,1,2,0,0,1,0,1,0
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
