db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,14741.99517946903,41.00241804062996,50.11697199724202,19.978568045469764,0.2659978358206042,0.2646542605320658,28819.36952135017,70.06481721628059,25.59261659586951,32.08832927084163,21.056548865654076,92692.81420756514,65.5700805822293,71.35816205942774,38.80039523853604,85337.79270520427,62.53891828573417,31.67140953858456,84916.13561522652,28.17197894638667,66988.12843785356
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,13585.278586521224,103.35715510907866,55.49015524559197,48.334834436939644,0.3671403123464964,1.2134566816447871,24629.53441673874,101.00144602160216,73.61049068037357,83.11818663262305,28.549503252859054,94806.76315954996,357.5894847851942,221.2083066358138,210.43884874117427,86638.50468842656,228.0996350013108,59.830695114542124,86665.1917506983,149.6817966039767,69536.02109748554
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,14342.2018895161,93.33326336293781,172.27971456322774,42.10787679818508,0.5426543847234004,2.5019647783739623,27192.688926676226,233.576052614321,179.81208689496222,211.18084008516334,24.475958315495138,113147.69521828115,848.2640230626414,826.6264667230471,317.79576122486463,104508.89546095995,310.5527621602988,138.46911604035003,109160.97707432749,501.75230300411135,111016.71191341584
footprint_6_v1.7.1_10yrs.db,15095.431448519654,26.309964071447087,33.5416894233324,29.46628796192615,0.26826472067204277,0.6482125852762719,28540.001843542126,49.469317727959584,55.07698055769695,33.40078105969746,19.309144752264185,94832.23391309114,51.04476688855782,66.39310222836528,38.341600407808286,83091.88396791097,31.057487514059748,23.167238572910993,81563.820812836,23.345260961456685,89911.78498954064
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,13740.238097840356,51.23776116390174,164.60396719673216,49.72799897317972,0.5798469915065212,0.6775282285256399,24674.766240636745,245.6469430454119,161.83624411506895,127.84453251229073,13.602505972352944,92910.31198243597,265.336512674046,269.86869980258206,52.846009580999166,83737.40030987145,165.27970037150556,102.62951182041803,88673.74512149919,294.7599369915203,90606.25003864383
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,14503.63607162841,86.39006046275647,181.40077124546212,99.20934090752499,0.7175129497094338,3.0776258879624185,27113.806743899382,227.85247970883478,161.2897330500863,156.269028767518,50.24664370707451,113528.49201805724,469.2661038017448,451.32922667255576,155.71224741520768,103569.79697336923,184.4124635665392,166.9588216788691,107643.33681800963,168.0022067483377,107496.10726241964
full_disk_v1.7_10yrs.db,14975.157063959816,65.58951557210065,101.14266328914957,32.62312686224839,0.4518583652444653,0.2820361119608586,28102.34760230887,90.54592752981189,55.97734730367947,45.38178305325586,9.081941944361773,91806.07867313789,112.11446323831177,92.5533196018324,15.234768730105518,82493.67407230727,38.276326730778834,20.903586117743004,78918.23090854911,19.784045872965514,86610.6580043466
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,13965.083026640443,86.50036829285712,95.38218108140805,21.85296493095313,0.622787412782487,1.1737144583486838,25427.10489444053,106.71065331498224,218.23019441694208,144.23006959748628,54.99606165371383,95612.5336791697,290.0336897060448,471.5714387127941,152.535869111164,87527.42540884904,221.33841886896755,99.28609667573666,90512.86523655146,72.87200138187374,94304.965138797
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,14740.218625160376,66.1557004187539,66.57259055553405,34.63348726607648,0.6739019255800277,3.2363654860543156,20920.19218905158,126.17180462230493,265.50639286257166,161.85440232444122,30.323553358270395,117981.39736435928,497.57464761775555,614.8933728968907,151.86892241863185,106304.79060576422,232.9410759292759,96.89368012901613,111102.15088771515,170.47376942681282,115362.74056408902
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,20905.947230766964,38.650728262409636,143.27537832916758,79.73033822381726,0.8288161072059449,10.500064566503331,42235.108017061495,1196.0462939227,627.6803243963029,440.4238987011567,388.34042590229313,241618.91121143356,13244.120975990056,10604.035723293428,9869.616474958299,164692.42979267417,2261.7457245916503,1562.491965304738,236288.86880071394,1906.9517840176138,170234.47575307213
