db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,25591608,19969452,25619580,28835928,20981232,18597420,28690632,27989892,30357900,22473936,19341468,40088952,38638512,31151376,26138808,40873176,34608060,31107204,40873176,37055484,38449908
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,138249324,59382540,137471832,128978388,102208716,87599484,138700332,137653884,138104892,127597608,122905692,146251404,141694020,139414788,138578472,143660664,138700332,138700332,144075996,141142644,142959600
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,138027096,100174068,139977180,138637548,96700284,113864004,140428188,140428188,140743332,136181376,134638632,143660664,141516936,141294708,141516936,145938888,141516936,141516936,145536948,141516936,141516936
footprint_6_v1.7.1_10yrs.db,137254032,80169012,138578472,134228052,78711768,64824876,138800700,138578472,139029480,123247260,114252048,146251404,139789080,139789080,138249324,146251404,139251708,139251708,146251404,139251708,139789080
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,211987476,121429980,211987476,211436100,125448552,105861276,211987476,211987476,211987476,205062480,158234256,213356556,211987476,211987476,202980888,213155784,211987476,211987476,213223320,211987476,211987476
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,211987476,141622020,211987476,211987476,176824188,143032140,211987476,211987476,211987476,205299072,202614768,212697648,212697648,211987476,211987476,213669288,211987476,211987476,213989436,211987476,211987476
full_disk_v1.7_10yrs.db,211987476,134379180,211987476,207487332,120149856,99160092,211987476,211987476,211750812,194684508,167802696,212188248,211987476,211987476,202838112,214339212,211987476,211987476,212513148,211987476,211987476
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,26596296,18050724,26871624,29419272,25012368,23853240,29982240,27499176,27056232,24431112,23384016,40696884,38125008,37454400,33606252,41481108,35184636,33251292,40563648,35226828,38316672
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,25063704,19370412,27366876,30062376,24636240,24534684,31221648,29567160,32429952,27940428,30774600,39571344,38125008,37441620,36964440,40777740,36922248,35451972,40777740,37991772,37991772
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,137653884,133825968,138249324,141516936,75264444,140946984,140205960,141294708,142544268,142322040,142946208,143660664,143660664,142544268,144267300,143660664,142544268,142544268,142544268,142544268,142544268
