db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,101,12,56,8,0,2,96,77,27,0,1,113,99,26,0,109,99,23,112,83,101
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,95,1,25,0,0,10,100,69,1,0,6,131,105,3,1,165,99,0,150,82,133
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,94,3,31,0,0,24,99,78,0,0,2,131,100,19,1,166,99,6,155,87,137
footprint_6_v1.7.1_10yrs.db,97,9,78,15,0,3,103,95,53,1,2,157,126,51,2,193,107,52,177,95,172
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,182,3,65,0,0,1,189,164,1,0,0,207,192,4,1,208,189,0,208,163,195
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,186,15,63,1,0,9,189,144,4,0,0,209,190,23,1,209,187,5,210,177,197
full_disk_v1.7_10yrs.db,185,10,127,20,0,0,193,182,53,1,4,212,199,43,1,209,195,18,208,179,196
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,85,7,19,0,0,1,88,67,2,0,0,104,93,3,0,108,86,0,106,73,93
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,84,8,23,0,0,8,92,70,2,0,0,108,89,8,3,111,85,2,106,75,92
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,94,34,67,19,0,23,98,91,48,0,10,132,113,86,67,149,103,85,144,95,130
