db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,54690804,83343348,98484660,90120312,99333540,60255000,49636980,75831516,86441112,56473524,73921032,54099828,61591788,73295928,80651520,49681080,64215900,93781476,50377932,88914636,55332972
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,145506528,60634548,141646428,133325568,120471228,113007708,148549176,144290844,143377776,135809676,133491528,163425348,163924776,152262576,152920656,190071000,154144512,147274884,175525884,158904000,172205064
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,145090584,100174068,142814700,148154940,113349888,139385340,146055780,144903348,143361540,146175840,147314520,167563764,166266036,157999176,154651176,188263620,151729956,150535944,177475896,155288772,174067164
footprint_6_v1.7.1_10yrs.db,143875692,85521636,151076412,139980060,111046176,92375784,150620004,149344992,147196044,127562076,125232732,187863156,188975844,165273084,153575784,211237452,169606584,152817804,196234776,170506836,199085472
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,212052312,121429980,213535980,212681016,129504492,106736148,214771104,212688648,212312376,206335332,159077664,219502440,218896344,214898652,204025068,219868632,218835792,215210196,219868632,218169900,218169900
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,214350840,142433820,213536232,213661764,177870492,144409644,215129592,215228448,214659360,208030824,203288868,220745268,219298140,217340748,214997544,221219784,219160908,217026684,221044140,218169900,219042396
full_disk_v1.7_10yrs.db,213219684,134789796,216507204,210305916,120795372,100138428,215819676,215218584,212570028,195011568,167802696,222772932,219913056,213734664,203424732,220773708,218053332,216135468,220283136,218169900,218950596
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,38358576,29354184,47030724,66759984,67223088,40209192,40635504,37281024,38032524,71986392,36964080,44430480,44316684,86540724,48741048,49311036,53794080,41669712,46681632,41622120,45114516
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,37781496,33813324,52225344,51964956,49422924,51724440,42590268,41639040,38142432,34336872,45614340,49153572,50785164,43459380,44407188,52673004,43593588,41291244,47453004,41994612,43097940
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,142892424,137944116,148147308,147545388,89303688,172502640,145141164,150429744,152701920,149357664,161992548,164865132,166051800,172379556,178000632,173355300,158142384,156556908,173578968,158794884,169621092
