db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,66,53,67,72,52,35,71,71,74,57,48,88,85,74,67,89,78,74,89,82,85
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,88,40,86,84,69,54,89,86,87,79,75,95,92,90,88,95,89,89,96,91,94
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,87,66,89,88,66,71,90,90,90,85,78,95,92,91,92,95,92,92,94,92,92
footprint_6_v1.7.1_10yrs.db,85,55,88,85,52,42,89,88,89,75,67,95,91,91,88,95,90,90,95,90,91
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,181,104,181,180,131,92,181,181,181,173,129,185,181,181,170,184,181,181,184,181,181
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,181,120,181,181,155,139,181,181,181,175,162,182,182,181,181,185,181,181,185,181,181
full_disk_v1.7_10yrs.db,181,126,181,179,120,83,181,181,180,155,129,182,181,181,165,187,181,181,183,181,181
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,68,47,69,72,57,53,73,70,69,61,59,88,84,82,77,89,79,77,87,80,84
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,65,53,69,73,61,63,75,73,77,69,75,86,84,83,82,88,81,79,88,83,83
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,86,84,88,92,57,92,89,91,93,92,94,95,95,93,95,95,93,93,93,93,93
