db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,848.9367330964338,1.7459936523692106,2.1654159460897207,1.5215139664971056,0.011998883035923837,0.012356639604442573,1593.5775852319773,2.1369357303703436,1.249575982871866,0.5230394104222233,0.3686194701478774,7074.64706110919,2.4752598616456996,1.3367058947932982,1.1735599298679416,3707.8314907908325,1.5327772274361928,2.1764539132018634,4935.517763293804,2.5291553742778192,3982.208163286406
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,858.4130197103958,1.4388609739824165,3.3241097490912495,2.1248616972608843,0.04826923230251898,0.02587260182887935,1524.9018656154694,5.413216837159249,3.8467919530036863,2.4165972063449246,1.2251833794634497,6463.416032797273,11.42325136548755,19.442816921832502,23.95297305236772,6219.582563902006,7.899122643536122,7.577410969129822,6023.134360321828,9.610261993588637,6334.079493097904
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,861.7709926194871,2.2418408044776053,4.8008386617505785,3.2030799882921825,0.13537771823821748,0.1048631689075761,1491.0135812902113,4.232712299064924,4.676385469629462,5.345763468238514,1.4465266060740207,10179.167039391852,20.061374543357868,24.75805544365563,20.605985352585712,10000.183090827566,18.82261719402946,11.326535132801062,10364.769331106138,40.90810941423248,10721.500744826879
footprint_6_v1.7.1_10yrs.db,1064.1784384924713,2.431358088841602,2.4324562952246827,0.7326778655961248,0.02184167349527203,0.009424793141081635,1915.5752654881585,3.308938222741529,2.108510928810957,0.7954420237389743,0.25978316153105335,6902.764896503713,4.016556005485345,2.314250582478436,1.1091939337412613,5926.455452563021,2.7268259497706024,1.365464891207669,6039.701676095137,2.0160279048096,6373.839791006201
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,1765.9319577282433,2.333481963085196,4.5242162994551895,4.13343203606711,0.07914247984281277,0.022690459355698238,3767.1884237274853,10.689959636287014,9.553075013209607,3.7577488368179415,3.0134354084549346,14810.66850313085,14.425280154255754,13.8009508497703,10.381676100223366,12946.847329423988,10.050629667409915,14.571305566138724,13948.718440392744,67.87541068627128,8767.973589400315
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,1899.3435643424946,2.493521609299501,11.073799100545346,8.41459456062348,0.19114751013033554,0.4959967044186485,4061.25443515179,20.9668705597345,19.101998897114754,16.020587799071475,7.121477023298152,18025.484992410606,98.93855836687136,57.265327766771044,42.84755697231941,15888.948096183945,23.364412320190084,39.63586227895902,16633.245425571728,41.30590363078781,13652.241573141988
full_disk_v1.7_10yrs.db,2330.5921718829127,8.351827033131228,6.205652926012055,2.4758653254122307,0.057481857036285645,0.020048359967927,4193.722699143167,8.511935032321386,3.1060798889448855,1.809812820901198,1.8310926487242891,10764.952231655148,3.610115598059689,2.7486901281553946,3.4620743434019583,9436.259310372,2.239014888561902,1.3213796477069208,11709.886050583858,3.6042572007067313,14227.469219470084
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,608.5603632848372,3.154534935700858,3.505987762452418,1.8935568625913608,0.04523825728979603,0.03824929597358813,1408.477719594163,2.8855576104885037,3.9923571269471196,2.4420688455507595,0.5503245690667748,6905.25652295174,12.38255986471992,11.44530288484324,3.369528907094985,4780.308495632877,4.764273416196086,3.6423612301539525,4877.798805229524,4.766413766351338,4175.522314248178
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,670.2301872298395,3.1463069087612356,3.0185068487424296,1.2951956426863276,0.04481458975306038,0.08515052423765668,1610.5778378219052,5.705757066899053,5.0287649150832845,2.928464107916472,1.9832271278920002,8947.174135021012,19.6162844441973,29.307610177761777,16.512196853530252,5771.478043580305,9.565600154806162,9.90071272793778,7887.9929866273615,16.05371816842113,8560.4593914595
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,1566.5344358601878,5.466316819290601,14.463292480911006,7.769428487945345,0.048734117453921325,1.3627163037519425,4035.0030578233723,74.87911526732366,56.739473774263445,32.91724861170266,21.488938036032348,23144.262505769446,1497.3549466391328,1299.9062464485337,1877.6219126960793,15428.092700201147,171.58990096245722,53.565545752880226,22452.601520993543,148.76296830916073,16450.327176410465
