db,g,i,r,u,y,z
baseline_nexp2_v1.7.1_10yrs.db,24.555533902426326,23.471188339693256,24.05619711365768,23.546538714255032,22.04753969261462,22.802435309073395
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,24.432925443666118,23.336091436737952,23.92742511817324,23.347061912872483,21.954207645067147,22.730698860171202
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,24.41088063698951,23.334838893304205,23.94162105047868,23.358338697386817,21.965651518074107,22.757835809431562
footprint_6_v1.7.1_10yrs.db,24.448311196299294,23.322749767765796,23.924613071652246,23.378640309289885,21.949456716132495,22.74268174176616
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,24.57085104242521,23.456913280936824,24.023765586833647,23.522885758592494,22.10155315239486,22.795105182317116
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,24.535532746903765,23.46151966900885,24.005127307115217,23.57507386971688,22.061200948117023,22.84913597972841
full_disk_v1.7_10yrs.db,24.55008730885026,23.415826883643156,24.007827587677887,23.578035627890873,22.03815291377532,22.840463097034373
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,24.496318653875953,23.44152857820395,24.052106298069646,23.345488169053482,22.051906190724768,22.836617011590885
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,24.559913176956357,23.389331796855586,24.044821494292314,23.343136125789684,22.03017472067884,22.81305684120929
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,24.44869974037744,23.36486362608511,23.955938576752068,23.341334299573425,22.0127570378558,22.80182102820742
