db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,340,587,977,957,729,575,285,748,982,899,844,142,785,1018,885,137,820,792,157,722,179
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,183,394,495,673,783,963,145,381,689,771,1055,25,818,1077,1186,22,762,996,43,802,41
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,215,530,633,870,869,1180,181,694,1013,971,1196,31,1146,1287,1340,33,1108,1251,43,1141,79
footprint_6_v1.7.1_10yrs.db,206,524,875,857,816,684,94,549,775,827,998,23,594,984,1062,33,609,588,45,371,93
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,232,426,606,727,792,877,101,403,732,858,983,6,817,1144,1181,4,806,1037,11,727,22
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,250,565,785,975,901,1132,147,743,1100,1065,1239,9,1253,1341,1394,8,1162,1328,18,1178,24
full_disk_v1.7_10yrs.db,222,527,871,874,736,541,103,556,788,835,814,9,538,967,817,6,623,612,18,520,51
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,311,466,655,789,809,917,347,600,871,814,944,124,976,1109,1146,141,948,1102,176,940,163
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,367,619,866,1017,893,1142,395,970,1149,1001,1202,168,1235,1287,1311,179,1185,1277,225,1215,194
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,264,1170,1246,1363,1103,1432,241,1313,1397,1369,1441,54,1393,1427,1447,59,1373,1404,65,1377,107
