db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,197568,197568,197568,134712,0,0,197568,197568,130104,49212,0,73296,107532,83988,0,49068,197568,56664,103608,117540,151452
alt_dust_v1.5_10yrs.db,197568,197568,197568,197568,0,0,197568,197568,197568,12276,12276,197568,197568,197568,107424,197568,197568,197568,197568,197568,197568
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,197568,197568,197568,197568,0,0,197568,197568,183636,137268,57132,197568,197568,190332,131472,197568,197568,197568,197568,197568,197568
baseline_2snaps_v1.5_10yrs.db,197568,197568,197568,53208,0,0,197568,197568,173340,0,0,116748,77904,144504,0,49068,197568,119160,128232,121248,130284
baseline_samefilt_v1.5_10yrs.db,197568,0,0,0,0,0,197568,0,0,0,0,111708,0,0,0,56304,0,0,197568,0,149832
baseline_v1.5_10yrs.db,197568,197568,197568,27360,0,0,197568,197568,175680,0,0,109584,76752,37296,24228,49068,197568,137268,167976,135576,197568
bulges_bs_v1.5_10yrs.db,197568,197568,197568,183636,0,0,197568,197568,197568,13932,0,197568,197568,197568,45000,197568,197568,197568,197568,197568,197568
bulges_bulge_wfd_v1.5_10yrs.db,197568,197568,197568,150984,0,37296,197568,197568,197568,16272,0,197568,197568,175860,37296,197568,197568,197568,197568,197568,197568
bulges_cadence_bs_v1.5_10yrs.db,197568,197568,197568,167364,0,0,197568,197568,181296,47988,0,197568,197568,181296,44244,197568,197568,197568,197568,197568,197568
bulges_cadence_bulge_wfd_v1.5_10yrs.db,197568,197568,197568,173340,0,0,197568,197568,197568,0,0,197568,197568,197568,58968,197568,197568,197568,197568,197568,197568
bulges_cadence_i_heavy_v1.5_10yrs.db,197568,197568,197568,159408,0,0,197568,197568,197568,13068,0,197568,197568,197568,41220,197568,197568,197568,197568,197568,197568
bulges_i_heavy_v1.5_10yrs.db,197568,197568,197568,175860,0,0,197568,197568,197568,61992,0,197568,197568,185292,0,197568,197568,197568,197568,197568,197568
