0.4186, 15.88
0.4207, 17.95
0.4203, 20.03
0.4248, 5.195
0.4248, 5.355
0.4207, 10.14
0.4248, 11.72
0.4257, 13.73
0.4248, 14.36
0.4290, 8.147
0.4269, 10.01
0.4290, 11.90
0.4290, 13.52
0.4297, 14.09
0.4297, 14.24
0.4294, 14.68
0.4290, 15.00
0.4290, 15.48
0.4228, 16.87
0.4332, 10.35
0.4332, 11.19
0.4373, 6.791
0.4369, 10.51
0.4373, 12.13
0.4373, 13.93
0.4373, 16.28
0.4373, 17.24
0.4311, 17.91
0.4377, 19.12
0.4352, 20.01
0.4415, 7.839
0.4415, 8.872
0.4415, 9.538
0.4415, 10.14
0.4419, 11.09
0.4415, 12.44
0.4415, 13.01
0.4415, 13.57
0.4415, 15.21
0.4415, 15.74
0.4415, 20.12
0.4452, 11.38
0.4460, 14.13
0.4456, 14.35
0.4408, 14.65
0.4415, 15.02
0.4415, 15.46
0.4498, 5.877
0.4498, 7.272
0.4498, 10.37
0.4510, 10.75
0.4498, 10.91
0.4498, 16.88
0.4502, 17.10
0.4498, 18.49
0.4539, 8.655
0.4518, 11.19
0.4518, 13.05
0.4498, 13.91
0.4539, 14.82
0.4539, 16.32
0.4535, 16.45
0.4539, 17.32
0.4539, 19.86
0.4581, 7.891
0.4593, 13.36
0.4581, 13.53
0.4518, 15.73
0.4581, 17.96
0.4622, 12.09
0.4560, 14.13
0.4560, 14.36
0.4610, 14.98
0.4622, 15.21
0.4622, 19.52
0.4664, 5.636
0.4660, 8.794
0.4643, 10.67
0.4664, 11.91
0.4601, 16.90
0.4664, 19.18
0.4664, 20.89
0.4705, 9.928
0.4684, 14.77
0.4684, 16.44
0.4696, 20.03
0.4747, 5.534
0.4747, 7.292
0.4747, 9.688
0.4759, 13.02
0.4726, 13.26
0.4747, 13.51
0.4747, 15.78
0.4788, 9.317
0.4788, 11.22
0.4788, 11.62
0.4788, 12.86
0.4788, 15.60
0.4788, 18.10
0.4788, 20.63
0.4830, 10.93
0.4830, 11.32
0.4830, 12.64
0.4809, 14.71
0.4830, 20.11
0.4871, 8.884
0.4871, 10.27
0.4871, 12.45
0.4913, 11.47
0.4851, 13.02
0.4954, 7.457
0.4954, 9.767
0.4963, 11.67
0.4892, 12.88
0.4963, 14.35
0.4954, 15.32
0.4967, 16.81
0.4954, 17.20
0.4892, 18.10
0.4954, 18.65
0.4950, 19.81
0.4892, 20.62
0.5008, 8.684
0.4996, 9.061
0.4996, 10.55
