db,g,i,r,u,y,z
short_exp_2ns_1expt_v1.5_10yrs.db,24.357793379543196,23.357170061101904,23.965700183990702,23.332696363203848,21.95716085054935,22.704413105633726
short_exp_2ns_5expt_v1.5_10yrs.db,24.348079556146047,23.35839342911666,23.964743618756376,23.3322135572198,21.959483742912667,22.704551760164396
short_exp_5ns_1expt_v1.5_10yrs.db,23.895709086927578,23.253520160791496,23.86628219671993,21.291058360264508,21.872361394057563,22.603928108323565
short_exp_5ns_5expt_v1.5_10yrs.db,23.835835668566773,23.243441904677518,23.866987654064506,22.549928033101587,21.875586037275113,22.595281644017366
spiders_v1.5_10yrs.db,24.50167652948015,23.42153486480683,24.019827834312302,23.572481537552278,22.008892275559276,22.774605009213776
third_obs_pt120v1.5_10yrs.db,24.49093055719128,23.42729380742137,24.014000277993382,23.56062146811277,22.0019159352351,22.762543914830303
third_obs_pt15v1.5_10yrs.db,24.50221999932312,23.4174823438879,24.021241536164073,23.57297787652186,22.016522914699678,22.768790604490945
third_obs_pt30v1.5_10yrs.db,24.504281408404044,23.423836875318525,24.02019428061391,23.567281740960947,22.0157053342229,22.767962056275607
third_obs_pt45v1.5_10yrs.db,24.5086302814756,23.426895194266997,24.022284707243216,23.57116944192793,22.012362151834232,22.77103178052957
third_obs_pt60v1.5_10yrs.db,24.496386079704877,23.429259023870145,24.018514584831514,23.572644707858522,22.006403186132474,22.766180065451117
third_obs_pt90v1.5_10yrs.db,24.49836008334527,23.427305681374538,24.017402922972394,23.565039110073776,22.0029224167502,22.765528370434495
twilight_neo_mod1_v1.5_10yrs.db,24.523656188893483,21.326729800806156,21.658183709338445,23.573486379905027,21.99014661316818,20.660303845803085
twilight_neo_mod2_v1.5_10yrs.db,24.506923591404124,23.130051091454227,23.789140053162363,23.5706599694413,22.005311110878903,22.509467195922397
twilight_neo_mod3_v1.5_10yrs.db,24.49886760825832,23.25092834841398,23.885020048747947,23.57102044113519,22.004319768090895,22.629217253109324
twilight_neo_mod4_v1.5_10yrs.db,24.507720942128387,23.297659280294447,23.93115808992531,23.57342066334365,22.0091925366449,22.67199509768293
u60_v1.5_10yrs.db,24.58595066377691,23.408884723857486,24.03315705113415,24.12076610408669,22.00964179548061,22.767244058321538
var_expt_v1.5_10yrs.db,24.416490021106917,23.482131840160825,23.98347626721564,23.28314704972935,21.96451045108172,22.848653605892338
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,24.45388339838038,23.36199192512766,23.966407095842722,23.54394080845351,22.00982327436738,22.717399111377315
wfd_depth_scale0.65_v1.5_10yrs.db,24.44654505760934,23.338348866166932,23.956887125822636,23.549554114640355,21.999841984413425,22.709056918966226
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,24.461205947537596,23.386130965020193,23.978556301759788,23.547454296234545,22.00432089353972,22.733007083751428
wfd_depth_scale0.70_v1.5_10yrs.db,24.46119430255326,23.352785903739658,23.969478087380825,23.55240139003658,22.000495884257504,22.72077846665121
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,24.46780991457506,23.392298745618778,23.992210801248,23.562104692373325,22.009436263984117,22.743108100000068
wfd_depth_scale0.75_v1.5_10yrs.db,24.464147752881793,23.372097673133045,23.984768772298104,23.546826811396137,22.00375888618503,22.733097641027264
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,24.48196800779423,23.40761479187873,24.004840299391223,23.561315083016414,22.012215620756933,22.751729992164876
wfd_depth_scale0.80_v1.5_10yrs.db,24.475728510539223,23.389350851148567,23.993704071921407,23.560143844749312,22.004215758300358,22.740982599748236
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,24.49676428678397,23.425354605149117,24.015211882704826,23.561672998772973,22.016340162901628,22.764577683252774
wfd_depth_scale0.85_v1.5_10yrs.db,24.49118107325836,23.40443176408625,24.00622374503018,23.567205856066945,22.009251792386188,22.75566609487218
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,24.51257217717241,23.441420707988026,24.027714165697176,23.57614837685162,22.01602699374541,22.7788738070574
wfd_depth_scale0.90_v1.5_10yrs.db,24.49798978073038,23.42381259889652,24.020451901174923,23.564946912130466,22.014101377309284,22.771359219213092
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,24.519127665954016,23.455762501611588,24.04319809697836,23.585247903917026,22.02615303446461,22.790836194211163
wfd_depth_scale0.95_v1.5_10yrs.db,24.520003475321026,23.438572498141657,24.032720556015658,23.582924362604363,22.013943644063342,22.787054587178027
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,24.536094315622403,23.4741307638761,24.051834970671216,23.584531521333567,22.027358060679035,22.801995667574957
wfd_depth_scale0.99_v1.5_10yrs.db,24.531865122268286,23.45520265640977,24.042736303880236,23.58228202282874,22.0179239026438,22.797890679913998
