uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy,db
21370.919329571592,6662.773058826073,15999.659221626176,5612.606085717067,,0.178155230836361,44432.99107152746,23588.82623910148,8792.066859659539,937.7225397470622,251.0335462372723,95425.97675859516,36276.12000531623,6092.747152871294,1057.5922268262286,86542.51062012675,37122.7392075169,18729.30527561557,84183.58846620716,46722.379395578035,71732.90699421693,dcr_nham1_ug_v1.5_10yrs.db
26361.929115478208,7764.737658136031,14820.26113561042,4616.681174947468,,6.615684294072348,46336.787929212776,23632.935493821693,7955.765602096595,740.8682893095346,185.6778429083009,150924.3347115197,33410.68651734843,6636.5407387397645,1421.8675796381256,82001.91388429768,37424.97934836322,18683.564099446947,84669.36320222303,44597.28428484527,97934.90337956151,dcr_nham1_ugr_v1.5_10yrs.db
20424.891845079866,7171.761632231986,14984.758566078086,5150.878142464905,,0.02587731523149792,35170.387196312004,23657.96281458527,8469.992301799815,947.9595238021567,155.07348681291003,117898.52616902626,31783.77245233518,6211.087081356131,1181.6925857629556,104404.4335750066,36462.36204811789,19513.609600611435,85049.45256153941,46371.30799428283,91808.03611635449,dcr_nham1_ugri_v1.5_10yrs.db
25527.360777850543,4081.3561391150542,12934.397898492743,4577.439003780345,,0.004176685063565904,52862.200672805615,19674.957633262118,7403.5327859372965,1055.1578917364207,236.6903830133705,97525.75160277485,35972.63759407487,6747.008325361753,1283.5312341349445,83589.93726378637,36479.5234626879,18381.409275821465,82975.54078893845,46582.690666145965,74185.18075754338,dcr_nham2_ug_v1.5_10yrs.db
23655.095364564062,5899.33114465438,11852.492344409431,3924.4066558793097,,0.13492022345417906,39739.44746368665,19684.17698960159,6537.896751733912,585.8178330600638,97.9201742920106,169752.54578534534,31752.051578394043,7106.164932538614,1516.4271448320362,84868.26538655728,38184.403361860095,19612.502533329534,84304.54539364735,45340.21015396485,93177.6695978467,dcr_nham2_ugr_v1.5_10yrs.db
24008.154512700014,5674.465385801261,12675.156277536167,3839.3664338858534,,1.3143908577716386,37964.9268074066,21255.857009071107,7970.176008931325,730.5468040751698,196.18358245079992,160859.45950152483,28640.04550638415,5252.350824150175,1107.8312216875947,113895.3836821759,36218.7099030783,17754.513600513736,84500.7776921712,46969.67582014551,72007.20143158166,dcr_nham2_ugri_v1.5_10yrs.db
15389.352239180898,9629.98434251602,17474.206856868834,5547.342102273845,,2.237642838667562,29965.955211705983,26430.303731862452,7792.575766380509,849.7818790307022,352.93009537614347,89475.19132919089,35854.92592204489,5421.726862348001,1254.3732182093581,60490.87601897207,33113.708072038724,15321.341708847061,81446.97123137601,44390.64763918428,96604.7369514542,descddf_v1.5_10yrs.db
46230.953084743116,35933.05014180586,18460.788527976023,3434.1044372101646,,0.6046753365903801,47280.32305142008,29685.98056879284,8600.686395454883,1141.738349019722,229.30102861498918,67490.15197697359,28485.262092903027,8964.208418896702,1276.9911200230404,70192.25001403836,39031.35286392596,19013.391189137536,77527.37796439229,45733.25623340629,88141.69421302485,filterdist_indx1_v1.5_10yrs.db
18067.39535502456,10780.409457147443,22507.188060563312,7375.538310788169,,0.08820050926892292,24998.37772009101,30746.256513784567,10305.599255257184,907.7380496042696,144.852185814939,81358.00658341478,41363.03109415016,7071.761082250647,1394.0421187906713,94743.98365488346,41874.63748950345,20906.674375484352,71344.3204916611,52399.02922519802,81384.57647479454,filterdist_indx2_v1.5_10yrs.db
11417.94034442346,15221.003351987461,12340.078428679431,822.8127392979442,,0.05006875661411326,65376.58474440982,45211.34535798895,15596.724109596831,1710.0089546521922,244.86128763103093,65729.89435843218,30513.690703349137,3860.733691226569,202.72279148957816,81317.16789665406,41092.95067526101,20397.46312246057,61437.20293657063,45803.83375726672,71490.11186037309,filterdist_indx3_v1.5_10yrs.db
47605.768342732736,20213.65251002749,33879.7419274751,4032.3532330784783,,0.13123201121605998,18362.622368199936,18558.401775585866,4341.799243619184,214.32460815912663,34.15674622371916,62435.29508517538,27927.029395957914,8914.60190925284,1028.9621740993196,87902.20239270446,46035.22860143616,20543.15201378698,48783.9413000421,43404.544214086185,72173.43101827429,filterdist_indx4_v1.5_10yrs.db
13691.520051431966,8387.797706182198,18749.79609474789,5727.6958378857435,,3.6106717370610304,25294.67315718594,23907.392474129785,8313.903309070762,254.84300514988533,114.96917040352305,81009.12262575001,30515.42974202915,2107.3068556681515,1316.6687838149574,67893.23297530436,32529.46766185951,18294.83281150394,106464.3889185734,79076.69425142612,113901.92460689125,filterdist_indx5_v1.5_10yrs.db
11832.808746448345,11546.909176697956,16729.074453191864,4808.728232699089,,5.772937112660881,31700.107548902837,25310.384615981544,5518.186023173225,147.2981389018292,14.422241264580533,93459.48370381688,43483.22833658232,7231.3041001015445,594.8090393415553,144990.30868392516,46837.95873546168,17617.000186983358,62866.531277972805,36654.93603337457,55884.352437727386,filterdist_indx6_v1.5_10yrs.db
22011.154058385302,19154.156877840785,29920.07219186168,7359.890902059745,,0.08808432281286546,33071.202131171114,36598.99889756762,7349.184808009315,1016.2758730695483,366.1976490647093,68516.12838549682,35103.22821277008,8146.177998663713,1443.1997877649933,86128.35310990756,43101.576673220974,20660.432017694,65574.71919191586,48283.16213850601,74878.58755611848,filterdist_indx7_v1.5_10yrs.db
16145.499030217774,9492.901266871326,19817.791166166364,6189.661647382991,,0.022571350815805347,29445.03759978692,27278.38039558354,8987.234202124813,578.9925813563151,40.28529593791411,91512.06591285381,38347.34603622377,4658.319240579544,685.5057445329793,92681.76811727208,40893.11431713838,21843.362245854823,80590.71517320912,58190.48854291223,92727.85722591868,filterdist_indx8_v1.5_10yrs.db
15287.19345621289,9317.92761359665,17474.28016529861,5380.3239307589565,,0.1521802783131165,30748.971239279013,26365.647274892443,8295.051939894427,900.7193891088492,334.725460556228,96355.07280476806,35603.12151762814,6425.737885645731,1271.5682244005036,83694.73992047012,37919.42040674215,18270.94665525361,84122.25557259722,46875.29495855315,92649.10243031732,footprint_add_mag_cloudsv1.5_10yrs.db
15460.803060363352,9761.861090928242,18568.559779935837,5668.843733061826,,12.972515359459608,27084.20586450561,26468.561773228263,7984.0643696766065,768.3702870508835,429.2965999123928,97973.8363855026,36776.20224853512,7030.115740356082,1278.467107885421,84153.97080197088,38784.282303273234,20066.577575388896,83880.77225726456,49379.88827515691,102758.19696557186,footprint_big_sky_dustv1.5_10yrs.db
16549.499552819416,9785.284049357508,19872.6689552983,6210.4931290343,,0.04643758042139934,31139.157116450202,30329.67031350227,9090.581017470351,833.4548224414516,41.929997595634546,106918.17088786166,37531.18694262072,6872.495560535449,1209.8270786451428,87306.91229734625,39995.31042199914,22218.345740684643,68882.49764395831,57074.096395101835,82107.48489134815,footprint_big_sky_nouiyv1.5_10yrs.db
16001.232165481442,9575.570164221326,19938.18379782591,6324.933440653683,,0.13797977894750182,23915.59206851749,30207.052529440138,9285.742626994605,980.4530239128417,189.2126537053577,103569.72017407037,38716.478616527034,7000.817404253455,1310.3777228832096,85558.89061932551,42314.052333696345,19714.268341733303,66378.04208020313,54240.37390348848,98823.07757659953,footprint_big_skyv1.5_10yrs.db
14307.928923071027,9048.75120672472,16752.5559358257,4672.027520693828,,0.019797577120734995,25965.468453900918,24527.51527584552,7714.542819816848,620.9040866078707,229.5532838055084,85725.23922617061,34070.736283871825,5871.572700704587,1054.404254110905,73065.40487010637,35454.20968476714,18835.12687270397,71683.31829812122,45506.832019029716,68301.20995385128,footprint_big_wfdv1.5_10yrs.db
15136.885871745979,13972.018985189115,12427.034411993684,1474.9665149977695,,0.0016550239392308643,75848.4689235911,41665.303069221496,14104.37807851521,1238.4059953688695,176.0283177491152,89849.81022192418,32195.879962459825,3723.495251772163,462.55547722902077,83265.54719546641,35466.721748484124,16112.264997539092,64481.305849552,33857.21805473275,38877.69555837208,footprint_bluer_footprintv1.5_10yrs.db
15186.508027429103,9322.615142141776,17826.703410763996,5547.760010694645,,8.593878192268974,29859.585943474434,27442.96143952437,8553.994369253198,751.4395298495683,155.6125238853467,92973.89278552901,34987.76539166388,6207.797205879613,1057.7430121180482,61309.057527815705,37082.8381666072,18700.813508836378,62776.219806598005,46215.498253540274,90704.29026595248,footprint_gp_smoothv1.5_10yrs.db
12699.443146688727,9150.838740839705,15603.036173085484,4116.14979359483,,9.751909987884133,26142.53077550082,23228.519601448643,7002.84922423536,486.5723848967987,83.32422126242257,85689.82971559012,32493.474858350757,5570.397797131282,944.1835236269928,71820.29262738272,34243.966383556355,17012.293393410007,68446.09163002473,42734.26277888044,62983.98539499456,footprint_newAv1.5_10yrs.db
15029.048450229726,9582.965980134444,16586.320637715868,4512.978217040357,,0.06942113220794396,27568.761637509455,23791.39890952999,7144.724714199617,437.38654215161927,126.27401689794156,92439.57358810444,33520.10685264277,6054.252783067866,1026.1846628112314,75806.09623049374,35386.290848196426,17735.400216850456,70787.91105734826,45832.05758291733,67407.69897397068,footprint_newBv1.5_10yrs.db
16466.811640167318,9953.777751495376,18290.22406941896,5919.24929329972,,0.0287867755322966,30475.515956554023,27510.63070951084,8823.704680960172,867.1092228573295,234.6123153445925,97133.69384129197,36090.7532891984,6450.442817340891,1160.2629594358452,81827.58630534356,38273.863428455086,18922.331935010065,85427.2719921525,46487.82053249516,96433.95196002044,footprint_no_gp_northv1.5_10yrs.db
15793.027764939005,9381.638573911934,18157.293332212743,5886.709224247635,,0.18428781101492425,23178.371202207218,27631.83537531787,9063.4582681089,887.5090380237143,91.33808542106337,95379.45970696991,36122.90461335067,6521.714623739513,957.0444654926436,84413.35924491854,37993.05245661577,18740.80005567683,84893.64478055539,47544.070142740165,72323.08661435718,footprint_standard_goalsv1.5_10yrs.db
12585.026977221874,10184.10807687399,19842.78491176646,7571.845092299141,,9.054899928893905,25547.46574376492,30319.252673819414,10330.600516776016,1028.1663035143415,485.4441974643725,88869.03664432287,46452.6505712604,10516.676857997898,2560.0948135682324,120227.26014404195,44921.22021598075,24523.969729895234,118444.6914031664,58430.05220856691,128500.02915237851,footprint_stuck_rollingv1.5_10yrs.db
15087.486055544154,9296.999782419749,17065.785297383754,5452.897308515005,,0.011088801729825324,39453.39015629877,25784.794188635296,8358.314761085345,1256.8259748981488,562.7942160647449,128683.95002262134,34411.731131726934,6277.600602541637,1427.7844250103476,89413.80231343869,37428.55834852224,16659.677598312042,87945.35848040952,43946.67585799546,93719.20759569724,goodseeing_gi_v1.5_10yrs.db
16250.739609236045,9505.545382634778,17369.214320331168,5078.562814228368,,1.6048679132040444,31724.593586793784,26133.609062632735,8784.469451546733,1355.5819300866508,540.4993170118665,102133.43581058508,33377.98018220581,6780.0759264355665,1638.7389944375564,88862.10850498662,36252.7186527303,16797.80182870817,65684.53329884486,43432.21276499233,97196.58954585533,goodseeing_gri_v1.5_10yrs.db
16300.044927714165,9627.73114906562,17090.921626848885,5218.923888065963,,1.1875053361150634,31017.080675626064,26494.937599271852,8210.034742775897,1308.4295005825527,591.6201133106117,103582.75976595553,35094.82317832769,6910.858696035566,1858.2188176649186,91180.89071328784,35865.173488657085,16791.289199148912,88245.23312024579,45737.675279592004,93621.74898143415,goodseeing_griz_v1.5_10yrs.db
16488.308620522097,9219.19235720142,17528.694957615695,5399.713339463959,,7.861970493564932,32004.114329814507,26015.641317842637,9020.523812814488,1687.7283453357684,622.3616241871033,103484.64967246832,34059.928086962296,6504.92223902471,1588.3837159510044,91003.7477300563,36687.736880559845,17710.869114561476,88194.33937944811,44620.88744020363,55972.432894164005,goodseeing_gz_v1.5_10yrs.db
15438.831187434922,9999.91122480177,16882.020245316184,5326.9472070198135,,0.008216166018847438,30058.08785133501,25731.21188859414,7951.47776190057,789.7883646531253,179.40795215166904,98357.69115208426,34706.220293363374,7014.122797964312,1364.7092167116639,68117.27092170596,36826.821699379965,16459.800115399787,88311.03909345651,43444.737970253496,95772.76889564848,goodseeing_i_v1.5_10yrs.db
12411.317445814788,10515.09108774863,18350.91181998229,5601.16801620554,,0.0006194756396805537,30738.33172874372,26931.507642860986,8781.80934107484,743.0471195195946,130.89694129917535,101165.93195062145,33683.73438539201,6044.9177583409155,1421.0170301221694,90949.23196484092,35106.42377326676,21429.223687274745,86439.20264492354,48676.161294679245,54596.05957778262,greedy_footprint_v1.5_10yrs.db
17179.659402566012,10730.132850406178,16904.222139349557,4358.257753138772,,2.419187692225972,33496.269653204625,26353.373462724925,8563.85740068631,806.046813420091,154.15139383176222,108447.47497719679,37840.76455907873,8151.9745129914645,1803.8372902413053,94207.84259914301,37826.241592944025,19032.854885506844,89860.96232489865,48203.804280692464,78064.88517565874,roll_mod2_dust_sdf_0.20_v1.5_10yrs.db
17292.151519575968,11002.372691473513,18633.925702412424,5560.294724054475,,0.25008988019652145,26653.45281704133,27921.612828672904,9395.50332317542,1027.377831648486,343.409342975989,107401.56643682998,40230.689773411454,10587.405569035893,2144.3269322593937,96602.83714202027,40991.649714354484,20002.636087895,97907.01172158528,47958.50446152113,81688.26735085346,rolling_mod2_sdf_0.10_v1.5_10yrs.db
17010.548300311162,10806.20949257208,18083.64837297464,5358.931030904885,,1.7630136814681094,34002.918805539026,27851.582449659785,9285.922073775891,1023.1065162269936,394.83156400625364,108083.7576948292,40493.14563173249,9897.174366176114,2033.5815098888515,97858.53335508418,40693.23358906134,19301.59617011979,99611.61870617584,47142.61478436893,79562.19585257178,rolling_mod2_sdf_0.20_v1.5_10yrs.db
18280.431323265337,11884.1629125649,18811.268028924864,5864.792087227274,,16.145820168983526,36707.493836650174,28899.93091456453,10030.680388133544,1184.058412517504,541.9250157687391,124936.52677326069,48120.72776236502,11494.561341310848,3703.685312109439,112804.32201987473,43187.20394866936,22186.295667908184,109033.80955545696,52134.48421792954,117198.04968205828,rolling_mod3_sdf_0.10_v1.5_10yrs.db
18354.176420615404,10751.612441376436,18492.05088514941,5816.854345521197,,8.511069654892268,36642.04343361784,27655.82864726332,10839.116664771049,1106.0603472500034,378.6290695402316,123387.54141693545,46734.48735370128,11325.345027484593,3011.627222679861,111906.36725485275,42750.91842450682,21159.66414185157,108502.0774254315,52216.14342830204,114804.53654951663,rolling_mod3_sdf_0.20_v1.5_10yrs.db
15581.56041206077,12548.641266552937,19646.590194170585,6569.880328108738,,204.17102333342208,44432.25939552576,33206.32812807852,13432.866604616473,1651.6254165629084,1534.14977200767,156861.802678281,59728.31729197165,16205.811318893626,7729.473839355757,145570.91935814495,52264.63165424661,29768.170513629735,139046.9891015008,61716.57133684213,149647.64033403192,rolling_mod6_sdf_0.10_v1.5_10yrs.db
19916.8292215743,12679.467699227514,19459.54417199266,6262.058013209403,,512.0696130990668,41793.10221783072,32082.86322365896,12661.15920944493,1482.7966113488117,1362.8071026604025,153129.5294146008,57149.77671042009,15741.175025471084,6440.228975934723,137943.21461892742,48425.707062770525,27687.901022968377,133120.21815620892,58880.372691271004,140755.23760422893,rolling_mod6_sdf_0.20_v1.5_10yrs.db
99840.8883399866,12402.109101542948,23811.725658662872,7927.3424354085155,,0.005512007262536571,132023.4081134847,37475.10058313456,12330.5478101653,1116.5411652717394,201.60405059034736,584636.711533915,47432.663119930745,8229.307868607348,1356.1086809666099,384377.59378477937,51022.49540001995,22423.554508423433,535863.7098112575,58607.50459846536,414440.17024081905,short_exp_2ns_1expt_v1.5_10yrs.db
59350.92578682285,13097.912859826447,24794.997718852963,7766.909935063713,,0.18302662804074568,103089.78100464326,39945.22634517561,11146.624082933877,986.8276055993832,35.37168685686657,445469.1820534336,50278.26276464506,7337.857113444224,1316.4982238646742,397767.3757033705,52817.6917719967,19952.009157100456,402540.64076835534,58188.56211116439,235950.9954750233,short_exp_2ns_5expt_v1.5_10yrs.db
103816.96170056042,15362.867607587395,27938.934011200363,10941.466520728784,,1.5854789835859595,138350.88449586942,45478.86813787375,15369.015302455426,1471.3551774005161,504.6164456620669,789737.6677551969,64540.11382898468,9452.859574850523,1672.2998167681087,733518.0469546156,63460.06100364536,25026.549297542428,795096.3229785239,73104.22568691951,563630.6873941604,short_exp_5ns_1expt_v1.5_10yrs.db
77849.77728591213,15201.633596226446,28262.992919013133,9844.838737009091,,0.6051458057292586,96576.17892043,46020.261052981776,11809.428066604056,1474.211760198352,473.5240759784395,550230.6786090743,68091.25049498088,8636.676993261979,1749.7332148224584,553990.4839809927,69185.81274322107,22121.39631279654,384553.1664541648,75844.81462743718,301897.4033796052,short_exp_5ns_5expt_v1.5_10yrs.db
12167.966030367374,10065.604435121435,18354.561000970927,5660.813221171604,,0.008774159917144133,22737.48517869425,27035.437081401706,8711.518756780717,833.0515298059369,212.58153723622345,70163.50321480057,35375.207680999985,7074.567096188568,1002.9635874849589,60997.65970045225,38304.9944809107,18610.83190827413,62851.82037513173,47737.75162036942,72552.67016030462,spiders_v1.5_10yrs.db
11620.917660516641,12531.141324980481,16686.978783397473,4468.820415999022,,3.2087866466060158,45697.64155580129,30656.325517436537,7524.145732817775,583.202249697452,32.46736168226005,148346.56010564626,44843.11773507737,5822.811080882912,717.1601318899483,138348.11500290685,46464.464379756886,15331.826340690372,177471.9841446213,46376.34050921891,85372.63128717322,third_obs_pt120v1.5_10yrs.db
12442.426673648792,9884.293328313997,18529.248346553028,5994.35875727135,,0.11518996597702102,30499.409843232235,27967.20853472791,8647.957674483914,939.9182054409728,275.6247718123568,98023.37216233648,35440.875535193176,6709.109458931148,1413.4156853337954,85105.60509107362,38108.418614868264,18964.32246193076,84385.41116025268,46440.57771219059,71926.60001825323,third_obs_pt15v1.5_10yrs.db
15580.092884536181,9532.975260626175,18355.84583025348,5475.457815898707,,7.294662361778796,31420.13564283578,28228.615047256782,8674.473664153744,899.3804639035417,251.34671455479028,104409.1240810367,37446.33347491549,5958.9735605176475,1074.6000163344947,87209.79996359207,39092.28210879085,19157.04734820528,90196.40595204491,48749.60420997365,73788.84441370159,third_obs_pt30v1.5_10yrs.db
11923.3669686241,9922.38603693306,18221.631024012626,5309.9351232866165,,0.2755670038251913,31445.757444750812,28206.810346986924,9189.698087179586,713.1702752992447,290.7011379430176,107240.17513952516,38335.03687152615,6396.1823098625,1339.3947496873348,88094.01481309113,41522.9533671462,18480.69180661824,89405.25117557035,47415.98218640786,73689.69936738373,third_obs_pt45v1.5_10yrs.db
15906.819108895828,9761.459013286243,18379.2252608627,5595.547730342526,,0.06785402606890571,32444.82694577707,28920.25845807522,8194.182554429515,838.7542295991376,133.0301877082814,147560.6387010838,41804.402355914266,6779.7214611816635,1244.6261926664868,97814.0687219859,42979.672213194914,18202.659148865292,92122.99000882816,46342.43374105212,57168.49238333259,third_obs_pt60v1.5_10yrs.db
15909.799909750953,11398.2847763047,17403.1079816604,4871.03097066771,,0.024683056424922856,34772.7846943894,29775.355206902244,7401.0281109493335,612.1712047302492,162.61686520467532,132502.17059035008,46641.57558297653,5917.443786350358,1040.7721904615266,121254.08080858312,48329.81910449846,16573.45651582261,113454.25326623155,46119.570448368846,78716.66609882702,third_obs_pt90v1.5_10yrs.db
12940.883874358371,12112.303945934464,14966.221774424963,4566.080649239323,,3.3437281568956605,26796.103442215568,25918.7491623165,8869.062162966737,948.26410981255,655.8407218613472,2923752.259120656,33729.39307155058,5900.102243508332,2268.9255461352263,2681731.4662410263,30273.143507017,14058.97471277671,2799857.266198655,43790.46566114643,133158.53631491214,twilight_neo_mod1_v1.5_10yrs.db
16984.169420819093,11685.664339799554,16786.161662227172,5008.881129536189,,2.857833206384884,34526.219896997434,27864.870318362227,8927.096261789315,1021.0492363489516,292.62384587422605,2009539.788045355,34527.96877968287,7369.2228370503635,1689.9671790486166,1284688.8685152472,34100.433571673966,17230.666331583983,1901477.4835283519,46330.558020204764,86282.82463212388,twilight_neo_mod2_v1.5_10yrs.db
16471.788875876675,11141.203116208735,17340.783222126647,5083.546268895314,,0.003396883656663635,32771.51493726954,27573.2832703159,8766.756074257037,1093.5203125442583,136.40120676032836,1595233.607378967,34770.235708626366,7079.186155816796,1658.7336103203954,1401219.4478010915,35580.00680836388,17448.052061002418,1456070.8058514646,46782.052347430705,85631.57148096857,twilight_neo_mod3_v1.5_10yrs.db
16927.955610214314,10922.727021772867,17474.36925043041,5646.2293285727355,,0.2623837289149625,32630.203907369738,27771.19152033188,8792.997357405495,896.0964861559236,378.359230868812,1390315.2036328549,34386.786906909685,6982.171104061821,1716.9986085205926,930686.6570056076,36697.23372611924,18306.185400624145,1331025.1921626294,46686.01816287554,102138.51685264774,twilight_neo_mod4_v1.5_10yrs.db
2837.9427893942793,6075.5684039218495,7534.298645926009,1708.7381422388296,,0.006227005842714144,24307.318136725014,22246.04535449631,8906.663614223333,1059.4271741693954,336.22112874289445,90108.97882713002,33303.58435917096,6429.453235745606,1136.9676060187614,81710.75419478556,36649.956652439534,18163.9211277926,80399.38333512052,46596.61100798156,91336.04391597008,u60_v1.5_10yrs.db
23459.40439337359,12032.949815815113,21916.17605538997,8118.618424546636,,1.1761684193632242,47171.5047765857,37610.05298081372,11834.811732000184,1008.0783207344838,233.48165613028263,151934.02069882074,44944.885729986985,5470.183449833588,1478.3731376010508,142044.4733765503,47257.89033525453,19737.726778997425,95721.02713112514,54173.280213613165,83135.24114723601,var_expt_v1.5_10yrs.db
19121.70229443916,9422.58468703333,17332.989619169795,5139.737185895976,,2.8258391324038703,33834.67246810408,30953.360729526637,10240.201295947269,1306.207304371374,220.1981720408263,101181.40676007883,42836.130913827954,9742.139388202364,817.2106393563114,85153.40891642639,42389.045773871614,16726.918733617607,64677.80668722129,42371.21076823468,62340.85364538647,wfd_depth_scale0.65_noddf_v1.5_10yrs.db
18194.24022588905,8821.402948146724,16213.867116283025,4361.087891074823,,1.8433534471591764,31254.69589330342,28735.719523578555,9617.044174009829,1241.9101706393462,205.07973947535686,94999.57843207913,37034.67662980266,9078.18821141759,797.5360572154711,84238.60001268201,40830.41657078917,15827.33779782821,81316.24005885812,39485.753731216784,76602.7057393432,wfd_depth_scale0.65_v1.5_10yrs.db
18241.739918648214,9928.736921184489,17722.367313249466,5367.596683346657,,0.460246276281218,34349.58181180904,30966.05039195523,10170.462397501473,1111.9995888133749,231.89687291343185,102748.55806980348,41763.46545544108,9060.353034619544,1065.9788638466057,82857.96539655708,41739.5020941873,16846.718632840395,62208.71919816847,43754.79168089699,47647.508083176624,wfd_depth_scale0.70_noddf_v1.5_10yrs.db
17020.982360643422,9093.75940822236,15911.885084278529,4349.538227578363,,3.372592090581983,31145.76895567804,27931.992833185508,8420.223432974479,954.2834398147256,59.05381086186306,92891.44315056287,36676.6587408756,8004.297111121628,748.237531167769,81356.41079131929,39916.94988253653,15836.838136107604,80220.42672635903,39862.96618179733,77257.47800133111,wfd_depth_scale0.70_v1.5_10yrs.db
