db,g,i,r,u,y,z
dcr_nham1_ugri_v1.5_10yrs.db,-0.6484076266182477,-0.7002459054472254,-0.7936122434806911,-0.5150754663735668,-0.17379231182863109,-0.5989026418888947
dcr_nham2_ug_v1.5_10yrs.db,-0.7800354998284007,-0.6206360666773421,-0.761451370210704,-0.6368178417350236,-0.17261786466334783,-0.6026554820376049
dcr_nham2_ugr_v1.5_10yrs.db,-0.7346501833992249,-0.6540255332271556,-0.8480606109835342,-0.6260702478104889,-0.17690627629798072,-0.5929247979149785
dcr_nham2_ugri_v1.5_10yrs.db,-0.7239792590842988,-0.756282490504347,-0.8410473456400283,-0.6146604494438392,-0.17085673574146654,-0.6090630262251437
descddf_v1.5_10yrs.db,-0.5435644628531904,-0.6155846269737211,-0.7396122696465319,-0.3896904369580909,-0.1675739810044199,-0.6016983376984939
filterdist_indx1_v1.5_10yrs.db,-0.5508438366789434,-0.7022392536607782,-0.7736342791718158,-0.3923350623027275,-0.1756280655197564,-0.5881388385647313
filterdist_indx2_v1.5_10yrs.db,-0.540454707452362,-0.6037596720489837,-0.7338893722602471,-0.3931891216444967,-0.15519510889527055,-0.5711466351777759
filterdist_indx3_v1.5_10yrs.db,-0.5606172030026038,-0.6936969672545885,-0.7340473126766476,-0.39199953666872034,-0.16705613198778124,-0.5824021149032532
filterdist_indx4_v1.5_10yrs.db,-0.5338100501547487,-0.6818131454587117,-0.7520047922223299,-0.39757041668234905,-0.16836303523680485,-0.5633431595013718
filterdist_indx5_v1.5_10yrs.db,-0.5309018797636362,-0.5422811325250194,-0.7121300357599729,-0.3985581170443808,-0.14728452692868288,-0.5732634370549405
filterdist_indx6_v1.5_10yrs.db,-0.5394632015867344,-0.6328043847196909,-0.7346182275077346,-0.4027135189535791,-0.1626480750542676,-0.5602770604520728
filterdist_indx7_v1.5_10yrs.db,-0.5291760610816887,-0.6411221790218242,-0.738463527869289,-0.38170529211420856,-0.16479082057576022,-0.5709284582848326
filterdist_indx8_v1.5_10yrs.db,-0.5467169787707036,-0.5947780506424536,-0.7197879313103854,-0.398998687199942,-0.15216427746401706,-0.5614965703085879
footprint_add_mag_cloudsv1.5_10yrs.db,-0.5435470648224836,-0.6316990497084483,-0.7425675762056656,-0.3919822699970368,-0.1738711573673335,-0.5962067939516267
footprint_big_sky_dustv1.5_10yrs.db,-0.5950241353892061,-0.6848516720254345,-0.7955156804917003,-0.45439959337798186,-0.22138387042400964,-0.6374352133717025
footprint_big_sky_nouiyv1.5_10yrs.db,-0.6117242480185716,-0.7037298896478106,-0.8100857089618962,-0.4647289959891836,-0.2432079485791121,-0.663368569044362
footprint_big_skyv1.5_10yrs.db,-0.6098270055766726,-0.7017037442851866,-0.8055254963336473,-0.46474592535411574,-0.24020093840241685,-0.6642164933172481
footprint_big_wfdv1.5_10yrs.db,-0.6042741856710485,-0.8108492168790917,-0.7835131848825547,-0.4421236436187357,-0.25890199897134636,-0.6344569154618611
footprint_bluer_footprintv1.5_10yrs.db,-0.5790156318174411,-0.7458265705795952,-0.7691577404395566,-0.39510182645470593,-0.18622177062885825,-0.6211523587517895
footprint_gp_smoothv1.5_10yrs.db,-0.5334051362702539,-0.6293408034656913,-0.736348124411748,-0.39121622184859817,-0.16398743292584328,-0.587397277416926
footprint_newAv1.5_10yrs.db,-0.5863999619095779,-0.6698720115666248,-0.7834504599435697,-0.43497119244545956,-0.21262058282091445,-0.6240004874187477
footprint_newBv1.5_10yrs.db,-0.5891906981580206,-0.6840664176226028,-0.790006052822406,-0.4348847440892527,-0.2142490553936618,-0.634218009900188
footprint_no_gp_northv1.5_10yrs.db,-0.5474598569708604,-0.6408522346109713,-0.7480853010312636,-0.3925837248312334,-0.1703456674943915,-0.6010182521113663
footprint_standard_goalsv1.5_10yrs.db,-0.5506731450075542,-0.6398359311627928,-0.748114491414956,-0.4039317554531259,-0.17430115162952475,-0.5950085180087115
footprint_stuck_rollingv1.5_10yrs.db,-0.5805955810066621,-0.7170817347306162,-0.8162639944856878,-0.4197859689169725,-0.23247528276545992,-0.6832306591889186
goodseeing_gi_v1.5_10yrs.db,-0.575617825781773,-0.6197150588796347,-0.7496713269371575,-0.40837273341539415,-0.2068681645413939,-0.5829825880400534
goodseeing_gri_v1.5_10yrs.db,-0.5595704662160124,-0.6344896061241343,-0.7529698605198725,-0.3863942473875852,-0.2077801094791063,-0.5855653594449848
goodseeing_griz_v1.5_10yrs.db,-0.5615442275372793,-0.6424443585111987,-0.756132419095966,-0.38191739626851984,-0.18451324515595147,-0.5837296940530621
goodseeing_gz_v1.5_10yrs.db,-0.545024432863535,-0.6321613585583812,-0.7537081708531375,-0.38944696319816785,-0.19695995003944233,-0.5794571577255425
goodseeing_i_v1.5_10yrs.db,-0.5782145383626514,-0.6048479447773154,-0.7418607631062208,-0.42709388731666564,-0.20450083628140447,-0.5857859312997071
greedy_footprint_v1.5_10yrs.db,-0.5445014726772435,-0.6620913174816927,-0.7679601685235156,-0.3951129252931196,-0.16729366290454806,-0.5998526857255868
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,-0.6014554577167992,-0.7388580419663526,-0.8360092273770228,-0.43354229053833393,-0.2540749887130005,-0.6837356805737826
rolling_mod2_sdf_0.10_v1.5_10yrs.db,-0.5587807518775811,-0.706882935584261,-0.800585251068096,-0.40573166123558124,-0.21615878778392883,-0.6514845411728274
rolling_mod2_sdf_0.20_v1.5_10yrs.db,-0.5561950664838733,-0.7061753490445852,-0.796402340070955,-0.4080954106330239,-0.2153215342185355,-0.6493786492076907
rolling_mod3_sdf_0.10_v1.5_10yrs.db,-0.5753420118177281,-0.7396179530507645,-0.8243472218291856,-0.4059969360389992,-0.2410664347824607,-0.6783693365223904
rolling_mod3_sdf_0.20_v1.5_10yrs.db,-0.5717098007232906,-0.7370771283942155,-0.823559489707371,-0.4084563012882967,-0.23508461256052016,-0.6739636421090438
rolling_mod6_sdf_0.10_v1.5_10yrs.db,-0.6102547571602877,-0.7931473125168012,-0.876446604383478,-0.4277917186603979,-0.2621252520554478,-0.7066295596066254
rolling_mod6_sdf_0.20_v1.5_10yrs.db,-0.5980687549275991,-0.7737089632311296,-0.8673166433090422,-0.4287936644120407,-0.25426747551694007,-0.6987223054279994
short_exp_2ns_1expt_v1.5_10yrs.db,-0.6646265017778497,-0.6911275885780057,-0.7916030616868994,-0.5998681788480695,-0.2251676956806925,-0.6547395656690256
short_exp_2ns_5expt_v1.5_10yrs.db,-0.6721340644174525,-0.6913619434740923,-0.790529126324433,-0.5985409136443849,-0.2212483400296854,-0.6537149284148143
short_exp_5ns_1expt_v1.5_10yrs.db,-1.0738825407026198,-0.781447607682825,-0.8826187635741967,-2.5071209102964325,-0.30466649064809914,-0.7449608606014095
short_exp_5ns_5expt_v1.5_10yrs.db,-1.1471708099602083,-0.7887076933917356,-0.8786681910285914,-1.4173203372838543,-0.3015855776261809,-0.7543699312286201
spiders_v1.5_10yrs.db,-0.546617712535177,-0.6378039728948117,-0.7441855878626811,-0.39217173826916607,-0.17780188385397366,-0.5933125334063263
third_obs_pt120v1.5_10yrs.db,-0.5579632417328497,-0.6314681392148245,-0.7513940600367306,-0.4045951295951973,-0.18430263311063655,-0.607756718731217
third_obs_pt15v1.5_10yrs.db,-0.5460530759756708,-0.6422346237628425,-0.7428030189734507,-0.3933266582712349,-0.16973522233942262,-0.6000979750208373
third_obs_pt30v1.5_10yrs.db,-0.5451218013282428,-0.6345592641643378,-0.7446515858971097,-0.3984847183118738,-0.1697843864648121,-0.6008915762733587
third_obs_pt45v1.5_10yrs.db,-0.537168601739328,-0.6310137113187686,-0.7423450203353923,-0.39423763658797384,-0.17351150302857477,-0.5975580493476436
third_obs_pt60v1.5_10yrs.db,-0.5534393859513465,-0.6279962645505748,-0.7457710104302642,-0.3921098927611659,-0.1799065204801309,-0.603299849371119
third_obs_pt90v1.5_10yrs.db,-0.5513107999900413,-0.6307048419163763,-0.7469250291087413,-0.4016119018965334,-0.18320302434816327,-0.6046390041311369
twilight_neo_mod1_v1.5_10yrs.db,-0.5553670709655485,-1.1521935363012084,-1.1668883590217582,-0.4010732152770622,-0.20111569972863208,-1.1842264907027733
twilight_neo_mod2_v1.5_10yrs.db,-0.555654666554549,-0.8116641924028727,-0.8827464461248908,-0.400800597939007,-0.1838648504791358,-0.7459871697123006
twilight_neo_mod3_v1.5_10yrs.db,-0.5582490254316106,-0.7433378181555312,-0.8322987288960881,-0.39715741863505016,-0.1835729032276454,-0.6862217497741518
twilight_neo_mod4_v1.5_10yrs.db,-0.5471839231773679,-0.7204269439918747,-0.8024898586394471,-0.39439985620492024,-0.17793177929370074,-0.6625110491331121
u60_v1.5_10yrs.db,-0.4624126393512036,-0.6510129464636094,-0.7303278302491378,0.15128956648466385,-0.17658280016155103,-0.6007500324918382
var_expt_v1.5_10yrs.db,-0.6687675336249903,-0.6058892065352275,-0.8104818455763585,-0.6902498191931201,-0.227276334969023,-0.5427735755961649
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,-0.5417837587201078,-0.619785719742783,-0.7348580948347525,-0.3938311068829883,-0.16396351916745644,-0.5885399051102276
wfd_depth_scale0.65_v1.5_10yrs.db,-0.5513347298182936,-0.6453996182079109,-0.746225762201874,-0.38843203978567686,-0.17562053672471478,-0.6002435132991479
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,-0.5400931069426562,-0.6122736328851985,-0.7356305681610529,-0.39677991957422876,-0.17293971849336742,-0.5844857913706107
wfd_depth_scale0.70_v1.5_10yrs.db,-0.5465245464471948,-0.6453763063515403,-0.7446870045295988,-0.38821393665983805,-0.1769962599020083,-0.5992781974460577
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,-0.5493298814047947,-0.6217721192956844,-0.7347008527628951,-0.3849736288744161,-0.17021328746522002,-0.5874291259772697
wfd_depth_scale0.75_v1.5_10yrs.db,-0.5553768269015222,-0.6424801360126153,-0.7420108354354866,-0.4032449489438541,-0.17600066758829058,-0.5995014662457372
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,-0.5428506896776568,-0.6237578120492273,-0.7371554372707259,-0.3938998339594306,-0.1698246350220174,-0.5915306379920615
wfd_depth_scale0.80_v1.5_10yrs.db,-0.5517794846523678,-0.6386669805232899,-0.7453300461798698,-0.3950974092135695,-0.17617513854412792,-0.6020156985523641
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,-0.5408248753872229,-0.618501306553064,-0.7363404951587782,-0.39754461244759653,-0.1669203609000256,-0.5908817636391319
wfd_depth_scale0.85_v1.5_10yrs.db,-0.5491143487894021,-0.6415690760785822,-0.7454558870340868,-0.39218227231615543,-0.17413141340995253,-0.6018653583831828
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,-0.5342198805833505,-0.6185508906136761,-0.7375980265011783,-0.39041441794260834,-0.1689856745638707,-0.5892303117284143
wfd_depth_scale0.90_v1.5_10yrs.db,-0.5491668984372922,-0.6365258293542162,-0.7440352132875283,-0.4008587416747531,-0.1721053318825021,-0.5978111506646542
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,-0.5441827427882728,-0.6171483353111107,-0.7366123884447475,-0.3920420400014848,-0.163846969374422,-0.5908243825516095
wfd_depth_scale0.95_v1.5_10yrs.db,-0.5414551928841824,-0.6344311843385313,-0.7461290179859326,-0.39303610261003996,-0.17461605444471573,-0.5941969290232443
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,-0.5446611755616146,-0.6124380270705316,-0.7376972665722654,-0.4024654105769976,-0.16489261991101856,-0.5873572727203609
wfd_depth_scale0.99_v1.5_10yrs.db,-0.5487983049906973,-0.6309354473184214,-0.7471976324823686,-0.4044506901557767,-0.17342370960316345,-0.5923769334568121
