db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,75276,59940,0,134712,0,0,96804,49068,19512,49212,0,73296,150984,83988,0,154116,70956,21708,64476,49068,79380
alt_dust_v1.5_10yrs.db,197568,183636,149832,197568,0,0,197568,197568,197568,12276,12276,197568,197568,197568,107424,197568,197568,197568,197568,197568,197568
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,197568,152172,197568,197568,0,0,197568,190332,167364,137268,57132,197568,197568,190332,131472,197568,197568,197568,197568,197568,197568
baseline_2snaps_v1.5_10yrs.db,83232,34164,47052,53208,0,0,61344,161748,122040,0,0,116748,94176,144504,0,56304,56304,82980,49068,106344,64476
baseline_samefilt_v1.5_10yrs.db,197568,0,0,0,0,0,119808,0,0,0,0,111708,0,0,0,137052,0,0,182160,0,49068
baseline_v1.5_10yrs.db,110088,103536,117540,27360,0,0,110088,84888,49068,0,0,109584,90684,37296,24228,100980,107460,77616,99504,61344,91548
bulges_bs_v1.5_10yrs.db,183636,167364,197568,183636,0,0,197568,197568,183636,13932,0,197568,197568,197568,45000,197568,197568,197568,197568,197568,197568
bulges_bulge_wfd_v1.5_10yrs.db,197568,167364,159408,150984,0,37296,197568,183636,137052,16272,0,197568,197568,175860,37296,197568,197568,197568,197568,197568,197568
bulges_cadence_bs_v1.5_10yrs.db,197568,143136,197568,167364,0,0,197568,197568,181296,47988,0,197568,197568,181296,44244,197568,197568,197568,197568,197568,197568
bulges_cadence_bulge_wfd_v1.5_10yrs.db,197568,143136,197568,173340,0,0,197568,197568,197568,0,0,197568,197568,197568,58968,197568,197568,197568,197568,197568,197568
bulges_cadence_i_heavy_v1.5_10yrs.db,159408,159408,197568,159408,0,0,197568,197568,183636,13068,0,197568,197568,197568,41220,197568,197568,197568,197568,197568,197568
bulges_i_heavy_v1.5_10yrs.db,197568,143136,197568,175860,0,0,197568,197568,197568,61992,0,197568,197568,185292,0,197568,197568,197568,197568,197568,197568
daily_ddf_v1.5_10yrs.db,73296,28224,117540,117360,0,0,49068,56304,51588,0,0,49068,63972,104472,14904,155952,96804,40248,89568,49068,79272
dcr_nham1_ug_v1.5_10yrs.db,78408,53568,33984,48276,0,0,87228,56664,52020,0,0,65340,92520,112932,0,114876,130284,92520,114876,75276,123336
dcr_nham1_ugr_v1.5_10yrs.db,153324,57276,104868,101628,0,0,73296,56664,58500,0,0,87228,131472,197568,59868,123300,107028,132624,85140,123300,87480
dcr_nham1_ugri_v1.5_10yrs.db,148716,98784,58140,152460,0,0,101736,66276,83988,0,0,80244,68580,134712,13068,97632,61344,91656,49068,83232,133812
dcr_nham2_ug_v1.5_10yrs.db,119808,53064,99504,95148,0,0,49068,14904,70812,0,0,86364,115200,115164,0,107532,84852,120780,82512,151452,56304
dcr_nham2_ugr_v1.5_10yrs.db,59004,66816,61776,137340,0,0,49068,42264,0,0,0,102888,157068,170568,143388,49068,70956,128232,49068,93312,49068
