db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,19729332,20257092,18625536,10762488,0,0,19788372,21184920,23949108,17067384,5747688,18861696,22716360,21412008,12822156,18488808,18493092,14953284,18112176,18622116,18969084
alt_dust_v1.5_10yrs.db,513504,2853504,1864224,3209688,0,0,1815480,3234312,4413780,4097592,1828404,894312,3234312,4009500,5295744,513504,513504,3787992,1883592,3234312,2449224
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0,3234312,2034936,2853504,0,2898468,1815480,3234312,3775320,5226192,1014552,513504,3234312,5031972,5374260,1249848,1528056,3371040,513504,4413780,1750896
baseline_2snaps_v1.5_10yrs.db,10513080,14169744,13917420,12120372,0,758988,9554904,16932420,20751120,11464272,8550180,8284644,16344792,17775828,15537060,6953148,12797136,13903740,8528076,18732420,10320840
baseline_samefilt_v1.5_10yrs.db,24689520,0,0,1333476,0,1370088,22076532,0,2256984,4762440,1562436,19384344,0,1833696,9826776,18603144,0,0,21242412,0,17538840
baseline_v1.5_10yrs.db,17964288,18794448,20228040,17615628,0,0,19444572,20639340,22225104,13260024,4647384,20062440,22049784,19394064,11241108,20798604,21093912,22490604,20714688,21406716,20655648
bulges_bs_v1.5_10yrs.db,380808,3866724,1241208,1660464,0,0,1247076,3908772,6963264,5816772,4813524,2029032,3713436,5547600,7476264,1008612,2944332,6188040,607464,5598108,2089836
bulges_bulge_wfd_v1.5_10yrs.db,1006380,6050988,1857240,3098988,0,0,1386972,4452588,6779088,8227656,2318472,380808,6446340,8717112,6237144,380808,2303568,3707244,1921428,6608304,1555560
bulges_cadence_bs_v1.5_10yrs.db,910800,4430196,3032208,2490984,0,2533356,1569492,3985848,7872516,3222828,4014864,781956,5641596,7208640,11082528,380808,1236744,3606984,380808,4142952,736308
bulges_cadence_bulge_wfd_v1.5_10yrs.db,1421280,4866120,1245996,1033596,0,0,1421280,3583368,6296580,8697168,5203512,1174752,5456628,3936600,7704324,1174752,2163816,4618116,1694772,6414264,1168344
bulges_cadence_i_heavy_v1.5_10yrs.db,910800,5268960,1202868,1652652,0,0,1365588,1082592,7372044,7615980,6444288,454788,3911904,3018636,9918504,3919896,380808,4256460,0,5178780,1600524
bulges_i_heavy_v1.5_10yrs.db,1075284,2424564,2815344,3789684,0,1426572,681444,3959964,5624496,7282188,6287940,0,4506408,4998888,10822104,3539088,1879740,4695660,401148,5551596,1401228
daily_ddf_v1.5_10yrs.db,15187212,20686068,12768984,10531836,0,910800,16016040,17950500,20606652,16862220,9989100,11369052,19056132,17974944,20208348,11539548,15430356,19474344,11686752,20849364,14968296
dcr_nham1_ug_v1.5_10yrs.db,20043648,8108748,18910584,14528772,0,0,20832228,21029508,25127820,22196772,3509856,19436616,24049440,21180384,16905528,20833812,16600176,17719632,18274860,24207768,17740872
dcr_nham1_ugr_v1.5_10yrs.db,21039624,8915400,15879492,10825668,0,4335660,17664516,14375016,22238676,11800908,3634740,19087488,21775500,18581652,21620520,20251512,19843920,18309744,16635096,20262348,17896464
dcr_nham1_ugri_v1.5_10yrs.db,18443808,7297272,13243500,13975380,0,0,20214540,18049644,22250772,17213400,9513288,18458460,19348488,16118784,23444532,18579204,13278312,20087676,16867872,24649920,19408788
dcr_nham2_ug_v1.5_10yrs.db,20381004,1634976,11565324,12951216,0,0,20100060,10068444,17904528,17413632,7478784,18158940,24606612,16503732,18997704,16842924,14887440,16804728,17786412,23558688,19807200
dcr_nham2_ugr_v1.5_10yrs.db,21285288,3720024,5082588,9738288,0,0,19663020,6047892,16482852,11336292,405324,20336112,19301436,18385956,22650192,18335448,17473536,17896104,18733212,21999060,17569260
dcr_nham2_ugri_v1.5_10yrs.db,20511936,1876068,8162784,4412592,0,509652,21471012,10985040,20818908,13394160,3629952,19069668,11611152,17626680,11785788,19387404,13738536,18828360,17168436,24244488,17654976
descddf_v1.5_10yrs.db,17820576,22109400,19448856,8942004,0,0,19064052,22411944,22355460,11458368,7790400,18219852,21842064,15554520,15330168,17551044,13152060,16565184,15846552,22612428,18047844
filterdist_indx1_v1.5_10yrs.db,38070828,39472596,22495212,1847880,0,1242324,33417252,11662956,20620836,17389656,1658088,0,760644,24500232,17937432,0,15812748,13281840,4446936,16118064,6492024
filterdist_indx2_v1.5_10yrs.db,22391748,19348488,22634388,17509356,0,0,22131720,25162992,27082800,18723960,3589596,22697352,24943824,22064508,12213180,23406336,20397924,20269728,23571000,24198696,23006484
filterdist_indx3_v1.5_10yrs.db,16154496,31948452,0,633744,0,0,36870876,34022052,28673676,16482672,4333536,16089552,828432,15511752,6960456,9892116,19626336,16842564,14687640,19391472,13631256
