uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy,db
8779.600298062858,6487.291160303715,12054.416163428385,3693.451796356555,,0.048450802150612315,21600.818460952225,17803.809053218665,5783.020907862427,465.4176938331301,195.88785487407833,68238.39103978267,24879.9251220352,3959.4154810984014,1001.6638878429973,46040.65821612163,25765.948123563423,12998.55304534384,46573.00593744746,32864.040340755295,72225.24776640466,bulges_cadence_i_heavy_v1.5_10yrs.db
11223.122785492185,6374.471270692022,12327.009589340683,3882.0652181005294,,0.12757119497760194,22172.680836021602,17464.560662817672,5528.359770966043,408.5300542344282,180.83298537059616,67591.67523313299,24906.28743804353,3856.8526958723523,905.218461164625,46390.06542498407,25482.268846589235,12833.567620796215,45882.11748079303,33230.82827406122,68007.05815371242,bulges_i_heavy_v1.5_10yrs.db
12725.50186520934,7797.939774337738,14178.58740613468,4621.4940399565085,,0.16934580112097042,23827.522767064947,20698.059191561893,5993.434905105314,537.0430877136033,89.74760099083531,79666.20200773688,28147.079236659843,4732.024866055266,1039.4339408369349,69615.67735780975,31973.84052072432,12691.213116004048,73381.0410933477,39360.488984069416,80015.54579889559,daily_ddf_v1.5_10yrs.db
19416.815251565666,5367.111196944921,14362.228879953926,5250.6806257778835,,0.178155230836361,38903.55277026376,19858.26648995385,7791.334639818774,697.3604307730429,245.5358212299459,88712.24390651229,32946.382440445144,5407.259296657832,1032.3296903845371,75784.105523505,32273.364737390762,17562.173659800046,58410.63664238573,44140.15765138312,67642.92437305408,dcr_nham1_ug_v1.5_10yrs.db
23871.87303893434,6273.593819547118,13215.21210513068,4244.585310230483,,5.660912003227287,41128.12587618007,19915.979274024096,6829.017139222618,498.00012397976263,181.84954341784234,140084.6230400916,30026.01266472189,5923.000309654285,1370.5158672243688,72748.61449262714,32714.539187429113,17644.73299654893,59930.3099747109,42216.840437255865,90743.58992310293,dcr_nham1_ugr_v1.5_10yrs.db
18616.347605739265,5779.363238537276,13354.22397225162,4803.972209928073,,0.02554743983808465,30905.64402777278,19881.028005534925,7525.576701608145,745.1957505746327,139.57696421372702,109459.49425837533,28711.05721322848,5503.345528324651,1128.790269188126,95473.02254851208,31651.626480279338,18252.76676803895,60013.664681171926,43748.011523138346,68575.62167674665,dcr_nham1_ugri_v1.5_10yrs.db
23475.970516816335,2994.2205416838788,11288.871392352838,4219.35681201385,,0.004176685063565904,46882.185922400495,15840.576283066492,6265.376074868793,835.0507276235327,229.5331809388099,85046.24002589847,32357.596385190733,5972.0023286127,1235.9992218017426,58433.05478686797,31767.06561847697,16946.247390224733,72832.39626010676,43732.258104693254,69826.17539779683,dcr_nham2_ug_v1.5_10yrs.db
21600.576512074254,4649.257403457005,10184.13188588961,3585.3700686836155,,0.13109305135492166,35367.87900587141,15866.006442049418,5561.819474639345,174.88398800731412,95.42782909609925,157778.00111363732,28538.902670820287,6161.155393980449,1446.7974421931747,57508.53272311268,33551.88105521767,18278.35490380696,59702.03147254027,42848.51386635685,88392.41179126357,dcr_nham2_ugr_v1.5_10yrs.db
22116.567992869124,4325.874556134809,10926.449752568593,3441.4747605590087,,0.6233660335535604,33624.23983986427,17151.789697927332,6861.8422747784025,506.64061597790766,187.05619824244513,149650.83567615968,25462.80913879326,4509.0778791365465,1065.943434987407,104658.49343020869,31309.80400396701,16638.37059082276,59563.64745986974,44318.52893051129,67720.13179324173,dcr_nham2_ugri_v1.5_10yrs.db
13838.409595766638,8357.268019809126,15996.104411816174,5233.002619796458,,2.237642838667562,26381.580470677844,22720.712912663057,7070.454030901206,562.1819887476662,336.024612314095,64589.99660931872,32378.000563453268,4785.280347194236,1196.684552300914,41903.89686285169,28659.574990802477,14249.793221271992,72836.43221348239,41725.1369122175,91845.49399534779,descddf_v1.5_10yrs.db
42832.90543528352,33169.911168491686,16700.4088390115,3103.326411834334,,0.13264092270623168,43837.86102384888,27069.064453525025,7915.152302710517,1057.8191016818837,168.38290871605562,62566.13573427642,26109.48410730545,8243.454057705636,1176.4537521278962,64813.147760456544,35440.95563956637,17199.184102586525,69893.1701481857,41225.618759883466,62396.7311370239,filterdist_indx1_v1.5_10yrs.db
16568.298503359212,9826.187449105235,20578.314686559464,6708.343649342301,,0.08719886098301352,23132.6190291946,28164.205966127247,9304.490892550752,815.6108672736491,131.37250462333586,75056.62005813085,37597.72605716739,6490.6465034529565,1262.946818702927,87752.91729916749,38249.67836995527,18950.949185754533,65376.81760968434,47327.317352405196,75351.06668407701,filterdist_indx2_v1.5_10yrs.db
10533.166114966363,13955.62118493348,11354.771087103469,738.4347666443252,,0.05006875661411326,60426.47283863509,41096.51163731326,14049.441312406649,1553.5958630672626,226.1356793740292,60823.57500294237,27681.73161879245,3401.064405267247,144.21787335201154,75300.7589659297,37484.49479875804,18514.62540863479,56863.271128185625,41158.205550998544,66119.71037801896,filterdist_indx3_v1.5_10yrs.db
43919.08406148525,18392.000512388924,30845.72539726018,3699.113546630675,,0.1293886037829307,17002.999920065853,17109.333201947582,4006.798963692023,190.00679861510886,31.3169826664466,57852.52802006256,25443.832514287853,8052.002195337247,942.9428620818074,81324.73744694404,41896.38634053183,18632.27942585459,45107.239996197786,39444.561723114086,66256.7235285874,filterdist_indx4_v1.5_10yrs.db
12314.549068419436,7617.3791487293665,17145.52808752321,5343.913813923513,,3.5355932936328096,23050.573071430874,21954.76818452831,7569.238800666512,225.57445578425862,106.61019329842631,73882.75377916642,27861.60859936776,1933.0079654369074,1218.9797165181376,62790.22949090745,29665.593966577548,16702.344957603407,98492.58867856408,72195.38967269888,105168.77381786793,filterdist_indx5_v1.5_10yrs.db
10909.549307138795,10490.399849818466,15130.600725992746,4414.707586627588,,5.713066495548046,29213.45175778792,22962.534636384928,4955.928080845029,134.92892451088431,8.76691386060713,86198.32428528978,39458.640344749845,6589.9190353942,534.2829893376553,134400.43620469546,42760.267728835,15895.894263642884,58091.17149023204,33184.07459892794,51518.379415451804,filterdist_indx6_v1.5_10yrs.db
20144.892755555342,17363.922077137722,27118.79137076076,6733.539997504289,,0.0866385266747153,30594.929216402616,33211.25595577199,6745.673738792758,939.0380616987877,340.06190253238066,63245.31475612568,31923.729315323515,7374.967561706452,1311.850026714396,79912.69131845952,39196.515333381256,18635.459181405648,60600.761578111946,43646.91403573957,69002.81997312266,filterdist_indx7_v1.5_10yrs.db
14785.867152500288,8554.870140880304,18066.05469990578,5669.975525535268,,0.022571350815805347,27335.86093264894,24883.231538739718,8048.846048583503,521.2157207917727,38.05978879793124,84111.68626077387,34981.032907826586,4177.567915048102,649.5385055375467,86005.71183859285,37078.31445334736,19756.999268065458,74514.5857884851,52409.01262053953,85157.4122501835,filterdist_indx8_v1.5_10yrs.db
13580.790007736863,7931.035919284152,15750.81778133536,5034.041603407658,,0.1512894176432907,26624.110985416966,22537.41500768616,7420.690370281027,613.6154120292223,318.8203853572245,84707.36419521143,31777.495145883662,5608.4835425617,1203.7922233259767,71471.30945995072,32694.671531730026,16781.50696058269,58937.52378512991,43283.92194130557,84418.47617839734,footprint_add_mag_cloudsv1.5_10yrs.db
13219.45216424975,8036.00083683692,15797.331761133144,5172.001727428841,,3.4700924046149213,24036.92683693417,23533.16565169761,7349.118859408031,666.9819364871278,333.4571155724203,91116.32953000684,33453.03644537692,6404.333761241095,1086.3730591146366,77728.3448189718,34188.84796494561,17121.543160389898,77394.51366192696,43021.28372557878,93488.03024828373,footprint_big_sky_dustv1.5_10yrs.db
16260.84692863971,9572.19206063011,19441.39607583659,6078.416203377523,,0.03641114296006577,28002.972422240724,27069.35523127556,8864.060841312834,683.9655456321518,41.33060398355657,101024.03438238193,36608.640874345874,6444.6516201362465,1178.7173803354415,85500.24087960634,38914.19552332977,21605.962985471408,64164.217197779275,55295.901819521896,80346.34038722758,footprint_big_sky_nouiyv1.5_10yrs.db
15680.201269078016,9350.316446811576,19479.544619416905,6185.35330477471,,0.0855833415123216,22023.396076114102,27111.373751038893,8221.330432483184,792.0900243140095,177.126601996713,97774.30085412225,35882.49483652101,6450.859175359869,1255.128894356492,79791.33977269915,38398.029913557206,19044.8550192175,62549.848153891726,52609.198505969696,96635.59301896836,footprint_big_skyv1.5_10yrs.db
14307.928923071027,9048.75120672472,16752.5559358257,4672.027520693828,,0.019797577120734995,25965.468453900918,24527.51527584552,7714.542819816848,620.9040866078707,229.5532838055084,85725.23922617061,34070.736283871825,5871.572700704587,1054.404254110905,73065.40487010637,35454.20968476714,18835.12687270397,71683.31829812122,45506.832019029716,68301.20995385128,footprint_big_wfdv1.5_10yrs.db
12841.82799255864,12644.674780328189,10285.79405713568,1105.06473150513,,0.0016550239392308643,70971.37996732084,37615.614470123786,12990.650521514945,987.7992942511481,168.91699758638075,82845.47506134716,28745.761225363087,2158.4486262955893,408.25752991289,74249.98401248097,30717.146439373544,15037.618427476484,57107.70578858369,31308.61110094957,36633.99650408612,footprint_bluer_footprintv1.5_10yrs.db
13032.387571331665,7906.329885151342,15076.380300930161,4907.798472670752,,6.480820370702954,19348.36011205585,21926.780213022383,6874.140206964271,510.3222947978103,66.01230411814743,79995.40569516615,29224.963100826866,4951.931591200121,951.3056412272612,50082.23603484286,29905.028330823206,15815.424199538826,52941.61896214047,40043.97938242508,80921.23497914575,footprint_gp_smoothv1.5_10yrs.db
6876.397480363458,5690.639365809966,10278.044501461218,2854.4260933534038,,2.0683279284260387,18220.86517947772,15361.338239292714,4715.664669167722,261.84673261731916,23.24694701264675,64472.40199815412,22577.521485373287,4126.745416142206,652.9369247053478,54019.64479128543,23884.747772477745,12070.611935115096,52436.856099738565,30228.047825272315,48503.598045267245,footprint_newAv1.5_10yrs.db
11034.304203415002,6481.289799302531,12163.647222498903,3556.3288272474156,,0.06942113220794396,20923.729229357985,17613.87984098472,5591.56572865893,311.9272169225614,61.16672757029173,76891.55948509548,25938.766438444884,4750.479594649854,787.2770272016546,62631.25028718204,27348.312207630614,14172.816926389905,59932.45932268338,35910.43382640313,56534.79907332975,footprint_newBv1.5_10yrs.db
15008.476238864316,8786.691776454849,16806.167662666732,5593.104804158396,,0.0287867755322966,27142.41976849359,23826.08334389917,7984.87131474116,610.9650661164447,230.62076348730085,90237.16332871863,32788.30567551412,5671.874916092518,1109.8834169203662,58679.239174586015,33617.48889998593,17879.558332617762,60876.977271036136,43989.7060561497,92525.09863017948,footprint_no_gp_northv1.5_10yrs.db
14147.381443090659,8265.245190828851,16610.763786169755,5554.383213074827,,0.1827103668636109,20675.435923863708,23984.487846888343,8047.285589025002,642.0727185383079,86.51323508705073,88041.59306362463,32768.84123510419,5727.516739225274,912.381871916964,73189.45250389079,33268.906695566984,17695.58295820231,58472.63975293381,44886.127996597854,67710.79827750388,footprint_standard_goalsv1.5_10yrs.db
8684.344566967062,8767.906359122724,18095.115794142243,7188.681908134899,,8.885702623414762,17883.35159995923,26535.597743701626,9486.858174997891,793.4219472120832,460.4193479201255,83801.35367468176,42983.12415589027,9603.719914066942,2457.999813677641,109042.34060388099,40093.43841928937,23356.49073256808,108187.6158019355,55843.74937954713,123285.06648711304,footprint_stuck_rollingv1.5_10yrs.db
13474.617204859731,7932.576227737268,15544.500811306485,5157.013174500061,,0.011088801729825324,34892.672914281175,21938.737387913654,7483.700247871325,985.5929907085056,520.505975713542,118915.72256344107,31111.56819835672,5507.228545556787,1333.073772916966,80653.39748540122,32382.29195632341,15556.897581388113,80166.98619615518,41509.88194367277,89072.87916482174,goodseeing_gi_v1.5_10yrs.db
11551.437695397866,8199.512404285093,15913.2414144186,4820.401050023077,,1.0191175442088054,21302.406635504005,22387.1435095339,7651.535106212983,1092.9311824511103,471.4922253702074,93457.88193337552,29994.17124306888,6015.530554426713,1546.6194645266448,80848.57015651756,31531.030885692715,15621.750609547506,60713.188256900175,40925.180632167154,91835.14828104874,goodseeing_gri_v1.5_10yrs.db
14228.709782838692,8385.509349707872,15652.897090674913,4854.540284992076,,0.012010478827739543,27633.398653393368,22915.195818595326,6987.960071319372,1005.7851851128888,544.2328331615004,96042.11136553547,31556.287828657965,6029.346420543024,1752.8760966584284,81674.65077394963,31085.855668090317,15685.083871505027,81535.50232543072,43018.16382042771,69034.39039133939,goodseeing_griz_v1.5_10yrs.db
14863.125240865733,8051.084965933803,16017.107838689632,5047.536504830265,,7.694553733116022,28682.741113047032,22505.1395411444,7856.58092980822,1378.2764959353326,552.6539070286248,94988.03206134068,30990.570988841144,5745.51667020474,1501.503368431727,81265.36513590447,31704.45284300879,16529.24502524901,80933.87640988216,41968.56027228848,52550.531217588534,goodseeing_gz_v1.5_10yrs.db
13836.130520129054,8771.624588352743,15325.328292419581,5071.2582885112215,,0.0025377685746398085,25508.691994969053,22124.14366240651,7161.771656174477,586.0098517580944,174.50637930882075,90925.35066511064,31138.43094367233,6145.862188370985,1318.249263249499,62197.64053935449,32188.414761444077,15432.360663203914,81610.37273520548,41162.92464777953,91553.15040336596,goodseeing_i_v1.5_10yrs.db
11238.505111160744,9124.266612200552,16779.49095353506,5241.051290283364,,0.0006194756396805537,27391.0201610166,23145.598548277398,7539.520732483454,490.2984017884011,122.39713047093788,93470.22726613328,30129.8828478886,5365.190626551577,1373.8711857069604,78834.83778603951,30957.936015192357,20210.855917107,78872.05319145197,45692.97401895666,51859.25489500495,greedy_footprint_v1.5_10yrs.db
14484.018277627976,8895.497637025464,14400.700778798328,3917.1948363929937,,0.16916573104277802,27710.92592279488,21131.848907941632,7260.430384585717,606.107297297247,81.52852512660094,97026.39422709247,32567.37555279705,6970.338180000057,1542.6976460142507,83570.47875713813,31211.07095906953,17010.456507147286,79924.99758068603,42859.911468906495,70572.68384301143,roll_mod2_dust_sdf_0.20_v1.5_10yrs.db
11718.163326740045,9609.932846225043,17102.17104083233,5286.860112684262,,0.2454281157707136,23780.833254169363,23907.476731572457,8409.159636411141,744.6208529811664,333.23647321896414,97501.07971271736,36158.667147209504,9278.471936357371,2056.3871495979715,67328.06700212909,35452.46902038621,18773.82634708493,87380.75857642092,45408.744976725524,78273.68786793646,rolling_mod2_sdf_0.10_v1.5_10yrs.db
11716.211246314411,9265.739505887464,16432.251000418717,5119.408740872321,,1.672341932537103,23446.328665801044,23895.53270659105,8367.89041147247,747.4130053659566,376.8985906154289,96283.36542377851,36456.58356137788,8789.224268370024,1959.0030802205954,86855.47447686161,35157.190690160576,18041.68238403484,90662.094272811,44443.4369431851,76206.72354490755,rolling_mod2_sdf_0.20_v1.5_10yrs.db
16330.318594827344,10530.671983758724,17238.865509866893,5597.76388136452,,15.612522689730529,33026.661585052505,25172.26262011559,9175.40929189404,920.736688320189,510.1492281433407,116126.48460042932,44075.096563180974,10434.341985323725,3585.789888211153,102400.51891970584,37916.065941967136,21051.17510824771,98242.67852931935,49708.539465879636,110430.49266066687,rolling_mod3_sdf_0.10_v1.5_10yrs.db
15714.073524581941,9290.470664065699,16844.744178056993,5551.493695189825,,8.345564890917474,32495.570667775784,23889.662881249227,9744.891843322284,772.1967399520081,359.81076194756554,115073.73561692954,42513.87280386622,10146.492167002454,2896.4411300005518,101330.66625612402,37240.966003326896,19949.5388504606,98548.9082732234,49334.29286909726,109404.85822629105,rolling_mod3_sdf_0.20_v1.5_10yrs.db
14054.620314956961,11326.25212820548,18164.199752942062,6312.684401193061,,197.19692410417062,40469.51715493817,29657.097459623965,12485.976505465653,1430.1117933192666,1500.9735491135732,148087.85832644787,55413.85375731012,14845.065921285717,7590.055154010337,134437.07650045585,47370.61701330847,28591.406202793336,129441.83686501054,59140.84848657141,144945.04079898013,rolling_mod6_sdf_0.10_v1.5_10yrs.db
14407.334956827117,11418.431406420921,17833.300095469487,5951.205522352745,,508.90503784739474,38017.51760446367,28251.457426359586,11686.164295848357,1256.5489794199545,1332.8275189723868,143874.84654277875,53386.65909022436,14625.41184530485,6313.67774487039,126980.93355164069,43386.946065145516,26572.371983318168,124343.18071459507,56416.918154327264,135897.87906524385,rolling_mod6_sdf_0.20_v1.5_10yrs.db
87536.03767087866,10532.024563401015,21608.598558698726,7548.972393711224,,0.005512007262536571,112683.63055621686,32183.78497506477,11136.86886390682,827.9129209499267,201.26127921912303,407702.35224819736,42421.819971727164,6852.610409509437,1340.1764335698124,342352.6506244573,44165.230164147004,21028.589292674034,471876.05429037154,55139.39157336035,387665.75270313595,short_exp_2ns_1expt_v1.5_10yrs.db
51045.32322514875,10766.900375690035,22118.56259194457,7296.177408967852,,0.18302662804074568,84590.14317536113,34043.60076758326,10059.438966830656,848.2580037633056,26.65282780368409,391965.8918284085,45419.024339148506,6597.6010320131445,1257.6699020981425,343399.58820749534,46061.846698038025,19089.55280911657,349181.8309379852,55366.23493538682,213045.40460330565,short_exp_2ns_5expt_v1.5_10yrs.db
93416.44199354466,13105.006693715495,25358.03323132313,10380.626690000256,,1.5503269573925034,120292.32924243314,38995.323838296004,14123.663021416733,1154.1263115003896,501.35004256352624,720148.0579341645,58577.46185178307,8523.677609160715,1634.4183271802958,662598.3911926057,55542.018125224764,23378.592121666155,713113.5317680923,69132.74282809888,517185.58428090025,short_exp_5ns_1expt_v1.5_10yrs.db
68715.76145965287,12856.397468668212,24961.448751610336,9410.254620617172,,0.3710622168019243,82457.42497552781,39140.128366623285,10720.515253055186,1033.2596240789674,462.1856563864728,476648.4464744292,61554.19229853157,7674.388310345061,1718.4235414371658,464535.79916801647,59451.512124556335,20666.433317091585,345798.9732455365,71954.09412261017,284765.13404301053,short_exp_5ns_5expt_v1.5_10yrs.db
10981.278018606745,8748.910278640009,16696.212604092845,5334.045789082281,,0.008593060276931096,20099.18743636341,23438.898589282173,7901.252920305573,600.9234759820465,199.77655978905503,64242.83482953598,31900.119265963145,6272.830456961564,964.339431163197,54987.114135379416,33387.320167112164,17406.820506037093,55105.02629730439,45102.661663077146,68267.72605956273,spiders_v1.5_10yrs.db
10333.730544897458,11173.862062155244,14960.541280411153,4154.373554849967,,3.1841739077747233,40463.89377219651,26638.966241228467,6477.270669602034,247.4027318084201,31.154673376000186,139523.6000852505,41018.56481211973,4944.149318086063,694.1729177397515,128427.49692940974,40465.8816876366,14194.620791102348,166739.4778115179,43645.70163049348,81346.8432954504,third_obs_pt120v1.5_10yrs.db
11160.552213318335,8527.314294575133,16764.323852549496,5654.886869323842,,0.11420397387731727,26282.772875936043,24221.060560362614,7729.310183735141,637.0238026021783,267.03145364367333,89450.08893364633,32059.835875929468,5818.5182065366735,1367.1116057516274,59167.427038622765,33271.96574456412,17713.650884490333,58530.87590271638,43833.804013669294,67945.1873629365,third_obs_pt15v1.5_10yrs.db
13920.98729678142,8218.730905087252,16659.860005226747,5155.369073964154,,6.954007524776883,27979.084968505438,24343.048174824627,7792.579950788507,611.9939069106426,237.94576298689412,96412.67232578676,34230.29795196561,5084.874764575239,1008.455564446044,61059.201991339854,34306.051945479514,17919.291608487994,63501.00400905664,45858.32458860085,69950.45534968241,third_obs_pt30v1.5_10yrs.db
10741.245273029775,8627.271338713932,16533.374784520158,5059.0984940663375,,0.2755670038251913,28085.99000303317,24454.091311267417,8156.996288858553,474.50891409529663,282.3483928472728,99691.23972590943,34664.181754741345,5487.295775334268,1287.306306398704,61910.492747924254,36561.87127307304,17076.163143028498,63271.52647810281,44651.69920993649,69816.79925455218,third_obs_pt45v1.5_10yrs.db
14396.118625156603,8632.201638010569,16849.46286823805,5231.4546637513395,,0.06745680616999779,28941.95339889992,25116.269895677324,7243.405314099563,526.8106373621138,128.049988633294,108681.91982214533,38233.4533142046,5837.451203257393,1206.5883920265119,89189.56607213961,37740.87634328047,16889.715742193006,85671.0578433972,43741.655142015385,54743.40682843332,third_obs_pt60v1.5_10yrs.db
13868.273492149323,10071.82252883271,15872.66032925087,4548.950722075887,,0.024683056424922856,31091.784543701095,25803.18907723262,6148.334890372111,355.0185827740296,64.87487661801808,124086.53387194953,42590.23995447229,5087.525553294139,932.3003887568753,112329.86335484216,42308.382965648416,15422.80147151456,106014.65683758905,43650.23748148255,75316.00094155838,third_obs_pt90v1.5_10yrs.db
11751.67327155344,10647.804026676118,13602.704892131367,4156.705930662742,,3.328535514839733,24933.770303690166,24236.18435490361,8231.393706872148,793.5896911527323,627.0248307794093,2305951.8019247013,32290.167627704144,5559.290499631649,2147.2334946313363,2117023.25392435,27843.13897860485,13382.704901406292,2179475.071615786,41238.444218861616,128130.97561657932,twilight_neo_mod1_v1.5_10yrs.db
15124.82700315859,9946.825352725878,15602.91310156268,4715.579632898086,,1.726307922452516,30142.607254255163,24966.697800741178,8152.2529601018205,755.7401916399492,267.6979909671405,1641087.561483947,32388.752576390718,6803.40149818067,1635.4769241135848,1056079.8294347147,31033.243157846464,16499.617566249042,1559249.8820641432,44117.187985773846,82440.30265980652,twilight_neo_mod2_v1.5_10yrs.db
14726.29814181307,9434.498574849467,16229.064301309569,4858.336364701807,,0.003396883656663635,28954.387663630478,24492.14842911041,7759.997332282002,713.241745661203,94.64028058452016,1321322.2188951715,32295.275692298896,6409.147429125614,1530.5596076008505,1160254.316868259,32338.085536871506,16498.933002683407,1214089.2528523058,44409.47631685416,81523.38403367053,twilight_neo_mod3_v1.5_10yrs.db
14965.121223376247,9297.99350369282,16175.70528676917,5417.239606884509,,0.2623837289149625,28131.067806802956,24493.32998326192,8094.581825398499,599.0527763860451,345.1704402469628,1154872.896171425,31876.16754682157,6181.622503623762,1664.5328289602926,767067.5741788534,32611.710647712665,17353.62040666067,1110144.397982213,44217.530254871366,97423.57601045253,twilight_neo_mod4_v1.5_10yrs.db
1465.6920694743806,5170.817243023879,6753.465756744154,1623.559601948313,,0.006227005842714144,20629.297581726336,19133.10326881272,8009.297744343763,769.9145351034717,321.4390247565358,83010.98732951077,30227.035586097296,5601.351811221571,1087.5422150473482,56259.31438369835,32206.49303287678,16944.497123508638,57018.27038719383,43946.135763794235,85436.1159646915,u60_v1.5_10yrs.db
20043.4892015758,9679.712767516074,19140.932841840546,7638.149883062373,,0.905889924213208,39943.4184721281,30758.527692320487,10647.812099457828,836.6369354996723,218.174361475704,139951.24212621187,39462.83611900626,4887.45070001521,1435.754875047633,122787.60110217148,39815.802993438214,18628.49217236952,87825.23862634477,50713.745073532096,79170.35657716071,var_expt_v1.5_10yrs.db
12047.371694282028,6817.281801517652,13482.752588776691,4275.707635060761,,0.12504291465350378,16936.171866530152,20095.6457788174,5940.035040843243,441.8600467795209,57.17629512770259,54267.51414535877,26951.907152916112,4522.817343978939,729.7512848305906,44485.45182466664,27263.97419461458,14147.735526086382,45151.81498510501,36663.84219041614,56687.24190913912,wfd_depth_scale0.65_noddf_v1.5_10yrs.db
11209.294900684305,6286.659895722091,12494.646821246812,3648.3806892097296,,0.4996965865959371,19161.807260673446,18432.035356496002,5641.643770542727,436.26546342015547,130.23802880021958,64611.69291002192,23780.42499272541,4169.446449711231,703.0873998650547,55782.44152877383,26732.227231252193,13468.748926128594,43825.056102238595,34572.36694401794,67716.80254360715,wfd_depth_scale0.65_v1.5_10yrs.db
10108.941395844191,7515.770095453748,14511.52317276287,4669.85577840842,,0.05055131768281128,24064.223332921847,21524.938608398024,6136.407094789084,441.7162073047708,111.46509985727423,74717.45772804129,28711.736765423993,4749.746314186244,958.6046912996428,59764.68108960263,28457.340398425342,14361.61443783423,46860.34356531164,38452.95117669668,43177.608168002596,wfd_depth_scale0.70_noddf_v1.5_10yrs.db
11668.806282401094,6796.548012969999,12873.902780452348,3765.719086048167,,1.9621495984971704,21367.170175776788,19141.24278495407,5036.968536790727,280.94094450774014,41.984887614334546,69355.97195543787,25903.546377988707,4291.722742633076,703.1203038291992,46220.25383231197,27644.86591542155,13805.81699786186,58167.0328810662,35453.953145218744,71274.43551560213,wfd_depth_scale0.70_v1.5_10yrs.db
