db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,84720348,110926692,62836344,93843396,0,0,75475008,56434032,69291216,27538272,9807444,57051324,62165556,54362412,16881912,63975564,52680996,108017388,64337688,91125288,71962380
alt_dust_v1.5_10yrs.db,32346396,33059988,51739272,44564616,0,6230088,26200872,45607392,27274752,37466748,21924792,232217208,162981360,34991424,20303496,237453480,121599432,112833108,236384892,181340892,225390096
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,87473664,50213772,75726936,43213680,0,4537080,53216532,34096968,30791844,24884928,6877260,239892012,201951828,108534024,72192924,241727724,122419944,101248128,241727724,164492136,229384872
baseline_2snaps_v1.5_10yrs.db,61976124,70458840,66569364,85892220,0,3188700,54251532,61994952,62671572,37955700,14546088,55232712,70612056,63387576,40120128,53220852,67467600,106674804,55382688,93077712,64578960
baseline_samefilt_v1.5_10yrs.db,196227252,0,0,36538740,0,2553912,162656964,0,33577884,39098340,1562436,95511852,0,63580644,12833460,126834660,0,15896664,136189188,0,57278304
baseline_v1.5_10yrs.db,71640144,92797128,89363880,96284448,0,0,68247504,72491364,94353300,56935656,6593832,60129864,91550628,63955080,37334556,76289184,64867968,96341328,81490860,94306284,69359580
bulges_bs_v1.5_10yrs.db,13445928,17006868,14802300,20592432,0,745416,18234864,32398308,25959636,15062112,11748708,142658640,142171560,65242224,53407224,192984336,65363544,118370844,92053152,133336692,131996772
bulges_bulge_wfd_v1.5_10yrs.db,84442824,65319588,74197188,70372908,0,9154476,89057556,101251080,78477048,45907416,20561544,153476820,178088184,95088924,107163432,213869664,119083248,118990440,141138756,130289256,149899212
bulges_cadence_bs_v1.5_10yrs.db,10751472,9348336,14719176,13529016,0,9273276,18199548,28757772,18327636,8752176,12160980,133871544,185101812,46865628,31098708,205551900,35327808,68930748,140719824,180724500,129792960
bulges_cadence_bulge_wfd_v1.5_10yrs.db,72838476,36951984,79198200,70987356,0,0,87395760,104300352,82432404,50657544,23636412,154669140,178444908,88337088,54747720,216557496,116982756,110804256,143182188,158807880,147124584
bulges_cadence_i_heavy_v1.5_10yrs.db,33400836,50583456,14151384,46003536,0,1030140,87545988,75525876,50456124,62038872,39112272,159751908,160986564,100365984,70989048,204027516,104682672,115731432,139553388,142945560,138916260
bulges_i_heavy_v1.5_10yrs.db,49288572,59520384,19986444,72276012,0,4427280,86371776,56022120,53148888,25771428,15424776,159828732,181504656,121622112,30073464,202628556,117564120,132109884,135695376,140273100,134922204
daily_ddf_v1.5_10yrs.db,65420100,106457400,61751952,70323012,0,1578816,56064708,52064424,92784384,49988232,18220932,68031936,82873548,104462424,60394500,68730552,76914900,163109448,69547536,126226728,67656528
dcr_nham1_ug_v1.5_10yrs.db,83327832,82010520,83314008,117590724,0,0,72522720,60475140,57763476,44410752,4892328,56735856,76475916,86107464,31983084,64092204,74525976,105423516,71838648,102763260,59602896
dcr_nham1_ugr_v1.5_10yrs.db,81615780,64812672,65581020,108396000,0,4746276,64606212,72362520,97101576,52719696,4418964,58237632,64815552,90129132,30416868,58222836,67510980,90966816,77834016,73258056,70494912
dcr_nham1_ugri_v1.5_10yrs.db,77277024,68136156,87726888,98077968,0,0,69074424,67506084,98640468,72787284,33360048,56981556,53601480,54664704,64094148,61724952,93073608,101558736,77642676,92737116,66789648
dcr_nham2_ug_v1.5_10yrs.db,82980360,74277864,80481600,136478016,0,0,62166384,80152632,125899776,50450364,8506116,59114412,91428444,117491760,53750916,80027460,77603832,158283072,72522648,120001896,67928220
dcr_nham2_ugr_v1.5_10yrs.db,87275448,90276660,91721628,102227472,0,0,49061304,63135864,88246656,58454532,3878352,52156440,65650176,107321400,31512564,66569940,94212864,99291276,60272496,72699408,67800888
dcr_nham2_ugri_v1.5_10yrs.db,76372200,65895408,93021048,118556892,0,509652,57550320,75192516,140893704,38958588,5112216,58039020,79152192,49690260,17040924,85476780,101806704,143134164,69793200,125973180,73266804
descddf_v1.5_10yrs.db,92040516,90859212,52821180,93791232,0,0,67833972,62658000,87899472,55701684,9973116,58983984,77571288,95614164,25295688,64423080,56078496,59730408,72333792,90302364,76138632
filterdist_indx1_v1.5_10yrs.db,218169900,218169900,215414676,120097368,0,22840272,218169900,212052312,211898484,136689588,52536312,218169900,211987476,212286924,122861844,218169900,217716516,215367012,218169900,218110248,218169900
filterdist_indx2_v1.5_10yrs.db,213629040,201599136,214749468,211382316,0,0,216349020,216024120,215459640,128788380,34355520,218169900,218169900,209776356,140040144,218169900,218169900,217292904,218169900,218169900,218169900
filterdist_indx3_v1.5_10yrs.db,211987476,214484040,18785664,31033440,0,0,218169900,218169900,216626508,167303772,33463080,218169900,213431400,199295280,73415520,218169900,218169900,217523628,218169900,216725976,218169900
