db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,10003.406960328488,2.557591927490771,2.826087453970379,1.870093278695998,,0.034668427154633544,24346.939052601563,3.6785930506291242,0.9413605574325252,0.7301617807725186,0.3635920609324639,78847.2610215421,4.770986404352978,1.1597761730221676,0.3945610908353894,69353.11567527599,4.784841505182826,2.150677875412015,70202.27036376821,4.247371420988521,61965.3650460441
alt_dust_v1.5_10yrs.db,12620.207521624949,2.7327460744043015,3.020833518583281,2.3573157711587136,,0.0274524251137577,25303.953770063257,3.8689631160188003,1.7564503809971017,0.9979019641497774,0.6967622544507484,78176.38505985269,5.2817104749562995,1.6203928456617798,0.9312376529040158,70305.1787364085,5.252317577895883,3.120791005990446,69964.31319578037,4.896461918380283,56502.367802372755
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,13678.6772472205,2.9469088184326884,3.0173235305688313,2.4387376701392056,,0.0461580789213967,27191.920530669697,3.990893280991706,1.8567432662196375,1.0493155287535654,0.6634568971776427,81709.8042626777,6.023161161683122,2.2439021341366594,1.2840734369953914,80895.96441767791,5.454911868056079,3.5039400076623854,77649.12512354241,5.183629912609977,48637.38721491333
baseline_2snaps_v1.5_10yrs.db,11695.228404637366,2.392089879566456,2.5174326294769918,1.6969777179851493,,0.02346696527076394,22142.848622285226,3.50584911610143,1.1997297811276078,0.8501261655743477,0.41647137970953024,71970.31729128146,4.4741997473996395,1.0753105590149339,0.5756834587877483,65285.5747179273,4.688806282269388,2.3330298015778785,65117.956469061515,4.249646330215575,54434.70762431024
baseline_samefilt_v1.5_10yrs.db,22031.643944536645,0.6330289475690558,0.8106853839478287,0.44814721608336094,,0.14135413507916342,28988.866787567425,1.1744062827914312,0.9959749019109251,0.4244044997961259,0.1792494594944957,88507.3681325907,2.219095089682982,0.9182916525135209,0.4120212189440977,68524.54251744012,1.5038126112513746,1.1082408030481137,65915.8518465761,1.7916273975578672,85840.62887527134
baseline_v1.5_10yrs.db,10303.573528448565,2.6395413010113877,2.8202515331194085,1.9939160047573545,,0.011174002486809036,25256.561291180617,3.833296477719069,0.9751801410803196,0.5914015375060665,0.5048673803989739,81173.15448763085,4.764706341634247,0.9698989665811015,0.7692548444161561,70475.95157591808,4.877890861706434,2.61862685739962,69879.55898180525,4.415738604837321,59562.4174751155
bulges_bs_v1.5_10yrs.db,9265.585539582327,2.5423236465860506,2.66622875648377,1.6965251762726612,,0.012042492699660224,23780.093559570334,3.7413953433061398,1.2635049634229405,0.8571016376613105,0.5047679666797639,96289.51779479926,4.707722372476482,1.1150315909690116,0.7703177251407786,64676.25574879225,4.82641195140438,2.423967419244578,66744.94614315098,4.539801702625965,73564.05710329658
bulges_bulge_wfd_v1.5_10yrs.db,12043.25327890618,2.4482563989138852,2.684400389245156,1.7716354476151532,,0.04701303036322633,23120.580361704797,3.756839027286289,1.181508992485193,0.7935089198118337,0.34333369969519506,77838.09166106774,4.690897988016934,1.093004808013265,0.7677228830452911,67272.05702218282,4.806270137731778,2.5199884021124923,68494.30230157892,4.536568504030897,75402.08166554995
bulges_cadence_bs_v1.5_10yrs.db,12196.142850981521,2.5260636669142706,2.63845965270307,1.7559619930949988,,0.10623838362448423,23595.778348645665,3.7536541626648035,0.9025412272322691,0.7132087911204733,0.4886863781374194,76918.94435291152,4.756257882592718,0.9402995054176332,0.7992614662535626,49944.283872706364,4.840925820966532,2.429471121988298,49855.49009797482,4.52606682580952,73410.21115156099
bulges_cadence_bulge_wfd_v1.5_10yrs.db,12210.926499890522,2.5360691475084884,2.5922541782669524,1.7770366431014872,,0.05921140961075999,24459.381834542524,3.7633751541318867,1.212130909205164,0.7181369528322527,0.25862195712178154,98987.87104291044,4.716089290374833,1.2147832121686741,0.5290246849329862,66547.78864786937,4.841014786474415,2.4576121445211183,64547.180799328045,4.537175051627426,75157.5444558121
bulges_cadence_i_heavy_v1.5_10yrs.db,9137.930914076018,2.536884874212135,2.639669177406465,1.7559588917459943,,0.006695086088860342,23755.274786057715,3.7070576596129676,1.228138990243107,0.7675313722481176,0.2936523407639259,75979.91297635522,4.770557427689616,0.8829827269589674,0.7599642857410084,68269.27226764469,4.842356897881085,2.5754511321944094,50892.44992553165,4.428400921485913,75067.29728395994
bulges_i_heavy_v1.5_10yrs.db,11997.842176079712,2.4777684475116226,2.654668888561278,1.7641349156178314,,0.017780393078422326,24321.36276674247,3.679596845491482,1.1674493122447835,0.6967373547887471,0.47981880675645744,74884.1115865631,4.7425177653226145,0.8662785085403917,0.6147966352519033,66404.89970803866,4.8531826048168325,2.523283876251775,50146.38381726052,4.503498421056093,72334.29803072003
