db,g,i,r,u,y,z
baseline_nexp1_v1.7_10yrs.db,24.56664815023292,23.475613770709213,24.076729910448435,23.626500566041447,22.024095577480953,22.811458059509615
baseline_nexp2_v1.7_10yrs.db,24.490918110660004,23.452493373415397,24.036381105558817,23.42224371091352,22.008089858933197,22.80617604124149
cadence_drive_gl100_gcbv1.7_10yrs.db,24.245702643152246,23.47614891279398,23.985825773349575,23.4214222955487,22.022161197005783,22.833185889088178
cadence_drive_gl100v1.7_10yrs.db,24.23800913540653,23.476343722324046,23.986673231054507,23.415372087662224,22.02215687978917,22.831116133489715
cadence_drive_gl200_gcbv1.7_10yrs.db,24.045792459507446,23.455933922216087,23.913150820350673,23.423782333043377,22.059885676643646,22.82535823908494
cadence_drive_gl200v1.7_10yrs.db,24.06104583467434,23.455442464612698,23.91628327503868,23.426320941427928,22.053258180752753,22.82213543968362
cadence_drive_gl30_gcbv1.7_10yrs.db,24.403687611329925,23.472775972591606,24.006062268441116,23.417378641160532,22.010958006975674,22.816641528126958
cadence_drive_gl30v1.7_10yrs.db,24.403687082269858,23.46839182444797,24.006466682415798,23.418472662461888,22.013531015132298,22.81972409322155
ddf_dither0.00_v1.7_10yrs.db,24.487092466963418,23.451091755401244,24.03629061963294,23.431361852683636,22.012809208868557,22.801104438571613
ddf_dither0.05_v1.7_10yrs.db,24.49566383683555,23.451360428152867,24.036565980031977,23.425221145657346,22.0078047101855,22.801769619161703
ddf_dither0.10_v1.7_10yrs.db,24.496767925783296,23.452699273360675,24.036614130487482,23.43211477042002,22.00643742245228,22.800874705704913
ddf_dither0.30_v1.7_10yrs.db,24.493627716209595,23.447845622958745,24.038003455001657,23.430253515881457,22.009908728433253,22.801208713446965
ddf_dither0.70_v1.7_10yrs.db,24.490918110660004,23.452493373415397,24.036381105558817,23.42224371091352,22.008089858933197,22.80617604124149
ddf_dither1.00_v1.7_10yrs.db,24.491407984673522,23.449625543915392,24.036758412391535,23.42829179173415,22.006844004704767,22.802926499629052
ddf_dither1.50_v1.7_10yrs.db,24.495806429173143,23.454643372465227,24.033824305716543,23.431866837710118,22.005935532043225,22.803946724040337
ddf_dither2.00_v1.7_10yrs.db,24.489868250163607,23.454290378545352,24.03895590762069,23.42734299250365,22.005022891222584,22.80111731582554
euclid_dither1_v1.7_10yrs.db,24.490918110660004,23.452493373415397,24.036381105558817,23.42224371091352,22.008089858933197,22.80617604124149
euclid_dither2_v1.7_10yrs.db,24.4962602053617,23.452771682329963,24.03667460037429,23.41840503018159,22.009568539866123,22.8030041881672
euclid_dither3_v1.7_10yrs.db,24.49371877752459,23.451698674523843,24.036456771814244,23.425517031968425,22.007439595586636,22.805595753881324
euclid_dither4_v1.7_10yrs.db,24.493974687253207,23.454932984246696,24.03453367581948,23.42654199959197,22.00598198535277,22.800665656702993
euclid_dither5_v1.7_10yrs.db,24.49500154924599,23.455222049266283,24.035204587889,23.433507966522175,22.009918831473954,22.80233245251638
footprint_0_v1.710yrs.db,24.45098137382245,23.42509025314461,24.00192038386261,23.390879743017052,21.96976777686106,22.760547817146076
footprint_1_v1.710yrs.db,24.454107540616054,23.42851227578564,24.00861307386596,23.392818664319503,21.97144604488492,22.763542076792817
footprint_2_v1.710yrs.db,24.462275665751356,23.432813552809748,24.009408361780487,23.391075053902327,21.97654621796233,22.76539987173718
footprint_3_v1.710yrs.db,24.460782007200137,23.430933296067323,24.008763709181395,23.391966586375805,21.978304011063155,22.767999952868657
footprint_4_v1.710yrs.db,24.4680018880372,23.442435265292826,24.019410860999578,23.407815440851767,21.993699105759063,22.77928500556071
footprint_5_v1.710yrs.db,24.460782007200137,23.430933296067323,24.008763709181395,23.391966586375805,21.978304011063155,22.767999952868657
footprint_6_v1.710yrs.db,24.457252874661105,23.437653078015934,24.005489468379565,23.387969475167495,21.972819573383834,22.765388355142765
footprint_7_v1.710yrs.db,24.461077797482922,23.42871206103339,24.00301979446629,23.391143598078447,21.968626080964214,22.7634303727695
footprint_8_v1.710yrs.db,24.444334031788596,23.41405500633583,23.98824512116613,23.363132773398704,21.95147191633007,22.750337408816563
pair_times_11_v1.7_10yrs.db,24.51013311429529,23.47531951956276,24.04819578093294,23.438011733601424,22.038301629742154,22.81889811413299
pair_times_22_v1.7_10yrs.db,24.490918110660004,23.452493373415397,24.036381105558817,23.42224371091352,22.008089858933197,22.80617604124149
pair_times_33_v1.7_10yrs.db,24.47062126665851,23.42503158425066,24.023913607964744,23.414270105629416,21.98641282173861,22.783008991650235
pair_times_44_v1.7_10yrs.db,24.461272634271158,23.41016336304328,24.007731726612036,23.401500809441824,21.972156349244983,22.773574219254655
pair_times_55_v1.7_10yrs.db,24.445249091931398,23.40185608680929,24.000861975278305,23.39742650651698,21.94592472079707,22.759897451373448
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,24.491149070685886,23.456770849260074,24.03533478685539,23.426376772198694,22.006763280397617,22.79943896143159
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,24.4921804995905,23.455801618187735,24.035784624685206,23.424235925853594,22.013352923643282,22.791588656429116
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,24.49480172183142,23.451307577225478,24.030048483587144,23.42750255676918,22.009436094574262,22.791975094389368
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,24.493285169972516,23.4464335884829,24.027633777368198,23.42652758492373,22.010148135606556,22.787861544974195
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,24.493357950293454,23.446065521023783,24.027298916942428,23.419952077180927,22.014056565791794,22.78557025913022
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,24.484293093487707,23.444156052847536,24.023539476174328,23.421804528004387,22.00705101444749,22.788592699250945
rolling_nm_scale0.8_nslice2_v1.7_10yrs.db,24.485456425838606,23.435928416642856,24.01987427105306,23.424560587774337,22.0066780915811,22.783600897342385
rolling_nm_scale0.8_nslice3_v1.7_10yrs.db,24.48166640767704,23.430233708045854,24.020955589824307,23.41779531028589,22.013795307958212,22.778944462400883
rolling_nm_scale0.9_nslice2_v1.7_10yrs.db,24.49070386100604,23.430655468778333,24.016726536684175,23.420199361635504,22.011048665125053,22.778696057726716
rolling_nm_scale0.9_nslice3_v1.7_10yrs.db,24.484599860602504,23.43085509210473,24.01817833762731,23.423242453334687,22.0028371697564,22.775772036677374
rolling_nm_scale1.0_nslice2_v1.7_10yrs.db,24.483510188542834,23.42764284156736,24.01477701355033,23.4207230642115,22.004652335595615,22.77648750799241
rolling_nm_scale1.0_nslice3_v1.7_10yrs.db,24.484828681716763,23.430994366830582,24.010532466020354,23.42529762458163,22.00710470737721,22.77064406601315
rolling_scale0.2_nslice2_v1.7_10yrs.db,24.48912650212567,23.46010437586297,24.029526478528233,23.416733940222652,22.006241623047714,22.793161034890872
rolling_scale0.2_nslice3_v1.7_10yrs.db,24.4899496981041,23.448064169339922,24.0302466132352,23.417786200995415,22.007011694624016,22.79219262981195
rolling_scale0.4_nslice2_v1.7_10yrs.db,24.48703058773532,23.449795638521863,24.0256941319651,23.411573699569793,22.004000221361057,22.78805678486249
rolling_scale0.4_nslice3_v1.7_10yrs.db,24.483206965928666,23.44664786925631,24.02601621031969,23.411730071035993,22.005756387273514,22.787554924950683
rolling_scale0.6_nslice2_v1.7_10yrs.db,24.488887185334292,23.443107517455942,24.02053515697708,23.420436770181375,22.001696739193733,22.783541928869727
rolling_scale0.6_nslice3_v1.7_10yrs.db,24.485477137545274,23.43836696661959,24.022715545146017,23.418372988390242,22.00096143529009,22.780310344940947
rolling_scale0.8_nslice2_v1.7_10yrs.db,24.486215789930807,23.43759365499828,24.01581312510261,23.414093074642036,22.001357403381185,22.7770183694275
rolling_scale0.8_nslice3_v1.7_10yrs.db,24.475852731834067,23.433089093747586,24.016011008243563,23.413989761923297,22.002972018061424,22.772144576029337
rolling_scale0.9_nslice2_v1.7_10yrs.db,24.48324453257721,23.42719671396326,24.013760261867105,23.414307602849885,21.998873300212345,22.77498593282074
rolling_scale0.9_nslice3_v1.7_10yrs.db,24.479538125079465,23.424244535124082,24.010486259922313,23.41016836635518,21.993675235979037,22.769598005431575
rolling_scale1.0_nslice2_v1.7_10yrs.db,24.480349162515733,23.425365080346726,24.0090025697344,23.407202123806343,21.999700179322524,22.772178213334428
rolling_scale1.0_nslice3_v1.7_10yrs.db,24.475099759169616,23.421627811187363,24.004421561074146,23.41714684966252,21.993605581075258,22.76835276009808
twi_neo_pattern1_v1.7_10yrs.db,24.48287514343722,23.443850554771547,24.04454745489057,23.424397361470557,21.999426565092143,22.796130796478487
twi_neo_pattern2_v1.7_10yrs.db,24.487967552649188,23.450465516796655,24.042062641405366,23.428097984224497,22.003494895603634,22.800704693062613
twi_neo_pattern3_v1.7_10yrs.db,24.491104429972218,23.451484321216306,24.03761376827373,23.41868517303699,22.00590842585972,22.80268846230943
