db,flux change,color,footprint,star count,depth,family
agnddf_v1.5_10yrs.db,0.00202508925711079,0.011830238144523381,0.03415944730781884,0.0003602225997625464,0.8081133012976282,agnddf
alt_dust_v1.5_10yrs.db,0.44560549092532575,0.5838180083224591,0.7973571663559602,0.3127945803200545,0.6754324599105379,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.4958460409988197,1.0,0.8155865043681692,0.32156666094921543,0.5628100300153324,alt
baseline_2snaps_v1.5_10yrs.db,0.0017307689658350343,0.014384728400093484,0.016887816646562123,0.0001963037519285554,0.7166146333107202,baseline
baseline_samefilt_v1.5_10yrs.db,0.0026472017298714975,0.0,0.029553679131483712,0.0003318124876259893,0.7576272551605533,baseline
baseline_v1.5_10yrs.db,0.0016369270151807423,0.018107997427344306,0.03415944730781884,0.00036930387907258233,0.862923410505344,baseline
bulges_bs_v1.5_10yrs.db,0.0009851516370863623,0.02000298386345121,0.0,0.0,0.8741873081859248,bulges
bulges_bulge_wfd_v1.5_10yrs.db,0.0014401237478665983,0.017201293194226207,0.008443908323281062,8.909333066844612e-05,0.8360022372743754,bulges
bulges_cadence_bs_v1.5_10yrs.db,0.000894867339775103,0.014854929170210468,0.008827722337975656,9.82636736635102e-05,0.8089110681718563,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs.db,0.0017155236205296733,0.040941306549444244,0.013433490514310779,0.00012854721542609335,0.8562244501288273,bulges
bulges_cadence_i_heavy_v1.5_10yrs.db,0.001092476643957308,0.044909835637551035,0.012665862484921592,0.00014456728099326548,0.7934450163079149,bulges
bulges_i_heavy_v1.5_10yrs.db,0.0016642952651081864,0.018824778335014794,0.025331724969843185,0.00028726582229176623,0.8310631105907793,bulges
daily_ddf_v1.5_10yrs.db,0.0014210463849857692,0.01953945317777218,0.012665862484921592,0.00013550873569743389,0.8319553977702517,daily
dcr_nham1_ug_v1.5_10yrs.db,0.001996422094224553,0.010918873507301618,0.03922579230178747,0.0003906322911465637,0.6980281010747316,dcr
dcr_nham1_ugr_v1.5_10yrs.db,0.002059596426204712,0.04631632406439038,0.021109770808202654,0.00021928100045957781,0.7476560870548166,dcr
dcr_nham1_ugri_v1.5_10yrs.db,0.002723199529179019,0.022482876228749653,0.05066344993968637,0.0005348451371886687,0.7357263866263154,dcr
dcr_nham2_ug_v1.5_10yrs.db,0.00213476625472254,0.015591557649484462,0.033775633293124246,0.00036916934735914544,0.6562275521465962,dcr
dcr_nham2_ugr_v1.5_10yrs.db,0.0022899086743534093,0.013201251775650309,0.03799758745476478,0.0004065262070923017,0.6349802774732406,dcr
dcr_nham2_ugri_v1.5_10yrs.db,0.003906892266183052,0.01917544132185593,0.047209123807435034,0.0004742556722730691,0.6687350173627179,dcr
descddf_v1.5_10yrs.db,0.0011455145210139146,0.01325437224724284,0.021109770808202654,0.00021741226076481314,0.7795674516627069,descddf
filterdist_indx1_v1.5_10yrs.db,0.003233334244248646,0.02070390359930362,0.014354644149577805,0.00015381440271534352,0.7190978505956741,filterdist
filterdist_indx2_v1.5_10yrs.db,0.0016909760023326437,0.02162834897649906,0.05406294549840992,0.000549571754321382,0.7962803749154813,filterdist
filterdist_indx3_v1.5_10yrs.db,0.0031035959107115502,0.030019700322097057,0.06025880030705122,0.0006333370961819052,0.773626263276889,filterdist
filterdist_indx4_v1.5_10yrs.db,0.0023628496904826092,0.016598670147561077,0.034620024125452356,0.00036463937573158467,0.7710031001570546,filterdist
filterdist_indx5_v1.5_10yrs.db,0.004267064730600518,0.0182857339411704,0.06033556310999014,0.0006568852514255853,0.904203722784156,filterdist
filterdist_indx6_v1.5_10yrs.db,0.0021770286992093837,0.01773728692206977,0.05066344993968637,0.0005420349427897355,0.8206128956723809,filterdist
filterdist_indx7_v1.5_10yrs.db,0.002176153488617097,0.022774504386903198,0.02955367913148372,0.0003246226820249224,0.8139853787244344,filterdist
filterdist_indx8_v1.5_10yrs.db,0.002596790963881574,0.06754895793887115,0.04766970062506855,0.0004815535834126271,0.8464512883758112,filterdist
footprint_add_mag_cloudsv1.5_10yrs.db,0.0009594965004070036,0.01569831527285778,0.02955367913148372,0.0003155641367290908,0.7344001803521385,footprint
footprint_big_sky_dustv1.5_10yrs.db,0.5041177192244225,0.4403971814897837,0.8074862009723289,0.3061801524366016,0.7181939415286835,footprint
footprint_big_sky_nouiyv1.5_10yrs.db,0.9446496562387763,0.677193683480393,0.9491939905691414,0.9280998590890985,0.6769968813063182,footprint
footprint_big_skyv1.5_10yrs.db,1.0,0.7262136486194611,1.0,1.0,0.6494066131132324,footprint
footprint_big_wfdv1.5_10yrs.db,0.000679508410230023,0.011198075136237738,0.007237635705669481,5.3910100421240256e-05,0.8503175850762881,footprint
footprint_bluer_footprintv1.5_10yrs.db,0.0024444245651372805,0.02367015897687477,0.02187739883759184,0.00025015529197127946,0.7526004067677124,footprint
footprint_gp_smoothv1.5_10yrs.db,0.0008904830248588009,0.018772901415947122,0.004221954161640531,4.454666533422306e-05,0.8002284453853743,footprint
footprint_newAv1.5_10yrs.db,0.4114780469732112,0.6653796682369822,0.8637825784991044,0.9147113703755719,0.621304513947458,footprint
footprint_newBv1.5_10yrs.db,0.4820047098117928,0.4954180842779892,0.9581533062835839,0.9947229507093942,0.6420365368983297,footprint
footprint_no_gp_northv1.5_10yrs.db,0.002188222953701088,0.018197028264013124,0.05617392257923017,0.0005820048156631979,0.7402139240177157,footprint
footprint_standard_goalsv1.5_10yrs.db,0.0017485281506865753,0.020592398082102694,0.044330518697225575,0.00044792364100613047,0.7204548651780192,footprint
footprint_stuck_rollingv1.5_10yrs.db,2.857093158484221e-05,0.006969907077351533,0.006332931242460796,6.97202395151336e-05,1.0,footprint
goodseeing_gi_v1.5_10yrs.db,0.0020943319811949556,0.04600168071287624,0.043447746463428014,0.00042607963308780765,0.7849258704533718,goodseeing
goodseeing_gri_v1.5_10yrs.db,0.0016552676074090128,0.02715631227862439,0.033775633293124246,0.000352920996462247,0.8074437872842056,goodseeing
goodseeing_griz_v1.5_10yrs.db,0.0016894946402391195,0.13506231387523362,0.021109770808202654,0.0002264708060606447,0.7590988419011108,goodseeing
goodseeing_gz_v1.5_10yrs.db,0.0023631905024556555,0.017846720477650416,0.033775633293124246,0.00036197954175807857,0.7680092970495387,goodseeing
goodseeing_i_v1.5_10yrs.db,0.003889137823713801,0.025682498070283444,0.04221954161640531,0.0004438830668254578,0.7814002980215871,goodseeing
greedy_footprint_v1.5_10yrs.db,0.0020143968464293683,0.018430106229116824,0.021109770808202654,0.00024271915695754312,0.7108087286299999,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.5863675182296425,0.6429182968682239,0.7603593230251856,0.2997030957364062,0.5126115152423922,roll
rolling_mod2_sdf_0.10_v1.5_10yrs.db,0.0041894205765030095,0.018382213680529464,0.033775633293124246,0.000352920996462247,0.5737548815136582,rolling
rolling_mod2_sdf_0.20_v1.5_10yrs.db,0.006982547115186851,0.030449511272408584,0.042603355631099904,0.0004601987051982773,0.668931184292578,rolling
rolling_mod3_sdf_0.10_v1.5_10yrs.db,0.00517272964691821,0.02122339931297361,0.04049237855027964,0.0004019127242526136,0.5571151422691557,rolling
rolling_mod3_sdf_0.20_v1.5_10yrs.db,0.004914003278324009,0.021769083268091762,0.047209123807435034,0.0004957692081925073,0.49148445060665535,rolling
rolling_mod6_sdf_0.10_v1.5_10yrs.db,0.007425076733575025,0.04676467064435038,0.04221954161640531,0.0004601314177223563,0.5909575049287045,rolling
rolling_mod6_sdf_0.20_v1.5_10yrs.db,0.010118368320849795,0.11865337650091436,0.06289066783638557,0.0005737186885609013,0.5612440208331452,rolling
short_exp_2ns_1expt_v1.5_10yrs.db,0.003709659451927633,0.022433191876604284,0.07177322074788903,0.0007847540997472786,0.5854176499447854,short
short_exp_2ns_5expt_v1.5_10yrs.db,0.003546099230446026,0.018154485512359934,0.06831889461563768,0.0007457748297320273,0.5673109667637208,short
short_exp_5ns_1expt_v1.5_10yrs.db,0.002623277459683761,0.01969031745965514,0.09833315056475492,0.0010399733020199215,0.045823612295024685,short
short_exp_5ns_5expt_v1.5_10yrs.db,0.0030119632968213573,0.020393838361298454,0.08021712907117008,0.0008413507286219278,0.18194980206945122,short
