db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,342,608,983,966,812,647,287,755,988,960,883,143,790,1030,900,139,828,800,161,726,183
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,192,414,521,711,843,1057,154,405,740,831,1113,27,876,1141,1226,24,806,1054,45,862,44
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,221,552,672,927,923,1290,196,751,1080,1025,1272,31,1225,1347,1396,34,1177,1322,47,1213,80
footprint_6_v1.7.1_10yrs.db,219,562,932,918,873,789,102,590,838,921,1079,26,636,1041,1123,37,645,623,48,398,100
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,232,426,606,728,812,903,103,405,733,863,1009,6,818,1147,1196,4,807,1039,11,729,22
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,253,567,786,976,923,1197,148,744,1100,1079,1277,9,1253,1350,1431,8,1162,1328,20,1178,24
full_disk_v1.7_10yrs.db,225,527,871,876,767,596,104,557,789,879,846,9,539,973,826,6,624,612,19,520,52
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,316,477,657,799,848,965,350,604,876,837,977,127,985,1121,1174,142,955,1105,176,946,165
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,369,632,873,1024,924,1203,397,976,1159,1027,1262,172,1248,1314,1361,185,1192,1287,229,1222,196
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,281,1237,1296,1409,1159,1549,253,1376,1447,1427,1512,57,1437,1467,1487,60,1428,1455,70,1426,113
