db,g,i,r,u,y,z
agnddf_v1.5_10yrs.db,24.562273317225245,23.401013609057113,24.05483097505235,23.513313859749978,22.016097213876478,22.814402111175106
alt_dust_v1.5_10yrs.db,24.503504571155418,23.31962553081294,23.997152040002014,23.482361501812978,21.969323854138242,22.70583963511728
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,24.508079746934776,23.25985290388663,23.97986312603567,23.471007205088956,21.87203261613798,22.69309590187725
baseline_2snaps_v1.5_10yrs.db,24.455264829619118,23.433149026884813,24.028067663239383,23.313838682011788,22.00440157785225,22.829157241021754
baseline_samefilt_v1.5_10yrs.db,24.564699989203294,23.39912664599219,24.002285014906136,23.43300535738864,22.013324120712145,22.800456420231242
baseline_v1.5_10yrs.db,24.51756011812129,23.425471060111462,24.0349718077426,23.513323641401957,22.02304641703539,22.85490032197957
bulges_bs_v1.5_10yrs.db,24.504471118998328,23.303833871133318,24.034168738586786,23.491428927407632,21.96178877970505,22.742016417931488
bulges_bulge_wfd_v1.5_10yrs.db,24.53584151064026,23.27864834452039,23.989373021142537,23.524489233217807,21.982370443160455,22.723837638892395
bulges_cadence_bs_v1.5_10yrs.db,24.56158881563709,23.295569790043295,24.01459455082933,23.535637395983873,21.956174139613097,22.712421285388952
bulges_cadence_bulge_wfd_v1.5_10yrs.db,24.487063286770073,23.30046849836106,23.99691719591153,23.45388860075103,21.96993007726092,22.73146225141658
bulges_cadence_i_heavy_v1.5_10yrs.db,24.49439873560603,23.291810717538787,24.006180399957348,23.53151702196413,21.939807563715984,22.733996969472326
bulges_i_heavy_v1.5_10yrs.db,24.495748915679876,23.270343534102814,23.99633589358414,23.452223705505055,21.93394279623058,22.69639054984586
daily_ddf_v1.5_10yrs.db,24.531828704514513,23.420399356709382,24.021382312470234,23.472209123124856,22.00887518657109,22.836604044305133
dcr_nham1_ug_v1.5_10yrs.db,24.530350935846023,23.38062329488821,24.00086751682185,23.49424654502135,21.963615252790017,22.791345400343214
dcr_nham1_ugr_v1.5_10yrs.db,24.583944989824683,23.36989112992586,23.997187400097857,23.52193035140473,21.979951149715575,22.78484154865055
dcr_nham1_ugri_v1.5_10yrs.db,24.533439512651473,23.414768646089506,24.039959359004857,23.51283917254606,22.046344569224566,22.835036186786525
dcr_nham2_ug_v1.5_10yrs.db,24.462252843372518,23.423948270907225,23.978417556813678,23.41332877644086,22.037129649666163,22.846907492022197
dcr_nham2_ugr_v1.5_10yrs.db,24.521383717914457,23.41509210758432,24.020373260415422,23.507797089727163,22.01719796913663,22.82726389985985
dcr_nham2_ugri_v1.5_10yrs.db,24.52790515104205,23.373202393039094,23.998954057123605,23.42380696378973,21.969844678466956,22.837784093508382
descddf_v1.5_10yrs.db,24.561950521501743,23.405791606169046,24.03305460697517,23.506542158804866,22.018872794509253,22.81038300984349
filterdist_indx1_v1.5_10yrs.db,24.563962557955886,23.25906409592201,24.007308723169032,23.529636042380332,22.019644480769056,22.774889820860118
filterdist_indx2_v1.5_10yrs.db,24.585086404714193,23.393244220422737,24.045565523468117,23.54073629146029,22.04881693621322,22.769710985417433
filterdist_indx3_v1.5_10yrs.db,24.599022057747284,23.36025329866392,24.049952618138548,23.59664723687956,22.01768323489383,22.765159580605896
filterdist_indx4_v1.5_10yrs.db,24.572351444164454,23.27919347300027,24.053865937544057,23.531803749940796,22.01944237518275,22.823570905449394
filterdist_indx5_v1.5_10yrs.db,24.623356027114973,23.488231852451445,24.099892164865768,23.5132158843698,22.022647636512136,22.810076237033606
filterdist_indx6_v1.5_10yrs.db,24.55524201429432,23.426436278436853,24.058771425933326,23.524721111146647,22.07839400478927,22.76333082542613
filterdist_indx7_v1.5_10yrs.db,24.610547511529553,23.365494950772817,24.0382155913565,23.553946586509134,22.011409178277468,22.793393015073853
filterdist_indx8_v1.5_10yrs.db,24.523198057234456,23.41952838303404,24.069690399278926,23.540298744251633,22.03627825596756,22.825035372390698
footprint_add_mag_cloudsv1.5_10yrs.db,24.48865291634442,23.217860265807428,23.94102735129863,23.43760668006247,21.884458323802676,22.662089047577048
footprint_big_sky_dustv1.5_10yrs.db,24.530385571833666,23.36243707262804,24.012942853460544,23.562870360229056,21.95641186515028,22.746908245106923
footprint_big_sky_nouiyv1.5_10yrs.db,24.548927454888307,23.338298264758595,23.99728889760616,23.481776562232994,21.971069712612035,22.735712410528343
footprint_big_skyv1.5_10yrs.db,24.503709827356502,23.325709965194893,24.015085227736872,23.52852685826367,21.945717522645484,22.70958152587019
footprint_big_wfdv1.5_10yrs.db,24.507417646649404,23.389055391274642,24.025303404460136,23.490126766411585,22.02865902900681,22.817417407488648
footprint_bluer_footprintv1.5_10yrs.db,24.560551585546225,23.391690075774747,23.960889073306255,23.501252530249417,22.05911011671163,22.81916757869167
footprint_gp_smoothv1.5_10yrs.db,24.569671214655315,23.443524077191167,24.02571699874212,23.47178892753106,21.994407452608105,22.831200824726512
footprint_newAv1.5_10yrs.db,24.4791871577007,23.330147924701357,23.956877626350497,23.447509158703866,21.941763158493494,22.744515229759266
footprint_newBv1.5_10yrs.db,24.511894917605083,23.350707430220186,23.994597342034567,23.49539654317248,21.93539720878038,22.719449727591723
footprint_no_gp_northv1.5_10yrs.db,24.49166219132757,23.423513204761143,23.967736217933343,23.490974832003793,21.978689201766095,22.804340992992998
footprint_standard_goalsv1.5_10yrs.db,24.52685424592333,23.41104193508054,24.028625503419768,23.44031445100896,21.984528860099854,22.797741401556156
footprint_stuck_rollingv1.5_10yrs.db,24.571736861697776,23.461515036158268,24.029407982480837,23.465755215449462,22.017969791785106,22.876141645096755
goodseeing_gi_v1.5_10yrs.db,24.541798415673284,23.405642642461714,24.023327841499214,23.464821489929907,21.96149106616982,22.848834705755007
goodseeing_gri_v1.5_10yrs.db,24.550419697995704,23.381346302289057,24.054524115932935,23.505316687262866,21.969042704126533,22.81429617493153
goodseeing_griz_v1.5_10yrs.db,24.544189699038448,23.418608127779017,24.01101630471747,23.507363445085122,22.006302386744824,22.833702625720086
goodseeing_gz_v1.5_10yrs.db,24.519792916782894,23.37491596927022,24.01059551763225,23.51250477234652,21.958135820374082,22.82120579403844
goodseeing_i_v1.5_10yrs.db,24.510487261437085,23.45378015059042,24.023654057783524,23.483278975191997,21.9825280232898,22.856681048917707
greedy_footprint_v1.5_10yrs.db,24.52526277192007,23.401393383941922,24.01534115246351,23.45058583594925,22.035398596052005,22.825441993892614
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,24.523791788331735,23.201304903938755,23.942694514311512,23.500272125666285,21.838006323332408,22.68182401879164
rolling_mod2_sdf_0.10_v1.5_10yrs.db,24.54231231797194,23.290996950431488,24.02578384661388,23.49604595215445,21.95407483838793,22.736795543582907
rolling_mod2_sdf_0.20_v1.5_10yrs.db,24.54773814208829,23.339088988316973,24.002708591631126,23.495788018779173,21.966654999781518,22.783541939215045
rolling_mod3_sdf_0.10_v1.5_10yrs.db,24.529732125963662,23.335870356862138,24.02950416831934,23.510446187501458,21.951176508987125,22.722819919688092
rolling_mod3_sdf_0.20_v1.5_10yrs.db,24.55456083398558,23.242093624897205,24.00773151349674,23.522582934677047,21.969757573844937,22.739526780318396
rolling_mod6_sdf_0.10_v1.5_10yrs.db,24.507119339792354,23.38809901151143,23.994624915115345,23.486337344430723,21.95895348535352,22.73992384499668
rolling_mod6_sdf_0.20_v1.5_10yrs.db,24.559949653654865,23.30032124865351,23.999809272924228,23.55060247828696,21.93136381370614,22.77021127379473
short_exp_2ns_1expt_v1.5_10yrs.db,24.28257289572769,23.134248329592502,23.822498047890303,23.133829126207292,21.87696832377765,22.60908611368241
short_exp_2ns_5expt_v1.5_10yrs.db,24.262930614836254,23.158298335848983,23.865435674109115,23.156403751984186,21.903070681300534,22.642184990987513
short_exp_5ns_1expt_v1.5_10yrs.db,23.601274153542597,22.9877018787012,23.636920353392785,21.53410879154138,21.618551439962125,22.46272305837359
short_exp_5ns_5expt_v1.5_10yrs.db,23.948168371881643,22.985151919359296,23.74941700865746,22.760922891137085,21.672401376928168,22.430701337652266
spiders_v1.5_10yrs.db,24.56169504488508,23.433232510840543,24.017611104470166,23.468973572045584,22.033102392174477,22.850847856565363
third_obs_pt120v1.5_10yrs.db,24.54369300335835,23.362070265015777,24.045398335736575,23.518118788402806,21.98011399648525,22.789583858353083
third_obs_pt15v1.5_10yrs.db,24.51756011812129,23.425471060111462,24.0349718077426,23.513323641401957,22.02304641703539,22.85490032197957
third_obs_pt30v1.5_10yrs.db,24.569584135304847,23.379164620107233,24.04215614542027,23.493071610982263,22.013828172737476,22.82774674561072
third_obs_pt45v1.5_10yrs.db,24.50689284798387,23.413569555526852,24.013074079230133,23.470284981689574,22.015958663065284,22.828091447823123
third_obs_pt60v1.5_10yrs.db,24.50462666493537,23.388376801674042,24.027791062444077,23.498291350407673,22.030897783580908,22.787935550917847
third_obs_pt90v1.5_10yrs.db,24.522465690130687,23.43625390772102,24.033305865676436,23.512113096226674,22.01414385800433,22.798474789569447
