db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,882,879,998,845,0,44,916,967,870,565,211,934,1017,766,589,914,844,735,864,795,726
alt_dust_v1.5_10yrs.db,299,839,888,956,0,26,338,864,1064,830,461,204,932,1079,988,208,861,1144,229,1030,276
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,380,1030,893,1030,0,50,499,965,1155,826,445,100,1059,1189,1141,144,986,1240,156,1116,306
baseline_2snaps_v1.5_10yrs.db,327,671,663,598,0,24,346,672,688,533,185,168,761,750,645,161,661,783,196,770,249
baseline_samefilt_v1.5_10yrs.db,1297,0,0,68,0,125,1056,0,20,232,179,1121,0,91,446,1081,0,1,1143,0,859
baseline_v1.5_10yrs.db,808,947,969,863,0,23,977,991,931,540,284,991,1005,909,746,1006,1002,999,1007,1000,861
bulges_bs_v1.5_10yrs.db,231,640,499,456,0,11,170,414,533,440,203,51,631,707,529,57,449,693,52,668,86
bulges_bulge_wfd_v1.5_10yrs.db,195,591,511,488,0,19,143,360,537,458,184,27,585,686,492,20,388,681,35,608,62
bulges_cadence_bs_v1.5_10yrs.db,226,664,483,508,0,43,152,399,575,397,210,44,633,662,558,35,439,688,56,616,84
bulges_cadence_bulge_wfd_v1.5_10yrs.db,172,626,437,483,0,41,142,371,557,378,136,26,611,690,495,18,365,646,38,586,69
bulges_cadence_i_heavy_v1.5_10yrs.db,200,579,450,442,0,12,146,364,583,430,208,25,613,626,574,25,415,688,36,561,50
bulges_i_heavy_v1.5_10yrs.db,176,617,436,491,0,14,117,362,557,380,194,20,649,645,550,26,382,685,22,584,51
daily_ddf_v1.5_10yrs.db,497,765,725,604,0,18,590,697,655,483,172,426,715,703,653,423,792,701,429,733,427
dcr_nham1_ug_v1.5_10yrs.db,916,64,803,826,0,10,985,585,777,586,236,969,1162,883,632,1000,889,1022,930,1047,827
dcr_nham1_ugr_v1.5_10yrs.db,989,211,458,551,0,40,989,393,694,456,165,997,911,813,754,926,1032,1049,959,1031,830
dcr_nham1_ugri_v1.5_10yrs.db,959,91,618,623,0,18,1005,517,749,568,226,988,658,832,709,977,784,1055,938,1095,842
dcr_nham2_ug_v1.5_10yrs.db,1113,8,567,620,0,6,1012,185,437,620,197,900,1174,893,713,948,822,990,900,1024,828
dcr_nham2_ugr_v1.5_10yrs.db,1102,54,186,407,0,15,1045,116,353,327,104,1016,769,775,785,941,1035,1052,954,1008,820
dcr_nham2_ugri_v1.5_10yrs.db,1109,8,458,372,0,27,1083,262,489,444,207,998,338,716,685,1046,617,976,879,1131,835
descddf_v1.5_10yrs.db,756,1006,833,785,0,31,887,847,807,492,253,855,1109,773,699,854,590,735,787,977,709
filterdist_indx1_v1.5_10yrs.db,1359,1381,1127,261,0,18,1349,539,803,778,248,0,51,1205,659,0,1125,912,272,716,272
filterdist_indx2_v1.5_10yrs.db,1282,1162,1245,1013,0,18,1311,1284,1161,688,224,1327,1296,1100,731,1327,1205,1110,1321,1145,1283
filterdist_indx3_v1.5_10yrs.db,1114,1345,1,21,0,15,1353,1350,1210,931,278,883,50,930,383,483,1181,998,705,730,555
filterdist_indx4_v1.5_10yrs.db,1359,1346,1359,335,0,13,1031,4,121,430,77,729,30,1220,590,600,1306,977,890,641,656
filterdist_indx5_v1.5_10yrs.db,358,778,915,814,0,49,121,599,809,331,197,7,899,259,850,7,762,1024,1341,1345,1339
filterdist_indx6_v1.5_10yrs.db,811,1323,282,574,0,44,917,502,855,269,76,867,1338,1194,333,1340,1335,777,951,382,686
filterdist_indx7_v1.5_10yrs.db,1343,1346,1325,1016,0,19,1341,1311,1067,709,294,1120,761,1136,674,1069,1258,1022,1141,892,961
filterdist_indx8_v1.5_10yrs.db,952,1075,1020,830,0,10,976,1029,1046,479,155,792,1253,819,526,1317,1228,1191,1336,1266,1336
footprint_add_mag_cloudsv1.5_10yrs.db,726,890,899,718,0,20,823,897,880,534,256,814,997,910,690,818,918,1006,849,996,737
footprint_big_sky_dustv1.5_10yrs.db,557,800,841,719,0,42,779,916,909,580,318,885,952,969,663,914,942,1025,906,932,815
footprint_big_sky_nouiyv1.5_10yrs.db,1122,1040,1131,893,0,12,1207,1167,1051,584,240,1266,1131,1026,663,1265,1237,1215,1260,1199,1214
footprint_big_skyv1.5_10yrs.db,1047,1090,1050,927,0,13,1176,1116,1030,632,269,1225,1118,1044,690,1238,1051,1145,1227,1164,1129
footprint_big_wfdv1.5_10yrs.db,77,488,596,489,0,14,20,311,650,554,239,0,604,963,728,0,375,916,0,566,7
footprint_bluer_footprintv1.5_10yrs.db,936,1344,1,24,0,2,1351,1346,1157,815,237,983,159,783,327,716,895,697,0,275,0
footprint_gp_smoothv1.5_10yrs.db,454,826,767,703,0,41,470,717,785,495,185,223,819,823,607,213,704,862,228,814,271
footprint_newAv1.5_10yrs.db,28,305,295,227,0,31,1,125,334,348,106,0,313,691,485,0,255,521,0,215,1
footprint_newBv1.5_10yrs.db,126,468,460,380,0,18,84,344,486,357,140,21,547,795,532,25,429,729,8,515,25
footprint_no_gp_northv1.5_10yrs.db,856,952,921,818,0,9,998,985,909,524,223,1053,991,911,667,1037,1021,1023,1055,1024,947
footprint_standard_goalsv1.5_10yrs.db,796,1002,914,821,0,24,953,955,919,558,203,977,1019,900,716,1002,949,1014,991,1038,876
footprint_stuck_rollingv1.5_10yrs.db,675,672,665,684,0,53,685,669,672,554,326,688,669,679,674,687,675,685,689,679,683
goodseeing_gi_v1.5_10yrs.db,768,900,817,722,0,13,970,879,723,712,379,987,977,845,766,998,942,793,945,816,825
goodseeing_gri_v1.5_10yrs.db,845,835,956,677,0,33,982,942,710,759,329,982,910,857,798,1015,944,841,958,829,832
goodseeing_griz_v1.5_10yrs.db,797,918,885,699,0,12,950,936,696,697,388,975,954,846,834,961,792,806,984,1041,806
goodseeing_gz_v1.5_10yrs.db,803,777,993,740,0,39,951,963,731,852,408,955,883,885,814,958,915,851,968,939,827
goodseeing_i_v1.5_10yrs.db,707,1075,643,692,0,4,944,728,728,544,189,963,987,845,753,1024,1001,817,979,815,840
greedy_footprint_v1.5_10yrs.db,844,980,744,717,0,1,938,799,802,446,209,1012,518,852,757,1052,737,1130,863,1240,891
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,419,968,546,474,0,17,519,605,730,498,242,112,823,905,765,130,650,954,180,909,297
rolling_mod2_sdf_0.10_v1.5_10yrs.db,909,1163,872,807,0,30,1077,967,910,615,311,843,1061,1048,889,864,1027,1048,938,1038,901
rolling_mod2_sdf_0.20_v1.5_10yrs.db,928,1107,834,760,0,46,1102,967,904,625,268,845,1027,1038,868,849,981,1038,905,1054,887
rolling_mod3_sdf_0.10_v1.5_10yrs.db,838,1147,848,870,0,52,1093,1045,1051,645,387,857,1185,1139,1077,915,1087,1121,936,1154,946
rolling_mod3_sdf_0.20_v1.5_10yrs.db,836,1108,834,835,0,64,1080,1005,1024,592,267,853,1164,1084,1006,903,1072,1072,907,1102,936
rolling_mod6_sdf_0.10_v1.5_10yrs.db,569,1070,804,882,0,167,919,1151,1160,759,488,815,1275,1258,1132,871,1221,1250,893,1216,942
rolling_mod6_sdf_0.20_v1.5_10yrs.db,685,1103,804,838,0,135,956,1061,1111,687,451,807,1257,1237,1105,888,1150,1208,852,1191,942
short_exp_2ns_1expt_v1.5_10yrs.db,1268,1055,1274,1024,0,6,1322,1340,1096,497,219,1335,1337,974,686,1333,1314,1139,1334,1288,1325
short_exp_2ns_5expt_v1.5_10yrs.db,1275,1047,1277,977,0,11,1299,1335,1040,507,150,1333,1328,926,611,1331,1298,1044,1331,1259,1300
short_exp_5ns_1expt_v1.5_10yrs.db,1342,1267,1343,1189,0,13,1340,1346,1186,425,159,1338,1351,1121,608,1338,1342,1186,1340,1342,1339
short_exp_5ns_5expt_v1.5_10yrs.db,1339,1248,1340,1168,0,17,1338,1348,1021,400,210,1338,1348,1003,620,1338,1346,1078,1340,1333,1338
spiders_v1.5_10yrs.db,802,969,904,793,0,8,986,1000,904,571,238,955,1013,924,633,1024,976,1020,1010,1057,889
third_obs_pt120v1.5_10yrs.db,765,1191,551,485,0,34,982,774,621,380,113,1011,695,663,449,1024,552,659,1034,638,929
third_obs_pt15v1.5_10yrs.db,808,947,969,863,0,23,977,991,931,540,284,991,1005,909,746,1006,1002,999,1007,1000,861
third_obs_pt30v1.5_10yrs.db,773,914,934,725,0,38,958,1011,911,560,211,1002,1060,862,629,987,903,1011,984,1004,874
third_obs_pt45v1.5_10yrs.db,757,973,894,711,0,21,958,985,893,471,254,998,1031,899,695,976,998,959,1027,966,885
third_obs_pt60v1.5_10yrs.db,748,999,867,734,0,15,987,1025,872,480,208,998,1034,898,680,1008,896,908,995,940,909
third_obs_pt90v1.5_10yrs.db,787,1144,703,577,0,11,984,883,737,354,137,993,888,761,545,1054,768,773,1003,797,907
twilight_neo_mod1_v1.5_10yrs.db,1074,1101,397,496,0,40,1332,913,938,577,375,1340,577,888,723,1339,377,637,1342,614,1338
twilight_neo_mod2_v1.5_10yrs.db,1046,1178,607,657,0,26,1307,1029,970,482,233,1336,883,975,651,1337,581,897,1335,934,1334
twilight_neo_mod3_v1.5_10yrs.db,1010,1173,679,707,0,10,1277,1007,946,564,223,1331,992,982,634,1336,703,912,1328,950,1319
twilight_neo_mod4_v1.5_10yrs.db,980,1155,765,755,0,27,1214,1014,934,560,258,1316,1036,953,696,1323,812,958,1316,990,1280
u60_v1.5_10yrs.db,0,42,10,59,0,5,620,1164,836,631,277,575,879,914,673,620,960,990,695,985,604
var_expt_v1.5_10yrs.db,556,769,1068,1042,0,17,599,779,1006,790,260,344,920,637,825,380,119,858,259,750,329
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,149,508,644,530,0,12,89,542,804,450,193,3,776,822,553,2,501,754,2,799,17
wfd_depth_scale0.65_v1.5_10yrs.db,75,400,508,393,0,25,17,316,560,417,166,1,401,787,509,0,401,653,0,628,4
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,276,677,722,645,0,16,222,674,845,468,227,31,910,872,619,40,644,816,37,874,79
wfd_depth_scale0.70_v1.5_10yrs.db,127,543,558,444,0,40,68,413,644,367,176,4,590,798,528,0,523,738,1,717,17
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,477,747,832,649,0,26,491,859,945,556,250,179,1001,899,645,186,768,835,205,947,249
wfd_depth_scale0.75_v1.5_10yrs.db,257,611,646,502,0,37,194,572,674,487,219,26,679,832,539,17,656,849,26,798,65
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,738,926,920,766,0,4,850,963,1007,573,250,623,1146,924,655,609,873,966,613,1007,579
wfd_depth_scale0.80_v1.5_10yrs.db,446,774,730,641,0,28,414,721,781,423,168,142,831,864,597,133,769,937,196,914,233
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,967,1011,1021,855,0,19,1090,1090,1041,571,295,1066,1202,963,702,1093,933,989,1069,1101,953
wfd_depth_scale0.85_v1.5_10yrs.db,670,825,811,649,0,17,733,828,869,497,234,541,968,866,634,547,857,946,575,946,510
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,1098,1095,1093,870,0,10,1242,1173,1081,634,278,1288,1230,1020,758,1270,1048,1100,1256,1119,1183
wfd_depth_scale0.90_v1.5_10yrs.db,778,940,904,812,0,15,956,1016,885,529,226,982,1024,921,667,1009,963,1020,1013,1035,854
