db,flux change,color,footprint,star count,depth,family
agnddf_v1.5_10yrs.db,0.13298820346473691,0.4308114010141075,0.7172333848531683,0.2923101594945059,0.9323163352207207,agnddf
alt_dust_v1.5_10yrs.db,0.1330439810746778,0.5778932146939878,0.4420788253477587,0.10207351892282389,0.802599315122437,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.1389559523268029,0.6327135173060454,0.5510819165378669,0.12309059900822793,0.6957472787490485,alt
baseline_2snaps_v1.5_10yrs.db,0.1353745291284073,0.441298964123641,0.4371329211746521,0.18755590394058497,0.8643639089939503,baseline
baseline_samefilt_v1.5_10yrs.db,0.20647857106034198,0.22527772009892694,0.5192812982998453,0.20239492078302923,0.8676711558355275,baseline
baseline_v1.5_10yrs.db,0.14242486791452344,0.46426045059108156,0.7520092735703244,0.30763540233818554,0.9232854065035967,baseline
bulges_bs_v1.5_10yrs.db,0.1227041538791327,0.4265024339420546,0.32530911901081905,0.10768861164307436,0.9277751660425643,bulges
bulges_bulge_wfd_v1.5_10yrs.db,0.12691359487358317,0.4060408113009765,0.30927357032457486,0.09700035351235413,0.9303809331727889,bulges
bulges_cadence_bs_v1.5_10yrs.db,0.13051111947597166,0.407342005055994,0.3275888717156104,0.10561544537187452,0.924142910966272,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs.db,0.13024059164428708,0.40660842090025034,0.3069551777434311,0.09719376764645306,0.9256238766900566,bulges
bulges_cadence_i_heavy_v1.5_10yrs.db,0.12293859087039892,0.41442505403623237,0.3012364760432766,0.09258215876774899,0.9306148125042105,bulges
bulges_i_heavy_v1.5_10yrs.db,0.1285863838430334,0.39412199070062653,0.29084234930448216,0.0891540019433975,0.925667058702067,bulges
daily_ddf_v1.5_10yrs.db,0.14930317032148047,0.4148657222547529,0.5384080370942812,0.23573776384163347,0.9129305419088742,daily
dcr_nham1_ug_v1.5_10yrs.db,0.19307365105810442,0.4516223439980741,0.7117851622874805,0.29211800704202956,0.8765017716216655,dcr
dcr_nham1_ugr_v1.5_10yrs.db,0.22656933512187838,0.4320757926809326,0.7012751159196289,0.2874188843432897,0.8679415419222904,dcr
dcr_nham1_ugri_v1.5_10yrs.db,0.17935578127077245,0.4550867386985083,0.7073029366306025,0.28458371124697124,0.8474367916646824,dcr
dcr_nham2_ug_v1.5_10yrs.db,0.2211147772028697,0.4361236260719889,0.6962132921174651,0.27868551818019693,0.8411022539576618,dcr
dcr_nham2_ugr_v1.5_10yrs.db,0.20724581887087098,0.41297072044936195,0.6665765069551777,0.27668031884175887,0.8079420190708885,dcr
dcr_nham2_ugri_v1.5_10yrs.db,0.19959030324746257,0.4023984318874267,0.6879829984544048,0.28027876331981605,0.7863862635675974,dcr
descddf_v1.5_10yrs.db,0.1584471457682029,0.4275289005932198,0.6778979907264296,0.2793045867611151,0.9351297416880113,descddf
filterdist_indx1_v1.5_10yrs.db,0.261457729811877,0.5352494228776977,0.6946676970633692,0.2641978377610408,0.8893745051822762,filterdist
filterdist_indx2_v1.5_10yrs.db,0.15670010102279663,0.5100791473950551,0.9612442040185467,0.3685672742277528,0.9633434433537386,filterdist
filterdist_indx3_v1.5_10yrs.db,0.21023928308605538,0.48813792023119895,0.6814142194744975,0.25726004402757113,0.9157837445810877,filterdist
filterdist_indx4_v1.5_10yrs.db,0.2084260298530464,0.4780495686571922,0.7124034003091189,0.27206474954333554,0.9227132332886707,filterdist
filterdist_indx5_v1.5_10yrs.db,0.1603257486875444,0.4084533589391439,0.6511978361669241,0.24258433346013603,1.0,filterdist
filterdist_indx6_v1.5_10yrs.db,0.14845636757225714,0.3841859965684645,0.7266228748068004,0.27000647266335853,0.9491154477818037,filterdist
filterdist_indx7_v1.5_10yrs.db,0.1761890924016659,0.5044018346294212,0.9135625965996906,0.34792786532215625,0.9439754278519786,filterdist
filterdist_indx8_v1.5_10yrs.db,0.16735582523300124,0.4388635845569143,0.8865533230293661,0.3355005547812027,0.9754581161267926,filterdist
footprint_add_mag_cloudsv1.5_10yrs.db,0.1587536366549863,0.4825862566352653,0.6814142194744974,0.28482795887643464,0.9238010697617627,footprint
footprint_big_sky_dustv1.5_10yrs.db,0.16036384081093588,0.48300801543727395,0.6890262751159197,0.16213940638311783,0.8068352965895211,footprint
footprint_big_sky_nouiyv1.5_10yrs.db,0.17099381151525858,0.5128056057550097,0.8989953632148375,0.25538616285664656,0.759652223905825,footprint
footprint_big_skyv1.5_10yrs.db,0.16358704928061427,0.5066442159250168,0.8646831530139103,0.2452040944890825,0.7655547385398564,footprint
footprint_big_wfdv1.5_10yrs.db,0.13926157553353805,0.4594154826992826,0.30034775888717147,0.10809587450933222,0.7892007373539824,footprint
footprint_bluer_footprintv1.5_10yrs.db,0.22656530978028644,0.46065812754269364,0.5621329211746522,0.21798182799140634,0.8501657765368595,footprint
footprint_gp_smoothv1.5_10yrs.db,0.1364855129333822,0.4298815409328591,0.5007341576506954,0.19764388093599736,0.9428013106502269,footprint
footprint_newAv1.5_10yrs.db,0.10029163431907556,0.35669104137106405,0.16792890262751156,0.04954479893784604,0.8327533083530327,footprint
footprint_newBv1.5_10yrs.db,0.1244283308446963,0.41663156471895757,0.2834621329211746,0.09548057694506315,0.8206940402117244,footprint
footprint_no_gp_northv1.5_10yrs.db,0.1669792844856957,0.46449993913898224,0.7763523956723338,0.2993698752399938,0.9203813913435925,footprint
footprint_standard_goalsv1.5_10yrs.db,0.14012042956615547,0.47509783888783,0.7418469860896444,0.3051036396769411,0.9164492300877105,footprint
footprint_stuck_rollingv1.5_10yrs.db,0.156229580895284,0.549309457555579,0.5523183925811436,0.16336119719342806,0.770567410608276,footprint
goodseeing_gi_v1.5_10yrs.db,0.1854489900834815,0.4731305949358634,0.7518933539412671,0.3131328264947348,0.8829439931856337,goodseeing
goodseeing_gri_v1.5_10yrs.db,0.14797961681897576,0.5045243271148169,0.7622102009273568,0.313309442460383,0.8812761651528039,goodseeing
goodseeing_griz_v1.5_10yrs.db,0.1601917146397849,0.4904894386686749,0.7677357032457495,0.31941034054761014,0.903243443394319,goodseeing
goodseeing_gz_v1.5_10yrs.db,0.15581871762175276,0.5042279449135227,0.7531684698608961,0.3154923940519675,0.89869226991176,goodseeing
goodseeing_i_v1.5_10yrs.db,0.16279536301490807,0.454044348578106,0.7314528593508498,0.3025877998579664,0.8902150593918421,goodseeing
greedy_footprint_v1.5_10yrs.db,0.1422505862577149,0.47900223279478693,0.7157264296754248,0.29244327763164724,0.9106003015785695,greedy
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.16194637945903884,0.4908689514455932,0.5387557959814526,0.12458610440378844,0.7265099244991047,roll
rolling_mod2_sdf_0.10_v1.5_10yrs.db,0.14893320952290837,0.5481095041205823,0.8372102009273568,0.3314813097368265,0.8128718541042268,rolling
rolling_mod2_sdf_0.20_v1.5_10yrs.db,0.14979425309229968,0.553981007411999,0.827472952086553,0.3291554933240561,0.8167304865233727,rolling
rolling_mod3_sdf_0.10_v1.5_10yrs.db,0.20409794463639183,0.5958650407050943,0.8922720247295206,0.35544796747540197,0.7551272721526539,rolling
rolling_mod3_sdf_0.20_v1.5_10yrs.db,0.20060235571891927,0.5740068378045838,0.8639489953632145,0.3496088321662504,0.7646769648675581,rolling
rolling_mod6_sdf_0.10_v1.5_10yrs.db,0.24143039959296228,0.7095006358305356,0.8877897990726428,0.34379080110843735,0.6777362403161457,rolling
rolling_mod6_sdf_0.20_v1.5_10yrs.db,0.2308574388189529,0.7028423679181,0.88419629057187,0.3491591374321204,0.7008431775635378,rolling
short_exp_2ns_1expt_v1.5_10yrs.db,0.8041520763833584,0.8379611320666779,0.9421947449768159,0.37597950757821974,0.7697018738227054,short
short_exp_2ns_5expt_v1.5_10yrs.db,0.5449658900205074,0.7720673622312269,0.9328052550231837,0.3695783600051619,0.7727237099505953,short
short_exp_5ns_1expt_v1.5_10yrs.db,1.0,0.9827496748343112,1.0,0.4014612255611617,0.3614386088403425,short
short_exp_5ns_5expt_v1.5_10yrs.db,0.6467988292370258,1.0,0.9812982998454403,0.39248921934077446,0.41566078270022333,short
spiders_v1.5_10yrs.db,0.12542846029625213,0.4796039677295346,0.7282071097372486,0.29682019891124434,0.9171073662389562,spiders
third_obs_pt120v1.5_10yrs.db,0.20290085538439673,0.44559192535358766,0.7124420401854713,0.2858482871075464,0.9012687374743419,third
third_obs_pt15v1.5_10yrs.db,0.14242486791452344,0.46426045059108156,0.7520092735703244,0.30763540233818554,0.9232854065035967,third
third_obs_pt30v1.5_10yrs.db,0.15601685125042736,0.45736070783073474,0.7282457496136011,0.29930756431205224,0.9244284144728919,third
