db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,33129883,49961918,73485605,71822589,54814992,49818693,28256948,54679111,69654309,54829983,58181541,12711954,60963447,65114381,55848232,12987890,56746085,51884700,13115381,53580895,18676988
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,33145255,43258038,100622838,134423350,176196174,217418836,26616698,96841208,161666585,194393230,258912585,3104347,189686593,243592166,274260360,3053020,192454630,220640277,4974009,185935759,14788588
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,47682313,110148304,173019040,132218549,175932306,255685696,50477692,184173978,202335682,227804483,277252813,5687170,252045054,282311261,292806255,2594865,259422659,285365515,3821840,276781451,19322210
footprint_6_v1.7.1_10yrs.db,25442935,100197337,170367533,171095133,140440790,124565247,20929754,162360657,158477081,169344657,206661454,3368964,128005968,252725626,232953742,4820835,144479539,163896385,4109591,92982141,17270302
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,44045373,108734365,179187792,117009822,117487271,179052343,19781738,82303844,214989213,262336091,243591605,257550,237806504,288234540,259552044,69179,221539893,252677148,877549,207457876,3860554
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,70757417,146602067,218922746,260324496,202308063,200228713,42770314,165028700,278500860,297821108,316454364,1772983,310872530,319509752,328645093,25522398,303724184,326053890,28374629,305712700,2088764
full_disk_v1.7_10yrs.db,34311251,109752644,202493923,156423703,110938261,149551235,14539419,83497663,140635725,221456494,242203710,1185378,164193325,241463836,249415719,2014047,123720813,191472382,3898414,116553507,32397000
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,26973277,36024364,48267340,59480167,57222122,67467662,32170180,48532739,65494658,57717537,66954224,10842795,75353734,77128186,82433116,14752727,68975231,75669282,16664858,66651375,13420984
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,30500776,46994140,68492086,73807727,59496076,79153503,33937378,73606350,81187114,72174421,90825272,17837406,86256749,91071179,94479859,15736017,82639552,87387230,18040264,85171533,15617003
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,98935959,273669147,287258942,292571142,152033413,298729341,86813247,282288303,295979614,295066392,301079066,10987798,295044302,298751704,301359382,12955523,293713025,296111068,19448767,294012658,34934171
