db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,0.03572225014047495,0.0008305718096930382,0.0010492543217834507,0.0006194756396805537,,,0.2568499186334469,0.000844779156378952,,,,0.8920435166015742,0.0010973916871921002,0.0006194756396805537,,1.1145221055495746,0.0014328978073475998,0.0006194756396805537,1.083259963447425,0.0010673758416045013,4.304642537640945
alt_dust_v1.5_10yrs.db,34.223746378124865,0.013113479703402745,0.018916987980241193,0.007770084706632433,,,69.95610854068539,0.029656926118634432,0.004620331355522149,0.0007949693521516017,0.0006194756396805537,454.18532079589914,0.11933268029020141,0.0032022651468745157,0.002034953712928663,388.6550342650617,0.11048390930756646,0.018057397599738404,266.19647906831796,0.14110705104881904,409.7219005843402
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,28.955029104370194,0.0221440321384424,0.06263152921953118,0.048328984408635076,,,146.22304877513886,0.021454744580477456,0.017295632744047124,0.0026920609475207706,0.000991397606183697,419.2340324532111,0.03642854170615122,0.019475946140454514,0.0025739448655856126,347.697610172379,0.10206203809857636,0.05664862782205056,324.4107133308579,0.061791671691061124,367.305612261878
baseline_2snaps_v1.5_10yrs.db,0.060021993031981996,0.000839081805124995,0.0010579668478441573,,,,0.357710483725711,0.0022559942759341847,0.0006194756396805537,,,1.0060146842446145,0.0021855939143252245,,,1.7324667355259273,0.001847789898968168,0.0006284547612558839,1.618134960644484,0.0022710250755634664,1.4507464989819938
baseline_samefilt_v1.5_10yrs.db,0.03766765906875959,,,,,,0.052109464289010206,,,,,5.779666370821919,,,,2.474782887544823,,,0.7296091621191414,,3.191930551428655
baseline_v1.5_10yrs.db,0.06512929484123947,0.001073054622487181,0.0013507992190436573,,,,0.15639599903992216,0.0017310118017763935,0.0010139425428587977,,,3.045210887131721,0.001740461002578518,,,1.1149288565568602,0.003077235810136406,0.001311644748172662,1.3152748847288667,0.0018490462421616445,1.1374417038287976
bulges_bs_v1.5_10yrs.db,0.026062207836371944,0.0010392239455007688,0.001051782346876259,,,,0.06401271338233425,0.0017047063955174277,0.000991397606183697,,,0.7303310682354397,0.001695393185754014,0.0006194756396805537,,0.5428005125957513,0.0028631398861486018,0.00100556239127528,0.8168923808188756,0.0017816815138276,1.7507092677450677
bulges_bulge_wfd_v1.5_10yrs.db,0.09204634762041072,0.0013594804083795404,0.002176656540916864,,,,0.1534217810280358,0.0022059660943249642,0.0006194756396805537,,,0.4219166655383933,0.0008371417624302981,,,1.398849503104786,0.006189401431822691,0.0006194756396805537,1.292172546134023,0.0013500766011803078,1.881608640172868
bulges_cadence_bs_v1.5_10yrs.db,0.0660720425761095,0.0008490685139289455,0.001084297175508516,,,,0.1960618924356728,0.0010764382144833214,,,,0.7766187195816378,0.0008378126824787036,0.0006194756396805537,,0.5485055257446038,0.0014172910151656925,0.0025377685746398085,0.6862813161946644,0.002220672938383258,0.7788061855911474
bulges_cadence_bulge_wfd_v1.5_10yrs.db,0.024447462434903686,0.0008378126824787036,0.0013254082125782787,,,,0.16471963660556282,0.0011045457873856783,0.0006194756396805537,,,0.7885652803670865,0.0010909674006294447,0.0006194756396805537,0.0006194756396805537,1.675215764581681,0.002825377117439372,0.0006194756396805537,2.320311751722437,0.0013799165020063776,1.7716267890965525
