db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,33808225,51436709,35713451,41828894,92495891,101021361,32321137,30145871,46749973,55183571,251904378,10045961,41284585,48861323,112458869,10274659,24120057,32941542,8368019,31653164,9845808
alt_dust_v1.5_10yrs.db,4242686,19675326,6904962,17006169,76020060,126025647,3681009,4355991,13929066,25464492,129843674,868040,11208561,21809232,82158767,634928,4967829,8423135,618824,6269148,1017985
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,4203794,24129201,7740694,18318581,91767457,157810794,5069476,9895660,23769511,28401511,90084403,111164,25126964,34403707,110306849,377613,11166188,13884699,781554,14184841,899757
baseline_2snaps_v1.5_10yrs.db,9731881,27119402,20874333,31975757,147753906,150627743,5215271,10116149,25604374,45174230,147975835,22983,16389473,31436224,113019308,0,10704364,26864570,68369,23780893,270636
baseline_samefilt_v1.5_10yrs.db,85783640,9594565,2334615,172478814,53907393,101308999,50256968,131543,64236183,158020440,236761260,33327228,10265245,105296617,96898355,30413820,378267,2098642,41528569,20737651,17073325
baseline_v1.5_10yrs.db,28920326,43033027,43278974,50247513,154904126,123883424,31648800,29505014,47456046,59470301,141136223,12611659,39370505,54377256,64618946,12900643,33470389,48286863,12110929,42399338,11823671
bulges_bs_v1.5_10yrs.db,16145909,26763232,29415226,28038744,62063896,101349492,1076555,5181660,13676367,38901274,108037660,0,9159678,38394073,77062869,0,13010177,34550585,0,17151118,0
bulges_bulge_wfd_v1.5_10yrs.db,20321796,25950177,26363490,12030694,85515216,142853058,726151,3468370,8219889,37587430,104298677,0,27180302,40526375,79546064,0,26631565,22266240,0,25219242,251250
bulges_cadence_bs_v1.5_10yrs.db,5727664,12130436,11935174,14559003,41996283,58966678,857399,5177300,15623563,29102118,69078015,0,13931479,19944799,42058993,0,21622786,34141127,0,10762605,151614
bulges_cadence_bulge_wfd_v1.5_10yrs.db,2603747,15607907,50919374,70380013,104143377,158762285,9378706,8596155,12157074,44109672,87491614,0,24192151,28082743,100511526,0,18560336,43126573,0,34177820,80021
bulges_cadence_i_heavy_v1.5_10yrs.db,2977806,23880038,20483711,33269720,56848905,156040991,831597,2689182,24492063,46271601,70984702,0,51018021,15012749,28963333,117361569,21631122,16204977,0,13074784,0
bulges_i_heavy_v1.5_10yrs.db,1747344,27579950,5374557,64783837,60340321,85926350,224346,1757550,10982339,18633087,101442549,0,57693661,16055341,68025480,117361569,40610704,24607478,0,11419564,134012
daily_ddf_v1.5_10yrs.db,14893193,41394990,24853698,35175979,161923048,173544392,12409074,21722347,34245375,49086807,169019642,1618124,30564710,42457451,128959273,700314,18985214,34466407,1589509,30751503,2461767
dcr_nham1_ug_v1.5_10yrs.db,43182579,28009024,45269878,65850275,190692150,71885753,38200597,16688632,45367284,116445238,154571481,11620183,55438724,46225412,116437942,10960243,24355918,37859135,10028709,45916070,12179550
dcr_nham1_ugr_v1.5_10yrs.db,43705214,38057935,25170397,47418656,176346073,187010234,34521015,16142885,43619128,82730188,163055181,13364055,36332359,55978160,159869630,11036810,29436583,46711892,10273444,40061054,13194050
dcr_nham1_ugri_v1.5_10yrs.db,44312032,8405152,35987660,54444748,153880066,106056947,31769491,20825538,48269457,65843436,174973310,9939588,30221354,50021357,75613495,11926934,21496672,50638182,11535954,50078016,11846897
dcr_nham2_ug_v1.5_10yrs.db,58183822,4533012,29534240,62824638,216677743,170362903,33966559,6916831,44909193,82296883,196421423,8003837,51207303,36825960,92673247,10485183,19690186,38391600,13333098,47387306,14716579
dcr_nham2_ugr_v1.5_10yrs.db,56807527,17554094,17134524,52514928,130700735,110374294,37856786,6932705,39642503,61639225,186997155,14812544,35120970,55216559,124368151,8709400,33809946,45204828,9077694,44063675,9666622
dcr_nham2_ugri_v1.5_10yrs.db,55099254,3286833,25626046,50574401,189004896,204620170,41034492,11632172,52224929,85949946,227994663,9989241,21990890,55467768,95866595,11818892,18055292,43122277,7957571,46107831,9540600
descddf_v1.5_10yrs.db,28098000,53382088,37341132,49462188,143440585,94106541,24826442,25852793,44280421,55084692,170597061,7434025,39125979,43245269,58961296,4705396,17340852,28370575,6517304,35390709,8726460
filterdist_indx1_v1.5_10yrs.db,347136734,344041514,287730535,206441408,294532819,114263448,341014849,51380607,208213190,288893207,253393256,0,99866,279835875,267620285,0,166753315,187147750,17175,72734338,3505463
filterdist_indx2_v1.5_10yrs.db,273250055,146176346,240841231,228668101,219141027,139898671,260023275,158200426,261860274,280280150,240922054,258770236,294535505,283064847,246724175,279285137,196524534,200044633,251442444,222560971,227741494
filterdist_indx3_v1.5_10yrs.db,159739881,336354563,0,1683220,173009657,118349185,346419137,336295137,324754300,281679048,236323445,10593892,1211356,113696554,99997137,3804049,186234226,193456565,12142692,122899201,18941829
filterdist_indx4_v1.5_10yrs.db,347136455,336664837,337937004,222025913,320892829,192731217,96776533,0,967109,130007609,187956404,9604258,368823,265650037,220877348,857438,298503899,177388628,15434204,63804443,22743632
filterdist_indx5_v1.5_10yrs.db,9013700,85996790,85990068,62201448,199318307,303495291,3245233,23875386,34991508,93038890,228994077,0,30949536,39743646,229270904,0,62304837,107051672,336275465,335055678,336295067
filterdist_indx6_v1.5_10yrs.db,96080550,290341091,13079794,107055283,228078893,121460105,102981743,11373253,101619853,134197737,104530602,36263358,329278433,182925421,151873522,336267571,279082189,215975493,29598819,61686924,32979670
filterdist_indx7_v1.5_10yrs.db,336764508,336265088,329677817,302073455,303672925,188293794,336275407,291721971,261220736,226299088,204696903,82654570,53972195,241125990,253488532,20064394,207396439,211606610,78096156,182068721,86561131
filterdist_indx8_v1.5_10yrs.db,105760228,176635556,102923845,162325943,265347491,194409380,72099991,54288453,131936878,202769882,264934908,28057682,252233195,199796773,219367506,249073778,224384878,241465146,336183814,313036826,327485355
footprint_add_mag_cloudsv1.5_10yrs.db,46413376,47379007,54289305,64374932,187954399,106461072,29956305,26638474,43159468,56748348,186074317,10821906,35523488,43176360,150756313,5389544,32143648,73430050,12544109,51810189,11097706
footprint_big_sky_dustv1.5_10yrs.db,9810360,14346575,20339476,32224332,37346163,28965484,10668827,17470947,32140406,31401216,38936036,6603117,28266131,28620659,36555735,6582839,21758483,24301198,8092104,27142904,7261653
footprint_big_sky_nouiyv1.5_10yrs.db,54171936,31166549,53195874,41921462,33163393,25567076,55948678,50243922,56070870,30483914,33167749,53553947,30682911,29928105,34626684,53390426,57093561,59448638,52760331,60165405,28893185
footprint_big_skyv1.5_10yrs.db,47596626,47169648,47336697,52865015,27615539,45559039,52226426,42062080,52136350,28408330,26221730,44736680,32882595,28492675,30232300,44037919,46305296,50687200,42138214,56810177,37343138
footprint_big_wfdv1.5_10yrs.db,1027045,25001874,7533814,6010025,204264835,189597765,17322,1185222,6059489,39174897,102321893,0,1931806,21927206,50312957,0,2815258,13499734,0,6863829,0
footprint_bluer_footprintv1.5_10yrs.db,41004139,98675182,109060,3262766,110562944,125530385,108040755,100243811,80033306,89183171,185599883,16941394,2805238,30910293,110167526,5050526,20724167,33936426,0,6833523,0
footprint_gp_smoothv1.5_10yrs.db,35594322,56937641,65655199,57582520,194975501,112515469,29569480,41355122,69776669,233742352,185250413,133015,48250234,174730059,147736477,0,57767672,88959656,234654,72873411,2343516
footprint_newAv1.5_10yrs.db,35671,17805213,3975273,3108865,184960587,76104840,0,250766,1361973,65744877,174016580,0,626741,23612307,132062744,0,4064792,19562521,0,187894,0
footprint_newBv1.5_10yrs.db,332793,7569871,6260132,7056107,59197551,90173161,280517,808639,6107321,32724155,142729528,0,1952501,29718508,60911875,0,5558810,16184986,0,6009916,0
footprint_no_gp_northv1.5_10yrs.db,36882164,70196236,42150243,52478781,156469732,85875565,36475059,34800595,52116256,58380601,89495123,16789539,42085403,50289145,53569191,16134580,31484325,44470596,14217649,43940252,16115781
footprint_standard_goalsv1.5_10yrs.db,32236207,53885304,37222785,51282788,130024691,87720786,31089138,30726182,52083859,57740565,179219725,13054084,38396328,50767358,121085764,10357804,28889451,43816382,13255743,46937501,16691005
footprint_stuck_rollingv1.5_10yrs.db,35478406,39665888,34754863,36910042,104029264,113112589,36977780,34756641,35840397,37139479,206870856,35206142,35426329,39300263,118156151,35923439,35086972,37849759,35829830,35867244,35368405
goodseeing_gi_v1.5_10yrs.db,35011871,52370696,35113800,48414907,227174916,127912678,38303915,25180334,44263923,73785744,100688598,13282041,45124060,61233125,80279386,15191244,27368864,39532597,10827693,30742098,15721090
goodseeing_gri_v1.5_10yrs.db,35570188,43232925,40268985,43502223,153360343,124037166,31337201,27374072,42447589,82026328,147333283,13804634,46116184,64996289,94883994,12675027,25702525,48111593,10842084,35306703,13006470
goodseeing_griz_v1.5_10yrs.db,31297093,56008508,39530574,44657891,186265767,145899494,30945829,27163443,43693088,115803107,158395223,11298725,44615019,63795917,93566837,12247014,22493165,49232429,13720765,51955815,11726800
goodseeing_gz_v1.5_10yrs.db,38938511,44098716,47557944,45608591,124381727,88637963,31963108,26708754,43037323,75971548,158133626,13524422,39656649,60132358,102028318,10364798,25582561,36688294,12121189,44566826,14986058
goodseeing_i_v1.5_10yrs.db,33919105,54759087,30361680,51495862,112102047,108064105,30940968,20082564,41189096,51905135,185303590,10349501,46837993,54529992,90780553,11446903,35329667,44793216,13644721,34192634,15225287
greedy_footprint_v1.5_10yrs.db,39366052,64511479,33278636,42747234,90021308,109024710,36263947,27105450,34506765,129369823,189473843,17116686,32352931,50513885,98469833,15108872,22294420,47729637,11340556,63196987,16072579
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,7813292,26560196,10501213,17107936,104247589,184307422,4941395,8488618,16837217,22546364,139700949,67179,29258461,30964500,68402587,194090,16220755,29722278,245957,27776077,811520
rolling_mod2_sdf_0.10_v1.5_10yrs.db,38076032,74632997,42995236,53261053,118749522,56883765,43809570,43531751,55372988,74466155,129200790,10276595,63835362,75506130,73671748,8042942,55501371,60115109,8281302,58628698,13019375
rolling_mod2_sdf_0.20_v1.5_10yrs.db,42591222,73020191,41449057,51044729,114731636,64812804,44876379,43227068,61912601,100621076,121184336,7126229,58237284,69071767,83742529,5327913,46274725,60760479,10746354,62621110,13123570
rolling_mod3_sdf_0.10_v1.5_10yrs.db,38170614,74921010,49758630,64116481,99074646,56919076,43164506,58476905,80237862,74077907,118560060,9935157,86179319,88531591,88322891,11675177,76874070,83333531,9927134,78616686,18546246
rolling_mod3_sdf_0.20_v1.5_10yrs.db,39027966,78434545,48995542,63077001,229430864,218469017,44572803,53765417,74691824,79063998,190782505,9122632,79286509,80672043,132073713,10826206,70773809,77873348,13443132,83101108,17608707
rolling_mod6_sdf_0.10_v1.5_10yrs.db,21159695,64890316,49174556,52651722,132969221,171675974,38431168,69286870,75655959,76289643,132587967,10213293,90232897,95549032,98090684,13167019,86807870,85826710,14033776,83715798,26713383
rolling_mod6_sdf_0.20_v1.5_10yrs.db,29349151,64004055,45699512,59120479,152358716,149389830,37688954,60107515,78360892,67108265,139270313,10031340,91923520,94775062,92968865,11258461,84770923,79861000,13095885,80317882,35346440
short_exp_2ns_1expt_v1.5_10yrs.db,85486057,265408377,80551757,87643658,214278392,119648205,83169003,87773201,79546259,139034837,229227870,86533132,85744370,73282450,154471238,84683664,80317123,73378271,86266220,78806631,79064992
short_exp_2ns_5expt_v1.5_10yrs.db,83642578,294523029,89074062,89969440,218184876,57387453,82420370,91023561,74326149,125402264,207017612,82185531,84153832,97839333,161882352,82088533,71383852,65378989,80111470,78684528,71158142
short_exp_5ns_1expt_v1.5_10yrs.db,102727830,375787676,152986439,128125697,212736272,66860083,97428832,115286461,95389605,147414629,236813179,94850883,103121447,88182693,122691554,95550837,104019289,89179676,95011934,98902804,92931030
short_exp_5ns_5expt_v1.5_10yrs.db,104792582,323359912,195135472,101866103,218217233,38793732,96638858,107443621,88144637,186370473,235702850,93511623,103905375,82907147,122651130,93781874,113315655,87212325,94467409,96607196,91838298
spiders_v1.5_10yrs.db,33338298,62937420,41994094,47842566,159293163,148228521,33984310,30089080,42625283,58154194,199772523,13320786,40730802,50735269,87249979,12159229,33329839,45277039,14983132,46430203,15730410
third_obs_pt120v1.5_10yrs.db,28358361,63043549,28963082,39025395,172499489,97205017,33658492,33203281,38935364,59286138,184965655,17617150,52478001,52708049,103426148,14984699,30817822,33080799,21540927,48774280,17233773
third_obs_pt15v1.5_10yrs.db,28920326,43033027,43278974,50247513,154904126,123883424,31648800,29505014,47456046,59470301,141136223,12611659,39370505,54377256,64618946,12900643,33470389,48286863,12110929,42399338,11823671
third_obs_pt30v1.5_10yrs.db,32352568,51915951,40916235,45383130,171105033,203483207,34323605,38380690,50017402,51829656,166407712,13086001,44162870,51271065,88312845,12882380,31444907,49168681,13669537,51323494,11356958
third_obs_pt45v1.5_10yrs.db,33755114,38482626,38435725,46015965,127382283,56526448,35189141,37270916,51999237,57414430,151708438,14670374,45984829,56239311,86692546,7273182,32316325,40282376,11878819,44311941,16418834
third_obs_pt60v1.5_10yrs.db,32082138,53734383,39707260,49387533,166932656,152906928,34976944,39493272,54306240,92213860,215389329,11278999,48653402,47239353,137923783,11444544,27095114,36097124,13740713,44309176,17700165
third_obs_pt90v1.5_10yrs.db,32431026,68174942,37432726,40528691,164030596,119297795,34404215,39057265,39698728,47078695,130987888,17658350,45981448,48898186,135004887,16385240,35109737,43217273,17496795,44030540,19191977
twilight_neo_mod1_v1.5_10yrs.db,60223362,206143727,41563969,244967970,86143098,98955029,90481357,65810679,121823364,71779319,74956263,105166773,92966332,228066477,144284460,103084370,52767499,58397859,108810813,73673214,92167553
twilight_neo_mod2_v1.5_10yrs.db,52313271,225656632,48137840,99771190,102514964,62027631,81081492,63615503,79526021,62332966,84303970,91274033,58470675,90937975,75170370,90254865,41049272,61636371,89422306,62144943,85940451
twilight_neo_mod3_v1.5_10yrs.db,53868514,224482547,46596287,132656888,220621034,68802885,70613346,51763158,81355183,107434506,63615488,80385249,47399059,81091961,183945554,79832143,36678749,48415667,78372030,50567085,69199985
twilight_neo_mod4_v1.5_10yrs.db,44899755,161650889,41358640,60415617,100932841,74042001,62575840,42247016,58367257,61561193,94786531,68114859,43327364,67827504,74902896,67017296,30362293,53436901,69148361,51021755,54371107
u60_v1.5_10yrs.db,0,329626,0,1246629,53112284,40664827,15227274,26714145,31315317,67433826,189234826,3050412,31651904,60590199,161112451,3580419,24520829,40175959,3998319,41176229,5511430
var_expt_v1.5_10yrs.db,16006587,41805376,47500293,51663853,169987312,257628898,13326884,24509238,39452030,38439778,58781031,329499,33193030,25970667,57164785,1369442,1378780,33142526,40087,8187964,978104
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,317731447,324267282,40776107,51649382,188810886,217198497,182684284,10476651,22153917,36938329,53594060,8607726,11448000,38157654,42239179,8616687,11283809,7191699,8603181,4608670,0
wfd_depth_scale0.65_v1.5_10yrs.db,316884514,316078444,29498996,27880203,206696605,134999177,111611410,11277215,15054062,27317205,52373999,8590697,8498979,29759306,30948975,8607726,9062196,7626970,8507473,3659516,0
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,317881615,320042921,27664870,40227072,125840377,97199132,22265581,15021374,26662974,40899152,51566994,8517746,12062398,43464253,51158985,8579973,11803071,16101406,7477562,13319293,11179
wfd_depth_scale0.70_v1.5_10yrs.db,311487698,293469894,13021273,24931977,179069945,195067416,6221918,8819285,21026810,35675824,85642234,7524596,7163511,33591256,47173611,7300811,9749071,12286358,4330718,7193819,0
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,263477466,242622481,24490899,37388204,196377160,185106953,11598853,14546781,35501050,66637749,161041446,1112888,20385848,49368026,55141750,1238206,14684135,29104100,462455,18999886,1178655
wfd_depth_scale0.75_v1.5_10yrs.db,203998081,172252724,12045247,22500258,128862318,208649130,2011416,6873353,17435923,51667204,132592975,321737,7921365,43242008,59747678,180080,8574180,16575122,0,12852210,74964
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,48153792,139688741,34026174,39690095,190590808,259598600,21109102,22319170,41549169,71849382,203574378,3739258,26106539,51696870,66855729,2729796,20602378,43043622,2964292,35610129,4573684
wfd_depth_scale0.80_v1.5_10yrs.db,15773320,117043893,21116653,28882257,143263270,156607844,5559038,8975398,24492700,52952888,197694870,0,14870150,45622667,60907837,1134725,15540839,35204830,0,24052413,942099
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,40420091,80771262,41169795,55305357,229034776,232406133,40432378,37541433,54604566,86094284,168135217,21185017,46956875,61672315,113444293,18009646,30244190,46508150,16692881,49032368,14902868
wfd_depth_scale0.85_v1.5_10yrs.db,24650614,62954008,25414461,37620036,264989212,152092535,16442033,16079030,39176096,78580674,192635749,3295426,31217029,45321780,101733364,2651801,20383117,37421474,2127453,35945320,3593220
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,55500243,63727432,52648659,60396799,177521378,151643326,62014946,45722357,60857480,54308231,184533893,43959061,53399633,54407100,105774090,41434904,42496402,54571696,42412101,56577240,38402570
wfd_depth_scale0.90_v1.5_10yrs.db,33971914,63686317,41818137,53908960,159124726,113081179,34404685,28228387,53787205,103229989,125319591,12043700,41412973,54888328,85469280,12664231,29778383,46647343,10473600,44667772,16093319
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,59205772,48638263,61951259,69376783,132555994,186063612,73990609,62636124,75532082,69767474,92636274,76296399,71014779,70268612,71855214,71001261,49671066,65654048,72930683,66870822,60004063
wfd_depth_scale0.95_v1.5_10yrs.db,35597706,35215851,47746873,58672636,136511877,130652904,50017287,43227297,62242145,63202982,145342477,37856311,54463379,62824248,69886302,37015710,44666576,53384911,38639601,50897787,30977676
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,68987707,52627366,73941597,82570145,92511384,72845931,82156312,72002215,81479873,63671610,72516250,87530302,78646097,67487009,69437977,86679981,62780903,66019532,85906290,69861159,79251009
wfd_depth_scale0.99_v1.5_10yrs.db,45793405,40277443,53856677,67711603,98045471,60707263,64022711,48297686,67753060,65360569,86268961,66241095,66090718,70907171,66825995,64522618,50891418,60520244,65612820,65755704,53440985
