db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
baseline_nexp2_v1.7.1_10yrs.db,33803683,92867194,75194365,75341566,135360980,157048308,28687743,57048523,72465249,65023514,161195286,12727164,62629655,68061907,66274647,13383224,60318842,55232175,14087741,55550841,20038171
bulge_roll_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,34237278,44207092,102413280,136202417,187615971,244152778,27462741,98194401,164577020,200572379,266477033,3344167,194215577,248052636,277262144,3401910,196420412,223498196,5053672,190663807,15458059
bulge_roll_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,48230767,111758299,176023275,136444675,186074430,285923623,52911047,188440887,208052432,230484668,289177534,5687170,258108355,288495861,298556698,2714657,263509516,291567504,5783841,281922421,19454617
footprint_6_v1.7.1_10yrs.db,26777567,103558170,173836960,175429581,153746772,153728776,21495526,165050213,161659000,174432491,218776776,3697122,130588404,255020926,237910446,6456626,148562333,165587476,4419460,97344228,17691726
full_disk_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,44045373,108734365,179187792,117020383,120001999,190041998,20029052,82370312,215000229,262783205,244819390,257550,237819568,288288854,259764567,69179,221549897,252786989,877549,207868057,3860554
full_disk_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,70880571,146730049,218995264,260341915,204518435,206804329,42781318,165054121,278501403,299481318,319054512,1772983,310872530,319626804,329794547,25522398,303724184,326053890,28781855,305712700,2088764
full_disk_v1.7_10yrs.db,34408077,109752644,202493923,156456325,113437439,173958371,14588805,83744657,140645878,223193400,244018957,1185378,164248789,241853034,249543644,2014047,123733167,191472382,3920760,116553059,32513762
rolling_nm_scale0.90_nslice2_fpw0.9_nrw1.0v1.7_10yrs.db,29584646,43203539,49148138,64565501,78925449,82934189,33656351,50257647,67698462,73742865,76225371,11513975,79253701,82268843,85838528,15164124,71726992,76904821,16664858,69265265,14263008
rolling_nm_scale0.90_nslice3_fpw0.9_nrw1.0v1.7_10yrs.db,31474601,52481905,72133651,77228217,69064538,116566460,34331277,76292331,85550652,78307948,104232589,19171979,93490637,96074703,104039596,17707030,86322908,92699280,19488793,89394567,16657025
six_stripe_scale0.90_nslice6_fpw0.9_nrw0.0v1.7_10yrs.db,100749967,279061908,292254396,297259704,165344623,330842353,89653537,287906903,302460396,301509810,316115622,11597900,300446940,304758543,310503737,13114663,299680702,302220585,21955541,299147602,35545610
