db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,68203739,68389500,67216331,60472986,56440981,41860311,70492254,67760730,69873277,60925544,59296722,66215463,68079308,63930770,63407600,65939735,62473410,59273423,63474569,61840396,56184358
alt_dust_v1.5_10yrs.db,13603343,29566630,22869444,23755050,29214756,27256672,19690319,22318717,26889023,21097209,27752194,10650187,28764596,29809839,41276896,9640940,16967178,15806615,11131242,19673187,13816179
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,13977237,34801376,21878352,26614415,34438064,33788919,21711429,29815282,34674573,31166894,35054284,4573520,38537256,37317491,40469382,7011622,28634423,29259309,7507396,31393766,13959060
baseline_2snaps_v1.5_10yrs.db,32605266,49725331,50972238,46322939,41887862,34299676,32270748,47099690,52097052,46082777,44263512,16945209,50419994,51029127,53737091,16207079,42256794,45499324,17868572,54542833,21946475
baseline_samefilt_v1.5_10yrs.db,88782390,7875666,5315747,51106687,28895436,22914034,77639970,473951,65855963,51952601,55293741,76238014,22742839,43573248,42997765,73284069,1386959,9115070,77174872,51827802,60730985
baseline_v1.5_10yrs.db,65416777,66803924,71899406,66917153,55640666,37839115,72953429,71698203,70888642,59655779,57267064,72821190,71229564,68034885,59945977,72863897,71943170,71269637,71422274,70631102,63906362
bulges_bs_v1.5_10yrs.db,13092673,29738877,24606491,17514715,29842491,35866775,12425502,20078699,27215704,27232399,35781397,4502206,33493325,30894108,39189475,5266274,22989590,30209457,3635687,36230639,7133738
bulges_bulge_wfd_v1.5_10yrs.db,11349576,29893179,24547280,20749591,28049035,31080687,9042559,19568873,24104136,25643144,30605113,2594875,33048705,28064354,35770675,2059467,17957724,25104038,3317541,31037177,5022937
bulges_cadence_bs_v1.5_10yrs.db,11075969,29044636,22918285,24710784,30016690,38828672,10385025,19540431,30657441,27456851,37236717,3773091,38744839,32539835,37289338,2467814,18956276,23354368,3355989,30540615,4672231
bulges_cadence_bulge_wfd_v1.5_10yrs.db,10371528,32193636,15594697,18428738,31904494,37811150,10826853,16487160,25764802,25506240,29056501,2057101,37077254,32343546,34917473,1771584,16420783,23814091,2908331,29119693,5109580
bulges_cadence_i_heavy_v1.5_10yrs.db,11106061,33094301,17874001,22806376,23860888,31028687,10851896,17697228,24713933,19461167,29230450,1962867,34696747,24779961,31862496,4553801,15705186,25570979,2191311,31908443,3675946
bulges_i_heavy_v1.5_10yrs.db,11125604,27940108,18566090,16146308,21434488,33107587,8296793,14630122,19815578,19706290,35474178,1514436,32240504,25483917,34096532,5225590,19052044,23958530,1561444,29936573,3818765
daily_ddf_v1.5_10yrs.db,47692637,63375148,54034664,50903226,54407994,40006786,54876366,58035119,58127565,54699123,52370368,34450136,56354371,58565588,56502840,33249317,55363640,55991498,32612800,56670126,37656263
dcr_nham1_ug_v1.5_10yrs.db,72792015,12322118,73124234,76501402,46060823,26322632,75925247,53105858,71679663,68595475,72723432,70871807,81154875,58853881,59972935,72139750,63182368,67399363,64342327,74243516,59568822
dcr_nham1_ugr_v1.5_10yrs.db,75982212,35844287,58336024,63493330,56747428,43787428,71968864,49758107,64064186,51551110,50586143,69953962,66990727,72181024,69496537,65321537,70443712,67698644,65419354,70123127,59886575
dcr_nham1_ugri_v1.5_10yrs.db,72727824,21263729,64613988,68877071,51868952,49188524,74540882,54034169,69748244,56634291,57344535,67443907,60456784,62916090,58080838,68079772,59145597,70298656,65179930,73910986,60459625
dcr_nham2_ug_v1.5_10yrs.db,78704728,4540046,57177951,74794708,57058521,48574838,73190530,26563688,66935942,62672254,67774516,63680064,79996366,56917822,57223520,67569810,51459350,64474306,62712793,73983718,64138810
dcr_nham2_ugr_v1.5_10yrs.db,80496924,11914819,40010729,64511213,61558827,46887953,74721347,30515179,61361978,50286388,58088850,71437825,60808056,70669659,69493141,64957094,68441298,67857390,68090360,70615412,58352843
dcr_nham2_ugri_v1.5_10yrs.db,78160313,9206869,54994163,65842123,37057381,40835790,78917363,48154175,69915961,64676031,64631624,69842649,52333854,72045885,70539908,71579480,53404353,68820892,62894905,74779118,58715689
descddf_v1.5_10yrs.db,61767144,74326462,68325809,65085981,57307038,37279586,66636632,66669024,65392725,55470968,51842742,62252796,77348399,58300287,56431817,61787317,47766489,52205239,55303831,68516538,52926726
filterdist_indx1_v1.5_10yrs.db,102349667,102508325,85859963,52878762,78834292,36324859,98478292,51551453,68431677,78889684,62060118,0,3015850,81541188,68717282,0,71101797,61633437,19949331,53660355,16848382
filterdist_indx2_v1.5_10yrs.db,86797158,74397065,82174448,74855520,72998141,57232913,87170069,83214198,83261945,76797750,68370798,88324654,85764526,78339241,69800565,88366715,80031281,74399698,88525441,80183137,85561216
filterdist_indx3_v1.5_10yrs.db,73795268,93482747,849819,5776762,50600492,25725196,101223519,94908292,89189558,80173425,60930697,57893421,6095040,52045681,36460117,34382405,77346078,71087879,50607768,63616230,37073400
filterdist_indx4_v1.5_10yrs.db,103782105,93385652,96222725,66687077,87692432,46704057,71027861,29206,6443478,46804783,48285150,48667864,4912482,78653855,62562251,40961603,88181871,79277868,58660769,55326703,45937075
filterdist_indx5_v1.5_10yrs.db,26883692,53544686,62606775,53772733,66930380,85058308,11014257,47510022,50891290,41264066,65390135,558750,51755440,28899629,67357167,381801,50573210,54990659,92852527,92858041,91810435
filterdist_indx6_v1.5_10yrs.db,59603254,84687313,25392153,63036371,57214463,22077424,65376734,33538153,66292544,37878160,33395364,60387404,90341417,66152547,39780003,92159920,89934890,74997439,63427277,48615757,46611281
filterdist_indx7_v1.5_10yrs.db,93774025,92860483,90363439,84401809,82154080,40793780,92852469,88842531,83406141,66672410,58563471,73839401,50894479,68450376,64613336,71242103,84478261,71870632,77405554,69785456,65976141
filterdist_indx8_v1.5_10yrs.db,68554748,69948385,74258808,67003088,73202186,56861134,66328392,67910882,73267031,62894926,65983543,52075841,82431106,59272609,59183645,87187492,84170580,76589718,90564669,88474154,90884336
