db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,356,435,566,721,900,823,272,347,623,736,852,83,538,671,795,86,304,506,70,419,100
alt_dust_v1.5_10yrs.db,68,323,205,409,746,646,42,95,369,595,793,4,241,659,937,3,97,206,6,190,11
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,105,563,251,516,928,769,122,205,599,803,894,2,617,971,1095,2,305,445,8,390,22
baseline_2snaps_v1.5_10yrs.db,59,234,236,351,671,553,37,123,284,571,594,1,166,540,691,0,165,319,2,296,3
baseline_samefilt_v1.5_10yrs.db,1147,38,17,648,543,577,632,2,739,1017,920,401,79,640,618,329,10,56,490,218,186
baseline_v1.5_10yrs.db,301,506,521,686,892,657,329,360,623,762,754,93,504,817,857,88,429,665,108,586,136
bulges_bs_v1.5_10yrs.db,22,249,152,305,651,643,12,69,226,544,637,0,143,612,789,0,99,333,0,267,0
bulges_bulge_wfd_v1.5_10yrs.db,36,229,139,288,736,742,11,49,176,518,650,0,118,564,716,0,87,285,0,233,2
bulges_cadence_bs_v1.5_10yrs.db,39,222,124,294,701,667,12,64,261,570,687,0,179,609,736,0,112,275,0,239,2
bulges_cadence_bulge_wfd_v1.5_10yrs.db,34,247,121,301,755,734,6,35,210,557,578,0,146,634,726,0,61,260,0,219,2
bulges_cadence_i_heavy_v1.5_10yrs.db,44,228,117,243,685,656,9,38,184,560,608,0,156,546,695,37,99,291,0,236,0
bulges_i_heavy_v1.5_10yrs.db,28,194,111,252,647,626,3,32,152,502,659,0,163,552,760,37,86,253,0,210,2
daily_ddf_v1.5_10yrs.db,140,354,286,396,855,701,89,195,380,634,645,7,327,600,687,5,294,490,11,393,27
dcr_nham1_ug_v1.5_10yrs.db,409,33,530,821,787,533,350,136,580,999,1050,94,696,713,790,90,358,587,102,635,132
dcr_nham1_ugr_v1.5_10yrs.db,465,132,289,586,829,686,343,153,549,759,717,101,440,831,924,83,432,651,99,561,139
dcr_nham1_ugri_v1.5_10yrs.db,455,54,374,663,794,742,340,186,648,819,848,86,322,808,882,96,326,647,108,644,131
dcr_nham2_ug_v1.5_10yrs.db,728,4,352,832,835,621,370,47,588,1030,1060,69,725,731,860,85,295,567,114,631,130
dcr_nham2_ugr_v1.5_10yrs.db,684,41,167,571,861,623,416,61,424,653,725,130,362,806,920,85,511,693,93,630,98
dcr_nham2_ugri_v1.5_10yrs.db,681,10,289,614,696,699,425,94,673,836,960,97,264,820,931,108,235,609,88,655,116
descddf_v1.5_10yrs.db,251,531,405,645,911,771,240,259,507,709,744,59,550,683,786,41,207,400,59,478,88
filterdist_indx1_v1.5_10yrs.db,1552,1544,1138,734,1297,678,1505,282,870,1222,980,0,5,1222,1097,0,681,692,1,387,12
filterdist_indx2_v1.5_10yrs.db,1079,723,1015,1099,1086,838,1157,864,1084,1121,1014,1029,1076,1155,1092,1033,854,891,1023,895,819
filterdist_indx3_v1.5_10yrs.db,696,1453,0,27,839,453,1544,1453,1377,1341,1030,44,13,820,612,13,776,813,32,445,50
filterdist_indx4_v1.5_10yrs.db,1552,1453,1475,930,1402,869,437,0,30,798,695,28,7,1166,977,17,1175,963,73,386,81
filterdist_indx5_v1.5_10yrs.db,51,344,437,643,1157,1361,6,161,348,627,1074,0,255,398,1097,0,211,534,1452,1447,1452
filterdist_indx6_v1.5_10yrs.db,305,1201,99,806,903,484,300,132,798,587,457,64,1401,953,626,1452,1335,894,118,295,67
filterdist_indx7_v1.5_10yrs.db,1456,1450,1358,1228,1257,761,1452,1145,1131,1125,937,167,253,1086,993,124,919,885,223,630,221
filterdist_indx8_v1.5_10yrs.db,424,691,645,822,1136,953,297,416,843,953,1012,36,883,868,913,874,904,941,1446,1160,1396
footprint_add_mag_cloudsv1.5_10yrs.db,256,430,408,525,841,678,226,252,527,762,730,64,444,731,833,51,350,580,61,585,96
